"Date","HINDPETRO.NS.Open","HINDPETRO.NS.High","HINDPETRO.NS.Low","HINDPETRO.NS.Close","HINDPETRO.NS.Volume","HINDPETRO.NS.Adjusted"
2015-03-31,220.126,230.021,218.82,144.399994,9392738,92.100571
2015-04-01,227.199,231.589,225.212,145.199997,5151910,92.610832
2015-04-06,229.952,230.614,226.467,145.567001,3476866,92.84491
2015-04-07,227.512,228.14,223.314,143,4055062,91.207634
2015-04-08,225.074,236.537,223.558,149.5,10284534,95.353432
2015-04-09,237.268,238.453,231.067,148.067001,7309035,94.439453
2015-04-10,232.721,236.013,230.422,147.278,5492650,93.936211
2015-04-13,232.461,232.843,227.461,145.421997,5152005,92.752434
2015-04-15,228,231.415,223.681,143.955994,6653030,91.817383
2015-04-16,225.423,225.423,219.499,140.789001,7811910,89.797417
2015-04-17,220.859,224.098,219.918,141.378006,4723186,90.173096
2015-04-20,221.415,224.011,218.453,141.132996,7142350,90.016823
2015-04-21,222.287,224.272,217.583,139.889008,5511308,89.223396
2015-04-22,220.126,226.467,219.621,143.921997,9205924,91.795692
2015-04-23,227.512,228.818,223.036,143.389008,5892260,91.45575
2015-04-24,223.681,225.753,216.084,138.843994,3854322,88.55687
2015-04-27,217.826,218.803,203.821,132.255997,6845990,84.354942
2015-04-28,208.977,217.723,208.071,138,7374159,88.018555
2015-04-29,215.318,217.06,212.88,137.444,3064392,87.663933
2015-04-30,214.274,222.566,212.532,138.921997,10249344,88.606613
2015-05-04,221.241,222.113,214.43,140,3572361,89.294189
2015-05-05,219.499,221.589,216.729,139.722,3082914,89.116882
2015-05-06,216.799,217.687,205.371,132.022003,5741838,84.205704
2015-05-07,206.434,209.325,193.735,125.599998,7738772,80.109642
2015-05-08,201.731,210.406,201.381,131.444,7624390,83.837036
2015-05-11,207.304,212.532,206.452,134.556,4101237,85.821915
2015-05-12,211.172,211.765,202.828,130.300003,6932763,83.107376
2015-05-13,205.44,206.121,196.853,129.811005,5274014,82.795479
2015-05-14,205.04,209.813,201.922,133.121994,6031066,84.907303
2015-05-15,210.788,211.834,207.723,134.167007,4147996,85.573822
2015-05-18,214.274,220.509,212.652,139.621994,6581740,89.053085
2015-05-19,218.489,220.474,216.015,139.699997,4070110,89.102837
2015-05-20,221.241,224.308,218.105,140.022003,3596319,89.308212
2015-05-21,218.767,220.021,213.855,136.800003,5123056,87.253181
2015-05-22,213.576,217.409,212.88,136.233002,2753028,86.891533
2015-05-25,213.576,218.941,213.402,138.089005,3477465,88.075317
2015-05-26,217.583,217.601,211.834,136.856003,2809017,87.288895
2015-05-27,216.015,220.178,214.622,140,5718105,89.294189
2015-05-28,220.858,223.958,218,141.300003,11739186,90.123352
2015-05-29,230.369,236.554,227.164,149.966995,12607929,95.651276
2015-06-01,235.143,243.105,230.648,154.343994,7779825,98.443008
2015-06-02,241.204,243.749,236.327,151.322006,5941782,96.515541
2015-06-03,237.355,242.111,229.812,149.932999,6990602,95.629616
2015-06-04,236.885,237.826,232.304,150.811005,7835994,96.189613
2015-06-05,238.313,241.084,235.386,151.766998,6180232,96.799355
2015-06-08,237.931,240.229,232.843,148.921997,2995340,94.984772
2015-06-09,233.436,244.376,232.791,155.044006,7767284,98.889488
2015-06-10,242.424,246.466,240.474,155.188995,5630751,98.981956
2015-06-11,243.191,245.856,239.707,153.567001,4815072,97.947426
2015-06-12,239.063,243.801,237.147,153.121994,3502800,97.663589
2015-06-15,241.187,244.166,239.986,153.921997,4048740,98.173859
2015-06-16,242.042,247.72,241.571,156.210999,10738917,99.633835
2015-06-17,245.717,246.675,240.891,154.199997,3792136,98.351166
2015-06-18,242.982,250.822,242.982,158.789001,5334512,101.278114
2015-06-19,249.81,256.78,247.476,162.899994,7616007,103.900162
2015-06-22,256.78,257.824,253.904,163.278,5363636,104.141266
2015-06-23,257.424,259.845,254.026,163.867004,4606132,104.516945
2015-06-24,257.11,259.044,251.971,161.300003,4353728,102.879662
2015-06-25,252.336,257.25,252.128,161.522003,5139670,103.021255
2015-06-26,253.296,257.302,252.111,162.455994,3444764,103.616959
2015-06-29,252.946,258.521,249.514,162.022003,8090914,103.340164
2015-06-30,254.34,257.755,252.877,162.033005,4064688,103.347183
2015-07-01,256.082,258.835,253.661,164.121994,4000352,104.679581
2015-07-02,259.932,272.963,259.653,173.477997,15804382,110.64698
2015-07-03,272.091,273.799,267.911,171.533005,5296797,109.406425
2015-07-06,270.367,280.819,270.192,177.778,9007812,113.389587
2015-07-07,282.282,289.146,279.009,183.222,15955726,116.861847
2015-07-08,287.091,295.452,285.261,182.921997,12506319,116.670517
2015-07-09,287.439,288.798,278.242,178.899994,7477430,114.105209
2015-07-10,279.913,283.938,274.827,178.722,8292924,113.991699
2015-07-13,282.387,287.091,280.558,182.421997,4705726,116.351608
2015-07-14,286.743,298.71,286.307,188.621994,8780490,120.306053
2015-07-15,295.731,298.154,291.081,188.667007,5881460,120.334785
2015-07-16,296.498,304.408,296.498,193.078003,6179229,123.14817
2015-07-17,303.117,307.037,300.295,193.022003,4655498,123.112465
2015-07-20,305.209,306.985,302.943,195.143997,4898574,124.465881
2015-07-21,306.637,307.926,302.421,193.856003,6264634,123.644409
2015-07-22,303.117,316.706,302.943,200.399994,9704390,127.818245
2015-07-23,316.706,319.842,313.536,200.966995,7641324,128.179886
2015-07-24,316.671,322.629,315.469,202.955994,8427510,129.448502
2015-07-27,318.205,323.117,317.995,204.544006,8853768,130.46138
2015-07-28,322.629,326.931,320.922,207.843994,9020601,132.566147
2015-07-29,326.775,329.736,320.138,206.789001,8259651,131.893265
2015-07-30,324.371,329.249,320.4,208.656006,10629144,133.08403
2015-07-31,327.507,329.231,318.884,204.811005,6622749,130.631668
2015-08-03,326.461,326.461,313.308,202.033005,9372186,128.859818
2015-08-04,320.381,322.071,315.731,203.332993,6846930,129.68895
2015-08-05,320.538,321.723,313.465,201.677994,4512406,128.633377
2015-08-06,315.521,320.452,314.964,201.932999,3597327,128.796036
2015-08-07,317.786,341.269,317.264,215.656006,12883284,137.548767
2015-08-10,340.711,345.258,333.43,214.177994,9112131,136.606079
2015-08-11,338.621,340.329,322.402,212,11352470,135.216919
2015-08-12,332.732,334.528,304.232,196.011002,23020866,125.018906
2015-08-13,307.978,311.375,299.355,195.188995,11708348,124.494598
2015-08-14,310.052,310.66,303.257,194.410995,6377751,123.998375
2015-08-17,306.515,310.609,299.721,192.410995,14233959,122.722755
2015-08-18,303.362,312.699,302.125,197.356003,7555046,125.87674
2015-08-19,309.876,313.205,304.058,194.988998,4694661,124.367012
2015-08-20,309.738,311.758,300.278,193.100006,7456946,123.162201
2015-08-21,298.24,302.264,287.196,191.199997,5822284,121.95034
2015-08-24,291.603,292.84,264.967,171.578003,10350756,109.435135
2015-08-25,274.896,291.794,262.179,182.511002,13766679,116.408371
2015-08-26,286.045,293.188,280.28,179.567001,5907906,114.530647
2015-08-27,285.697,292.596,283.399,184.733002,16181973,117.825584
2015-08-28,288.729,294.374,284.565,184.244003,11046848,117.513687
2015-08-31,288.154,295.802,284.653,187.444,8910657,119.554718
2015-09-01,293.31,293.31,280.21,181.078003,6027138,115.494377
2015-09-02,243.125,244.33,236.226,175.410995,4931600,129.385895
2015-09-03,240.113,242.824,233.124,177.544006,5770827,130.959229
2015-09-04,240.113,242.222,231.377,174.056,5027296,128.386414
2015-09-07,236.438,239.511,230.487,170.966995,4017290,126.107918
2015-09-08,233.756,233.756,224.748,169.800003,6835352,125.247147
2015-09-09,233.184,240.234,232.476,174.356003,7348671,128.607712
2015-09-10,235.955,242.132,233.546,175.488998,6660342,129.44342
2015-09-11,240.399,241.725,235.383,175.199997,3575318,129.230255
2015-09-14,240.098,244.631,239.073,179.289001,4300798,132.246384
2015-09-15,243.788,246.139,240.414,179.289001,3836516,132.246384
2015-09-16,243.849,245.008,232.582,172.389008,4847306,127.156822
2015-09-18,236.8,236.8,227.038,168.843994,8736682,124.541962
2015-09-21,228.966,232.28,226.857,170.455994,4366462,125.730995
2015-09-22,233.184,236.347,228.498,170.356003,6798218,125.657249
2015-09-23,228.363,238.757,228.318,175.300003,6263806,129.304031
2015-09-24,238.607,240.505,232.747,172.533005,8097939,127.263023
2015-09-28,234.961,235.73,230.261,172.656006,4928913,127.353775
2015-09-29,232.279,232.597,226.556,170.121994,4693509,125.484665
2015-09-30,232.008,237.416,230.653,171.988998,7221370,126.861763
2015-10-01,235.293,238.245,231.633,172.544006,5169802,127.271141
2015-10-05,235.594,236.497,231.678,174.089005,4388512,128.410751
2015-10-06,236.497,245.069,236.166,179.311005,6651117,132.262589
2015-10-07,241.619,242.087,235.91,175.778,4858641,129.656586
2015-10-08,239.48,240.7,235.669,175.432999,4527608,129.40213
2015-10-09,238.005,238.607,230.201,170.832993,5333742,126.009071
2015-10-12,231.949,234.359,228.966,169.656006,4896472,125.140938
2015-10-13,232.265,234.374,231,171.300003,4914648,126.353569
2015-10-14,233.184,233.184,229.433,169.766998,4207923,125.222794
2015-10-15,231.828,238.35,231.074,174.533005,5838214,128.738266
2015-10-16,239.45,244.271,238.335,178.811005,8011930,131.893814
2015-10-19,243.428,246.891,242.282,181.289001,5505012,133.721603
2015-10-20,247.645,249.753,246.063,182.955994,6387800,134.951218
2015-10-21,248.548,249.573,239.962,178.167007,4886820,131.418777
2015-10-23,243.125,244.241,238.516,177.233002,4147515,130.729828
2015-10-26,241.017,241.92,232.822,171.988998,5309878,126.861763
2015-10-27,233.184,235.865,232.446,173.033005,4155610,127.631836
2015-10-28,236.497,236.497,230.472,170.399994,4898331,125.689682
2015-10-29,229.538,230.156,227.49,168.222,10477444,124.083168
2015-10-30,228.966,234.298,228.363,170.766998,6061090,125.960403
2015-11-02,232.008,236.768,231.888,174.056,4972770,128.386414
2015-11-03,235.895,238.005,233.304,174.444,3353472,128.672592
2015-11-04,235.052,243.428,235.052,175.822006,7506698,129.689056
2015-11-05,239.48,239.661,233.817,174.966995,4019463,129.05838
2015-11-06,236.196,240.098,236.196,175.278,1998634,129.287796
2015-11-09,233.485,240.956,229.945,176.710999,4556156,130.344803
2015-11-10,235.654,238.998,219.025,163.110992,12626892,120.313217
2015-11-13,224.448,231.059,222.639,169.766998,8457286,125.222794
2015-11-16,230.502,235.503,230.322,172.843994,5943699,127.492424
2015-11-17,235.594,235.895,230.714,171.367004,2683292,126.402969
2015-11-18,232.792,233.938,230.292,170.444,2415568,125.72216
2015-11-19,233.485,239.571,231.105,176.078003,3702348,129.877884
2015-11-20,237.702,243.231,236.257,177.932999,5168844,131.24617
2015-11-23,241.227,244.286,238.547,177.356003,2416730,130.820572
2015-11-24,241.002,246.258,238.637,180.033005,4072298,132.795151
2015-11-26,243.428,246.41,241.183,178.600006,4809096,131.738144
2015-11-27,242.824,245.837,241.545,180.5,3768566,133.139618
2015-11-30,245.536,255.704,244.979,186.688995,6920910,137.704712
2015-12-01,253.715,256.382,252.766,188.278,4897390,138.876785
2015-12-02,256.081,258.129,252.344,187.544006,4691727,138.335388
2015-12-03,255.477,255.78,250.748,185.477997,3024387,136.811462
2015-12-04,250.115,251.531,246.847,182.5,2898558,134.614853
2015-12-07,250.054,255.477,250.054,186.511002,3447184,137.573425
2015-12-08,254.875,256.322,249.814,185.410995,3073558,136.762054
2015-12-09,251.23,251.26,242.975,179.867004,2999889,132.672699
2015-12-10,242.824,251.2,240.263,184.300003,4695412,135.942581
2015-12-11,250.086,253.971,246.275,183.5,5546336,135.352463
2015-12-14,250.025,250.115,244.466,181.399994,2922453,133.803452
2015-12-15,245.837,249.528,243.653,180.322006,4846468,133.008347
2015-12-16,248.548,253.399,247.042,184.132996,5484204,135.819366
2015-12-17,251.562,253.037,248.88,184.5,3554950,136.090088
2015-12-18,250.326,254.454,249.452,184.600006,4102114,136.163834
2015-12-21,250.266,252.164,249.001,184.977997,2502315,136.442657
2015-12-22,250.988,252.992,249.452,184.889008,2539188,136.377029
2015-12-23,251.562,254.875,250.13,187.556,2377966,138.344254
2015-12-24,255.102,256.019,253.143,187.921997,2560500,138.614212
2015-12-28,254.875,255.447,252.586,187.322006,2419065,138.171631
2015-12-29,256.381,257.737,253.369,187.421997,2980102,138.245392
2015-12-30,253.67,255.146,250.552,185.421997,2240078,136.770172
2015-12-31,251.546,254.273,250.507,185.822006,13178340,137.065231
2016-01-01,253.068,258.551,252.676,189.744003,2281059,139.95813
2016-01-04,254.242,259.665,251.984,190.322006,3819568,140.384476
2016-01-05,258.069,259.485,253.821,190.367004,5137528,140.417664
2016-01-06,256.985,266.821,256.985,195.921997,7953394,144.515121
2016-01-07,264.817,267.604,256.758,190.811005,5070028,140.745178
2016-01-08,259.997,270.24,259.967,197.233002,3791102,145.482147
2016-01-11,268.131,268.252,262.709,194.789001,2974468,143.679428
2016-01-12,263.628,266.625,260.9,192.988998,3724641,142.351715
2016-01-13,262.844,265.645,253.971,193.699997,4041302,142.876144
2016-01-14,258.972,271.642,257.316,196.766998,5600830,145.138397
2016-01-15,268.373,274.156,265.571,196.966995,5673262,145.285919
2016-01-18,265.119,269.231,244.542,182.755997,6528177,134.80368
2016-01-19,249.603,252.465,242.403,183.199997,4215902,135.131149
2016-01-20,247.404,247.645,235.789,179.044006,4069773,132.065659
2016-01-21,245.747,246.741,235.188,176.778,3995492,130.394226
2016-01-22,240.113,247.118,239.42,177.432999,3879954,130.877365
2016-01-25,241.77,242.523,234.239,175.511002,2814188,129.459656
2016-01-27,238.908,245.235,238.411,177.143997,4832073,130.664185
2016-01-28,240.926,249.452,239.285,181.556,16724894,133.918533
2016-01-29,244.692,250.748,244.33,181.322006,6409166,133.745956
2016-02-01,245.265,246.546,241.017,179.233002,4398530,132.205063
2016-02-02,242.975,244.737,235.503,174.311005,5524902,128.574524
2016-02-03,234.991,238.185,229.9,170.889008,6365007,126.050385
2016-02-04,232.536,232.536,216.313,162.789001,11262096,120.075706
2016-02-05,222.639,229.312,220.546,166.300003,6253848,122.665497
2016-02-08,225.456,226.977,221.826,164.944,3651543,121.66526
2016-02-09,222.609,225.516,218.12,161.488998,2994741,119.116821
2016-02-10,217.277,220.5,214.28,160.643997,3705062,118.493523
2016-02-11,199.975,199.975,189.793,151.832993,5659466,120.629898
2016-02-12,194.674,194.674,182.451,153.233002,9710568,121.742188
2016-02-15,201.387,210.03,201.387,161.910995,5951066,128.63678
2016-02-16,204.184,204.841,191.331,153.643997,4676108,122.068726
2016-02-17,194.437,198.842,190.003,157.455994,5918710,125.097313
2016-02-18,198.87,200.813,191.654,155.621994,4544847,123.640228
2016-02-19,195.513,195.737,184.745,147.789001,7128472,117.416992
2016-02-22,186.94,190.199,183.234,150.356003,5424070,119.456444
2016-02-23,189.919,189.919,178.451,143.022003,5351360,113.629662
2016-02-24,180.969,185.331,179.431,145.156006,7991446,115.325096
2016-02-25,183.738,183.738,177.653,142.643997,13718354,113.32933
2016-02-26,182.926,185.807,179.01,146.966995,5773496,116.763908
2016-02-29,184.324,198.968,179.962,152.878006,13659291,121.460167
2016-03-01,192.576,202.506,191.038,160.289001,7381292,127.348129
2016-03-02,202.785,210.589,201.932,162.389008,9343148,129.016556
2016-03-03,206.87,206.87,200.716,162.343994,4922708,128.980789
2016-03-04,204.744,210.31,203.345,166.255997,4635414,132.088852
2016-03-08,210.31,214.477,205.582,167,6068974,132.679947
2016-03-09,208.38,210.756,205.023,164.578003,4386150,130.755692
2016-03-10,207.261,209.358,200.828,160.022003,5099062,127.136002
2016-03-11,202.506,206.296,202.058,161.899994,3634587,128.628036
2016-03-14,204.715,206.099,200.785,160.632996,3678768,127.621407
2016-03-15,202.785,207.904,201.709,164.533005,6372806,130.719925
2016-03-16,206.394,206.394,203.177,163.121994,4249692,129.598907
2016-03-17,198.956,204.791,198.098,168.578003,8700952,139.938812
2016-03-18,203.788,203.788,199.062,166.121994,3908938,137.900024
2016-03-21,201.847,205.635,200.656,169.710999,4190931,140.879318
2016-03-22,204.189,209.088,202.917,170.688995,5874444,141.691177
2016-03-23,206.13,206.612,199.705,166.332993,4088228,138.07518
2016-03-28,201.204,204.229,198.153,166.744003,3860608,138.416367
2016-03-29,201.044,208.07,201.044,170.977997,6357146,141.931076
2016-03-30,206.666,214.08,205.595,174.744003,7977942,145.057281
2016-03-31,212.823,215.714,209.369,175.056,7314070,145.316254
2016-04-01,209.877,213.572,207.615,176.410995,3496550,146.441071
2016-04-04,213.866,214.135,210.414,175.733002,2677252,145.878265
2016-04-05,214.161,218.096,211.939,177.367004,6636622,147.234665
2016-04-06,215.5,220.023,211.511,181.578003,4930060,150.73027
2016-04-07,218.444,221.604,217.105,181.578003,3408988,150.73027
2016-04-08,218.739,219.595,215.995,181.356003,2625696,150.54599
2016-04-11,217.132,224.427,217.105,185.832993,2569108,154.262405
2016-04-12,224.869,226.528,221.604,184.966995,2634741,153.543518
2016-04-13,223.665,229.353,221.79,188.966995,4007556,156.863968
2016-04-18,230.223,233.771,228.001,193.089005,3140991,160.285721
2016-04-20,232.9,233.168,224.628,187.977997,6451587,156.042999
2016-04-21,227.492,233.168,226.261,190.311005,4913096,157.97963
2016-04-22,228.617,230.731,226.769,189.278,3420666,157.122147
2016-04-25,227.546,231.134,225.94,191.233002,1716597,158.744995
2016-04-26,229.688,232.15,228.898,190.432999,2194758,158.080933
2016-04-27,228.617,232.753,227.908,190.677994,1852344,158.284286
2016-04-28,228.885,231.187,221.83,184.744003,4064594,153.358398
2016-04-29,221.255,225.645,218.337,185.278,3563384,153.801697
2016-05-02,225.94,226.944,222.754,186.932999,2484490,155.175522
2016-05-03,226.743,226.743,221.295,185.578003,3687381,154.05072
2016-05-04,222.326,226.046,221.751,184.643997,2564500,153.275375
2016-05-05,222.982,223.129,216.356,182.022003,2748132,151.098846
2016-05-06,218.176,225.672,217.534,186.722,3542666,155.000381
2016-05-09,226.208,226.208,218.176,184.778,2839329,153.386612
2016-05-10,224.601,225.993,220.921,184.410995,2365938,153.081985
2016-05-11,220.853,224.99,217.614,186.067001,3914968,154.45665
2016-05-12,224.815,225.605,219.917,184.421997,4249444,153.09111
2016-05-13,222.46,224.869,221.028,184.955994,4573656,153.534378
2016-05-16,222.191,224.333,219.515,185.778,3567231,154.216751
2016-05-17,225.672,229.419,224.869,187.244003,6372783,155.433685
2016-05-18,224.869,227.546,223.021,187.289001,2622861,155.471039
2016-05-19,224.869,227.961,223.29,186.266998,2280519,154.622665
2016-05-20,224.681,226.007,220.625,184.932999,1994134,153.515289
2016-05-23,223.531,225.873,218.873,184.255997,2303618,152.953308
2016-05-24,220.586,224.013,214.376,179.455994,4203963,148.968781
2016-05-25,218.444,226.154,215.62,186.889008,4104171,155.139008
2016-05-26,224.869,228.523,221.001,188.811005,3582702,156.734482
2016-05-27,231.561,255.374,231.026,207.033005,28343372,171.860809
2016-05-30,251.103,253.004,243.621,202.977997,9873482,168.494675
2016-05-31,244.946,248.347,242.162,201.432999,6488204,167.212173
2016-06-01,246.285,246.821,241.225,201.289001,4404514,167.092636
2016-06-02,242.484,246.164,241.198,202.789001,3116367,168.337799
2016-06-03,246.285,251.639,244.705,207.567001,7069702,172.304077
2016-06-06,248.426,252.576,246.258,204.944,4099666,170.126678
2016-06-07,248.667,248.694,241.735,201.322006,3021921,167.120041
2016-06-08,243.875,244.733,241.185,200.822006,3459694,166.704971
2016-06-09,243.421,244.867,239.994,200.121994,3277944,166.123886
2016-06-10,242.002,243.073,238.04,198.466995,2153349,164.750046
2016-06-13,239.043,242.51,237.491,199.589005,4769820,165.681442
2016-06-14,241.948,242.083,236.5,197.255997,2579476,163.744781
2016-06-15,238.71,246.794,238.602,204.222,5317605,169.527359
2016-06-16,247.088,247.57,242.591,203.944,4018194,169.296555
2016-06-17,246.821,247.878,244.411,204.755997,2447712,169.970627
2016-06-20,245.027,248.413,243.22,204.811005,2868399,170.016296
2016-06-21,246.285,249.872,245.482,207.011002,4581162,171.842529
2016-06-22,250.033,250.568,245.576,205.667007,2783858,170.726868
2016-06-23,248.426,256.298,247.355,211.899994,5328392,175.900955
2016-06-24,248.962,255.374,247.624,207.889008,4173602,172.571381
2016-06-27,251.077,263.485,250.969,216.511002,5744768,179.728607
2016-06-28,261.811,267.14,261.625,220.832993,6396826,183.31633
2016-06-29,266.363,269.026,262.749,219.332993,4521564,182.071167
2016-06-30,264.221,267.968,263.217,221.389008,6768135,183.777908
2016-07-01,265.854,276,265.854,226.955994,6314882,188.399124
2016-07-04,274.287,279.453,274.287,230.132996,9767390,191.036407
2016-07-05,276.401,281.354,274.929,229.511002,4308651,190.520065
2016-07-07,277.606,278.998,274.3,229.567001,2318080,190.566574
2016-07-08,278.409,278.917,274.34,228.677994,3496968,189.828598
2016-07-11,278.142,283.683,276,234.677994,5819085,194.809265
2016-07-12,283.736,294.203,282.452,236.800003,16268652,196.57077
2016-07-13,283.12,287.725,280.122,233.100006,4245800,193.499374
2016-07-14,281.836,287.578,280.363,237.977997,3792510,197.54863
2016-07-15,287.511,289.064,283.536,237.399994,2650338,197.068848
2016-07-18,285.985,291.794,282.813,235.632996,4249665,195.602051
2016-07-19,285.089,298.942,284.299,246.332993,6658646,204.484238
2016-07-20,296.639,303.788,296.639,249.110992,6090984,206.790283
2016-07-21,325.257,325.257,308.124,257.756012,18757886,213.966629
2016-07-22,312.139,314.816,306.986,260.066986,6552526,215.88501
2016-07-25,316.436,327.854,316.436,270.600006,9054855,224.628601
2016-07-26,326.595,329.219,322.901,268.977997,4917056,223.28215
2016-07-27,325.324,335.51,325.324,276.444,7598002,229.479797
2016-07-28,312.624,315.007,307.718,273.200012,11036646,240.719223
2016-07-29,310.177,322.22,309.886,280.377991,10210032,247.043808
2016-08-01,321.06,323.834,315.284,281.778015,5801013,248.277359
2016-08-02,322.686,322.812,311.489,276.066986,5789493,243.245346
2016-08-03,312.106,312.245,304.754,271.022003,5626822,238.800156
2016-08-04,309.257,310.214,298.563,268,8713071,236.137421
2016-08-05,307.693,318.311,305.839,279.489014,8377974,246.260529
2016-08-08,321.564,333.393,320.782,292.321991,10167849,257.56781
2016-08-09,332.913,334.931,320.076,282.944,9678834,249.304764
2016-08-10,322.952,325.082,307.226,272.221985,12225524,239.857498
2016-08-11,310.214,315.928,296.873,269.489014,16594268,237.449417
2016-08-12,306.281,310.076,300.126,266.343994,8542548,234.678314
2016-08-16,302.144,312.989,300.53,271.544006,8215214,239.260086
2016-08-17,305.99,311.463,305.423,270.743988,5873144,238.555191
2016-08-18,309.962,310.214,305.776,272.867004,5203899,240.425812
2016-08-19,308.954,313.972,306.558,275.489014,5132313,242.736084
2016-08-22,314.502,315.612,303.922,270.03299,7096072,237.928726
2016-08-23,305.171,305.171,287.769,255.710999,24555897,225.309494
2016-08-24,293.141,296.533,288.424,260.289001,11687620,229.343201
2016-08-25,297.604,297.856,293.064,259.989014,12345026,229.078873
2016-08-26,295.625,299.156,295.057,262.299988,5137664,231.115082
2016-08-29,297.693,299.559,296.343,262.944,3567114,231.682556
2016-08-30,299.622,301.589,298.878,264.278015,4061966,232.857971
2016-08-31,301.275,310.014,299.786,270.821991,7034796,238.623947
2016-09-01,311.211,311.665,303.708,268.977997,5021802,236.999161
2016-09-02,307.163,311.475,303.859,273.700012,5906588,241.159775
2016-09-06,312.737,317.264,310.227,278.53299,7393180,245.418137
2016-09-07,317.277,319.786,313.014,277.756012,6759724,244.733551
2016-09-08,316.483,318.159,314.023,278.243988,9173336,245.163528
2016-09-09,315.259,320.517,314.149,277.933014,10483376,244.889511
2016-09-12,311.702,312.851,299.445,266.610992,14116306,234.913559
2016-09-14,305.637,308.966,299.433,266.132996,8954234,234.492401
2016-09-15,303.33,304.919,294.704,264.566986,5195188,233.112579
2016-09-16,303.708,306.394,297.012,266.899994,10119522,235.168198
2016-09-19,303.784,306.356,301.892,268.96701,3373839,236.989471
2016-09-20,305.675,307.189,302.346,267.96701,2924846,236.108368
2016-09-21,305.6,310.026,302.686,269.200012,5221402,237.194763
2016-09-22,307.87,312.863,307.15,274.933014,4927838,242.246155
2016-09-23,312.711,320.051,311.917,278.933014,5275042,245.77063
2016-09-26,317.024,325.348,312.863,285.96701,6348975,251.968338
2016-09-27,327.617,328.979,319.446,283.399994,5311332,249.706528
2016-09-28,323.872,327.125,320.656,284.933014,3791936,251.057297
2016-09-29,323.115,326.444,309.912,276.46701,7097564,243.597839
2016-09-30,313.998,323.607,310.214,282.632996,3539676,249.030716
2016-10-03,322.17,328.752,322.17,288.333008,3190262,254.05307
2016-10-04,329.13,331.968,325.839,289.53299,3562239,255.110352
2016-10-05,326.52,330.909,321.677,290.066986,3994510,255.580872
2016-10-06,331.022,348.046,329.962,301.03299,8211236,265.243134
2016-10-07,346.381,350.24,333.065,295.766998,6318816,260.60321
2016-10-10,338.891,340.442,329.395,292.100006,3415824,257.372223
2016-10-13,331.514,339.345,318.916,287.03299,5569782,252.907578
2016-10-14,328.373,334.087,324.25,292.166992,4231566,257.431244
2016-10-17,335.183,337.037,327.164,291.299988,4274655,256.667297
2016-10-18,334.351,334.351,327.428,292.933014,3332578,258.106171
2016-10-19,334.729,338.55,328.525,296.933014,4864311,261.630646
2016-10-20,339.685,339.685,332.989,295.766998,3638199,260.60321
2016-10-21,335.864,341.501,335.069,299.733002,3352934,264.097687
2016-10-24,342.372,346.873,338.626,304.799988,3508748,268.562286
2016-10-25,345.776,351.072,341.652,308.666992,3775023,271.969513
2016-10-26,349.408,350.732,344.679,306.100006,2962554,269.707703
2016-10-27,346.759,349.219,338.361,302.132996,3781360,266.212372
2016-10-28,343.507,356.709,341.993,310.933014,3102680,273.966156
2016-11-01,355.612,356.142,349.181,309.899994,3671457,273.055908
2016-11-02,347.289,348.424,341.085,302,2123340,266.095184
2016-11-03,346.041,347.592,329.395,291.5,3595730,256.843506
2016-11-04,331.4,334.729,319.029,290.100006,3855411,255.609955
2016-11-07,335.183,343.468,335.183,296.632996,3366822,261.366272
2016-11-08,338.21,342.182,336.697,300.666992,2881344,264.920685
2016-11-09,314.754,341.237,310.971,300.03299,7713992,264.362
2016-11-10,344.262,353.304,341.237,308.399994,5733674,271.734283
2016-11-11,340.858,346.154,332.611,299.200012,7387377,263.628082
2016-11-15,339.572,346.381,305.637,296.166992,21336447,260.955627
2016-11-16,338.967,346.835,334.691,295.96701,7913025,260.77948
2016-11-17,338.399,343.468,333.33,295.700012,6675686,260.54422
2016-11-18,337.302,350.581,335.977,306.799988,8722773,270.324493
2016-11-21,349.749,352.245,330.303,294.632996,6562342,259.604065
2016-11-22,337.453,343.998,334.842,300.733002,6248721,264.978821
2016-11-23,341.237,345.776,335.826,302.766998,5708026,266.770966
2016-11-24,340.971,345.549,333.292,301.433014,10254573,265.595612
2016-11-25,343.507,351.829,342.409,308.03299,4010154,271.410858
2016-11-28,350.694,365.751,350.013,320.53299,8905206,282.424774
2016-11-29,364.01,368.021,355.839,316.899994,9464942,279.223724
2016-11-30,361.665,362.497,352.207,314.132996,67436712,276.785675
2016-12-01,348.878,352.018,334.541,298,10230550,262.57077
2016-12-02,334.427,336.621,326.256,290.766998,7295464,256.197662
2016-12-05,328.525,333.292,323.078,288.03299,4648556,253.788712
2016-12-06,329.093,335.448,328.146,292.200012,4666599,257.460327
2016-12-07,334.124,340.404,332.913,298.566986,5603120,263.070282
2016-12-08,343.393,344.262,338.437,302.166992,2668203,266.24231
2016-12-09,345.473,348.5,334.842,302.867004,6008646,266.8591
2016-12-12,339.118,339.648,326.407,289.03299,5566743,254.66983
2016-12-13,329.584,333.633,327.428,293.100006,3106196,258.253296
2016-12-14,333.821,335.826,327.617,289.333008,3241706,254.934174
2016-12-15,328.336,334.087,316.836,284.666992,8300764,250.822876
2016-12-16,319.37,324.023,316.041,283.933014,6400821,250.176178
2016-12-19,324.969,328.412,319.673,283,5837884,249.354065
