"Date","TATAMTRDVR.NS.Open","TATAMTRDVR.NS.High","TATAMTRDVR.NS.Low","TATAMTRDVR.NS.Close","TATAMTRDVR.NS.Volume","TATAMTRDVR.NS.Adjusted"
2016-01-27,258.048,266.607,258.048,265.450012,1531779,265.194397
2016-01-28,266.557,276.566,264.355,267.5,3184953,267.242432
2016-01-29,267.057,268.208,260.351,265.450012,1917242,265.194397
2016-02-01,265.806,267.207,261.502,263.200012,1109835,262.946564
2016-02-02,264.755,265.205,251.943,253.350006,3769028,253.106049
2016-02-03,252.843,252.843,240.732,243,2740603,242.766006
2016-02-04,244.736,246.537,239.731,242.949997,2205619,242.716064
2016-02-05,244.135,252.043,244.135,248.75,1793182,248.510483
2016-02-08,248.239,249.19,240.331,241.149994,827940,240.917786
2016-02-09,238.029,242.383,229.321,230.600006,3495905,230.37796
2016-02-10,229.921,229.921,215.708,223.949997,3800378,223.73436
2016-02-11,224.216,228.02,210.303,214.800003,1565637,214.59317
2016-02-12,214.907,230.722,212.755,226.149994,3129794,225.932236
2016-02-15,231.022,239.731,227.219,237.850006,1869821,237.620972
2016-02-16,241.232,243.384,227.519,229.25,1941721,229.029251
2016-02-17,230.222,240.231,226.468,239.149994,1625782,238.919708
2016-02-18,242.033,242.984,232.824,239.199997,1651723,238.969666
2016-02-19,238.129,246.187,235.727,244.75,1493012,244.514328
2016-02-22,246.938,247.939,238.329,242.100006,819900,241.866882
2016-02-23,256.447,259.95,245.486,246.75,3997573,246.512405
2016-02-24,246.137,248.689,240.331,241.199997,1753397,240.967743
2016-02-25,241.833,244.435,231.823,232.850006,4077610,232.625793
2016-02-26,236.328,238.53,230.222,233.399994,2023464,233.175247
2016-02-29,233.074,236.678,224.516,234.050003,1987197,233.824631
2016-03-01,234.526,243.685,234.526,240.449997,2685092,240.21846
2016-03-02,248.94,249.04,236.878,237.850006,2875914,237.620972
2016-03-03,242.784,249.54,241.382,247.100006,2569598,246.862076
2016-03-04,249.24,251.092,245.937,247.850006,2536924,247.611343
2016-03-08,247.238,256.747,247.238,249.949997,2079878,249.70932
2016-03-09,248.089,253.744,244.385,250.300003,2083383,250.05899
2016-03-10,253.945,254.745,248.039,250.199997,1696917,249.959076
2016-03-11,251.943,256.097,247.238,254.850006,1641082,254.604614
2016-03-14,258.499,265.806,257.748,263.549988,2290574,263.296204
2016-03-15,265.956,266.757,262.853,264.850006,1526162,264.594971
2016-03-16,265.255,265.255,258.499,261.200012,1038087,260.948486
2016-03-17,265.205,267.157,261.602,263.100006,1115624,262.846649
2016-03-18,264.254,268.058,262.753,266.549988,2358580,266.293335
2016-03-21,266.407,275.265,264.555,274.049988,2325717,273.786102
2016-03-22,273.964,280.921,271.762,278.600006,2800727,278.331726
2016-03-23,279.169,283.273,276.967,281.799988,1589429,281.528625
2016-03-28,284.724,285.725,270.01,272.049988,3183411,271.788025
2016-03-29,273.263,280.22,271.762,276.850006,2533882,276.583435
2016-03-30,282.272,287.777,281.071,284.850006,2032833,284.575714
2016-03-31,287.277,304.293,282.872,288.350006,9149583,288.072357
2016-04-01,289.979,289.979,281.471,286.049988,1989344,285.774536
2016-04-04,289.078,289.729,282.072,285.600006,2518938,285.325012
2016-04-05,284.274,284.274,270.06,271.25,2883464,270.9888
2016-04-06,273.914,277.767,272.062,276.600006,1578537,276.333679
2016-04-07,278.168,282.172,269.309,276.350006,2801263,276.083893
2016-04-08,277.117,281.021,276.116,277,1264658,276.733276
2016-04-11,276.466,289.329,275.966,287.049988,1995547,286.77359
2016-04-12,290.28,295.284,289.479,294.149994,2589842,293.86676
2016-04-13,298.738,300.99,294.834,299.950012,3362057,299.661194
2016-04-18,299.288,302.591,296.986,300.850006,1060041,300.560303
2016-04-20,301.891,306.145,298.988,301.899994,1489032,301.609283
2016-04-21,303.793,307.997,297.136,300.75,1572054,300.460419
2016-04-22,300.289,305.294,299.088,303.549988,808944,303.25769
2016-04-25,303.292,304.593,295.635,296.149994,1978752,295.864838
2016-04-26,295.985,307.596,293.533,306.5,2437405,306.204865
2016-04-27,307.196,310.049,303.442,304.299988,798597,304.006989
2016-04-28,306.195,307.496,300.489,301.850006,1501711,301.559357
2016-04-29,302.041,305.544,295.134,297.799988,1598500,297.513245
2016-05-02,297.286,297.837,291.931,295.350006,1247168,295.065613
2016-05-03,299.639,312.201,298.487,300.350006,2811881,300.060791
2016-05-04,299.639,299.639,280.32,281.350006,1530918,281.079102
2016-05-05,284.074,287.327,280.32,283.049988,1209444,282.777435
2016-05-06,282.072,288.278,278.718,286.799988,1042991,286.523834
2016-05-09,289.979,291.28,285.525,289.299988,1066084,289.021423
2016-05-10,290.98,290.98,280.27,281,1362651,280.729431
2016-05-11,277.267,282.172,271.712,273.850006,2112122,273.586304
2016-05-12,275.916,279.519,274.765,277.649994,1155366,277.382629
2016-05-13,277.217,281.221,274.915,276.950012,1707115,276.683319
2016-05-16,277.517,280.02,272.362,275.549988,1601418,275.284668
2016-05-17,277.968,277.968,271.261,271.700012,2150249,271.438385
2016-05-18,269.059,270.561,266.056,268.649994,1253146,268.391296
2016-05-19,270.26,273.764,264.555,266.100006,2096870,265.843781
2016-05-20,266.557,268.709,262.253,263.100006,2076504,262.846649
2016-05-23,265.956,266.607,259.35,259.899994,1332245,259.649719
2016-05-24,260.251,263.854,259.049,261.350006,1440860,261.098358
2016-05-25,264.254,271.461,264.254,270.549988,1455056,270.289459
2016-05-26,273.263,273.964,268.509,269.600006,2369211,269.340393
2016-05-27,272.613,273.513,269.259,271.700012,2637422,271.438385
2016-05-30,273.213,282.622,273.213,281.450012,6293847,281.178986
2016-05-31,300.289,318.106,298.988,314.5,16105059,314.197174
2016-06-01,318.307,318.307,308.297,309.149994,2368671,308.852295
2016-06-02,307.546,314.803,305.394,311.700012,2392412,311.399872
2016-06-03,313.202,324.212,313.202,317.049988,4222654,316.74469
2016-06-06,319.307,322.31,311.55,318.049988,4114002,317.743744
2016-06-07,322.31,323.912,318.306,319.600006,3156909,319.292267
2016-06-08,321.71,324.763,320.509,322.950012,1824450,322.639038
2016-06-09,322.46,325.714,322.11,323.299988,1193910,322.988678
2016-06-10,321.61,322.21,310.899,312.649994,3125984,312.348938
2016-06-13,308.297,308.897,297.687,301.75,4371937,301.459442
2016-06-14,302.792,307.096,301.44,304.950012,2585356,304.656372
2016-06-15,308.197,310.549,305.344,308,1621821,307.70343
2016-06-16,307.546,307.546,301.39,305.850006,2278584,305.555511
2016-06-17,309.448,314.203,309.448,312.149994,3534877,311.849426
2016-06-20,311.8,322.21,311.55,320.149994,3260277,319.841705
2016-06-21,323.311,325.714,319.257,324.700012,3476951,324.38736
2016-06-22,321.96,322.861,312.301,314.799988,1630358,314.496857
2016-06-23,313.802,320.759,313.802,319.450012,3344752,319.142395
2016-06-24,288.278,299.939,280.47,298.25,7806703,297.962799
2016-06-27,296.786,300.99,294.333,295.899994,2723624,295.615082
2016-06-28,296.085,296.185,286.676,287.549988,3563300,287.273102
2016-06-29,291.28,293.032,286.876,287.799988,4997896,287.522858
2016-06-30,290.53,295.084,289.579,291.75,6763831,291.469055
2016-07-01,294.283,297.687,290.58,291.450012,2412068,291.169373
2016-07-04,296.285,304.693,295.384,303.5,3205282,303.207764
2016-07-05,303.292,303.692,295.384,296.549988,1407106,296.264435
2016-07-07,295.635,298.537,290.43,290.950012,2189969,290.669861
2016-07-08,295.084,298.087,293.032,296.200012,2483303,295.914795
2016-07-11,300.289,309.148,299.288,307.549988,2025590,307.253845
2016-07-12,310.799,313.702,308.397,309.5,1936852,309.201965
2016-07-13,311.55,312.301,303.492,306.25,1797658,305.955109
2016-07-14,304.894,312.601,304.894,311.149994,1095984,310.850372
2016-07-15,311.55,319.007,303.793,311.549988,2679487,311.25
2016-07-18,314.9,322.25,312.55,314.899994,2215229,314.899994
2016-07-19,314.3,322,314.3,320.899994,1585590,320.899994
2016-07-20,319.8,322.8,318.95,319.950012,1166301,319.950012
2016-07-21,321.7,326.35,317.25,319,1778687,319
2016-07-22,321,330.95,319.25,329.399994,1627600,329.399994
2016-07-25,330.5,333,328.2,330.149994,1849153,330.149994
2016-07-26,333,334,324.45,325.700012,1341273,325.700012
2016-07-27,327.8,331.7,322.65,330.649994,1875507,330.649994
2016-07-28,331,331.65,323.3,327.75,4335354,327.75
2016-07-29,327.7,331.7,322.6,323.450012,1159594,323.450012
2016-08-01,328,333.95,325.6,330.549988,1150689,330.549988
2016-08-02,331,334.8,321.25,322.799988,2885984,322.799988
2016-08-03,324.9,327.8,312.2,313.399994,1322928,313.399994
2016-08-04,314.2,324.35,314.2,322,2900196,322
2016-08-05,325,332.7,322.05,331.25,1742139,331.25
2016-08-08,335.9,338.1,333.85,334.75,1561056,334.75
2016-08-09,337,339.35,330.85,336.350006,1492336,336.350006
2016-08-10,336.35,337.95,329.6,333.5,1759550,333.5
2016-08-11,333,334.3,325.7,329.200012,962902,329.200012
2016-08-12,330,337.5,330,336.5,992433,336.5
2016-08-16,337,337,326.5,331.5,1460134,331.5
2016-08-17,332.9,334.7,330.7,333.549988,795373,333.549988
2016-08-18,334.5,340,332.55,337.700012,764942,337.700012
2016-08-19,336.55,342.55,336.1,337.850006,993684,337.850006
2016-08-22,338.4,339.25,330.9,331.75,631597,331.75
2016-08-23,331.75,332.25,325.6,327.899994,2477632,327.899994
2016-08-24,327,330,320,322.899994,1153702,322.899994
2016-08-25,323.4,325,318.1,319,2202417,319
2016-08-26,322,337.7,314,329.549988,3477685,329.549988
2016-08-29,339.8,339.8,333.15,337.950012,2725457,337.950012
2016-08-30,338.9,340.85,335.7,339.649994,1539719,339.649994
2016-08-31,338.5,351.35,338.5,343.549988,4389201,343.549988
2016-09-01,345,347.2,342,344.299988,1287340,344.299988
2016-09-02,348.05,352.9,347.2,351.899994,1726214,351.899994
2016-09-06,355,376.2,354.1,373.5,3354583,373.5
2016-09-07,374.9,378.15,369.55,372.200012,2260432,372.200012
2016-09-08,374.1,376.3,365.05,370.149994,2275014,370.149994
2016-09-09,368.3,369.55,362,363.25,1244048,363.25
2016-09-12,353,360,345,350.5,2168850,350.5
2016-09-14,354,362,346.15,358.350006,2362520,358.350006
2016-09-15,359,364,351.8,354.299988,1786716,354.299988
2016-09-16,357.4,360.85,350.65,352.549988,1833461,352.549988
2016-09-19,353.15,356.1,349.25,350.649994,2015166,350.649994
2016-09-20,351.15,351.15,345.35,346.950012,1563349,346.950012
2016-09-21,347.9,353.7,345,347.850006,1081269,347.850006
2016-09-22,353.45,357.4,351.7,355.350006,1413376,355.350006
2016-09-23,355.85,358.4,348.5,350.850006,833671,350.850006
2016-09-26,350.25,350.55,340.65,342.25,2167827,342.25
2016-09-27,344.95,345.75,336.5,337.649994,1742807,337.649994
2016-09-28,336.1,345.4,336.1,341.100006,1586837,341.100006
2016-09-29,344.5,345.3,328.2,335.100006,3894456,335.100006
2016-09-30,335,342.5,331.9,340.5,645064,340.5
2016-10-03,344,349.35,343.1,346.100006,1381744,346.100006
2016-10-04,349.9,351.25,344.7,349.049988,1477528,349.049988
2016-10-05,352.65,361.1,350.5,359.399994,2255349,359.399994
2016-10-06,361,364.1,351,353.049988,1790554,353.049988
2016-10-07,353.75,367.35,353.7,366.149994,1811691,366.149994
2016-10-10,372,372.6,365.1,365.649994,2241664,365.649994
2016-10-13,361.8,361.8,350,354,2498769,354
2016-10-14,355.4,362.65,354.1,361.950012,1218502,361.950012
2016-10-17,363.85,363.85,356.5,358.350006,2133046,358.350006
2016-10-18,359.1,365.2,357.5,364.049988,1302650,364.049988
2016-10-19,362.75,363,356.75,361.25,713427,361.25
2016-10-20,362.1,363.55,358.3,358.850006,619656,358.850006
2016-10-21,359.4,360.7,355,356.450012,579320,356.450012
2016-10-24,357.4,364.6,357,363.600006,1160731,363.600006
2016-10-25,357.5,364.2,355.35,363.25,1181635,363.25
2016-10-26,360.1,362,341.05,344.5,1368028,344.5
2016-10-27,331.2,341.05,330.05,338.799988,5460169,338.799988
2016-10-28,339.6,350.3,335.2,348.700012,1623379,348.700012
2016-11-01,349,352.1,344.6,348.549988,1657506,348.549988
2016-11-02,339,344.05,333.7,335.049988,1623967,335.049988
2016-11-03,330.2,338.6,328.5,331.850006,1393926,331.850006
2016-11-04,329,338.95,325,335.649994,1833642,335.649994
2016-11-07,337.4,341.45,326.5,327.850006,1306018,327.850006
2016-11-08,331.6,347,331.6,345.549988,3518640,345.549988
2016-11-09,320,349.3,311,345.100006,3462500,345.100006
2016-11-10,350.5,354.25,341.8,343.049988,1811895,343.049988
2016-11-11,339.85,339.85,327.4,328.649994,1991326,328.649994
2016-11-15,318.45,320.85,295,297.049988,3799609,297.049988
2016-11-16,303.5,305.6,286.5,292.649994,5501598,292.649994
2016-11-17,290.55,300.75,290.1,297.25,2308717,297.25
2016-11-18,299.8,300.75,292.5,298.850006,1361492,298.850006
2016-11-21,298.85,300.05,283.2,285.299988,2162914,285.299988
2016-11-22,289,294.85,283.05,291.399994,1840611,291.399994
2016-11-23,293.95,299.25,290,296.5,2579193,296.5
2016-11-24,292.9,302.2,283.5,286.549988,4096470,286.549988
2016-11-25,285.25,291.65,280.5,288.149994,1711339,288.149994
2016-11-28,288.4,295.5,288.4,293,1513840,293
2016-11-29,295,299.9,292.1,297.5,3084109,297.5
2016-11-30,293.3,299.4,293.3,297.899994,1930120,297.899994
2016-12-01,299.3,299.3,290.75,292.5,1030715,292.5
2016-12-02,290.2,297.7,285.35,288.100006,2502560,288.100006
2016-12-05,287.1,291.7,283.1,290.5,968936,290.5
2016-12-06,291.7,296,290.15,292.25,640202,292.25
2016-12-07,292.75,295.75,290.05,291.149994,661752,291.149994
2016-12-08,294,305.6,294,304.200012,1771800,304.200012
2016-12-09,309,309.75,302.35,303.850006,1550370,303.850006
2016-12-12,304,304,294.6,297.200012,647820,297.200012
2016-12-13,311,313.1,300.55,303.450012,2612003,303.450012
2016-12-14,301.95,305.95,297.55,304.600006,2614969,304.600006
2016-12-15,299,305.55,295.35,296.25,1270980,296.25
2016-12-16,298,302.25,295.4,297.700012,2783424,297.700012
2016-12-19,297.05,301,293.1,297.649994,1120441,297.649994
2016-12-20,297.65,299.7,297.1,298.600006,1223002,298.600006
2016-12-21,298.6,299.5,296.35,297.100006,977914,297.100006
2016-12-22,296.1,298.8,294.3,295.549988,1349822,295.549988
2016-12-23,294,296,290.3,293.700012,1183879,293.700012
2016-12-26,292,293.65,286.75,287.75,533729,287.75
2016-12-27,290,298.65,288.8,296.700012,1316809,296.700012
2016-12-28,296.85,297.15,291,291.399994,922462,291.399994
2016-12-29,288.25,297.9,288.25,295.75,1274075,295.75
2016-12-30,297.5,300,295.2,299.100006,1039978,299.100006
2017-01-02,301,309.35,297.25,308.549988,894288,308.549988
2017-01-03,309.5,315.1,306.6,308.399994,1558343,308.399994
2017-01-04,308.55,313.95,308.55,310.25,850924,310.25
2017-01-05,317,324,315.85,322.950012,1886492,322.950012
2017-01-06,323,325.3,317.5,318.700012,700519,318.700012
2017-01-09,319.8,323,313.8,317.700012,1201180,317.700012
2017-01-10,320,327.05,320,326.299988,1548530,326.299988
2017-01-11,330,330,325,326.350006,1278052,326.350006
2017-01-12,328.7,329.4,322.65,325.649994,881393,325.649994
2017-01-13,329,329.4,319.65,323.950012,829993,323.950012
2017-01-16,325,331,324.5,329.799988,1106751,329.799988
2017-01-17,330,332.4,327.3,328.5,911004,328.5
2017-01-18,329.75,330.75,326.85,328.100006,1046908,328.100006
2017-01-19,329,339.5,327.5,337.450012,2205655,337.450012
2017-01-20,334.6,335.9,326.2,327.700012,1888683,327.700012
2017-01-23,328,334.75,327.05,333.899994,1570332,333.899994
2017-01-24,333.9,339,332.2,338.600006,791547,338.600006
2017-01-25,342,344.6,337.35,341.149994,1571528,341.149994
2017-01-27,345.4,345.4,339.3,341.850006,1337893,341.850006
2017-01-30,341.4,341.4,334.65,336.600006,1132657,336.600006
2017-01-31,336.4,339.35,329.5,332.950012,1384702,332.950012
2017-02-01,335.35,345.7,331.55,344.75,1455305,344.75
2017-02-02,344.5,345.1,335.1,339.799988,1980081,339.799988
2017-02-03,341.25,341.25,333,334.049988,1351157,334.049988
2017-02-06,339.8,339.95,328.8,330.25,3950193,330.25
2017-02-07,332.85,332.85,316.8,319.899994,2349298,319.899994
2017-02-08,321.4,323.5,318.75,320.700012,2289962,320.700012
2017-02-09,322.25,324.8,316.3,319.899994,1677671,319.899994
2017-02-10,322.95,322.95,315,317.75,2291870,317.75
2017-02-13,318.9,321,314.25,316.950012,1018749,316.950012
2017-02-14,315.5,317,287.65,297.75,4437127,297.75
2017-02-15,281,281.9,267.2,268.299988,14484601,268.299988
2017-02-16,270.35,277.7,267.25,275.799988,3181343,275.799988
2017-02-17,277.7,280.5,273.9,278,2095863,278
2017-02-20,278,280.7,275,278.5,1200415,278.5
2017-02-21,278.55,281.5,278.05,279.100006,1667489,279.100006
2017-02-22,280.55,286.7,280.5,283.049988,2899119,283.049988
2017-02-23,286,286.75,279.15,280.950012,1521420,280.950012
2017-02-27,279.6,281.35,275.5,277.149994,1241272,277.149994
2017-02-28,277.9,278.55,275.1,276,1529634,276
2017-03-01,276.1,277.05,274,274.549988,963092,274.549988
2017-03-02,279.2,285.35,278.4,282.549988,4204819,282.549988
2017-03-03,282.6,283.95,279.25,280.100006,2383493,280.100006
2017-03-06,278.75,283.75,278.75,282.700012,3710959,282.700012
2017-03-07,284,285.75,279.95,282.700012,3070484,282.700012
2017-03-08,282.9,282.95,277.8,279.5,1327952,279.5
2017-03-09,278,282.4,277.65,279.100006,3429187,279.100006
2017-03-10,281.8,281.8,277.9,279.899994,707194,279.899994
2017-03-14,285,285.9,281.7,282.100006,1425319,282.100006
2017-03-15,282.7,288.1,281.9,286.450012,1350058,286.450012
2017-03-16,289,293.45,288.25,292.850006,2088343,292.850006
2017-03-17,293,294,284.6,287,2161737,287
2017-03-20,286.5,289.4,284.6,288.649994,1398786,288.649994
2017-03-21,287.25,288.8,282.5,284.149994,1759155,284.149994
2017-03-22,283,283,277,277.450012,2174601,277.450012
2017-03-23,278.6,284.75,278.05,281.600006,2815114,281.600006
2017-03-24,281.6,283.5,279.9,280.850006,1210662,280.850006
2017-03-27,280,280.8,276.95,278.75,7823546,278.75
2017-03-28,279.25,287.2,279.25,285.649994,2464330,285.649994
2017-03-29,288.95,289,280.35,283.75,2185759,283.75
2017-03-30,282.9,284.95,280.5,281.600006,4908286,281.600006
2017-03-31,283,285,280.45,282.149994,935940,282.149994
2017-04-03,283.7,284.6,280,281.200012,1485171,281.200012
2017-04-05,282.85,286.75,280.95,285.149994,1604859,285.149994
2017-04-06,286,287.5,282.5,286.450012,1474333,286.450012
2017-04-07,284.2,287.75,282.25,284.350006,2330807,284.350006
2017-04-10,284.5,292,282.3,290.299988,1804919,290.299988
2017-04-11,291.6,293,287.3,288.299988,1472760,288.299988
2017-04-12,287.7,290.15,282.95,284.850006,1499266,284.850006
2017-04-13,283.8,283.8,276,277.600006,1791778,277.600006
2017-04-17,276.5,278.65,274.3,276.100006,941673,276.100006
2017-04-18,275.2,279.65,269.85,270.549988,2047622,270.549988
2017-04-19,270.55,273.55,267.15,271.549988,1109730,271.549988
2017-04-20,271.5,273.6,270.4,271.350006,745081,271.350006
2017-04-21,272,273.25,269.55,270.450012,1443282,270.450012
2017-04-24,271,272.95,269.1,270.450012,1873400,270.450012
2017-04-25,273.9,273.9,269.3,271.200012,1392487,271.200012
2017-04-26,272.5,276.8,271.35,275.049988,1306178,275.049988
2017-04-27,276.2,280,275.05,276.299988,2268153,276.299988
2017-04-28,277.5,282,275.8,280,1436250,280
2017-05-02,278.9,279,270.5,272.75,2062299,272.75
2017-05-03,274.1,276,268.5,269.450012,2687003,269.450012
2017-05-04,270.95,271.2,266.25,266.950012,1140057,266.950012
2017-05-05,268.8,268.8,257.45,258.950012,3018815,258.950012
2017-05-08,258.1,263.55,258.1,261.299988,2028955,261.299988
2017-05-09,262,265.25,260.95,262.25,1147684,262.25
2017-05-10,264,266.3,261,263.350006,1296969,263.350006
2017-05-11,264,266.9,264,264.899994,1875642,264.899994
2017-05-12,265.8,266.6,262.7,264.799988,1861293,264.799988
2017-05-15,266,266.2,262.3,263.799988,1469749,263.799988
2017-05-16,265,267.85,264,267,1425209,267
2017-05-17,267.55,273.3,265.4,270.950012,10100650,270.950012
2017-05-18,266.95,270.4,262.55,264.5,2364811,264.5
2017-05-19,266,267.95,261.05,266.799988,2333061,266.799988
2017-05-22,269.9,271.4,264.4,265.149994,3544790,265.149994
2017-05-23,266.25,267.85,261.45,265,3419269,265
2017-05-24,274,279.8,271.65,276.450012,9250872,276.450012
2017-05-25,279,285.45,277.8,282.200012,3830300,282.200012
2017-05-26,284.5,289.7,281.2,286.850006,2721459,286.850006
2017-05-29,285.65,286.7,282.25,285.399994,1351702,285.399994
2017-05-30,285,289.9,284.9,286.799988,1503092,286.799988
2017-05-31,287.65,289.95,283.7,287.899994,2213363,287.899994
2017-06-01,287,291.45,286.1,288.299988,1045849,288.299988
2017-06-02,289,294.3,287.1,288.350006,1918178,288.350006
2017-06-05,287.95,289.15,285.4,288.25,1086292,288.25
2017-06-06,288.6,290.55,276.65,280.700012,2142246,280.700012
2017-06-07,280.5,281.8,277.15,280.600006,1740529,280.600006
2017-06-08,281.4,288.7,281.1,286,3546707,286
2017-06-09,286.4,292.05,284,290.850006,2223528,290.850006
2017-06-12,289,290,281.7,283.149994,1202623,283.149994
2017-06-13,283.55,285.45,277,278.100006,898856,278.100006
2017-06-14,277.3,278.9,273.85,275.200012,1786680,275.200012
2017-06-15,275.4,279.25,272.25,273.100006,1932410,273.100006
2017-06-16,278,283.75,275,282.350006,4264261,282.350006
2017-06-19,282.9,284.45,280.1,282.799988,1094871,282.799988
2017-06-20,286.95,289.5,284.25,288.100006,2090139,288.100006
2017-06-21,288.45,289,282.6,284.700012,1283586,284.700012
2017-06-22,285.1,288.9,281.4,282.100006,1184860,282.100006
2017-06-23,282.1,285.5,275.25,276.25,1115935,276.25
2017-06-27,277.2,279.4,269.6,276.549988,1609095,276.549988
2017-06-28,277,279,272.9,274.350006,665549,274.350006
2017-06-29,275,278.8,267.05,268.299988,2250552,268.299988
2017-06-30,265,267.1,261.9,263.299988,2110103,263.299988
2017-07-03,264.3,266.9,261.2,266.049988,1171175,266.049988
2017-07-04,267.9,268.3,261.1,263,2053466,263
2017-07-05,263.5,267.5,263,264.850006,778963,264.850006
2017-07-06,265.05,267.5,265.05,266.450012,879589,266.450012
2017-07-07,266,267.95,263.55,265,1321833,265
2017-07-10,269.75,269.75,267.75,268.149994,139546,268.149994
2017-07-11,271.2,275.2,270.8,271.549988,2066189,271.549988
2017-07-12,274,276.5,272.55,274.350006,914802,274.350006
2017-07-13,275.5,278.2,274.6,276.5,2096521,276.5
2017-07-14,276,276.35,271.2,272.649994,660991,272.649994
2017-07-17,273.5,275.55,271,272.149994,634724,272.149994
2017-07-18,271.45,274,270.9,271.799988,1110574,271.799988
2017-07-19,272.25,276,271.8,274.549988,1395392,274.549988
2017-07-20,275.5,276.9,272,272.850006,976514,272.850006
2017-07-21,273,275.6,271.45,274.799988,1240184,274.799988
2017-07-24,275.9,275.9,272.3,273.350006,1310035,273.350006
2017-07-25,275,275,268.15,268.850006,1139379,268.850006
2017-07-26,269.1,271.35,269,270.5,443769,270.5
2017-07-27,271.9,271.95,261.1,262.299988,2456428,262.299988
2017-07-28,262.1,262.5,258.6,261.950012,1418639,261.950012
2017-07-31,262.5,264.9,259.95,260.5,1387083,260.5
2017-08-01,262.15,264.2,260.7,262.600006,1254081,262.600006
2017-08-02,263.45,263.45,259.6,260.450012,1416514,260.450012
2017-08-03,261,261.9,253.05,253.600006,1483140,253.600006
2017-08-04,253.45,256.9,253.45,255,673851,255
2017-08-07,255.5,257,249.25,250.350006,1556807,250.350006
2017-08-08,250.5,252.8,246.9,248.449997,1817694,248.449997
2017-08-09,248.8,248.8,241.25,242.25,1542621,242.25
2017-08-10,228.75,231.1,220,221.449997,9343687,221.449997
2017-08-11,220,224.2,213.1,223.199997,3666464,223.199997
2017-08-14,226,228,223.75,226.449997,1869959,226.449997
2017-08-16,228.9,233,224,231.600006,1735121,231.600006
2017-08-17,232.6,234.9,228,228.600006,1487470,228.600006
2017-08-18,226.5,227.7,224.1,226.949997,830778,226.949997
2017-08-21,227,228.5,222.2,222.850006,757639,222.850006
2017-08-22,225,226.55,223.2,224,983531,224
2017-08-23,225,227.25,224,226.550003,991510,226.550003
2017-08-24,226.2,229.05,225.95,227.350006,1158954,227.350006
2017-08-28,227.95,228.9,224.35,225.199997,1868486,225.199997
2017-08-29,221.2,223.45,219.6,220.25,2460328,220.25
2017-08-30,221.4,222.7,219.45,220.850006,1649635,220.850006
2017-08-31,221,221.7,218.35,218.75,2621856,218.75
2017-09-01,219.1,225.45,219.1,224.550003,3825398,224.550003
2017-09-04,226.45,227,218.65,219.800003,2438612,219.800003
2017-09-05,220.35,221.45,217.6,218.899994,4231468,218.899994
2017-09-06,215.3,216.95,213.5,214.899994,5534818,214.899994
2017-09-07,214.95,215.45,209.25,211.699997,7353566,211.699997
2017-09-08,213.6,213.6,207.8,210.149994,4294300,210.149994
2017-09-11,212.5,215.9,212.3,214.850006,2815439,214.850006
2017-09-12,216.9,222.8,216,222.100006,3019856,222.100006
2017-09-13,223,224,219,220.100006,1209531,220.100006
2017-09-14,221,230.8,221,230,3959740,230
2017-09-15,229,231.8,226.95,228.300003,2761020,228.300003
2017-09-18,232.5,236.5,231.7,233.5,3163308,233.5
2017-09-19,236.5,241.9,235.5,241.399994,3713688,241.399994
2017-09-20,243.1,243.35,237.95,238.600006,4086884,238.600006
2017-09-21,239,239.1,228.6,233.199997,4663371,233.199997
2017-09-22,231,237.1,229.4,230.75,2490180,230.75
2017-09-25,231,232.2,225.25,228.800003,1901505,228.800003
2017-09-26,227.6,231.75,226.7,227.199997,4518999,227.199997
2017-09-27,228,228.45,222.6,223,3753154,223
2017-09-28,223,224.15,220.15,221.350006,10343640,221.350006
2017-09-29,220.2,224.5,220,222.300003,2750325,222.300003
2017-10-03,236.7,236.7,232.05,233.199997,3431021,233.199997
2017-10-04,233.2,241.05,230.3,239.449997,2954546,239.449997
2017-10-05,241.7,242.45,238,241.100006,2323254,241.100006
2017-10-06,240,242.4,237.8,238.699997,2537361,238.699997
2017-10-09,240.1,243.3,237.1,238.550003,1402730,238.550003
2017-10-10,239,241.25,237.05,237.550003,1953024,237.550003
2017-10-11,238.8,239.05,234.05,235.600006,1728866,235.600006
2017-10-12,235.1,237.65,230.4,236.350006,1399118,236.350006
2017-10-13,237,240.7,235.45,238,1444710,238
2017-10-16,238.25,245.85,238.25,245,2079269,245
2017-10-17,246,247.4,242,246.100006,2611223,246.100006
2017-10-18,245.35,245.95,239.8,242.949997,2687077,242.949997
2017-10-19,243.4,244,239.1,241.5,559772,241.5
2017-10-23,241.15,241.3,233.6,234.199997,2163996,234.199997
2017-10-24,234.75,235.45,230.1,231,1610508,231
2017-10-25,234.7,237,230.5,234.699997,1527118,234.699997
2017-10-26,235,235,229.8,230.350006,2197073,230.350006
2017-10-27,231.5,241.3,231.4,237.949997,2353541,237.949997
2017-10-30,239.4,245,238.25,243.949997,2664638,243.949997
2017-10-31,244.7,245.45,239.85,240.850006,1000309,240.850006
2017-11-01,242.05,247,241.1,243.550003,1579211,243.550003
2017-11-02,243.55,244.9,239.05,242.25,1274257,242.25
2017-11-03,243.2,248,239.65,246.899994,1803441,246.899994
2017-11-06,247.9,261.5,245.25,259.649994,5415163,259.649994
2017-11-07,260,260.05,249,250.449997,4490427,250.449997
2017-11-08,252,255.75,241.6,243.699997,3493881,243.699997
2017-11-09,248,252.5,238.65,246.800003,8540953,246.800003
