"Date","SOUTHBANK.NS.Open","SOUTHBANK.NS.High","SOUTHBANK.NS.Low","SOUTHBANK.NS.Close","SOUTHBANK.NS.Volume","SOUTHBANK.NS.Adjusted"
2014-05-23,28.362,28.771,27.391,25.2554,11114296,22.367851
2014-05-26,28.925,29.64,27.187,24.6217,19162568,21.806608
2014-05-27,28.005,28.005,26.625,23.942801,4134103,21.20533
2014-05-28,27.085,29.027,27.034,25.527,10143934,22.6084
2014-05-29,29.333,29.384,28.311,25.6175,9988733,22.688551
2014-05-30,28.771,29.436,28.209,25.7533,6444454,22.808826
2014-06-02,29.129,30.406,28.516,26.522699,12753275,23.490255
2014-06-03,30.151,30.151,29.18,26.115299,6469301,23.129436
2014-06-04,29.384,29.895,29.282,26.3869,5614090,23.369986
2014-06-05,30.049,30.56,29.589,26.749001,8983461,23.690683
2014-06-06,30.56,30.662,29.998,26.658501,7470542,23.610531
2014-06-09,30.202,30.764,30.049,26.93,7515786,23.850988
2014-06-10,30.611,30.662,29.231,26.613199,5865161,23.57041
2014-06-11,30.304,30.662,29.436,26.251101,7049319,23.24971
2014-06-12,29.64,30.406,29.231,26.658501,5109554,23.610531
2014-06-13,30.049,30.304,28.056,25.1649,4756822,22.287701
2014-06-16,28.311,28.414,27.545,24.983801,4551835,22.127306
2014-06-17,28.056,28.976,28.005,25.391199,3534115,22.488127
2014-06-18,29.538,29.998,28.618,25.572201,8209226,22.648432
2014-06-19,28.925,29.333,28.26,25.2101,4036542,22.327732
2014-06-20,28.516,29.231,28.414,25.3006,5219266,22.407885
2014-06-23,28.873,30.049,28.873,26.432199,11213646,23.410105
2014-06-24,29.895,30.304,29.691,26.613199,7065579,23.57041
2014-06-25,30.202,30.815,29.947,26.794201,10871370,23.730719
2014-06-26,30.253,30.764,29.742,26.749001,8558054,23.690683
2014-06-27,30.151,31.786,30.151,27.9258,28205735,24.732935
2014-06-30,31.837,32.655,31.48,28.6047,20284600,25.334213
2014-07-01,32.553,32.808,32.348,28.7404,11327912,25.454397
2014-07-02,32.859,32.859,32.4,28.8762,11624523,25.574673
2014-07-03,32.706,33.728,32.348,28.9667,12868720,25.654827
2014-07-04,32.911,34.239,32.706,29.9625,17947282,26.536772
2014-07-07,33.823,34.867,33.623,31.094,25243116,28.294361
2014-07-08,32.952,33.728,31.498,29.872,18500274,27.900219
2014-07-09,31.983,32.177,30.82,29.7362,9900620,27.773384
2014-07-10,32.177,33.291,31.014,30.369801,19234955,28.365162
2014-07-11,32.662,32.855,31.014,29.102501,6984774,27.181513
2014-07-14,31.014,31.935,30.869,29.509899,4750520,27.562019
2014-07-15,32.128,32.855,31.886,30.4603,7371657,28.449688
2014-07-16,32.952,33.388,31.402,29.509899,19940408,27.562019
2014-07-17,31.935,32.225,31.595,29.6457,8473501,27.688856
2014-07-18,31.498,32.177,31.159,29.8267,6808357,27.85791
2014-07-21,31.741,32.225,31.741,29.7362,4508923,27.773384
2014-07-22,31.983,32.08,30.723,28.9667,5104420,27.054674
2014-07-23,31.45,31.45,30.093,28.7857,11465566,26.885622
2014-07-24,30.723,30.917,30.19,28.333099,4056821,26.462898
2014-07-25,30.142,30.578,29.172,27.6542,4792903,25.82881
2014-07-28,29.609,29.802,29.027,27.246799,3427192,25.448301
2014-07-30,29.269,29.415,28.397,27.201599,4006516,25.406086
2014-07-31,29.124,29.899,29.027,27.292101,3491674,25.490614
2014-08-01,28.882,29.512,28.591,26.8848,3316285,25.110197
2014-08-04,28.882,29.172,28.785,27.0658,2231255,25.279249
2014-08-05,29.076,29.609,28.785,27.0658,3803000,25.279249
2014-08-06,28.833,29.076,28.349,26.5679,2403290,24.814215
2014-08-07,28.494,28.688,27.816,26.070101,3038189,24.349274
2014-08-08,27.622,27.67,26.846,25.2554,3807194,23.58835
2014-08-11,27.186,27.525,26.749,25.074301,2411161,23.419205
2014-08-12,26.992,27.428,26.992,25.436399,2140759,23.757402
2014-08-13,27.234,27.283,26.071,24.5765,2541686,22.954262
2014-08-14,26.313,27.234,26.216,25.2101,4366763,23.54604
2014-08-18,26.846,28.494,26.749,26.3869,4069120,24.645163
2014-08-19,28.397,28.882,27.864,26.703699,3333075,24.941051
2014-08-20,28.543,28.543,27.913,26.160601,2071258,24.4338
2014-08-21,27.961,28.979,27.913,26.794201,3811277,25.025578
2014-08-22,28.688,28.979,27.719,26.024799,3525917,24.306963
2014-08-25,27.913,28.203,26.216,25.074301,3511982,23.419205
2014-08-26,26.895,27.525,26.653,25.527,1887924,23.842024
2014-08-27,27.331,27.476,26.701,25.1649,2048317,23.503824
2014-08-28,26.846,27.186,26.701,25.1196,1627922,23.461515
2014-09-01,27.04,27.428,26.701,25.2554,2353422,23.58835
2014-09-02,27.186,27.525,27.04,25.436399,2386794,23.757402
2014-09-03,27.331,27.476,27.04,25.436399,1859031,23.757402
2014-09-04,27.04,27.137,26.749,25.074301,1734283,23.419205
2014-09-05,26.846,27.719,26.846,25.391199,2476187,23.715185
2014-09-08,27.234,27.622,27.137,25.527,1991972,23.842024
2014-09-09,27.331,27.525,26.992,25.2554,2936335,23.58835
2014-09-10,27.04,27.379,26.846,25.436399,2272348,23.757402
2014-09-11,27.331,28.3,27.331,26.070101,5471343,24.349274
2014-09-12,28.106,28.203,27.767,26.024799,3056291,24.306963
2014-09-15,27.234,27.622,27.186,25.527,3100391,23.842024
2014-09-16,27.283,27.573,26.653,24.938601,2972747,23.292461
2014-09-17,26.846,27.04,26.362,24.802799,1520614,23.165625
2014-09-18,26.507,27.283,26.507,25.2101,2102439,23.54604
