"Date","KTKBANK.NS.Open","KTKBANK.NS.High","KTKBANK.NS.Low","KTKBANK.NS.Close","KTKBANK.NS.Volume","KTKBANK.NS.Adjusted"
2007-03-21,127.836998,130.395004,126.782997,127.498001,452201,78.571297
2007-03-22,130.169006,131.524002,128.664001,129.492004,543961,79.800117
2007-03-23,129.041,132.050003,128.287994,129.378998,385870,79.730461
2007-03-26,130.132004,131.636993,126.595001,127.611,1074491,78.64093
2007-03-28,126.406998,128.589005,125.353996,127.685997,377702,78.687157
2007-03-29,127.084,129.792999,125.654999,127.309998,906884,78.455429
2007-03-30,128.514008,129.417007,127.160004,128.701996,257945,79.313263
2007-04-02,124.902,125.880997,121.328003,124.940002,666538,76.994919
2007-04-03,126.257004,126.257004,123.398003,123.774002,112507,76.276367
2007-04-04,126.030998,126.030998,124.150002,124.188004,88525,76.531494
2007-04-05,125.654999,126.633003,124.150002,125.616997,90251,77.412109
2007-04-09,125.580002,130.921997,124.150002,130.395004,1118534,80.35659
2007-04-10,131.673996,134.307999,130.658005,131.824997,945762,81.237831
2007-04-11,132.727997,136.414001,130.621002,131.447998,622468,81.005508
2007-04-12,130.244995,130.507996,127.912003,128.401001,162452,79.127777
2007-04-13,129.792999,131.524002,128.326004,128.927994,145336,79.452538
2007-04-16,129.417007,131.598999,128.287994,129.229004,284778,79.638031
2007-04-17,130.018997,132.389008,126.332001,126.859001,711512,78.177513
2007-04-18,127.874001,127.912003,125.278999,125.767998,565257,77.505173
2007-04-19,125.616997,126.030998,123.021004,123.774002,376221,76.276367
2007-04-20,127.160004,127.160004,122.644997,123.661003,529386,76.206726
2007-04-23,124.713997,125.654999,122.720001,123.097,158007,75.859154
2007-04-24,122.644997,126.030998,121.892998,123.848999,523917,76.322578
2007-04-25,124.902,130.921997,124.150002,129.492004,700621,79.800117
2007-04-26,133.179001,138.520996,130.395004,131.147003,3413297,80.820015
2007-04-27,131.561005,133.856003,124.940002,125.992996,795023,77.643822
2007-04-30,125.956001,127.084,122.682999,126.445,401480,77.922379
2007-05-03,127.460999,129.643005,126.633003,128.138,250552,78.965706
2007-05-04,129.154007,130.546005,126.557999,127.498001,225588,78.571297
2007-05-07,129.378998,129.417007,127.422997,128.251007,380469,79.035339
2007-05-08,127.912003,130.169006,126.859001,128.589005,1209498,79.243629
2007-05-09,129.981003,133.554993,126.445,132.389008,1251251,81.585419
2007-05-10,133.931,134.684006,127.460999,128.701996,795319,79.313263
2007-05-11,129.041,131.072006,126.482002,129.417007,619954,79.753899
2007-05-14,130.921997,133.367004,129.792999,130.470001,466062,80.402817
2007-05-15,130.582993,131.673996,129.492004,130.281998,610912,80.286949
2007-05-16,130.809006,133.367004,130.546005,131.561005,952702,81.075134
2007-05-17,132.427002,137.617996,131.524002,136.865997,1550175,84.344383
2007-05-18,137.317001,139.876007,133.931,134.871994,1242259,83.115555
2007-05-21,134.947006,136.865997,132.464005,132.990997,528251,81.95639
2007-05-22,133.554993,133.554993,131.298004,131.712006,439801,81.168198
2007-05-23,133.931,134.608994,130.996994,131.673996,588849,81.144783
2007-05-24,130.996994,133.404999,129.492004,131.748993,349704,81.190987
2007-05-25,131.223007,131.673996,129.567001,130.809006,139871,80.611732
2007-05-28,131.673996,134.307999,131.373001,133.216995,429087,82.09565
2007-05-29,134.307999,136.188995,132.990997,133.593002,282681,82.327377
2007-05-30,132.427002,133.179001,129.567001,130.207001,96791,80.24073
2007-05-31,130.921997,132.427002,127.235001,127.949997,283634,78.849838
2007-06-01,129.378998,131.072006,128.664001,129.567001,166485,79.846329
2007-06-04,127.649002,130.169006,126.595001,126.972,244951,78.247139
2007-06-05,127.160004,131.110001,126.445,130.621002,235379,80.495857
2007-06-06,130.921997,131.298004,126.069,126.670998,140341,78.061653
2007-06-07,127.836998,127.836998,125.467003,126.143997,82796,77.736893
2007-06-08,125.654999,127.762001,124.150002,126.293999,108852,77.829323
2007-06-11,127.160004,127.912003,125.654999,126.030998,51693,77.667259
2007-06-12,126.482002,130.169006,126.257004,129.643005,216471,79.893173
2007-06-13,129.417007,130.847,127.235001,127.536003,142485,78.594711
2007-06-14,128.552002,129.417007,127.160004,127.987,99843,78.872643
2007-06-15,128.626999,128.664001,127.235001,127.874001,91790,78.803001
2007-06-18,128.664001,129.003006,127.348,127.912003,56593,78.826431
2007-06-19,127.836998,130.847,127.385002,128.815002,185385,79.382912
2007-06-20,130.169006,130.921997,128.063004,128.589005,205655,79.243629
2007-06-21,130.132004,132.427002,129.041,130.507996,565262,80.426231
2007-06-22,129.492004,129.643005,127.160004,128.212997,363403,81.189278
2007-06-25,128.664001,128.664001,127.009003,127.799004,332664,80.927116
2007-06-26,128.138,128.740005,126.557999,127.836998,253460,80.951172
2007-06-27,128.664001,128.664001,127.235001,127.762001,235722,80.903694
2007-06-28,128.664001,134.082001,126.595001,131.223007,1559893,83.095322
2007-06-29,132.126007,133.931,130.996994,131.598999,195642,83.33342
2007-07-02,132.350998,132.576996,129.341995,129.906006,96911,82.261345
2007-07-03,131.598999,132.690002,130.959,131.524002,212950,83.285927
2007-07-04,131.824997,132.276001,129.115997,129.679993,137695,82.118233
2007-07-05,130.169006,130.921997,127.987,128.964996,82747,81.665466
2007-07-06,128.664001,130.847,127.949997,129.492004,109712,81.999184
2007-07-09,130.546005,139.574997,129.041,138.897003,1264274,87.954796
2007-07-10,139.123001,141.343002,133.253998,134.195007,619523,84.97731
2007-07-11,135.248001,139.123001,130.921997,136.940994,637788,86.716164
2007-07-12,134.759003,139.951004,134.156998,135.623993,251244,85.882202
2007-07-13,137.656006,137.768997,134.195007,134.834,264459,85.38195
2007-07-16,136.151001,140.251999,133.216995,138.634003,805996,87.788246
2007-07-17,140.703003,153.343994,139.574997,148.716995,5308715,94.173172
2007-07-18,149.695007,150.447006,142.960999,147.513,1475875,93.410759
2007-07-19,149.731995,152.403,146.345993,146.985992,1075353,93.077042
2007-07-20,146.723007,148.227997,141.606003,143.110992,625024,90.62323
2007-07-23,142.960999,147.173996,141.455994,146.195999,593147,92.576775
2007-07-24,146.723007,147.475006,134.645996,141.569,180026,89.646782
2007-07-25,141.455994,149.205994,139.235992,147.626007,1072679,93.482323
2007-07-26,148.979996,151.688995,142.207993,144.992004,2284809,91.814377
2007-07-27,142.960999,142.960999,135.623993,138.934998,584308,87.978836
2007-07-30,138.934998,143.638,136.414001,141.042007,1276323,89.313072
2007-07-31,141.455994,143.110992,136.376999,139.537003,819289,88.360062
2007-08-01,138.070007,138.070007,133.593002,134.457993,587992,85.143845
2007-08-02,134.457993,140.929001,132.276001,137.580994,464317,87.121437
2007-08-03,139.800003,140.177002,134.345001,136.225998,161759,86.263405
2007-08-06,133.179001,139.537003,132.276001,138.408005,179966,87.645142
2007-08-07,140.326996,141.794006,137.731003,138.785004,246236,87.883873
2007-08-08,140.326996,141.606003,139.574997,139.837997,215598,88.550659
2007-08-09,142.207993,142.584,137.843994,138.973007,233334,88.002922
2007-08-10,135.436005,137.617996,131.673996,136.940994,299798,86.716164
2007-08-13,136.526993,138.371002,135.473999,135.850006,78126,86.025314
2007-08-14,136.904007,138.445999,135.737,137.167007,113861,86.859283
2007-08-16,133.179001,136.037994,132.050003,133.330002,188411,84.429543
2007-08-17,131.673996,134.231995,128.287994,128.740005,1205451,81.523003
2007-08-20,132.802994,135.399002,129.455002,130.132004,591958,82.404465
2007-08-21,131.447998,131.447998,124.224998,126.933998,356912,80.379364
2007-08-22,127.160004,130.169006,124.639,128.740005,385667,81.523003
2007-08-23,129.567001,130.847,126.406998,129.229004,267994,81.832649
2007-08-24,128.664001,131.824997,127.536003,130.281998,681414,82.499443
2007-08-27,132.427002,135.436005,132.389008,132.839996,591643,84.119263
2007-08-28,132.501999,136.940994,132.427002,134.910004,183617,85.430069
2007-08-29,133.253998,137.128998,132.427002,136.602997,312970,86.502136
2007-08-30,136.264008,140.026001,135.511993,139.009995,1397142,88.026344
2007-08-31,140.703003,145.218002,140.063995,143.373993,924645,90.789787
2007-09-03,145.218002,145.218002,142.809998,143.261993,172520,90.718857
2007-09-04,144.352997,144.352997,141.003998,142.923004,149769,90.504204
2007-09-05,142.960999,144.389999,139.951004,140.815994,80881,89.169968
2007-09-06,140.703003,147.701004,139.274002,146.723007,687558,92.9105
2007-09-07,147.850998,154.246994,146.723007,151.011002,3492198,95.625824
2007-09-10,149.205994,151.990005,147.550003,150.220993,527407,95.125557
2007-09-11,152.516006,152.516006,147.662994,148.227997,197619,93.863525
2007-09-12,149.731995,150.710999,147.701004,148.339996,116486,93.934441
2007-09-13,148.979996,154.246994,148.339996,152.667007,966742,96.674461
2007-09-14,154.171997,159.889999,153.382004,157.746002,2865995,99.890678
2007-09-17,160.266006,165.533005,156.503998,159.100006,842330,100.748077
2007-09-18,158.460007,163.050003,157.257004,162.072006,744857,102.630066
2007-09-19,164.028,167.037994,162.899994,165.419998,867966,104.750137
2007-09-20,168.542999,172.869003,164.404999,170.386002,1097132,107.894806
2007-09-21,166.511002,172.266998,166.285995,166.925003,243134,105.703163
2007-09-24,166.285995,170.423996,166.285995,166.962997,188135,105.727211
2007-09-25,168.468002,168.468002,158.837006,162.975006,269359,103.201866
2007-09-26,165.457993,166.662003,158.987,162.223007,295520,102.725693
2007-09-27,165.457993,169.294998,160.453995,163.238007,446832,103.368408
2007-09-28,163.651993,169.257996,163.201004,168.128998,271274,106.465576
2007-10-01,170.009995,176.669006,168.468002,174.712997,525684,110.634819
2007-10-03,176.820007,186.526001,176.820007,184.380997,981950,116.756973
2007-10-04,182.087006,187.203003,176.932007,180.845001,462289,114.517838
2007-10-05,188.031006,188.632996,174.561996,178.061005,938565,112.754906
2007-10-08,180.582001,181.334,162.712006,165.307999,319543,104.679214
2007-10-09,165.307999,173.132996,162.033997,172.606003,937934,109.300591
2007-10-10,176.067001,176.067001,165.608994,166.888,291263,105.679741
2007-10-11,167.414001,170.686996,167.113007,169.106995,114857,107.084892
2007-10-12,169.595993,169.595993,165.533005,165.684006,117888,104.91732
2007-10-15,165.684006,169.070007,165.307999,166.623993,108448,105.512543
2007-10-16,168.542999,171.552994,162.524002,164.781006,464077,104.34552
2007-10-17,154.246994,161.695999,146.723007,157.031006,214382,99.43792
2007-10-18,160.266006,163.201004,150.485001,152.929993,185748,96.841003
2007-10-19,150.485001,156.503998,150.485001,154.209,193593,97.650909
2007-10-22,148.227997,155.639008,147.662994,154.360001,87774,97.746529
2007-10-23,155.751999,164.781006,155.751999,162.524002,187971,102.91629
2007-10-24,165.533005,166.248001,158.761002,162.524002,1147424,102.91629
2007-10-25,161.770996,167.714996,161.018997,164.404999,839268,104.107391
2007-10-26,161.770996,170.048004,161.770996,168.468002,199627,106.680237
2007-10-29,169.294998,174.298996,167.791,169.106995,183931,107.084892
2007-10-30,180.582001,180.582001,169.294998,170.085007,490588,107.704208
2007-10-31,169.294998,170.423996,165.533005,166.623993,175838,105.512543
2007-11-01,173.057007,173.057007,167.451996,168.505005,258741,106.703674
2007-11-02,169.973007,170.048004,163.313995,165.759003,113104,104.964813
2007-11-05,164.028,168.994003,162.184998,162.561005,87709,102.939728
2007-11-06,165.496002,166.662003,161.093994,162.110001,189311,102.654114
2007-11-07,165.533005,165.533005,161.093994,163.313995,141617,103.41655
2007-11-08,159.514008,165.533005,159.514008,163.539001,187288,103.559029
2007-11-12,166.285995,169.294998,155.826996,168.128998,197149,106.465576
2007-11-13,170.048004,174.863007,167.037994,168.167007,445358,106.489639
2007-11-14,172.832001,173.658997,170.160995,171.552994,264731,108.633781
2007-11-15,172.906998,175.315002,166.285995,168.429993,278216,106.656189
2007-11-16,168.505005,171.552994,166.436005,170.386002,162277,107.894806
