"Date","YESBANK.NS.Open","YESBANK.NS.High","YESBANK.NS.Low","YESBANK.NS.Close","YESBANK.NS.Volume","YESBANK.NS.Adjusted"
2015-08-19,172.612,172.962,169.009,154.850006,8477175,141.382782
2015-08-20,169.545,169.94,154.058,144.009995,34706850,131.485519
2015-08-21,155.296,155.307,148.801,138.429993,47775905,126.390808
2015-08-24,145.231,145.231,130.335,125.940002,49036520,114.987068
2015-08-25,141.945,150.039,139.645,136.139999,35878850,124.299973
2015-08-26,149.108,152.24,145.187,136.330002,28419915,124.47345
2015-08-27,154.365,154.431,146.457,137.520004,30871450,125.559967
2015-08-28,153.303,153.73,144.311,135.339996,29301755,123.569542
2015-08-31,148.286,152.076,146.983,137.889999,14909355,125.897774
2015-09-01,148.933,148.933,142.996,133.279999,20935610,121.688705
2015-09-02,147.859,148.341,142.887,131.850006,18930000,120.38308
2015-09-03,145.888,148.166,144.749,134.339996,15062695,122.656517
2015-09-04,145.669,146.326,139.097,129.440002,18705090,118.182671
2015-09-07,142.164,143.752,140.433,130.139999,13447880,118.821793
2015-09-08,143.785,153.533,143.084,139.369995,34189085,127.249054
2015-09-09,157.224,158.571,155.526,143.309998,30508645,130.846405
2015-09-10,152.24,157.651,151.364,142.600006,17735250,130.198151
2015-09-11,157.651,159.108,154.288,142.190002,15170375,129.823807
2015-09-14,155.526,160.805,154.716,146.330002,16565705,133.60376
2015-09-15,160.498,162.371,158.888,145.589996,16110920,132.928101
2015-09-16,161.002,166.566,161.002,151.690002,27152445,138.497604
2015-09-18,169.326,170.641,167.267,154.330002,26829095,140.908005
2015-09-21,166.402,169.282,165.58,153.440002,16264740,140.095398
2015-09-22,169.107,169.501,158.374,146.649994,19125910,133.89592
2015-09-23,158.374,162.952,156.457,147.649994,28532335,134.808945
2015-09-24,161.594,162.864,157.41,144.179993,18338545,131.640732
2015-09-28,157.717,162.426,157.717,145.979996,17370665,133.284195
2015-09-29,157.738,164.069,153.938,147.720001,38504095,134.872864
2015-09-30,163.039,165.241,158.439,145.940002,21025405,133.247681
2015-10-01,161.878,161.966,156.621,145.720001,18723595,133.046814
2015-10-05,160.509,164.945,160.509,150.050003,16198610,137.000229
2015-10-06,164.814,165.734,161.418,148.619995,13222105,135.694595
2015-10-07,162.777,163.335,160.696,147.149994,12428940,134.352448
2015-10-08,160.564,161.112,157.815,145.470001,13806750,132.818558
2015-10-09,160.63,162.514,157.738,145.130005,13380905,132.508118
2015-10-12,159.754,161.331,157.848,144.75,11647585,132.161163
2015-10-13,159.009,161.243,158.593,146.759995,15112280,133.996353
2015-10-14,160.564,162.667,159.907,147.740005,9671405,134.891129
2015-10-15,162.536,166.72,162.536,151.830002,19755775,138.625427
2015-10-16,166.479,169.699,164.781,154.710007,16218250,141.254959
2015-10-19,169.293,169.972,167.815,154.089996,9387355,140.688873
2015-10-20,168.866,170.575,166.774,154.020004,13621220,140.624969
2015-10-21,168.669,169.852,165.821,153.059998,9432540,139.748444
2015-10-23,169.239,170.86,167.355,154.229996,12371450,140.816696
2015-10-26,169.545,169.983,162.886,149.240005,11315700,136.260681
2015-10-27,163.412,165.668,162.536,150.259995,13654945,137.191956
2015-10-28,162.317,163.949,157.016,145.529999,20105845,132.873337
2015-10-29,159.885,163.762,155.033,148.720001,59974035,135.785904
2015-10-30,164.266,167.716,162.974,151.729996,20048755,138.534119
2015-11-02,165.427,169.436,164.814,154.399994,13308240,140.971909
2015-11-03,169.852,171.188,167.902,155.860001,15156160,142.304932
2015-11-04,171.736,173.05,170.903,156.75,12395670,143.117538
2015-11-05,170.86,170.969,166.281,152.399994,12105005,139.145844
2015-11-06,166.96,169.48,164.288,151.690002,12841760,138.497604
2015-11-09,162.974,168.275,161.068,152.389999,19696955,139.136719
2015-11-10,165.416,167.902,161.462,147.929993,11980700,135.06459
2015-11-13,165.055,165.931,160.674,147.619995,19647750,134.78157
2015-11-16,161.221,164.945,161.024,150.190002,12772960,137.128052
2015-11-17,165.69,165.909,161.44,149.130005,15427460,136.160248
2015-11-18,163.335,164.507,157.76,144.610001,13495465,132.033356
2015-11-19,159.578,160.98,158.615,146.679993,16618620,133.923309
2015-11-20,160.641,162.448,158.834,146.240005,13068955,133.521576
2015-11-23,160.783,163.138,160.367,148.130005,11223220,135.247208
2015-11-24,162.098,163.894,161.638,148.830002,12498670,135.886322
2015-11-26,163.62,165.164,163.237,149.960007,14841055,136.91806
2015-11-27,164.507,168.603,164.036,152.539993,12464520,139.273666
2015-11-30,166.917,168.888,166.917,153.399994,11087220,140.058884
2015-12-01,168.669,169.107,166.194,152.039993,10485970,138.817154
2015-12-02,166.96,167.289,163.85,150.130005,9236230,137.073288
2015-12-03,163.193,166.238,163.193,150.410004,10662525,137.328934
2015-12-04,163.193,164.551,161.78,148,8180645,135.128525
2015-12-07,163.171,163.39,160.455,146.979996,7792800,134.19722
2015-12-08,160.126,161.002,158.505,145.149994,7330215,132.526367
2015-12-09,158.812,160.98,156.282,143.339996,10317275,130.873795
2015-12-10,157.695,158.111,153.839,141.419998,16252330,129.120773
2015-12-11,155.307,156.337,147.257,136.119995,28722100,124.281708
2015-12-14,148.757,150.926,146.326,136.649994,17360285,124.76561
2015-12-15,150.707,152.065,148.024,138.270004,13407435,126.244736
2015-12-16,152.678,155.657,152.076,139.710007,18151740,127.559502
2015-12-17,155.088,158.538,154.584,144.220001,18659360,131.677261
2015-12-18,157.257,159.348,156.315,143.740005,16685490,131.239014
2015-12-21,157.059,159.14,157.037,143.770004,9460115,131.266403
2015-12-22,157.706,159.425,155.964,142.789993,8068060,130.371613
2015-12-23,157.278,159.031,157.278,144.949997,8680400,132.343765
2015-12-24,159.064,159.776,157.738,144.869995,6064000,132.270721
2015-12-28,159.009,161.243,158.856,146.589996,8447475,133.841141
2015-12-29,160.882,161.21,159.469,146.289993,7058305,133.56723
2015-12-30,160.739,161.418,159.929,146.850006,6045445,134.078537
2015-12-31,160.805,161.331,158.461,145.160004,6457360,132.535507
2016-01-01,159.392,161.112,158.319,146.490005,4988895,133.749847
2016-01-04,159.885,159.885,153.576,141.149994,12693585,128.874252
2016-01-05,155.307,156.205,152.985,141.539993,10345630,129.230331
2016-01-06,155.953,157.037,153.664,140.770004,8329590,128.527313
2016-01-07,151.78,151.78,148.013,135.770004,12052960,123.962151
2016-01-08,150.05,153.116,149.688,138.740005,12796475,126.673859
2016-01-11,150.05,154.354,148.133,138.899994,14801465,126.819931
2016-01-12,152.799,153.215,146.414,134.589996,15401165,122.884773
2016-01-13,149.283,151.112,144.595,136.539993,24823865,124.665184
2016-01-14,147.41,148.659,145.012,134.839996,17869410,123.113029
2016-01-15,148.955,149.743,144.595,132.740005,18152225,121.195671
2016-01-18,144.793,146.775,142.755,131.199997,18905815,119.789604
2016-01-19,145.231,150.378,144.026,136.25,24393180,124.400414
2016-01-20,147.618,148.034,138.341,129.25,26445660,118.009193
2016-01-21,143.489,147.421,141.824,130.860001,20534760,119.479179
2016-01-22,146.107,151.079,144.957,136.800003,16567570,124.902573
2016-01-25,151.561,152.262,147.531,135.5,9817820,123.715637
2016-01-27,148.976,150.006,145.669,135.610001,10075060,123.816078
2016-01-28,148.922,150.356,146.249,134.309998,16022000,122.629128
2016-01-29,145.231,164.179,142.635,149.360001,87063495,136.370239
2016-02-01,165.252,169.94,163.083,154.479996,55294340,141.044952
2016-02-02,169.195,171.955,166.566,152.860001,32985285,139.565842
2016-02-03,164.584,172.831,164.299,155.539993,29323850,142.012756
2016-02-04,171.889,172.601,165.219,151.869995,29722165,138.661942
2016-02-05,166.303,170.838,166.303,155.410004,15978405,141.894073
2016-02-08,169.808,172.941,167.574,153.669998,16112350,140.305389
2016-02-09,166.161,168.428,162.426,149.369995,19050925,136.379364
2016-02-10,162.558,163.576,159.381,147.070007,21933695,134.279404
2016-02-11,161.002,162.054,155.438,142.889999,15571410,130.462936
2016-02-12,157.717,160.553,151.627,145.690002,22277665,133.019424
2016-02-15,161.046,166.873,161.035,150.679993,18884615,137.575424
2016-02-16,166.139,166.325,160.126,146.770004,16563985,134.005493
2016-02-17,160.542,160.542,153.598,144.070007,26398540,131.540314
2016-02-18,159.469,161.199,154.737,142.850006,16055755,130.426407
2016-02-19,155.745,158.505,155.208,142.509995,11826110,130.115982
2016-02-22,156.84,157.826,155.351,142.550003,8648975,130.152496
2016-02-23,156.074,157.114,149.217,137.270004,21500155,125.331696
2016-02-24,149.798,154.157,147.213,138.130005,20841410,126.116905
2016-02-25,152.196,152.251,146.019,134.100006,22305795,122.437401
2016-02-26,149.458,151.583,146.523,137.309998,20627085,125.368225
2016-02-29,150.696,154.212,145.307,137.800003,24929325,125.815613
2016-03-01,152.635,158.111,151.353,143.880005,20408715,131.366837
2016-03-02,160.126,166.862,160.017,151.050003,26665300,137.913269
2016-03-03,166.26,166.479,162.338,151.529999,20116495,138.351517
2016-03-04,165.602,168.56,163.248,151.809998,19092795,138.607162
2016-03-08,168.45,168.57,164.639,151.910004,21291635,138.698471
2016-03-09,165.383,173.795,164.573,158.119995,30298510,144.368378
2016-03-10,173.926,175.449,171.845,158.279999,18269590,144.514481
2016-03-11,172.393,176.292,172.086,160.119995,20752680,146.194443
2016-03-14,176.336,177.431,174.583,160.399994,12531405,146.450089
2016-03-15,175.46,178.964,174.594,162.190002,18064305,148.084427
2016-03-16,176.774,178.636,174.255,160.880005,16745200,146.888351
2016-03-17,177.672,179.359,173.707,159.910004,15460550,146.002716
2016-03-18,175.46,179.074,174.31,162.850006,13220715,148.687027
2016-03-21,179.183,182.798,178.033,166.369995,17150930,151.900894
2016-03-22,182.031,183.51,180.202,166.440002,13091505,151.964798
2016-03-23,181.812,186.598,181.034,169.850006,20967780,155.078247
2016-03-28,184.693,188.362,183.017,168.449997,17251110,153.799988
2016-03-29,184.222,187.157,183.126,169.270004,9845555,154.548676
2016-03-30,186.96,190.574,185.875,173.259995,13545105,158.191666
2016-03-31,188.931,191.669,188.066,173.009995,31232455,157.963409
2016-04-01,189.041,189.588,186.719,171.119995,14136725,156.237778
2016-04-04,187.486,190.552,187.288,173.589996,16196910,158.492966
2016-04-05,188.384,189.501,181.045,165.839996,22500685,151.416977
2016-04-06,182.907,184.474,181.429,166.809998,16484090,152.302628
2016-04-07,183.773,184.879,182.031,167.100006,9215225,152.567413
2016-04-08,183.345,186.96,182.513,169.880005,11833340,155.105637
2016-04-11,186.85,188.92,185.722,171.929993,9609845,156.977341
2016-04-12,188.34,190.202,186.894,171.860001,8861115,156.913422
2016-04-13,189.939,191.669,189.643,174.029999,8343925,158.894699
2016-04-18,188.822,196.489,188.625,178.710007,19491185,163.167679
2016-04-20,195.985,195.985,192.107,176.380005,15352350,161.040329
2016-04-21,194.605,196.762,192.02,176.270004,14804655,160.939896
2016-04-22,192.765,194.495,191.155,175.149994,9580800,159.917297
2016-04-25,192.129,193.969,190.826,175.729996,7570435,160.446838
2016-04-26,192.765,200.388,191.801,182.139999,16571225,166.299377
2016-04-27,200.431,202.184,196.708,183.100006,51044735,167.175903
2016-04-28,200.727,208.471,200.65,189.110001,66735715,172.663208
2016-04-29,207.66,208.635,203.432,188.589996,21534815,172.188431
2016-05-02,207.638,209.763,206.236,188.990005,19933955,172.553635
2016-05-03,207.332,208.492,203.279,186.240005,14613445,170.042816
2016-05-04,203.936,204.571,200.3,183.520004,24070805,167.559372
2016-05-05,201.308,204.418,198.383,182.429993,33803715,166.564148
2016-05-06,199.117,201.505,198.438,182.039993,11919815,166.208069
2016-05-09,200.388,207.66,200.081,189.240005,23103750,172.781906
2016-05-10,207.879,208.733,205.491,189.949997,16215080,173.430145
2016-05-11,205.086,210.814,203.279,191.270004,22916480,174.635345
2016-05-12,209.412,211.91,208.12,191.009995,13195830,174.397949
2016-05-13,209.423,210.486,206.806,190.110001,15825760,173.576233
2016-05-16,208.744,216.225,207.047,196.059998,26057460,179.008774
2016-05-17,216.575,219.018,211.975,193.990005,32223600,177.118805
2016-05-18,211.691,214.155,210.913,194.25,14691410,177.356186
2016-05-19,212.852,216.203,211.274,193.380005,15444495,176.561844
2016-05-20,213.553,214.998,211.274,195.539993,13374215,178.533981
2016-05-23,215.272,215.765,213.465,195.619995,11301460,178.607025
2016-05-24,213.585,215.885,212.731,195.399994,10828000,178.406158
2016-05-25,215.765,218.875,215.765,199.199997,12132775,181.875671
2016-05-26,219.051,224.746,218.415,204.210007,16518240,186.449982
2016-05-27,224.527,228.207,222.994,205.100006,18491290,187.262573
2016-05-30,213.455,215.632,212.809,205.389999,14618760,197.139206
2016-05-31,213.997,217.956,212.517,206.600006,57458505,198.300598
2016-06-01,214.934,215.434,209.527,203.580002,12213510,195.401917
2016-06-02,211.34,219.31,210.798,209.809998,14912165,201.381638
2016-06-03,219.831,220.831,217.143,209.880005,15162245,201.448837
2016-06-06,218.789,222.748,217.653,212.940002,16298060,204.38591
2016-06-07,223.477,226.155,221.31,213.240005,32603455,204.673859
2016-06-08,222.019,222.144,217.726,210.759995,14662560,202.293472
2016-06-09,219.581,220.81,216.007,208.009995,13298390,199.653946
2016-06-10,217.247,222.623,216.83,212.660004,17476725,204.117157
2016-06-13,220.446,223.321,219.289,213.029999,13488360,204.47229
2016-06-14,221.935,223.311,220.362,212.919998,7728830,204.366714
2016-06-15,222.654,223.675,220.268,214.179993,9095765,205.57608
2016-06-16,222.123,222.404,218.258,212.110001,11322575,203.589249
2016-06-17,221.915,223.998,220.873,214.169998,10541745,205.566498
2016-06-20,220.446,224.832,219.904,215.050003,7533270,206.411148
2016-06-21,224.634,225.04,222.196,214.279999,7588760,205.672073
2016-06-22,223.998,225.374,222.29,215.770004,10105465,207.102219
2016-06-23,224.269,232.333,224.269,222.160004,19308820,213.235535
2016-06-24,221.342,226.384,217.122,216.100006,26805430,207.418976
2016-06-27,223.05,227.103,222.946,215.149994,14452850,206.507126
2016-06-28,225.644,225.644,221.383,213.979996,12291115,205.384125
2016-06-29,223.998,225.832,222.956,214.539993,11630900,205.921631
2016-06-30,225.436,231.291,223.894,221.419998,16237150,212.525253
2016-07-01,231.843,236.292,230.572,225.940002,12687335,216.863678
2016-07-04,236.501,237.542,232.333,223.520004,10167140,214.540894
2016-07-05,233.146,235.875,231.916,225.279999,7817760,216.230194
2016-07-07,235.459,235.459,231.291,222.419998,8108555,213.485077
2016-07-08,231.552,234.208,230.583,224.050003,5656625,215.049606
2016-07-11,235.875,239.397,235.688,228.699997,9376860,219.512802
2016-07-12,237.959,240.866,237.146,230.729996,8146520,221.461258
2016-07-13,240.189,240.303,237.126,229.339996,8914315,220.12709
2016-07-14,239.209,244.606,238.668,234.289993,9619720,224.878235
2016-07-15,244.21,247.169,241.824,235.839996,9389850,226.365982
2016-07-18,244.856,246.804,243.856,234.899994,5684970,225.46373
2016-07-19,243.794,243.991,238.272,230.669998,10242095,221.403671
2016-07-20,240.772,243.533,239.23,232.559998,7295870,223.217743
2016-07-21,242.127,243.794,239.709,230.929993,5165295,221.653214
2016-07-22,240.668,243.033,239.48,231.339996,9143215,222.046753
2016-07-25,239.637,247.825,239.157,236.550003,10202270,227.047455
2016-07-26,246.502,252.358,245.283,240.029999,12171520,230.387665
2016-07-27,251.274,253.066,245.065,240.089996,40172445,230.445251
2016-07-28,251.493,255.848,250.597,244.699997,17546355,234.870056
2016-07-29,255.254,257.546,251.92,243.389999,12436060,233.612686
2016-08-01,255.046,257.338,250.784,244.279999,8392665,234.466934
2016-08-02,255.462,259.317,254.806,245.679993,9455220,235.810684
2016-08-03,256.921,259.4,253.722,247.110001,14034865,237.183243
2016-08-04,258.484,259.484,254.222,246.309998,9219130,236.41539
2016-08-05,258.338,263.172,257.233,251.690002,10681115,241.579269
2016-08-08,264.245,264.631,261.547,253.050003,6486035,242.884628
2016-08-09,263.62,263.766,260.672,251.970001,8699890,241.848022
2016-08-10,263.38,265.016,259.963,253.479996,12298940,243.297348
2016-08-11,263.589,263.589,257.567,250.5,17711960,240.437073
2016-08-12,261.297,269.631,261.088,258.140015,17444495,247.770172
2016-08-16,270.663,273.997,268.777,258.98999,14094365,248.585999
2016-08-17,271.09,272.945,267.819,261.670013,8196950,251.158371
2016-08-18,273.007,276.039,272.549,264.130005,9260895,253.519531
2016-08-19,275.257,279.008,274.216,267.190002,8321130,256.456604
2016-08-22,278.175,281.144,277.695,268.660004,10797710,257.867554
2016-08-23,279.883,281.582,278.279,268.25,10622375,257.47403
2016-08-24,279.477,279.81,277.143,267.570007,9255800,256.82135
2016-08-25,279.071,281.217,278.591,268.709991,18358660,257.915527
2016-08-26,280.592,280.675,274.851,265.299988,11571115,254.642517
2016-08-29,276.028,279.842,274.424,267.730011,14935990,256.974915
2016-08-30,279.842,286.457,279.258,271.040009,16352895,260.151947
2016-08-31,283.384,288.031,279.633,273.220001,115844660,262.244385
2016-09-01,285.405,286.853,283.415,272.970001,10078310,262.004425
2016-09-02,284.426,290.521,283.863,277.670013,10368200,266.515625
2016-09-06,289.625,301.929,289.625,288.160004,15724805,276.584229
2016-09-07,301.658,301.658,289.645,280.309998,25600470,269.049561
2016-09-08,289.041,289.635,275.31,265.649994,35636540,254.97847
2016-09-09,260.474,274.007,259.828,255.25,78742560,244.996262
2016-09-12,260.255,260.255,249.42,241.020004,43954345,231.337891
2016-09-14,250.691,261.911,250.691,250.699997,31911355,240.629028
2016-09-15,258.379,258.379,251.337,244.360001,24159660,234.543716
2016-09-16,256.712,258.244,241.481,233.960007,51458690,224.561508
2016-09-19,242.96,248.742,240.835,235.470001,36763550,226.010849
2016-09-20,247.773,252.847,244.064,241.410004,23871605,231.712234
2016-09-21,251.941,255.837,251.941,244.050003,18703315,234.24617
2016-09-22,259.421,262.338,256.483,249.309998,23157050,239.294876
2016-09-23,259.421,260.234,255.889,246.630005,10170100,236.722534
2016-09-26,254.618,259.005,253.431,247.070007,12014610,237.144867
2016-09-27,259.838,260.838,258.004,249.380005,14692145,239.362061
2016-09-28,259.63,265.631,259.421,254.240005,15717525,244.026825
2016-09-29,265.881,271.913,255.254,246.160004,43012315,236.271408
2016-09-30,256.619,262.359,252.451,250.940002,20948795,240.85939
2016-10-03,265.672,267.339,263.224,254.050003,10837885,243.844467
2016-10-04,266.714,269.173,264.693,256.809998,11167390,246.493591
2016-10-05,269.631,270.361,264.839,255.830002,8482040,245.552963
2016-10-06,257.775,269.84,256.608,256.01001,29599565,245.725739
2016-10-07,265.881,267.714,263.828,254.759995,8982320,244.52594
2016-10-10,266.506,268.798,265.881,255.899994,6132935,245.620132
2016-10-13,264.214,267.527,257.4,251.139999,12997300,241.051361
2016-10-14,262.547,264.214,259.244,251.990005,9909040,241.867218
2016-10-17,263.464,264.005,258.848,250.110001,6591605,240.062729
2016-10-18,261.505,270.215,261.505,258.209991,12869390,247.837341
2016-10-19,270.455,272.663,266.141,258.309998,14327055,247.933334
2016-10-20,271.09,275.81,270.215,261.76001,28955560,251.244751
2016-10-21,273.809,275.049,270.257,263.480011,13051360,252.89566
2016-10-24,275.049,276.706,272.142,262.160004,6980205,251.628677
2016-10-25,272.965,273.382,270.569,261.690002,6748985,251.177551
2016-10-26,271.705,273.716,267.662,258.049988,9314120,247.683762
2016-10-27,270.882,271.08,258.817,250.720001,24423540,240.648239
2016-10-28,262.339,266.277,261.984,254.460007,6607850,244.237991
2016-11-01,265.349,265.349,259.859,249.889999,8123990,239.851578
2016-11-02,257.556,257.952,250.211,241.929993,14708685,232.211334
2016-11-03,252.337,263.589,247.961,241.759995,9504210,232.048157
2016-11-04,253.17,253.254,244.335,239.220001,10946935,229.610199
2016-11-07,252.128,256.692,250.878,241.470001,8729235,231.769821
2016-11-08,253.17,257.525,249.242,245.289993,9374000,235.436356
2016-11-09,237.542,256.192,234.011,243.830002,22095675,234.035019
2016-11-10,258.379,273.591,256.358,258.049988,23416240,247.683762
2016-11-11,264.631,267.965,252.055,242.979996,23019025,233.219147
2016-11-15,253.795,253.795,239.022,231.490005,23185210,222.190735
2016-11-16,245.252,249.836,236.198,236.399994,18857495,226.903473
2016-11-17,246.909,251.764,242.991,234.630005,12123435,225.20459
2016-11-18,245.502,247.034,241.731,236.149994,14506735,226.663528
2016-11-21,246.294,248.263,230.395,222.5,17277555,213.561874
2016-11-22,235.188,237.751,228.197,226.330002,18976840,217.238007
2016-11-23,238.584,238.793,232.979,225.050003,12537850,216.00943
2016-11-24,233.396,235.459,231.125,223.970001,10787270,214.972809
2016-11-25,235.552,244.148,234.386,233.539993,13887575,224.158371
2016-11-28,236.501,245.044,236.292,229.919998,15220840,220.683792
2016-11-29,240.022,242.502,237.834,228.910004,13297495,219.714371
2016-11-30,239.209,246.044,238.824,234.770004,16167775,225.338974
2016-12-01,244.981,246.867,241.085,232.199997,10222350,222.872208
2016-12-02,240.46,242.46,238.084,230.029999,12103050,220.789368
2016-12-05,241.085,247.44,239.845,236.710007,8199915,227.201035
2016-12-06,247.482,251.389,245.335,238.630005,11322055,229.0439
2016-12-07,249.732,254.212,244.815,237.649994,19343400,228.103271
2016-12-08,248.711,253.983,248.638,243.110001,8945565,233.343933
2016-12-09,254.212,255.254,250.847,243.949997,10060200,234.150192
2016-12-12,252.545,253.795,247.346,238.529999,7934645,228.947922
2016-12-13,249.003,252.087,245.898,241.330002,10786580,231.635437
2016-12-14,252.128,252.274,248.701,239.220001,8792235,229.610199
2016-12-15,246.336,250.982,245.908,237.039993,14376015,227.517761
2016-12-16,247.846,249.42,244.325,236.419998,14828850,226.922684
2016-12-19,246.711,247.513,244.637,235.960007,7153710,226.481171
2016-12-20,245.981,246.617,238.324,229.419998,10497495,220.203873
2016-12-21,240.022,240.991,236.313,227.669998,12158130,218.524185
2016-12-22,236.855,236.855,232.333,225.229996,8476115,216.18219
2016-12-23,234.625,237.532,233.958,224.940002,8115335,215.903854
2016-12-26,233.354,233.583,227.238,220.300003,10491065,211.450241
2016-12-27,229.562,236.105,229.103,225.600006,8043755,216.537338
2016-12-28,235.229,237.334,231.395,222.610001,9113155,213.66745
2016-12-29,231.291,240.397,230.27,229.660004,14143345,220.43425
2016-12-30,239.147,241.97,238.584,231.289993,8215860,221.998749
2017-01-02,241.835,242.127,235.73,228.929993,7840160,219.733551
2017-01-03,238.584,244.356,237.636,232.580002,8751180,223.236938
2017-01-04,242.96,244.189,241.356,232.630005,6142000,223.284943
2017-01-05,243.814,254.087,243.46,242.039993,18553125,232.31691
2017-01-06,253.17,260.859,253.17,249.350006,18725905,239.333267
2017-01-09,261.463,264.162,259.901,251.240005,12191130,241.147354
2017-01-10,262.338,265.464,260.786,252.919998,7624730,242.759857
2017-01-11,265.464,275.601,265.266,263.570007,20699225,252.98204
2017-01-12,274.841,279.946,274.632,265.100006,15027680,254.450577
2017-01-13,276.862,277.956,272.34,263.609985,8671860,253.020401
2017-01-16,274.737,278.321,273.257,265.75,8523630,255.074448
2017-01-17,278.446,278.446,274.007,264.76001,6981840,254.124237
2017-01-18,276.883,281.561,276.716,269.190002,10352885,258.376282
2017-01-19,280.248,282.655,277.622,269.5,25297635,258.673798
2017-01-20,282.134,287.28,281.748,271.73999,22001130,260.823822
2017-01-23,283.582,289.427,283.082,276.589996,15537505,265.479004
2017-01-24,290.041,294.469,280.571,271.779999,30640810,260.862213
2017-01-25,285.884,293.802,284.884,281.359985,23329875,270.057373
2017-01-27,293.802,296.199,289.677,279.75,13920505,268.512054
2017-01-30,291.708,291.813,288.364,277.799988,7839290,266.640381
2017-01-31,289.218,291.719,287.77,279.200012,11578925,267.984161
2017-02-01,292.344,295.136,288.01,282.619995,17459400,271.266754
2017-02-02,295.678,295.678,288.176,277.399994,9416970,266.256439
2017-02-03,289.145,292.198,288.645,279.559998,8084475,268.329681
2017-02-06,293.802,293.959,290.26,279.690002,6608055,268.454468
2017-02-07,290.885,292.761,289.093,279.359985,7400480,268.137695
2017-02-08,291.719,296.563,287.041,282.049988,9060940,270.719635
2017-02-09,294.844,295.803,290.698,281.640015,8521155,270.326141
2017-02-10,294.219,295.146,292.135,282.570007,7798400,271.218781
2017-02-13,295.053,303.658,293.802,290.570007,18793785,278.8974
2017-02-14,303.533,306.68,300.304,291.429993,15388990,279.722839
2017-02-15,303.742,304.304,295.647,286.190002,11266445,274.693359
2017-02-16,298.491,301.304,297.136,287.390015,8392305,275.845154
2017-02-17,301.095,303.95,299.064,288.179993,8932190,276.603394
2017-02-20,300.054,300.064,296.595,285.850006,6579210,274.367004
2017-02-21,298.803,302.929,298.189,289.950012,6692070,278.302307
2017-02-22,302.658,303.919,300.304,289.390015,5801400,277.764832
2017-02-23,302.137,303.179,300.345,289.350006,6372095,277.72641
2017-02-27,300.397,301.148,295.313,284.380005,6439075,272.956055
2017-02-28,297.345,304.117,296.511,290.540009,8081825,278.868622
2017-03-01,304.158,305.575,300.689,290.929993,5863515,279.24292
2017-03-02,304.221,304.263,295.709,284.940002,7519330,273.493561
2017-03-03,296.47,300.46,295.907,286.75,6324110,275.230865
2017-03-06,301.106,305.221,299.47,292.299988,6495315,280.557892
2017-03-07,305.263,305.263,299.866,289.640015,7445505,278.004761
2017-03-08,302.137,308.722,301.721,294.890015,13481850,283.043884
2017-03-09,307.763,308.138,304.638,293.049988,5479040,281.277771
2017-03-10,306.305,309.316,305.284,296.269989,8345885,284.368408
2017-03-14,317.286,320.682,315.525,306.350006,16745770,294.043488
2017-03-15,318.078,320.057,316.661,305.809998,8129185,293.525177
2017-03-16,320.891,322.026,316.411,305.589996,10198655,293.314026
2017-03-17,320.891,320.891,313.285,301.579987,17495735,289.465088
2017-03-20,316.463,317.557,314.035,303.149994,6081850,290.972046
2017-03-21,317.14,317.171,306.023,296.950012,12168835,285.021118
2017-03-22,307.347,307.763,304.252,294.170013,10002040,282.352783
2017-03-23,307.138,317.036,304.638,303.720001,20748350,291.519135
2017-03-24,320.682,321.88,317.671,305.809998,16829935,293.525177
2017-03-27,318.609,321.307,316.723,305.589996,7944450,293.314026
2017-03-28,319.703,320.786,317.973,306.970001,8336700,294.63858
2017-03-29,320.161,324.016,318.192,308.98999,7800535,296.577423
2017-03-30,320.891,324.537,320.609,310.429993,9487205,297.959595
2017-03-31,323.808,324.016,319.64,309.350006,8166155,296.922974
2017-04-03,322.599,324.245,319.849,307.769989,4339220,295.406433
2017-04-05,324.016,327.142,320.12,313.5,9783590,300.906281
2017-04-06,326.662,328.257,324.172,312.950012,16374930,300.378387
2017-04-07,324.245,328.371,322.891,311.309998,7763240,298.80423
2017-04-10,325.475,334.435,324.87,319.920013,11888320,307.06839
2017-04-11,334.018,338.29,332.434,322.950012,13096210,309.976654
2017-04-12,336.935,340.686,334.112,326.290009,9419810,313.182495
2017-04-13,338.81,341.301,336.122,323.279999,5963665,310.293396
2017-04-17,337.269,338.79,333.872,322.119995,5512460,309.179993
2017-04-18,336.31,339.217,332.966,321.179993,5196760,308.27774
2017-04-19,333.455,337.352,331.778,321.089996,16480495,308.191376
2017-04-20,316.848,328.173,316.848,309.029999,39365810,296.615845
2017-04-21,324.433,325.641,317.557,308.829987,15381650,296.423859
2017-04-24,322.766,327.798,321.557,310.859985,9259060,298.372314
2017-04-25,325.058,326.517,323.599,311.390015,6576035,298.881042
2017-04-26,325.058,330.663,324.589,316.410004,9858260,303.699371
2017-04-27,330.267,344.207,327.965,328.480011,21107455,315.284515
2017-04-28,341.634,342.697,337.935,326.049988,6679805,312.952118
2017-05-02,340.061,344.186,338.3,326.779999,8228195,313.652802
2017-05-03,341.248,342.03,336.643,326.589996,4906685,313.470428
2017-05-04,340.175,341.728,337.581,325.369995,5059810,312.299438
2017-05-05,338.81,339.852,334.299,321.75,4888600,308.82486
2017-05-08,336.31,340.477,335.279,323.089996,4212900,310.111023
2017-05-09,336.737,336.852,331.757,320.5,4889665,307.625061
2017-05-10,334.643,336.508,330.08,319.679993,9752185,306.838013
