"Date","HBSTOCK.NS.Open","HBSTOCK.NS.High","HBSTOCK.NS.Low","HBSTOCK.NS.Close","HBSTOCK.NS.Volume","HBSTOCK.NS.Adjusted"
2014-11-28,16.6,16.6,14.45,14.7,2810,14.7
2014-12-01,14.1,14.45,13.75,13.9,3292,13.9
2014-12-02,13.95,14.7,13.65,14.6,1976,14.6
2014-12-03,14.6,14.6,14.6,14.6,0,14.6
2014-12-04,16.5,16.5,14.2,14.9,1753,14.9
2014-12-05,15.1,15.2,14.2,14.45,2589,14.45
2014-12-08,14.45,14.45,14.45,14.45,0,14.45
2014-12-09,14.45,14.45,14.45,14.45,0,14.45
2014-12-10,13.6,14,13.6,13.8,1813,13.8
2014-12-11,13.5,13.75,13.5,13.6,1292,13.6
2014-12-12,13.55,13.75,13,13,3649,13
2014-12-15,13,13.5,13,13,2020,13
2014-12-16,12.75,13.5,12.75,12.75,2799,12.75
2014-12-17,12.2,13.3,12,12.75,6007,12.75
2014-12-18,12,12.9,11.55,12.45,28083,12.45
2014-12-19,12.9,13.1,12.7,12.8,11705,12.8
2014-12-22,13.2,13.2,12.35,12.6,6299,12.6
2014-12-23,12,13,11.4,12.55,713,12.55
2014-12-24,12.85,13.75,12.5,13,5482,13
2014-12-26,13,13,12.15,12.75,1154,12.75
2014-12-29,12.6,12.7,12.4,12.4,758,12.4
2014-12-30,12.55,13.3,12.5,12.75,1849,12.75
2014-12-31,14.5,14.5,11.75,13.55,4271,13.55
2015-01-01,13.1,13.1,13,13,100,13
2015-01-02,13.5,14.1,13.5,13.8,1824,13.8
2015-01-05,15.45,15.45,13.9,13.9,2147,13.9
2015-01-06,14.4,14.65,13.55,14.15,12066,14.15
2015-01-07,14.4,14.4,12.25,13.55,4380,13.55
2015-01-08,14.7,14.7,13.45,14,4441,14
2015-01-09,14.05,14.65,13.4,13.5,2868,13.5
2015-01-12,12.4,14,12.4,13,2626,13
2015-01-13,13.2,13.7,13.05,13.3,1074,13.3
2015-01-14,13.7,13.7,13.1,13.45,693,13.45
2015-01-15,13.5,13.5,12.9,13.35,3205,13.35
2015-01-16,13.6,13.6,12.9,13.05,8205,13.05
2015-01-19,13.85,13.85,13.1,13.2,1190,13.2
2015-01-20,14,14.3,13.15,13.3,1745,13.3
2015-01-21,12.8,14.1,12.2,12.85,3901,12.85
2015-01-22,13.5,13.5,12.9,13,3773,13
2015-01-23,13.95,13.95,12.65,13.3,3535,13.3
2015-01-27,13.3,13.5,12.8,12.9,6388,12.9
2015-01-28,13.5,13.5,12.5,12.55,4573,12.55
2015-01-29,12.65,12.65,12.25,12.3,1200,12.3
2015-01-30,13.6,13.6,12.2,12.7,2874,12.7
2015-02-02,12.35,13.1,12.35,12.6,2415,12.6
2015-02-03,12.35,13.4,12.35,12.55,777,12.55
2015-02-04,12.4,12.9,12.35,12.55,1741,12.55
2015-02-05,12.55,13.2,12.55,12.95,3801,12.95
2015-02-06,12.8,13.4,12.4,12.5,10045,12.5
2015-02-09,12.2,12.95,12.2,12.35,4464,12.35
2015-02-10,12.4,12.75,11.55,12.05,6799,12.05
2015-02-11,12.05,12.5,11.7,12,2857,12
2015-02-12,13,13,11.75,12.7,2697,12.7
2015-02-13,13.35,13.35,10.35,11,48235,11
2015-02-16,12.5,12.5,11.5,11.75,6066,11.75
2015-02-18,11.75,12,11.3,11.8,3741,11.8
2015-02-19,11.9,11.9,11.5,11.75,5810,11.75
2015-02-20,11.1,13.85,11.1,11.85,6504,11.85
2015-02-23,11.65,12.4,11.6,11.75,1730,11.75
2015-02-24,12,12.35,11.75,12.05,1582,12.05
2015-02-25,13.35,13.4,11.75,12,1858,12
2015-02-26,11.8,12.4,11.75,11.95,2620,11.95
2015-02-27,11.55,12,11.2,11.95,377,11.95
2015-03-02,11.95,12,11.65,11.85,5593,11.85
2015-03-03,11.7,13.75,11.7,12.25,3183,12.25
2015-03-04,12.85,12.85,11.9,12,2995,12
2015-03-05,11.7,12.25,11.7,12.1,5601,12.1
2015-03-09,12.1,12.1,11.6,11.7,2262,11.7
2015-03-10,11.55,12.45,11.5,11.7,602,11.7
2015-03-11,11.5,12,11.35,11.5,8166,11.5
2015-03-12,11.8,11.85,11.6,11.75,1130,11.75
2015-03-13,11.4,12,11.4,11.7,2142,11.7
2015-03-16,11.6,11.85,11.6,11.65,1769,11.65
2015-03-17,12,12,11.75,11.75,1186,11.75
2015-03-18,11.65,11.85,11.35,11.35,3158,11.35
2015-03-19,11.35,11.7,11.35,11.35,935,11.35
2015-03-20,11.35,12.85,10.55,10.7,1768,10.7
2015-03-23,10.5,12,10.3,10.4,5010,10.4
2015-03-24,10.35,10.35,10.05,10.1,1106,10.1
2015-03-25,10.1,10.3,10.1,10.1,29626,10.1
2015-03-26,9.55,10.65,9.55,9.65,54519,9.65
2015-03-27,9.5,11,8.8,9.65,8246,9.65
2015-03-30,10.95,10.95,9.3,9.9,664,9.9
2015-03-31,10.3,10.6,10,10.5,3570,10.5
2015-04-01,10.15,12.6,9.95,11.2,3293,11.2
2015-04-06,11.2,11.2,10.3,11.2,2161,11.2
2015-04-07,10.9,11.3,10.7,11.3,830,11.3
2015-04-08,10.45,11.95,10.25,11.3,804,11.3
2015-04-09,11.85,12,11,11.35,711,11.35
2015-04-10,11.5,11.7,11,11.25,378,11.25
2015-04-13,13,13,11.85,11.9,1374,11.9
2015-04-15,11.9,13.3,11.25,12.6,4741,12.6
2015-04-16,12,12.7,11.75,11.8,416,11.8
2015-04-17,11.75,13.3,11.65,12.2,1581,12.2
2015-04-20,11.3,11.5,11.25,11.5,700,11.5
2015-04-21,13.7,13.7,11.55,12,754,12
2015-04-22,12.5,12.5,11.55,12,6110,12
2015-04-23,13,13,11.55,11.75,1561,11.75
2015-04-24,11.9,12.5,11.5,12.35,2174,12.35
2015-04-27,11.4,12,11.3,11.3,3612,11.3
2015-04-28,11.3,13.25,9.1,11.3,9574,11.3
2015-04-29,11.05,11.5,10.1,10.45,2394,10.45
2015-04-30,10.55,10.6,10.55,10.6,152,10.6
2015-05-04,10.6,11.9,10.5,11,1453,11
2015-05-05,10.65,11,10.65,10.7,1945,10.7
2015-05-06,10.5,11.15,10.5,10.5,707,10.5
2015-05-07,10.5,11,9.7,10.45,1429,10.45
2015-05-08,10.5,11.35,10.5,11.15,2308,11.15
2015-05-11,10.5,11.5,10.3,11,801,11
2015-05-12,10.3,10.3,10.3,10.3,100,10.3
2015-05-13,10.6,11.45,10.6,10.6,510,10.6
2015-05-14,10.25,10.25,10.25,10.25,300,10.25
2015-05-15,10.5,10.5,10.5,10.5,150,10.5
2015-05-18,10.4,11.2,10.3,10.5,603,10.5
2015-05-19,10.35,11.5,10.3,10.65,1776,10.65
2015-05-20,10.45,11,10.45,10.7,1047,10.7
2015-05-21,10.35,10.75,10.3,10.7,3514,10.7
2015-05-22,10.3,10.55,10.1,10.3,1907,10.3
2015-05-25,10.1,10.1,9.4,9.7,887,9.7
2015-05-26,10,10,9.5,9.5,37,9.5
2015-05-27,11.15,11.15,9.55,10.45,295,10.45
2015-05-28,10.3,10.4,9.5,9.65,430,9.65
2015-05-29,9,10.4,9,9.8,542,9.8
2015-06-01,9.3,10.3,9.15,9.75,927,9.75
2015-06-02,9.35,9.5,9.35,9.35,200,9.35
2015-06-03,11.2,11.2,8.7,8.7,595,8.7
2015-06-04,9.95,9.95,8.5,8.7,968,8.7
2015-06-05,8.45,8.55,8.4,8.5,899,8.5
2015-06-08,8.5,9.35,8.35,8.45,604,8.45
2015-06-09,9.15,9.2,8.55,8.9,1081,8.9
2015-06-10,8.25,9.75,8.25,9.6,52,9.6
2015-06-11,9.05,9.45,8.65,9.05,2879,9.05
2015-06-12,8.5,9.45,8.15,8.8,5900,8.8
2015-06-15,8.45,9.05,8.4,8.4,2925,8.4
2015-06-16,8.5,8.5,8.5,8.5,300,8.5
2015-06-17,8.85,8.85,8.4,8.4,108,8.4
2015-06-18,8.15,8.85,8.15,8.65,703,8.65
2015-06-19,8.95,8.95,8.2,8.4,2346,8.4
2015-06-22,8.05,8.6,8.05,8.6,622,8.6
2015-06-23,8.8,8.8,8.1,8.55,2546,8.55
2015-06-24,8.85,8.85,8.15,8.25,4754,8.25
2015-06-25,8.55,8.55,7.55,7.8,9866,7.8
2015-06-26,8.4,8.4,7.5,8.15,3059,8.15
2015-06-29,8.15,8.3,7.5,7.5,4480,7.5
2015-06-30,8,8.25,7.05,7.45,16216,7.45
2015-07-01,7.9,7.9,7.45,7.55,2969,7.55
2015-07-02,7.7,8.3,7.3,8,13885,8
2015-07-03,7.85,9.2,7.85,7.95,2262,7.95
2015-07-06,9,9,7.5,7.75,1311,7.75
2015-07-07,8.45,8.45,7.9,7.9,2261,7.9
2015-07-08,7.55,8.55,7.5,8.1,1396,8.1
2015-07-09,7.75,8.25,7.75,8.15,3062,8.15
2015-07-10,8,8.4,8,8.05,1891,8.05
2015-07-13,8.1,8.1,7.9,7.9,1611,7.9
2015-07-14,8.3,8.35,7.75,7.9,1019,7.9
2015-07-15,8,8,7.85,7.9,2817,7.9
2015-07-16,8.3,8.3,7.95,7.95,259,7.95
2015-07-17,8.25,8.25,7.7,7.7,1106,7.7
2015-07-20,9,9,7.7,8.05,1882,8.05
2015-07-21,7.8,8.7,7.8,8.65,451,8.65
2015-07-22,8,8.2,7.95,8,446,8
2015-07-23,7.85,8.35,7.85,8.25,457,8.25
2015-07-24,8.5,9.9,7.65,8.2,20819,8.2
2015-07-27,7.75,9,7.5,8.35,2538,8.35
2015-07-28,7.75,8.2,7.5,8,1550,8
2015-07-29,8,8.25,7.55,7.65,3663,7.65
2015-07-30,8,8.2,7.75,8.15,1997,8.15
2015-07-31,8.1,8.2,8,8.2,2110,8.2
2015-08-03,8,8.35,7.5,8,2462,8
2015-08-04,8.45,8.75,8,8.1,5477,8.1
2015-08-05,8.35,8.6,8.2,8.2,5413,8.2
2015-08-06,8.05,8.4,8.05,8.1,602,8.1
2015-08-07,8,8.4,6.55,8.1,12963,8.1
2015-08-10,7.95,7.95,7.95,7.95,16,7.95
2015-08-11,8,8,7.85,7.85,1351,7.85
2015-08-12,7.85,7.85,7.8,7.8,145,7.8
2015-08-13,8,8,7.7,7.7,441,7.7
2015-08-14,8.45,8.5,7.5,8,895,8
2015-08-17,8,8.3,7.4,8,811,8
2015-08-18,8.3,8.5,7.35,7.75,3761,7.75
2015-08-19,7.55,8.25,7.4,8.25,3643,8.25
2015-08-20,8.25,8.25,8.25,8.25,0,8.25
2015-08-21,7.7,7.8,7.2,7.6,1283,7.6
2015-08-24,7.2,7.4,6.55,6.55,4089,6.55
2015-08-25,6.6,7,5.7,6.95,690,6.95
2015-08-26,6.8,6.9,6.2,6.7,804,6.7
2015-08-27,6.45,7,6.45,6.7,467,6.7
2015-08-28,7.9,7.9,6.05,6.9,1906,6.9
2015-08-31,7,7,6.8,6.8,27,6.8
2015-09-01,6.75,6.8,6.4,6.55,615,6.55
2015-09-02,6.45,6.65,6.3,6.65,151,6.65
2015-09-03,6.1,6.8,6.1,6.7,370,6.7
2015-09-04,7,7.2,6.8,7.2,574,7.2
2015-09-07,7,7.45,6.25,6.3,498,6.3
2015-09-08,6.3,6.95,6.3,6.4,761,6.4
2015-09-09,6.95,6.95,6.5,6.5,656,6.5
2015-09-10,6.25,7.15,6.25,6.6,436,6.6
2015-09-11,7.2,7.2,6.3,6.55,317,6.55
2015-09-14,6.05,6.5,6.05,6.2,3190,6.2
2015-09-15,6.45,6.45,6.4,6.4,501,6.4
2015-09-16,6.55,7.1,6.4,7.05,1761,7.05
2015-09-18,7.05,7.15,6.35,6.8,1162,6.8
2015-09-21,6.9,6.9,6.1,6.3,160,6.3
2015-09-22,7,7,6.35,6.85,1313,6.85
2015-09-23,6.8,6.95,6.5,6.9,3066,6.9
2015-09-24,6.75,6.75,6.3,6.35,309,6.35
2015-09-28,6.35,6.95,6.35,6.5,201,6.5
2015-09-29,6.95,6.95,6.05,6.35,2320,6.35
2015-09-30,6.9,6.9,6.35,6.55,79,6.55
2015-10-01,6.7,6.7,6.2,6.5,363,6.5
2015-10-05,6.5,6.95,6,6.9,895,6.9
2015-10-06,6.9,7.25,6.65,6.65,884,6.65
2015-10-07,7.05,7.05,6.15,6.95,1406,6.95
2015-10-08,6.9,7.05,6.8,6.85,1230,6.85
2015-10-09,7.45,7.5,6.15,7.2,4238,7.2
2015-10-12,7.3,7.3,7.25,7.25,353,7.25
2015-10-13,6.8,7.55,6.45,7,2974,7
2015-10-14,7.55,7.55,7.25,7.3,249,7.3
2015-10-15,7.65,7.65,7.05,7.25,2848,7.25
2015-10-16,7,7.75,6.8,7.7,3755,7.7
2015-10-19,7.75,7.75,7.25,7.25,301,7.25
2015-10-20,7.25,8.7,7.25,7.75,5234,7.75
2015-10-21,7.9,8.45,7.4,8.2,2609,8.2
2015-10-23,8.2,8.75,8,8.6,4934,8.6
2015-10-26,8,8.85,8,8.5,3230,8.5
2015-10-27,8,8.5,7.6,8.5,815,8.5
2015-10-28,8,8.95,8,8.55,10895,8.55
2015-10-29,8.7,8.8,7.45,8.45,495,8.45
2015-10-30,7.75,9,7.55,8.05,13822,8.05
2015-11-02,8.1,9.65,7.4,9.4,7242,9.4
2015-11-03,9.55,9.9,8.5,8.6,7431,8.6
2015-11-04,9.15,9.15,8.6,9,74,9
2015-11-05,8.8,8.9,7.6,7.75,9651,7.75
2015-11-06,7.45,7.95,7.45,7.7,656,7.7
2015-11-09,7.1,8.45,6.9,7.85,68,7.85
2015-11-10,7.8,9,7.8,7.9,350,7.9
2015-11-13,7.9,9.25,7.9,9.1,6861,9.1
2015-11-16,8.95,9.15,8.75,9.05,4799,9.05
2015-11-17,9,9,8.3,8.8,55,8.8
2015-11-18,8.45,8.8,8.45,8.75,1811,8.75
2015-11-19,8.25,9.1,8.2,9.1,2227,9.1
2015-11-20,9,10.8,9,9.15,6774,9.15
2015-11-23,8.75,9.25,8.4,9,2358,9
2015-11-24,9.1,9.1,8.85,9,1037,9
2015-11-26,9,10.2,8.85,9.8,2183,9.8
2015-11-27,9.25,9.3,8.8,9.2,1989,9.2
2015-11-30,9.2,9.2,8.4,8.85,5509,8.85
2015-12-01,8.5,8.8,8.5,8.8,4045,8.8
2015-12-02,8.65,9,8.4,8.4,401,8.4
2015-12-03,8.4,8.95,8.4,8.7,655,8.7
2015-12-04,8.25,9.1,8.25,8.3,770,8.3
2015-12-07,8.35,8.75,8.3,8.3,331,8.3
2015-12-08,8.9,8.9,8.35,8.85,410,8.85
2015-12-09,8.8,8.8,7.5,8.05,4961,8.05
2015-12-10,8,8.5,7.75,8.4,3563,8.4
2015-12-11,8,8.65,8,8.45,54,8.45
2015-12-14,8.1,8.75,8.1,8.7,301,8.7
2015-12-15,8.2,8.65,8.1,8.25,408,8.25
2015-12-16,8.75,8.75,8.2,8.2,62,8.2
2015-12-17,8.7,9.3,8.25,8.25,669,8.25
2015-12-18,8.3,8.35,8.3,8.35,1508,8.35
2015-12-21,8.3,8.45,8.3,8.35,585,8.35
2015-12-22,8.45,8.5,8.4,8.5,488,8.5
2015-12-23,8.3,9.15,8.3,8.7,381,8.7
2015-12-24,8.35,9.35,8.35,8.7,3552,8.7
2015-12-28,8.7,9,8.3,9,636,9
2015-12-29,8.7,9.5,8.45,9.25,10146,9.25
2015-12-30,9.5,10,9.15,9.25,26110,9.25
2015-12-31,10,10.1,9.15,9.9,1627,9.9
2016-01-01,9.7,10.25,9,10.1,3906,10.1
2016-01-04,10.25,10.25,10,10,2696,10
2016-01-05,10,10.25,9.45,9.85,1296,9.85
2016-01-06,9.7,11.1,9.25,10.1,17584,10.1
2016-01-07,10,11,9.4,9.7,10357,9.7
2016-01-08,9,11.6,8.7,10.15,40941,10.15
2016-01-11,10.25,11,10,10.1,14743,10.1
2016-01-12,10,10.65,9.9,9.9,1536,9.9
2016-01-13,9.9,10.35,8.35,9.3,5237,9.3
2016-01-14,9,9.4,8.5,9.1,2930,9.1
2016-01-15,9,9.4,8.55,8.65,1558,8.65
2016-01-18,8.5,8.9,8.15,8.9,271,8.9
2016-01-19,8,9.45,8,9,9540,9
2016-01-20,9.2,9.2,7.7,8.2,4878,8.2
2016-01-21,8,9,8,8.65,4256,8.65
2016-01-22,8.2,8.9,8.2,8.85,112,8.85
2016-01-25,8.1,8.9,8,8.3,4091,8.3
2016-01-27,8.3,8.7,8.1,8.15,487,8.15
2016-01-28,8.6,8.6,8.3,8.3,40,8.3
2016-01-29,8.7,8.7,7.95,8.05,6691,8.05
2016-02-01,8,8.5,7.3,7.5,3578,7.5
2016-02-02,8.2,8.2,7,7.85,2453,7.85
2016-02-03,7.3,8.3,7,8.25,828,8.25
2016-02-04,7.75,8.4,7.25,7.9,2006,7.9
2016-02-05,8.4,8.4,7.55,7.85,1274,7.85
2016-02-08,8.35,8.35,7.25,7.8,2920,7.8
2016-02-09,7.6,8.2,7.1,8.15,730,8.15
2016-02-10,7.6,8.85,7.35,7.65,386,7.65
2016-02-11,7.2,7.75,7.2,7.7,116,7.7
2016-02-12,7,7.85,7,7.8,915,7.8
2016-02-15,7.1,7.85,7.1,7.7,1984,7.7
2016-02-16,7.55,7.55,7.3,7.35,54,7.35
2016-02-17,7.2,7.9,7.2,7.85,506,7.85
2016-02-18,7.8,7.8,7.3,7.3,5856,7.3
2016-02-19,7.2,7.85,7.2,7.8,183,7.8
2016-02-22,7.8,7.9,7.25,7.25,3688,7.25
2016-02-23,7.95,8,7.5,7.55,180,7.55
2016-02-24,7.3,7.5,6.1,6.75,1034,6.75
2016-02-25,7.2,7.45,6.2,7.1,2835,7.1
2016-02-26,7,7.95,6.75,7.4,421,7.4
2016-02-29,7,7.4,6.5,6.8,310,6.8
2016-03-01,6.75,7.5,6.7,7.3,2794,7.3
2016-03-02,7.7,8.5,7.45,8.05,1353,8.05
2016-03-03,7.8,8.1,7.15,8.1,1320,8.1
2016-03-04,8.05,8.05,7.6,7.8,30,7.8
2016-03-08,7.8,7.8,7.25,7.25,222,7.25
2016-03-09,7.4,7.9,7.4,7.9,1771,7.9
2016-03-10,8.2,8.2,7.2,7.45,2646,7.45
2016-03-11,7.5,7.85,7.5,7.8,368,7.8
2016-03-14,7.85,7.9,7.5,7.55,1300,7.55
2016-03-15,7.4,8,7.2,7.2,660,7.2
2016-03-16,7.95,7.95,7.6,7.6,237,7.6
2016-03-17,8,9.1,7.2,8.2,1812,8.2
2016-03-18,8.6,8.6,7.1,8,448,8
2016-03-21,7.7,8,7.15,7.75,1059,7.75
2016-03-22,7.6,8.55,6.8,7.8,5812,7.8
2016-03-23,7.1,8.1,7.1,7.35,512,7.35
2016-03-28,7.35,7.4,7.35,7.35,509,7.35
2016-03-29,7.05,7.8,7.05,7.7,103,7.7
2016-03-30,7.9,7.9,7.3,7.65,852,7.65
2016-03-31,7.95,8.3,7.3,7.3,370,7.3
2016-04-01,7.65,8,7.2,7.9,223,7.9
2016-04-04,7.9,8.65,7.35,8.35,4829,8.35
2016-04-05,8.1,8.1,8.1,8.1,210,8.1
2016-04-06,8.6,8.6,7.5,8.05,4606,8.05
2016-04-07,8.25,8.25,8.15,8.15,1652,8.15
2016-04-08,8.25,8.25,7.85,7.85,304,7.85
2016-04-11,8.2,8.2,7.85,8.15,452,8.15
2016-04-12,8.4,8.4,7.85,7.9,451,7.9
2016-04-13,8.6,8.6,8.35,8.5,5,8.5
2016-04-18,8.5,8.75,7.9,7.9,3361,7.9
2016-04-20,7.9,8.6,7.9,8.6,2112,8.6
2016-04-21,7.75,8.6,7.75,8,1027,8
2016-04-22,8.45,8.45,7.2,7.95,3758,7.95
2016-04-25,7.9,8.1,7.8,7.8,573,7.8
2016-04-26,7.9,8.25,7.6,7.8,3856,7.8
2016-04-27,8.1,8.1,7.6,7.6,456,7.6
2016-04-28,7.65,8.1,7.6,8.1,400,8.1
2016-04-29,7.6,8.7,7.6,8.15,2786,8.15
2016-05-02,7.7,7.7,7.6,7.65,800,7.65
2016-05-03,7.7,8.05,7.6,7.6,504,7.6
2016-05-04,7.55,7.9,6.9,7.8,4035,7.8
2016-05-05,7.9,8.05,7.65,7.9,1146,7.9
2016-05-06,8,8.1,7.6,8,1746,8
2016-05-09,7.25,8.1,7.25,8.1,661,8.1
2016-05-10,8.1,8.2,7.65,7.75,1085,7.75
2016-05-11,7.65,8,7.6,7.6,850,7.6
2016-05-12,7.5,8.1,7.5,8.1,1202,8.1
2016-05-13,7.65,7.9,7.6,7.7,1437,7.7
2016-05-16,7.6,8.1,7.6,8.1,377,8.1
2016-05-17,8.05,8.6,8.05,8.6,10205,8.6
2016-05-18,8,8.8,8,8.6,3632,8.6
2016-05-19,8,8.8,8,8.3,901,8.3
2016-05-20,8.95,8.95,8,8,1364,8
2016-05-23,8,8.45,7.6,8.1,653,8.1
2016-05-24,8.05,8.5,7.65,7.65,114,7.65
2016-05-25,8.3,8.3,7.6,7.75,901,7.75
2016-05-26,8.4,8.4,8.05,8.05,2,8.05
2016-05-27,8.5,8.5,8.1,8.1,810,8.1
2016-05-30,8.3,8.35,7.6,7.6,1786,7.6
2016-05-31,7.7,7.8,7.6,7.6,1936,7.6
2016-06-01,7.55,7.55,7.5,7.5,1049,7.5
2016-06-02,7.5,7.9,7.5,7.55,590,7.55
2016-06-03,7.45,7.9,7.4,7.4,1320,7.4
2016-06-06,7.9,7.9,7.5,7.5,1008,7.5
2016-06-07,7.4,7.55,7.4,7.55,56,7.55
2016-06-08,7.55,7.55,7.55,7.55,0,7.55
2016-06-09,7.5,8,7,7.9,746,7.9
2016-06-10,7.9,7.9,7.5,7.8,1756,7.8
2016-06-13,7.9,7.9,7.9,7.9,1000,7.9
2016-06-14,7.6,8.3,7.5,8.3,3987,8.3
2016-06-15,8.05,8.5,8.05,8.15,4447,8.15
2016-06-16,7.7,8.2,7.6,7.6,301,7.6
2016-06-17,8,8.2,8,8.2,528,8.2
2016-06-20,8,8.5,8,8.5,2682,8.5
2016-06-21,8.5,8.5,8.3,8.4,2340,8.4
2016-06-22,8.25,8.45,8,8.2,2501,8.2
2016-06-23,8.05,8.15,8.05,8.1,389,8.1
2016-06-24,7.5,8,7.5,8,1300,8
2016-06-27,8.5,8.5,8.45,8.45,150,8.45
2016-06-28,8.5,9.25,8.5,9.25,9907,9.25
2016-06-29,9.5,9.6,9,9.1,2055,9.1
2016-06-30,9.2,9.75,9,9.05,2888,9.05
2016-07-01,9.5,9.95,9.05,9.05,9356,9.05
2016-07-04,9.8,9.8,9,9.65,1290,9.65
2016-07-05,9.7,10.5,8.85,9.4,4728,9.4
2016-07-07,9.4,9.55,9.25,9.55,1030,9.55
2016-07-08,8.8,9.9,8.8,9.25,5645,9.25
2016-07-11,8.9,9.7,8.8,9.5,186,9.5
2016-07-12,9.5,9.5,8.85,9.45,1044,9.45
2016-07-13,9.45,9.55,9,9.1,953,9.1
2016-07-14,9.25,9.75,9.15,9.6,1704,9.6
2016-07-15,9.05,9.8,9.05,9.15,1346,9.15
2016-07-18,10.05,10.05,10.05,10.05,8792,10.05
2016-07-19,11.05,11.05,11.05,11.05,7277,11.05
2016-07-20,12.15,12.15,12.15,12.15,16094,12.15
2016-07-21,12.75,12.75,11.55,11.75,77132,11.75
2016-07-22,12.25,12.25,11.9,12.1,8168,12.1
2016-07-25,12.2,12.2,11.6,12.15,6378,12.15
2016-07-26,11.6,12.75,11.6,12.05,9065,12.05
2016-07-27,11.7,11.8,11.45,11.8,4784,11.8
2016-07-28,11.4,12.2,11.4,12.15,13918,12.15
2016-07-29,11.55,12,11.55,11.6,1441,11.6
2016-08-01,11.6,12.1,11.6,11.8,7139,11.8
2016-08-02,11.8,12.25,11.5,12.25,8060,12.25
2016-08-03,11.7,11.7,11.65,11.65,3872,11.65
2016-08-04,11.8,11.95,11.2,11.8,6708,11.8
2016-08-05,11.95,11.95,11.5,11.5,710,11.5
2016-08-08,11.5,12.65,11.1,12.65,16945,12.65
2016-08-09,13.3,13.3,11.75,11.8,14130,11.8
2016-08-10,12.9,12.95,11.65,12.1,38877,12.1
2016-08-11,12.9,12.9,11.8,12.5,3387,12.5
2016-08-12,11.65,12.1,11.6,12.05,11820,12.05
2016-08-16,12.05,12.45,10.9,11.05,10044,11.05
2016-08-17,11.2,11.5,11.2,11.5,4902,11.5
2016-08-18,11.8,11.8,11.1,11.5,3846,11.5
2016-08-19,12.4,12.4,11.05,11.95,6114,11.95
2016-08-22,11.25,11.95,11.2,11.35,12228,11.35
2016-08-23,11.3,11.95,11.3,11.6,3380,11.6
2016-08-24,11.35,11.6,11.35,11.4,628,11.4
2016-08-25,11.35,12.5,11.2,11.95,4480,11.95
2016-08-26,11.8,12,11.6,11.95,2770,11.95
2016-08-29,11.35,12.1,11.2,11.7,950,11.7
2016-08-30,11.2,12.1,11.2,11.65,3506,11.65
2016-08-31,11.25,12.15,11.25,12.15,3248,12.15
2016-09-01,12,13.3,11.55,11.85,5076,11.85
2016-09-02,11.55,11.65,11.25,11.5,2357,11.5
2016-09-06,11.5,11.85,11.2,11.8,13416,11.8
2016-09-07,12.4,12.75,11.25,11.55,6913,11.55
2016-09-08,12.6,12.6,11.3,11.65,6730,11.65
2016-09-09,11.45,12.3,11.35,11.6,2621,11.6
2016-09-12,11.6,11.7,11.3,11.4,209,11.4
2016-09-14,11.4,11.65,11.25,11.25,3189,11.25
2016-09-15,11.45,11.8,11.3,11.75,7560,11.75
2016-09-16,11.45,11.9,11.3,11.5,5479,11.5
2016-09-19,11.85,11.85,11.2,11.5,2055,11.5
2016-09-20,11.5,11.55,11.3,11.4,2730,11.4
2016-09-21,11.75,11.8,11.3,11.3,1711,11.3
2016-09-22,11.35,11.6,11.1,11.6,7365,11.6
2016-09-23,11.95,11.95,10.55,11.35,1843,11.35
2016-09-26,10.8,11.5,10.7,11.5,818,11.5
2016-09-27,11.9,11.9,10.65,11,477,11
2016-09-28,11,11.6,11,11.4,6072,11.4
2016-09-29,11.1,11.85,10.65,10.95,1705,10.95
2016-09-30,11.55,11.55,11,11.55,1004,11.55
2016-10-03,10.9,12.2,10.9,11.85,10312,11.85
2016-10-04,12.2,12.2,11.05,11.55,3627,11.55
2016-10-05,11.35,12,11.35,11.8,3149,11.8
2016-10-06,11.85,12.15,11.65,11.65,4602,11.65
2016-10-07,12,12.9,11.7,12.1,14763,12.1
2016-10-10,12.5,12.85,12,12.3,4625,12.3
2016-10-13,12.3,12.5,11.5,11.65,9808,11.65
2016-10-14,11.6,12.55,11.6,12.05,154,12.05
2016-10-17,11.7,12.65,11.7,12.5,4675,12.5
2016-10-18,11.85,12.6,11.8,12.1,15014,12.1
2016-10-19,12.65,12.75,11.65,12.65,3480,12.65
2016-10-20,12.5,13,12.15,12.7,22371,12.7
2016-10-21,12.95,13.4,12.5,13.3,27471,13.3
2016-10-24,13.9,15.95,13.75,15.95,256525,15.95
2016-10-25,17.950001,18.5,16,17,198067,17
2016-10-26,16.950001,17.75,16,16.25,63227,16.25
2016-10-27,16.35,16.35,14.95,15.15,21360,15.15
2016-10-28,15.5,16.65,14.05,16.5,39442,16.5
2016-11-01,16.5,17.950001,16.5,16.85,14232,16.85
2016-11-02,16.799999,16.9,16,16.25,15210,16.25
2016-11-03,16,16.549999,15.55,16.049999,5779,16.049999
2016-11-04,16,16.200001,14.8,15.4,11483,15.4
2016-11-07,16.5,16.5,15.4,15.75,16417,15.75
2016-11-08,16.4,16.4,15,15.35,3600,15.35
2016-11-09,13.85,14.85,13.85,14.55,7081,14.55
2016-11-10,14.55,15.75,14.55,15.6,940,15.6
2016-11-11,14.05,15.45,14.05,15,12259,15
2016-11-15,15,15.8,13.7,14,9053,14
2016-11-16,12.9,15.4,12.65,15.2,15403,15.2
2016-11-17,15.1,15.45,14.4,15.4,2404,15.4
