"Date","ITC.NS.Open","ITC.NS.High","ITC.NS.Low","ITC.NS.Close","ITC.NS.Volume","ITC.NS.Adjusted"
2012-08-28,199.842,202.214,199.842,178.766998,5812232,158.244507
2012-08-29,202.516,203.194,200.896,179.567001,5837290,158.952652
2012-08-30,202.516,205.792,200.407,180.399994,23958968,159.690018
2012-08-31,203.344,203.72,200.557,178.432999,7843772,157.948822
2012-09-03,202.59,203.231,200.595,178.399994,5977234,157.919617
2012-09-04,201.16,202.477,200.068,177.667007,3900220,157.270782
2012-09-05,200.331,202.816,200.331,178.5,6393093,158.008133
2012-09-06,201.122,201.423,195.888,173.632996,6902019,153.69986
2012-09-07,198.072,198.599,196.114,175.167007,10291952,155.05777
2012-09-10,198.75,199.955,197.507,176.432999,6376533,156.178436
2012-09-11,199.277,201.725,198.147,178.199997,3741976,157.742599
2012-09-12,201.649,203.344,200.934,179.533005,5542664,158.922577
2012-09-13,202.703,203.57,201.8,179.766998,5415238,159.129684
2012-09-14,204.549,205.453,200.972,178.832993,16516605,158.302902
2012-09-17,202.252,202.477,189.11,169,28472104,149.598755
2012-09-18,191.256,194.495,189.637,169.466995,13158736,150.012131
2012-09-20,191.821,193.779,190.993,170.966995,10857996,151.33992
2012-09-21,194.306,199.24,193.44,174.399994,18020026,154.378815
2012-09-24,196.942,197.018,191.332,170.567001,11315718,150.985855
2012-09-25,192.725,197.168,192.047,173.867004,10701320,153.907013
2012-09-26,197.846,199.277,196.151,175.867004,15386386,155.677414
2012-09-27,198.901,201.838,197.394,177.966995,18493263,157.536331
2012-09-28,200.708,205.49,200.407,181.600006,14168961,160.752274
2012-10-01,204.474,207.109,203.796,182.167007,7567864,161.254181
2012-10-03,205.98,206.168,201.536,180.167007,12835484,159.48378
2012-10-04,203.57,208.202,203.57,183.533005,9900052,162.463364
2012-10-05,208.239,210.876,165.876,183.766998,12239592,162.670471
2012-10-08,207.637,210.424,206.394,185.167007,8602899,163.909775
2012-10-09,209.746,211.817,209.218,186.699997,5781291,165.266785
2012-10-10,210.498,212.231,209.369,187.332993,5996530,165.827133
2012-10-11,210.159,214.378,208.126,189,8793342,167.30275
2012-10-12,214.452,214.791,212.08,189,4883146,167.30275
2012-10-15,213.21,216.561,210.95,191.167007,5152278,169.220978
2012-10-16,214.641,217.202,213.963,190.966995,6833196,169.04393
2012-10-17,215.582,217.917,214.717,192.167007,4378077,170.106186
2012-10-18,217.276,219.913,215.507,194.399994,12710140,172.082825
2012-10-19,219.461,225.184,218.557,198.332993,20224702,175.564285
2012-10-22,224.432,224.658,219.273,196,10990246,173.499146
2012-10-23,222.059,222.059,217.276,193.332993,5300370,171.138306
2012-10-25,219.386,221.419,217.389,194.699997,11914898,172.348358
2012-10-29,215.394,218.406,215.206,192.167007,4441438,170.106186
2012-10-30,216.26,217.202,213.587,189.399994,5177358,167.656815
2012-10-31,214.604,215.055,211.892,188.367004,5701143,166.742401
2012-11-01,212.419,212.984,208.766,186.199997,6572532,164.824203
2012-11-02,212.005,215.996,211.93,188.800003,10677462,167.125702
2012-11-05,213.926,217.654,213.022,192.432999,5836908,170.341629
2012-11-06,217.578,219.31,215.356,192.766998,5815779,170.637283
2012-11-07,218.293,218.971,216.185,193.300003,6319164,171.1091
2012-11-08,216.9,219.498,216.486,192.667007,3746240,170.548782
2012-11-09,216.938,218.708,215.846,192.100006,3808830,170.04686
2012-11-12,216.825,218.406,213.285,189.199997,5331771,167.479782
2012-11-15,213.022,213.022,207.524,184.300003,12207428,163.142303
2012-11-16,208.992,211.666,205.716,183.100006,8208435,162.080078
2012-11-19,206.394,212.909,205.603,187.800003,8227668,166.240509
2012-11-20,213.511,214.452,210.272,187.033005,6718440,165.561539
2012-11-21,211.289,216.335,209.82,190.733002,8277627,168.836807
2012-11-22,216.486,217.841,214.339,192.667007,6132522,170.548782
2012-11-23,217.615,217.615,213.059,191.067001,3801684,169.132446
2012-11-26,216.712,216.9,214.641,191.399994,2143026,169.427216
2012-11-27,216.222,222.172,216.147,196.167007,9345718,173.646973
2012-11-29,221.456,225.9,221.156,198.667007,15523242,175.85997
2012-11-30,223.038,225.184,221.269,199,8566660,176.154755
2012-12-03,224.055,224.658,221.532,197.432999,5488552,174.767624
2012-12-04,221.984,223.076,220.665,196.766998,4626470,174.178085
2012-12-05,221.871,225.147,221.871,198.600006,8914893,175.800674
2012-12-06,224.771,227.595,222.172,200.899994,8858208,177.836624
2012-12-07,226.503,228.197,225.071,201,5125983,177.92514
2012-12-10,226.39,227.934,224.432,201.300003,4062046,178.190704
2012-12-11,227.406,230.231,226.728,202.199997,8551047,178.987396
2012-12-12,228.499,230.833,228.46,203.966995,6977967,180.551529
2012-12-13,229.779,230.005,220.139,196.832993,18416672,174.236496
2012-12-14,220.402,223.603,218.595,197.300003,6712785,174.649902
2012-12-17,221.08,222.172,219.724,195.367004,5678122,172.938828
2012-12-18,221.117,222.925,218.482,195.399994,6357280,172.968002
2012-12-19,220.176,222.473,217.465,193.399994,15196017,171.197617
2012-12-20,218.369,218.482,215.432,191.399994,11467869,169.427216
2012-12-21,215.13,217.993,212.005,191.367004,35541820,169.398026
2012-12-24,217.954,218.971,215.695,191.367004,7327190,169.398026
2012-12-26,216.524,219.16,215.13,193.667007,6477873,171.43399
2012-12-27,220.289,220.478,216.524,192.266998,10653172,170.194702
2012-12-28,216.298,218.406,216.298,192.932999,5076234,170.784241
2012-12-31,216.976,217.993,215.394,191.199997,3423939,169.250168
2013-01-01,216.411,217.804,215.884,191.5,3982065,169.515732
2013-01-02,216.9,218.067,214.265,190.266998,9795333,168.424271
2013-01-03,215.469,215.771,212.984,189.033005,6524410,167.331955
2013-01-04,214.491,214.491,210.95,188.266998,9042460,166.653885
2013-01-07,214.113,214.641,209.746,186.033005,12167304,164.676361
2013-01-08,210.235,215.545,210.235,190.466995,13434566,168.601318
2013-01-09,214.452,215.168,209.896,186.332993,10669104,164.94191
2013-01-10,210.913,212.381,209.746,187.332993,12519904,165.827133
2013-01-11,210.687,211.402,204.926,182.266998,13911154,161.342682
2013-01-14,206.018,209.746,206.018,185.266998,10276844,163.998306
2013-01-15,209.557,214.791,206.922,189.399994,17807784,167.656815
2013-01-16,214.604,215.281,212.72,189.332993,8931352,167.597504
2013-01-17,213.209,216.034,212.005,190.199997,12209722,168.365005
2013-01-18,215.921,218.293,214.378,191.632996,24557727,169.633453
2013-01-21,217.654,219.913,215.62,194.367004,20156620,172.053619
2013-01-22,219.611,219.724,216.9,192.766998,12640142,170.637283
2013-01-23,218.03,221.004,217.465,195.167007,11721830,172.761765
2013-01-24,220.665,224.884,220.552,198.300003,20116144,175.53511
2013-01-25,225.184,226.314,223.791,199.832993,20651284,176.892105
2013-01-28,225.938,226.841,224.732,200.5,8345394,177.482544
2013-01-29,225.26,231.021,225.26,203.432999,14330721,180.078842
2013-01-30,229.553,231.172,225.938,202.800003,11138686,179.518494
2013-01-31,230.193,233.017,228.273,205.100006,13790790,181.554459
2013-02-01,231.775,233.431,229.364,206.266998,9906602,182.587494
2013-02-04,233.017,234.147,230.645,204.832993,11610360,181.3181
2013-02-05,229.703,230.984,227.444,201.632996,7980306,178.485458
2013-02-06,228.46,230.381,226.766,203.233002,12331005,179.901779
2013-02-07,228.234,230.005,227.444,202.699997,6476691,179.429962
2013-02-08,227.444,230.72,225.336,201.167007,11290551,178.072968
2013-02-11,228.197,228.573,223.339,199.432999,8051706,176.538025
2013-02-12,224.808,226.653,224.432,200.033005,6626751,177.069153
2013-02-13,226.691,229.327,225.336,200.233002,10594478,177.246201
2013-02-14,226.201,227.406,225.26,200.5,11560888,177.482544
2013-02-15,225.562,227.406,225.449,200.399994,7008396,177.393997
2013-02-18,226.277,226.616,224.997,200.199997,11202054,177.21698
2013-02-19,225.938,227.858,224.808,201.100006,5588526,178.013672
2013-02-20,228.16,230.231,225.449,200,11077662,177.039932
2013-02-21,225.562,226.314,221.984,197.733002,15478766,175.033203
2013-02-22,222.925,224.619,218.858,194.667007,9779751,172.319183
2013-02-25,220.591,222.059,217.728,195.100006,8252076,172.702469
2013-02-26,220.665,224.695,217.502,193.899994,10622350,171.640213
2013-02-27,219.913,223.98,219.348,196.533005,15952840,173.970963
2013-02-28,222.812,228.875,219.31,196.533005,48343608,173.970963
2013-03-01,222.172,224.206,217.654,194.167007,16860884,171.876572
2013-03-04,219.348,221.456,214.339,195,13728002,172.613968
2013-03-05,221.193,224.206,218.406,195.067001,15225028,172.673233
2013-03-06,222.812,222.812,215.658,191.367004,14403429,169.398026
2013-03-07,215.507,222.021,214.829,194.899994,15833942,172.525436
2013-03-08,221.758,225.184,220.252,198.466995,9024818,175.682922
2013-03-11,224.432,225.562,223.302,198.367004,6630250,175.594406
2013-03-12,223.603,226.277,222.323,199.233002,6036135,176.360992
2013-03-13,224.432,228.008,224.432,201.100006,11207541,178.013672
2013-03-14,227.18,228.875,225.938,201.266998,8280219,178.161499
2013-03-15,227.482,228.197,226.804,201.266998,9436958,178.161499
2013-03-18,226.54,230.005,226.352,202.832993,6060291,179.547714
2013-03-19,231.21,231.586,228.686,204.199997,12761859,180.757782
2013-03-20,229.703,231.962,229.064,204.800003,15227896,181.288895
2013-03-21,231.397,231.888,229.101,203.332993,14061256,179.990326
2013-03-22,230.758,231.21,228.31,203.733002,7699473,180.344391
2013-03-25,230.569,231.962,226.879,201.600006,9199464,178.456268
2013-03-26,228.197,231.962,227.444,204.233002,8976724,180.786987
2013-03-28,231.736,233.469,229.402,206.300003,12478046,182.616714
2013-04-01,232.716,233.394,230.231,204.800003,4059382,181.288895
2013-04-02,230.908,232.414,229.251,204.766998,6130062,181.259674
2013-04-03,231.172,233.017,229.214,205.067001,7238014,181.525253
2013-04-04,231.134,231.473,224.884,199.699997,6659120,176.774399
2013-04-05,225.523,225.523,218.406,194.199997,10561180,171.905792
2013-04-08,220.252,221.269,215.093,195.233002,7556482,172.82019
2013-04-09,220.854,222.511,215.356,191.466995,9315192,169.486526
2013-04-10,219.16,219.16,211.741,189.899994,13420989,168.099396
2013-04-11,216.599,217.541,213.398,190.199997,15278118,168.365005
2013-04-12,216.787,222.662,215.394,195.266998,12941672,172.850296
2013-04-15,219.913,226.616,217.804,199.966995,11249872,177.010727
2013-04-16,225.825,232.64,224.206,205.300003,10081098,181.731522
2013-04-17,231.962,236.481,231.285,208.733002,11273972,184.770386
2013-04-18,234.297,238.364,233.695,210.199997,8825870,186.068985
2013-04-22,236.218,239.494,235.766,211.332993,6824172,187.071899
2013-04-23,239.118,239.494,236.52,211.733002,4370820,187.425995
2013-04-25,237.498,243.448,237.385,213.233002,18560942,188.753799
2013-04-26,239.118,240.887,238.515,212.600006,6455634,188.193466
2013-04-29,239.57,244.766,238.477,216.432999,6204320,191.586426
2013-04-30,245.519,252.749,245.519,219.233002,12815412,194.064987
2013-05-02,246.687,252.259,244.916,222.367004,9189453,196.839203
2013-05-03,250.904,251.093,247.703,220.466995,8680503,195.157303
2013-05-06,248.531,250.415,245.067,217.466995,3957778,192.501724
2013-05-07,245.594,253.05,245.594,223.533005,7669528,197.871353
2013-05-08,253.615,259.678,251.808,228.533005,7133002,202.297348
2013-05-09,259.414,260.543,257.306,229.667007,6004227,203.301163
2013-05-10,258.774,266.719,257.569,235.432999,9901382,208.405228
2013-05-13,266.607,266.607,251.808,223.867004,16419213,198.166992
2013-05-14,255.234,255.95,250.828,223.899994,10203168,198.196213
2013-05-15,254.595,259.038,253.05,228.300003,12404468,202.091095
2013-05-16,256.928,258.699,250.528,224.667007,11077167,198.875168
2013-05-17,255.046,257.154,250.867,223.266998,24402314,197.635895
2013-05-20,252.297,257.645,251.544,223.100006,11083104,197.488052
2013-05-21,251.544,252.598,247.665,220.667007,7706810,195.334366
2013-05-22,247.891,253.804,247.891,223.699997,9757464,198.01918
2013-05-23,251.092,253.013,248.795,221.667007,7726028,196.219574
2013-05-24,251.544,251.657,247.552,219.932999,10614930,194.684631
2013-05-27,248.531,251.996,248.155,222.600006,8008485,197.045456
2013-05-28,250.528,257.456,250.489,226.667007,8197506,200.645584
2013-05-29,256.815,258.435,254.143,228.432999,6836812,202.208817
2013-05-30,257.871,268.038,257.493,236.199997,16890534,209.084167
2013-05-31,258.839,258.839,249.34,226.600006,11126308,205.146027
2013-06-03,250.85,251.77,245.363,224.033005,7278042,202.822052
2013-06-04,247.315,249.414,246.763,224.867004,9254278,203.577103
2013-06-05,247.058,248.125,243.265,222.667007,8365125,201.585403
2013-06-06,245.953,247.978,243.081,223.266998,6394968,202.128586
2013-06-07,245.217,249.267,243.855,222.567001,6522954,201.494858
2013-06-10,245.99,248.898,245.843,224.667007,4775481,203.396042
2013-06-11,246.542,248.346,245.217,222.899994,9871107,201.796326
2013-06-12,245.07,245.916,241.571,220.667007,10105126,199.77475
2013-06-13,242.381,243.265,238.221,218,12352502,197.360245
2013-06-14,242.566,245.217,240.246,221.167007,8107098,200.227402
2013-06-17,245.07,245.07,240.135,221.233002,5108967,200.287155
2013-06-18,243.413,244.554,241.756,220.100006,8104336,199.261414
2013-06-19,242.971,243.523,240.945,219.932999,6809847,199.110245
2013-06-20,241.425,241.461,234.908,215.132996,15620894,194.764694
2013-06-21,237.117,239.178,233.803,214.899994,10081106,194.553741
2013-06-24,235.902,239.768,229.274,209.600006,12685850,189.755539
2013-06-25,233.066,236.748,229.016,213.132996,12458822,192.954056
2013-06-26,236.932,240.724,234.687,215.300003,13188348,194.915863
2013-06-27,239.989,240.724,233.472,214.466995,15447926,194.161743
2013-06-28,237.559,243.007,236.564,216.233002,13819636,195.760544
2013-07-01,239.326,240.651,237.484,217.300003,13293921,196.726532
2013-07-02,239.326,240.467,237.484,216.567001,9031022,196.062927
2013-07-03,238.442,241.166,235.754,217.567001,10135750,196.968246
2013-07-04,240.43,250.224,240.32,225.899994,9645748,204.512283
2013-07-05,251.844,254.053,250.813,228.399994,6815046,206.775604
2013-07-08,251.255,256.704,249.45,231.132996,7952412,209.249847
2013-07-09,254.385,257.624,254.385,231.632996,6940654,209.702499
2013-07-10,256.925,256.925,252.654,230.367004,6719474,208.556366
2013-07-11,259.098,260.976,254.642,235.600006,6915357,213.29393
2013-07-12,260.128,260.128,255.967,233.733002,6394101,211.603683
2013-07-15,259.466,260.202,256.115,235.067001,6656910,212.811386
2013-07-16,256.262,266.571,256.262,240.033005,9762692,217.30722
2013-07-17,265.836,272.757,265.651,245.567001,17965230,222.317276
2013-07-18,271.174,273.862,268.634,245.766998,11436519,222.498322
2013-07-19,271.359,273.862,268.929,246.033005,8103916,222.739136
2013-07-22,270.437,272.831,269.849,245.867004,5949513,222.588867
2013-07-23,272.721,276.954,272.058,250.5,7412787,226.783218
2013-07-24,276.513,279.826,271.652,250.533005,10686656,226.81311
2013-07-25,275.335,275.408,261.97,239.266998,21235404,216.613739
2013-07-26,265.577,274.488,257.477,245.432999,17561382,222.195938
2013-07-29,268.781,270.769,261.859,238.632996,7964439,216.039764
2013-07-30,261.859,264.068,256.999,233.733002,5585278,211.603683
2013-07-31,257.735,261.343,247.462,227.800003,19964458,206.232407
2013-08-01,252.949,257.036,248.199,226.266998,9546842,204.844543
2013-08-02,250.372,253.316,242.75,221.966995,9044092,200.95166
2013-08-05,245.401,251.071,244.59,223.600006,8635826,202.430054
2013-08-06,246.947,247.279,242.271,220.167007,11109771,199.322098
2013-08-07,243.744,245.032,234.539,214.733002,11836569,194.402557
2013-08-08,237.19,240.945,235.938,216.899994,9115869,196.364395
2013-08-12,242.933,248.53,239.326,223.766998,18346215,202.581238
2013-08-13,248.456,249.782,244.922,222.800003,14909852,201.705795
2013-08-14,245.327,248.162,242.345,223.233002,9639464,202.097809
2013-08-16,245.953,248.898,233.803,213.600006,18002076,193.376846
2013-08-19,235.938,237.006,228.28,209.266998,12379668,189.454086
2013-08-20,229.899,237.631,223.125,210.199997,18708483,190.298737
2013-08-21,235.643,236.306,218.08,200.567001,14922136,181.577774
2013-08-22,221.653,228.795,213.552,205.300003,20115064,185.862671
2013-08-23,227.322,228.17,221.689,205.667007,14739135,186.194916
2013-08-26,228.463,230.231,225.371,205,8696442,185.591049
2013-08-27,225.519,225.886,214.031,198.600006,17306216,179.797012
2013-08-28,217.97,224.45,210.017,198.800003,20711271,179.978058
2013-08-29,220.695,227.543,217.234,203.699997,17358522,184.414139
2013-08-30,225.334,229.752,220.916,205.800003,17055796,186.315323
2013-09-02,228.28,238.442,227.396,213.600006,13712043,193.376846
2013-09-03,236.675,238.332,217.676,200.466995,20205522,181.487228
2013-09-04,224.597,224.597,216.203,199.899994,20956126,180.973907
2013-09-05,226.623,232.992,226.439,208.100006,13624514,188.397552
2013-09-06,230.489,234.76,228.501,210.932999,11033594,190.962326
2013-09-10,235.643,249.193,234.908,223.932999,18161732,202.731522
2013-09-11,247.426,248.162,240.835,219.966995,11302910,199.141022
2013-09-12,244.296,249.561,242.455,224.332993,16206459,203.093643
2013-09-13,248.788,249.561,242.971,220.899994,11005884,199.985687
2013-09-16,246.727,249.635,243.265,222.632996,10647888,201.554596
2013-09-17,244.554,250.224,244.148,225.800003,6579116,204.421753
2013-09-18,251.107,254.053,249.782,229.033005,10132803,207.348663
2013-09-19,256.557,262.522,256.447,236.966995,14783796,214.531479
2013-09-20,261.343,263.627,255.011,236.867004,12846752,214.440964
2013-09-23,258.546,262.89,255.268,233.233002,7868922,211.151016
2013-09-24,255.747,260.423,254.2,232.632996,12601384,210.607819
2013-09-25,257.367,257.735,248.052,229.832993,10854726,208.072922
2013-09-26,252.802,257.735,251.107,232.867004,11848280,210.819672
2013-09-27,258.397,258.397,254.09,231.932999,8281053,209.974106
2013-09-30,254.311,255.158,249.157,226.932999,8331932,205.447479
2013-10-01,250.629,252.949,248.898,228.667007,6400644,207.017319
2013-10-03,254.79,254.79,248.162,225.832993,11574532,204.45163
2013-10-04,249.45,251.66,246.947,226.567001,6663290,205.11615
2013-10-07,249.561,251.071,244.48,226.699997,7841259,205.236526
2013-10-08,252.029,256.741,250.077,231.766998,8390913,209.823807
2013-10-09,255.895,258.104,252.985,232.367004,7784355,210.36702
2013-10-10,255.305,258.325,253.832,231.432999,5129638,209.521454
2013-10-11,256.704,257.698,250.886,228.132996,5345368,206.533875
2013-10-14,252.949,252.949,249.377,226.533005,4019942,205.085373
2013-10-15,249.635,252.433,245.474,226.667007,7515374,205.206696
2013-10-17,250.372,255.158,249.782,230.332993,6741910,208.525574
2013-10-18,256.041,262.227,254.164,236.367004,11753062,213.988297
2013-10-21,261.417,262.153,252.581,229.800003,9770466,208.043045
2013-10-22,252.139,253.906,250.739,227.699997,6527044,206.141861
2013-10-23,251.954,253.685,249.267,227.733002,7096191,206.171753
2013-10-24,252.139,256.52,250.519,228.5,9660393,206.866135
2013-10-25,253.979,255.526,247.426,226.699997,8802369,205.236526
2013-10-28,248.898,248.898,240.282,218.632996,20201310,197.933319
2013-10-29,241.019,244.517,237.852,218.600006,17061032,197.903442
2013-10-30,242.64,245.584,239.73,222.067001,15703256,201.042206
2013-10-31,244.002,247.794,243.265,223.332993,16451853,202.188324
2013-11-01,245.327,245.953,240.798,218.699997,10340530,197.993958
2013-11-05,242.345,242.933,234.245,212.667007,19512898,192.532166
2013-11-06,235.643,237.521,233.582,212.466995,9105288,192.351089
2013-11-07,234.944,238.442,231.962,213.632996,10819576,193.406693
2013-11-08,236.269,238.368,233.582,213.033005,6661995,192.86351
2013-11-11,234.097,237.043,230.562,211.100006,9415746,191.113541
2013-11-12,234.171,236.306,233.287,213.266998,6387645,193.075363
2013-11-13,235.643,235.643,230.857,209.432999,7396816,189.604355
2013-11-14,229.752,234.171,229.752,209.632996,6432993,189.785416
2013-11-18,232.698,240.798,232.698,217.399994,12527794,196.817032
2013-11-19,240.724,241.277,237.485,215.667007,7184038,195.248123
2013-11-20,238.111,239.951,235.643,213.832993,11257588,193.587769
2013-11-21,235.128,235.643,229.09,208.632996,9989588,188.880096
2013-11-22,231.925,232.624,226.623,205.800003,8951782,186.315323
2013-11-25,229.274,233.361,229.016,210.800003,6516747,190.841919
2013-11-26,232.146,232.845,227.58,207.167007,10219503,187.552902
2013-11-27,227.58,232.109,227.58,209.432999,7364247,189.604355
2013-11-28,232.698,233.287,229.752,209,10173414,189.212357
2013-11-29,230.526,236.38,230.526,213.600006,7474752,193.376846
2013-12-02,236.343,238.368,234.649,214.332993,5085724,194.040421
2013-12-03,237.079,237.079,233.765,212.800003,5571166,192.652557
2013-12-04,234.908,235.201,229.642,208.567001,6589586,188.820343
2013-12-05,232.698,234.502,226.475,205.832993,15412310,186.3452
2013-12-06,228.096,230.01,227.138,207.367004,12720288,187.733963
2013-12-09,232.698,233.876,228.758,208.699997,9375442,188.94075
2013-12-10,230.673,234.539,230.489,211.932999,16106661,191.867661
2013-12-11,233.434,236.932,233.434,213.899994,10507287,193.648422
2013-12-12,236.269,237.117,232.477,211.199997,6252734,191.204056
2013-12-13,232.403,233.803,230.01,210.199997,7155219,190.298737
2013-12-16,231.483,231.962,228.795,208.533005,6392979,188.789581
2013-12-17,231.851,232.588,229.826,210.199997,8170761,190.298737
2013-12-18,232.183,233.913,230.341,210.367004,11976708,190.449921
2013-12-19,233.434,233.803,229.09,209.100006,11225016,189.302887
2013-12-20,231.225,232.624,228.537,210.132996,15025766,190.238068
2013-12-23,232.109,235.57,231.851,212.800003,8737722,192.652557
2013-12-24,235.46,235.643,233.803,212.699997,6601425,192.562027
2013-12-26,234.98,236.675,233.95,213.5,15461170,193.286301
2013-12-27,236.38,238.332,235.643,214.966995,8181664,194.614395
2013-12-30,237.117,238.589,235.643,214.932999,5758996,194.583618
2013-12-31,237.852,238.589,235.864,214.567001,5206776,194.252289
2014-01-01,237.338,238.147,236.454,214.932999,1859278,194.583618
2014-01-02,237.374,239.326,231.446,209.966995,6784786,190.087784
2014-01-03,231.962,232.698,228.537,209.832993,11999877,189.966476
2014-01-06,231.962,233.213,230.857,210.432999,8155128,190.509689
2014-01-07,233.066,233.729,230.305,211.132996,7779138,191.143402
2014-01-08,233.803,234.171,231.042,211.233002,7475487,191.233932
2014-01-09,233.213,233.213,230.231,210.399994,7663869,190.479797
2014-01-10,233.95,238.957,231.225,215.067001,9187308,194.704941
2014-01-13,238.294,240.282,237.559,216.966995,6358396,196.425034
2014-01-14,240.061,243.007,238.479,216.300003,7568301,195.821198
2014-01-15,239.399,242.64,236.637,219.233002,8848785,198.476517
2014-01-16,242.271,243.67,238.332,217,4745588,196.454926
2014-01-17,240.061,241.535,237.484,216.567001,11277892,196.062927
2014-01-20,238.957,243.375,237.926,220.132996,8607182,199.29129
2014-01-21,243.192,244.738,241.903,219.367004,6975030,198.597824
2014-01-22,241.903,242.087,237.705,218.233002,11368410,197.571182
2014-01-23,240.32,243.007,239.547,219.300003,6293120,198.53717
2014-01-24,241.461,243.302,238.147,216.167007,5127522,195.70079
2014-01-27,236.012,239.694,234.649,216.132996,9243978,195.670013
2014-01-28,238.7,241.497,234.834,217.766998,13114560,197.149292
2014-01-29,241.019,241.903,238.736,216.667007,9125380,196.153473
2014-01-30,236.785,239.841,234.171,216.399994,15342453,195.911713
2014-01-31,239.252,239.841,237.19,216.733002,9381582,196.213211
2014-02-03,237.595,239.141,235.422,213.533005,6615352,193.316162
2014-02-04,234.539,239.878,232.624,216.600006,12881444,196.092789
2014-02-05,237.484,239.141,233.803,212.632996,9123972,192.501389
2014-02-06,235.643,239.547,233.066,216.367004,11600998,195.881866
2014-02-07,240.798,240.798,235.791,215.632996,11930079,195.217331
2014-02-10,237.521,239.583,236.38,216.667007,6820142,196.153473
2014-02-11,238.663,240.246,237.521,216.733002,7577668,196.213211
2014-02-12,239.694,240.798,234.908,213.699997,9120990,193.467361
2014-02-13,236.159,237.852,232.146,211.266998,4144252,191.264709
2014-02-14,234.245,235.864,231.741,213.199997,5808110,193.014694
2014-02-17,236.38,237.3,233.839,213.399994,4950972,193.195755
2014-02-18,235.643,236.785,232.809,211.266998,5848976,191.264709
2014-02-19,234.024,234.797,232.771,211.100006,3234816,191.113541
2014-02-20,232.698,233.398,229.311,207.899994,6814766,188.216492
2014-02-21,230.857,234.06,230.194,211.733002,6881254,191.6866
2014-02-24,232.698,236.012,232.698,213.367004,4149392,193.165894
2014-02-25,234.98,237.41,234.98,214.632996,5354056,194.312027
2014-02-26,237.705,242.897,237.485,219.167007,11931968,198.416763
2014-02-28,239.288,244.48,239.288,218.432999,11908644,197.752258
2014-03-03,241.387,243.707,240.099,219.466995,9397142,198.688339
2014-03-04,243.302,245.953,241.682,221.100006,9292992,200.166748
2014-03-05,244.296,245.916,242.602,222.199997,6070314,201.162598
2014-03-06,244.996,246.799,243.265,223.033005,5680851,201.916748
2014-03-07,244.554,249.93,243.744,225.432999,20048756,204.089508
2014-03-10,247.426,248.898,246.137,223.733002,9000375,202.550446
2014-03-11,246.984,247.647,242.124,222.667007,9007797,201.585403
2014-03-12,246.174,252.581,246.137,227.332993,10328980,205.809601
2014-03-13,251.366,255.379,251.328,228.932999,6025216,207.258133
2014-03-14,251.918,256.373,250.372,231.466995,6641655,209.552231
2014-03-18,257.735,262.89,256.005,237.266998,13239242,214.803101
2014-03-19,262.153,265.099,261.822,239.800003,8512444,217.096268
2014-03-20,264.031,264.031,259.429,237.199997,11044590,214.742416
2014-03-21,262.522,264.141,259.613,238.466995,10778656,215.889465
2014-03-24,262.191,267.529,261.675,240.432999,10542524,217.669357
2014-03-25,264.362,268.781,264.141,241.867004,8674064,218.967575
2014-03-26,267.308,267.714,260.496,239.367004,14587482,216.704285
2014-03-27,264.362,267.087,262.191,239.932999,25478704,217.216675
2014-03-28,266.204,266.204,260.681,238.966995,9372795,216.342117
2014-03-31,264.473,265.836,257.477,235.233002,11999376,212.96167
2014-04-01,260.313,260.386,254.679,234.632996,9875086,212.418472
2014-04-02,259.65,259.944,250.629,229.567001,25116402,207.832108
2014-04-03,253.758,256.005,250.924,230.600006,10361127,208.767319
2014-04-04,255.453,256.851,252.065,229.832993,10310553,208.072922
2014-04-07,253.869,255.379,250.85,230.300003,11313192,208.495712
2014-04-09,254.495,257.367,252.581,231.966995,9052317,210.004883
2014-04-10,256.409,257.514,252.581,229.233002,10623774,207.529739
2014-04-11,252.433,253.906,250.629,229,11682093,207.318787
2014-04-15,252.36,253.28,247.942,227.300003,6933711,205.779739
2014-04-16,251.071,256.005,251.071,230.699997,6535506,208.857849
2014-04-17,255.674,260.496,253.316,235.5,8211266,213.203384
2014-04-21,259.502,261.932,257.072,235.600006,6625584,213.29393
2014-04-22,259.871,260.717,257.036,233.832993,4956248,211.694214
2014-04-23,259.208,261.417,256.668,235.466995,11323412,213.173508
2014-04-24,260.092,260.092,260.092,235.466995,0,213.173508
2014-04-25,260.46,262.153,252.212,228.966995,6860336,207.288925
2014-04-28,254.385,254.385,250.372,228,7286196,206.413467
2014-04-29,251.107,252.507,249.267,226.867004,6433302,205.387756
2014-04-30,250.593,254.017,249.34,227.167007,6455709,205.659332
2014-05-02,251.181,252.212,250.372,226.832993,4343343,205.356949
2014-05-05,250.739,254.421,250.739,229.800003,6559875,208.043045
2014-05-06,254.79,258.471,254.274,231.966995,7488028,210.004883
2014-05-07,256.262,258.03,254.421,231.100006,7036544,209.219971
2014-05-08,255.526,256.152,250.813,228.100006,8314264,206.503998
2014-05-09,252.433,257.146,251.292,230.367004,7906478,208.556366
2014-05-12,254.311,265.099,254.053,239.432999,11111496,216.764023
2014-05-13,265.099,268.67,263.627,240.567001,11042199,217.790665
2014-05-14,266.057,271.726,266.057,243.766998,10312382,220.687668
2014-05-15,269.26,272.242,268.155,245.432999,9562248,222.195938
2014-05-16,272.315,285.349,259.576,237.966995,38847039,215.436798
2014-05-19,265.099,265.836,247.794,225.399994,24233856,204.059616
