"Date","MARUTI.NS.Open","MARUTI.NS.High","MARUTI.NS.Low","MARUTI.NS.Close","MARUTI.NS.Volume","MARUTI.NS.Adjusted"
2015-02-13,3565,3627,3531.300049,3616.949951,321186,3535.221924
2015-02-16,3620,3650,3561.5,3572.100098,260901,3491.385498
2015-02-18,3575,3584,3547.050049,3564.949951,161803,3484.396973
2015-02-19,3575,3615,3562.149902,3595.149902,214789,3513.914551
2015-02-20,3610,3614,3542,3547.350098,240749,3467.194824
2015-02-23,3561,3575,3532.850098,3545.899902,163132,3465.777344
2015-02-24,3573.850098,3600,3553.199951,3588.300049,143983,3507.219482
2015-02-25,3595,3615,3564.100098,3579.899902,173339,3499.009033
2015-02-26,3567.300049,3581.899902,3483.149902,3496.850098,429598,3417.835938
2015-02-27,3497,3618.850098,3496.850098,3604.399902,378654,3522.955566
2015-03-02,3648.100098,3730,3632.25,3711.449951,386182,3627.58667
2015-03-03,3718,3734.350098,3689.550049,3708.649902,206296,3624.849854
2015-03-04,3750,3789.699951,3647.25,3678.399902,340907,3595.283447
2015-03-05,3677,3711.25,3641.350098,3678.75,152837,3595.625732
2015-03-09,3632.300049,3690.899902,3623,3671.300049,218786,3588.34375
2015-03-10,3689,3689,3640.25,3646.75,182667,3564.348633
2015-03-11,3642.050049,3672,3615.350098,3656.449951,198508,3573.82959
2015-03-12,3667.399902,3719.949951,3662.100098,3685.199951,308505,3601.929688
2015-03-13,3705,3717.199951,3625.100098,3650.699951,363024,3568.209229
2015-03-16,3651,3677,3637.800049,3647.050049,182829,3564.641846
2015-03-17,3665,3688.949951,3623.550049,3661.550049,185250,3578.814209
2015-03-18,3663,3678,3642.300049,3664.899902,177261,3582.088379
2015-03-19,3671,3695,3648,3655,252139,3572.412354
2015-03-20,3640,3672.800049,3610,3623.850098,206403,3541.966309
2015-03-23,3625.050049,3639.199951,3583.050049,3594.399902,192986,3513.181641
2015-03-24,3625,3635,3567.050049,3587.300049,227226,3506.242188
2015-03-25,3590,3628.899902,3573.300049,3614.75,201854,3533.071777
2015-03-26,3605,3622.949951,3537.949951,3561.449951,489101,3480.976074
2015-03-27,3570,3619.75,3545.600098,3610.050049,204071,3528.478027
2015-03-30,3629,3674,3600.449951,3660.949951,152167,3578.227783
2015-03-31,3659.850098,3727.699951,3659.850098,3697.350098,294635,3613.80542
2015-04-01,3699.949951,3757.550049,3600,3644.699951,694487,3562.344971
2015-04-06,3646,3670.899902,3619,3628.949951,262771,3546.950928
2015-04-07,3640,3650,3578,3599.899902,306684,3518.557129
2015-04-08,3615,3664.899902,3606,3628.699951,256031,3546.706543
2015-04-09,3639,3667,3625,3659.199951,238584,3576.517334
2015-04-10,3660,3688.350098,3633.399902,3666.600098,201302,3583.75
2015-04-13,3661,3680,3642.75,3665.199951,218690,3582.381592
2015-04-15,3655,3729,3650.399902,3680.25,232802,3597.091797
2015-04-16,3676.25,3718.699951,3662.25,3677.899902,206305,3594.794922
2015-04-17,3666.149902,3682.899902,3636.350098,3646.800049,99056,3564.397705
2015-04-20,3627,3648.399902,3584.600098,3608.050049,175033,3526.523193
2015-04-21,3605,3607.25,3470,3490.149902,482786,3411.287109
2015-04-22,3491.050049,3508.100098,3386.100098,3462.949951,422446,3384.70166
2015-04-23,3490,3535.550049,3480,3494.449951,234616,3415.489746
2015-04-24,3486,3565,3434.100098,3541.399902,332449,3461.378906
2015-04-27,3563.199951,3684,3520.199951,3648.399902,1804129,3565.961182
2015-04-28,3664,3838.800049,3660,3822.600098,1129937,3736.225098
2015-04-29,3839,3873,3746.649902,3766.199951,703698,3681.099609
2015-04-30,3760,3793,3709.949951,3725.850098,592304,3641.661377
2015-05-04,3797,3840,3726.75,3757.75,478823,3672.840576
2015-05-05,3753,3805,3736.550049,3793.050049,458196,3707.343018
2015-05-06,3788,3788,3623.550049,3634.550049,430929,3552.424316
2015-05-07,3626,3626,3520,3543.600098,469950,3463.529541
2015-05-08,3561.449951,3620,3561.449951,3610.550049,495595,3528.966797
2015-05-11,3633.899902,3674.399902,3616.149902,3651.699951,288810,3569.186768
2015-05-12,3650,3652.949951,3555,3577.449951,332314,3496.614258
2015-05-13,3620,3632,3544.399902,3604.100098,337505,3522.662598
2015-05-14,3604.949951,3653.5,3552,3646.5,287801,3564.104248
2015-05-15,3640,3684,3626,3671.199951,208258,3588.246094
2015-05-18,3675,3706.399902,3652,3697.600098,183483,3614.049561
2015-05-19,3695,3729.899902,3685,3706.75,175567,3622.99292
2015-05-20,3707.100098,3749.949951,3707,3711.899902,218115,3628.026367
2015-05-21,3711.899902,3729.899902,3691.449951,3698.100098,198709,3614.53833
2015-05-22,3703,3728.800049,3694.600098,3702.550049,135158,3618.887939
2015-05-25,3696.199951,3717,3681,3692.75,81113,3609.309326
2015-05-26,3696,3730,3672,3726.449951,252919,3642.247803
2015-05-27,3700,3750,3699,3721.899902,283565,3637.800537
2015-05-28,3726,3738.949951,3696.050049,3708.899902,317937,3625.094238
2015-05-29,3720,3788.949951,3693.050049,3785.699951,432656,3700.158936
2015-06-01,3785.899902,3898.949951,3774.399902,3882.850098,571376,3795.114014
2015-06-02,3880,3887.300049,3815.050049,3831.399902,329350,3744.826172
2015-06-03,3805,3820,3752,3777.199951,277700,3691.851074
2015-06-04,3799,3813,3747,3772.050049,193996,3686.817383
2015-06-05,3769,3799.899902,3751,3759.449951,253728,3674.502197
2015-06-08,3786,3804.550049,3716,3723.5,303682,3639.364502
2015-06-09,3710,3726.949951,3675.800049,3692.300049,209963,3608.869385
2015-06-10,3702.949951,3748.899902,3694.149902,3742.550049,239272,3657.984131
2015-06-11,3752.050049,3778.949951,3691.350098,3701.399902,226654,3617.763672
2015-06-12,3701.100098,3755,3695.5,3736.800049,173412,3652.364014
2015-06-15,3737.5,3789.899902,3731,3767.399902,175936,3682.272461
2015-06-16,3767.399902,3810.550049,3744.699951,3789.600098,228783,3703.970947
2015-06-17,3805,3824.899902,3793,3808.75,291820,3722.688232
2015-06-18,3813,3891.949951,3812,3861.100098,232645,3773.855469
2015-06-19,3879,3949.5,3862,3937.350098,309290,3848.382324
2015-06-22,3955.050049,3994.899902,3955.050049,3980.649902,230791,3890.703613
2015-06-23,3982,4028.5,3955.300049,4017.149902,330957,3926.37915
2015-06-24,4024,4035.649902,3987.050049,4009.300049,306048,3918.706787
2015-06-25,3984,4043.699951,3983.600098,4031.5,240888,3940.405029
2015-06-26,4026,4077.399902,4006.149902,4069.949951,291925,3977.986084
2015-06-29,4020,4025.75,3961.100098,3993.300049,344044,3903.068115
2015-06-30,3985.25,4060,3985.25,4023.350098,340789,3932.438965
2015-07-01,4034.899902,4089.850098,4026,4031.699951,380963,3940.600342
2015-07-02,4031.5,4049,3981.149902,3993.399902,322025,3903.165771
2015-07-03,3993.399902,4020,3977.100098,3998.899902,279389,3908.54126
2015-07-06,3984.899902,4005,3975.050049,3987.949951,332811,3897.839111
2015-07-07,3989,4003.800049,3955.699951,3972.149902,287981,3882.395996
2015-07-08,3950,3969,3907,3949,252360,3859.769287
2015-07-09,3950,3967.899902,3928.5,3935.649902,128065,3846.720459
2015-07-10,3949.699951,3962,3918.899902,3934.399902,184572,3845.499023
2015-07-13,3958.699951,4040,3940,4035.25,335198,3944.070313
2015-07-14,4049.699951,4058.949951,4020.149902,4050.649902,251002,3959.12207
2015-07-15,4071,4179.950195,4071,4152.149902,551469,4058.328369
2015-07-16,4166,4190,4156,4178.149902,321651,4083.741211
2015-07-17,4186,4228.950195,4164.100098,4193,241023,4098.255371
2015-07-20,4208,4219,4161.100098,4176.049805,207897,4081.688477
2015-07-21,4176.950195,4194.950195,4141.450195,4152.850098,146004,4059.012939
2015-07-22,4139.799805,4199,4134,4191.149902,305466,4096.447754
2015-07-23,4198.899902,4245.5,4193.049805,4234.049805,229845,4138.37793
2015-07-24,4237.950195,4261.899902,4205.399902,4234.200195,226189,4138.524902
2015-07-27,4241.549805,4241.549805,4166.600098,4178.100098,220316,4083.692383
2015-07-28,4207.899902,4242,4151.600098,4196.950195,940179,4102.117188
2015-07-29,4224.899902,4309.5,4171.200195,4273.700195,819323,4177.132324
2015-07-30,4310,4318,4281.049805,4296.450195,294361,4199.368164
2015-07-31,4297,4359,4284.200195,4331.450195,297226,4233.577637
2015-08-03,4380,4439,4380,4427.049805,341893,4327.01709
2015-08-04,4449,4453.950195,4411.450195,4438.799805,313075,4338.501465
2015-08-05,4457,4484,4422.25,4471.649902,198485,4370.609375
2015-08-06,4461,4478.350098,4430.049805,4452.100098,184121,4351.501465
2015-08-07,4450.700195,4468.200195,4430.100098,4452.950195,144268,4352.33252
2015-08-10,4470,4507.950195,4446,4497.149902,241899,4395.532715
2015-08-11,4510,4534,4465.049805,4504.299805,216773,4402.521484
2015-08-12,4504.299805,4504.299805,4504.299805,4504.299805,0,4402.521484
2015-08-13,4477,4522.700195,4430.149902,4492.850098,261773,4391.330078
2015-08-14,4509.5,4589,4490.5,4572.5,181419,4469.180664
2015-08-17,4584.950195,4587,4535.5,4549.799805,157066,4446.993652
2015-08-18,4555,4648,4536,4634,172443,4529.291016
2015-08-19,4627,4687,4605.700195,4671.850098,255128,4566.285645
2015-08-20,4630,4692.399902,4601.25,4634.149902,279387,4529.4375
2015-08-21,4611,4613.850098,4529,4567.350098,310480,4464.146484
2015-08-24,4350,4452.549805,4207.549805,4241.799805,930804,4145.952637
2015-08-25,4299,4369,4062.100098,4199,915511,4104.120605
2015-08-26,4197,4256.399902,4111.399902,4207.049805,612412,4136.616699
2015-08-27,4255,4272.899902,4186,4203.75,795947,4133.371582
2015-08-28,4250,4292,4175,4205.850098,372560,4135.437012
2015-08-31,4199,4233,4142.350098,4167.200195,298281,4097.434082
2015-09-01,4170,4199.450195,4046.199951,4061.449951,605386,3993.454102
2015-09-02,4083,4089.949951,4010,4030,392078,3962.530762
2015-09-03,4059,4162.299805,4040.050049,4143.25,514445,4073.884766
2015-09-04,4137,4139.700195,4051.199951,4063.300049,316141,3995.273438
2015-09-07,4067.899902,4128.5,4045,4069.600098,300049,4001.468018
2015-09-08,4106,4155.850098,4077,4139.299805,292997,4070.000732
2015-09-09,4210,4319,4187.649902,4305.149902,589734,4233.074219
2015-09-10,4255,4317.950195,4225.149902,4301.450195,321362,4229.436523
2015-09-11,4329,4360,4308.600098,4317.75,281728,4245.463379
2015-09-14,4330,4347,4285,4319.5,207396,4247.184082
2015-09-15,4375.5,4419.100098,4320,4325,734807,4252.591797
2015-09-16,4377,4377,4330.100098,4355.600098,418079,4282.680176
2015-09-18,4379.299805,4478.299805,4355.600098,4400.850098,621252,4327.172363
2015-09-21,4397.950195,4509,4387.100098,4490.25,642858,4415.075684
2015-09-22,4508,4519.899902,4440.5,4473.049805,924289,4398.163086
2015-09-23,4459,4523,4413.25,4497.649902,880695,4422.351563
2015-09-24,4499.5,4604,4484.75,4566.649902,1098076,4490.196289
2015-09-28,4570,4615,4516.75,4536.25,684352,4460.305176
2015-09-29,4509.950195,4740,4467,4682.299805,1222175,4603.909668
2015-09-30,4710,4763.450195,4657.549805,4685.600098,835777,4607.155273
2015-10-01,4720,4721.899902,4570,4580.350098,1087189,4503.66748
2015-10-05,4570,4570,4389,4414.049805,1949365,4340.150879
2015-10-06,4449,4449,4338.049805,4354,1159174,4281.106445
2015-10-07,4352.25,4437.899902,4345.049805,4364.5,801302,4291.431152
2015-10-08,4380,4407,4332.200195,4353.75,726218,4280.86084
2015-10-09,4390,4397.200195,4262.75,4276.350098,816648,4204.756836
2015-10-12,4310.899902,4322.649902,4216.5,4231.850098,837794,4161.001465
2015-10-13,4231,4288,4229.149902,4273.850098,605082,4202.29834
2015-10-14,4270.899902,4295.600098,4242,4249.75,656029,4178.602051
2015-10-15,4269.899902,4389.149902,4261,4377.399902,982419,4304.114746
2015-10-16,4410,4461,4381.049805,4447,929525,4372.549805
2015-10-19,4465,4478,4408.100098,4458.950195,594941,4384.299805
2015-10-20,4467.899902,4516.700195,4441.649902,4508.75,675597,4433.265625
2015-10-21,4489,4524.700195,4450,4474.700195,316565,4399.786133
2015-10-23,4500.799805,4508,4371.100098,4380.899902,621558,4307.556152
2015-10-26,4400,4452,4375.799805,4385.149902,535165,4311.735352
2015-10-27,4409,4518,4376.600098,4497,1290318,4421.712402
2015-10-28,4530,4559,4472,4495.200195,989227,4419.942871
2015-10-29,4501.5,4512.549805,4419.25,4439.549805,907407,4365.224121
2015-10-30,4446,4467.899902,4400.100098,4449,738321,4374.516113
2015-11-02,4470,4525.049805,4425.200195,4495.75,603730,4420.483398
2015-11-03,4519.899902,4521.200195,4465.049805,4482.549805,320901,4407.504395
2015-11-04,4487.75,4536.549805,4455.100098,4520.549805,660804,4444.867676
2015-11-05,4518.950195,4555,4496.399902,4526.600098,406256,4450.816895
2015-11-06,4532.950195,4535.350098,4481.049805,4522.799805,361975,4447.080566
2015-11-09,4440,4639,4440,4628.200195,729714,4550.716309
2015-11-10,4649.5,4729.950195,4629.75,4712.700195,909977,4633.80127
2015-11-13,4734.450195,4737.25,4602.399902,4619.799805,983107,4542.456543
2015-11-16,4600,4664,4572.899902,4646.899902,644299,4569.102539
2015-11-17,4645.399902,4676.149902,4618,4632.25,638262,4554.697754
2015-11-18,4634.5,4652,4525,4533.25,725994,4457.355957
2015-11-19,4580.899902,4661.5,4571.049805,4650.350098,1030684,4572.495117
2015-11-20,4666,4766,4631,4737.899902,917455,4658.579102
2015-11-23,4730,4790,4702.350098,4736.25,1034126,4656.957031
2015-11-24,4724.049805,4724.049805,4621,4639.899902,1287988,4562.219727
2015-11-26,4659.950195,4659.950195,4577.950195,4606.549805,1436728,4529.428223
2015-11-27,4680,4680,4556.399902,4580.049805,1231876,4503.37207
2015-11-30,4586,4700,4492.100098,4555,10567769,4478.741211
2015-12-01,4609,4616,4531.350098,4556.200195,1506622,4479.921387
2015-12-02,4600,4627.350098,4556.200195,4618.799805,1123497,4541.473145
2015-12-03,4609,4644.700195,4600.5,4627.049805,567288,4549.584961
2015-12-04,4610,4634,4579.149902,4600.350098,581041,4523.33252
2015-12-07,4622,4640,4558,4564.200195,493623,4487.787598
2015-12-08,4540,4579.799805,4520,4542.549805,577670,4466.499512
2015-12-09,4538.799805,4542,4470,4479.100098,607147,4404.112305
2015-12-10,4495,4519.799805,4406.049805,4498.100098,506406,4422.794434
2015-12-11,4519.75,4528,4412,4480.75,532721,4405.734375
2015-12-14,4478.899902,4590,4471.5,4576.799805,484617,4500.17627
2015-12-15,4605,4634,4563.100098,4620,581111,4542.65332
2015-12-16,4655,4657.149902,4604,4619.399902,357572,4542.062988
2015-12-17,4650,4679,4573.850098,4666.75,443534,4588.620605
2015-12-18,4684.700195,4702,4611.5,4620.450195,682206,4543.095703
2015-12-21,4626.899902,4660,4616.25,4639.100098,274072,4561.433594
2015-12-22,4630,4644.950195,4602.049805,4617.200195,207127,4539.900391
2015-12-23,4635,4656,4620,4634.950195,227939,4557.353027
2015-12-24,4633.25,4634.350098,4586.149902,4598.399902,162732,4521.414551
2015-12-28,4598.399902,4645.950195,4588,4640,272134,4562.318359
2015-12-29,4641.950195,4655.899902,4612.799805,4636.899902,253128,4559.270508
2015-12-30,4637,4642.899902,4575,4587.200195,265170,4510.402832
2015-12-31,4587,4637,4566.299805,4621.950195,422019,4544.570801
2016-01-01,4621,4668,4602.350098,4638.5,243597,4560.84375
2016-01-04,4635,4657,4571.75,4580.649902,405501,4503.961914
2016-01-05,4599.950195,4600.75,4557.25,4566.950195,509285,4490.491699
2016-01-06,4592,4593,4468,4480.799805,593742,4405.783691
2016-01-07,4449.700195,4449.700195,4251.850098,4267.899902,1200069,4196.447754
2016-01-08,4286.299805,4325,4195.799805,4214.75,994652,4144.187988
2016-01-11,4190,4300,4117,4272.399902,865799,4200.872559
2016-01-12,4310,4324.799805,4260,4269,481142,4197.529297
2016-01-13,4298,4310,4221.350098,4291.25,431206,4219.407227
2016-01-14,4239,4289,4212.700195,4248.25,402026,4177.126953
2016-01-15,4265,4340,4254,4273.350098,592183,4201.807129
2016-01-18,4279,4289.25,4172.850098,4236.200195,396124,4165.278809
2016-01-19,4241,4244.950195,4165,4198.149902,499001,4127.865723
2016-01-20,4169.850098,4189.950195,4028.5,4058.949951,679992,3990.996094
2016-01-21,4084.949951,4084.949951,3870,3891.699951,1212801,3826.546387
2016-01-22,3942.949951,4119.899902,3930.149902,4104.950195,1063413,4036.226318
2016-01-25,4125.950195,4172,4073.899902,4081.350098,608634,4013.02124
2016-01-27,4131,4179,4092,4111.950195,886550,4043.109131
2016-01-28,4080,4139.899902,4031,4103.299805,1677354,4034.603271
2016-01-29,3925,4124,3923,4095.850098,2147231,4027.278564
2016-02-01,4100.899902,4119,3933.649902,3948.25,1904034,3882.149658
2016-02-02,3952.600098,3985,3851.550049,3874.949951,902619,3810.07666
2016-02-03,3870,3870,3784.649902,3828.350098,1101308,3764.25708
2016-02-04,3864,3881.899902,3774,3794.649902,597800,3731.12085
2016-02-05,3784.699951,3790,3693.300049,3723.399902,1245857,3661.063965
2016-02-08,3749,3789,3715.050049,3732.550049,559505,3670.060791
2016-02-09,3685,3689,3620,3657.100098,657011,3595.874023
2016-02-10,3639.850098,3718,3600,3678.550049,795377,3616.9646
2016-02-11,3651.100098,3664.300049,3518.5,3541.449951,1066224,3482.159912
2016-02-12,3570,3588,3461,3549.649902,1211696,3490.222656
2016-02-15,3605.949951,3724.899902,3604.399902,3711.25,1182286,3649.117188
2016-02-16,3725.25,3748.949951,3651.199951,3705.199951,753873,3643.168457
2016-02-17,3679.899902,3755,3661.5,3749.149902,652019,3686.382568
2016-02-18,3781.25,3796.850098,3622.100098,3653.25,1243826,3592.088379
2016-02-19,3640,3640,3559,3579.149902,718677,3519.22876
2016-02-22,3539,3545,3491.550049,3520.800049,1291463,3461.855713
2016-02-23,3530,3568.449951,3480,3487.399902,796836,3429.014893
2016-02-24,3499.949951,3530,3480,3489.699951,605914,3431.276367
2016-02-25,3509.649902,3510,3401,3414.149902,840542,3356.991211
2016-02-26,3452,3459.100098,3375.100098,3409.199951,831491,3352.124023
2016-02-29,3425,3434.949951,3193.25,3236.5,2218323,3182.31543
2016-03-01,3200.899902,3510,3200.899902,3494.399902,1924803,3435.897705
2016-03-02,3542.949951,3627.699951,3540.050049,3612.649902,1236996,3552.167969
2016-03-03,3625.800049,3647,3578,3608.649902,742263,3548.234863
2016-03-04,3619,3619,3526,3555.100098,610234,3495.581787
2016-03-08,3552.949951,3598.949951,3450.600098,3462.649902,1100041,3404.679199
2016-03-09,3454.850098,3600,3441.100098,3576.399902,752948,3516.524902
2016-03-10,3600,3634.699951,3573.399902,3627.199951,1016572,3566.474365
2016-03-11,3633.699951,3690,3616.050049,3641.199951,1002559,3580.23999
2016-03-14,3660,3684,3627.050049,3648.149902,483295,3587.073486
2016-03-15,3670,3679.899902,3615.5,3654.550049,688839,3593.366455
2016-03-16,3650,3675,3637.5,3667.350098,459188,3605.952393
2016-03-17,3686.350098,3750,3620,3635.449951,710449,3574.586426
2016-03-18,3640,3649.699951,3557.050049,3621.399902,1073782,3560.771484
2016-03-21,3630.100098,3678.800049,3605,3669.550049,474712,3608.115479
2016-03-22,3669,3735.949951,3652,3699.550049,713115,3637.613037
2016-03-23,3711.850098,3744,3666.449951,3736,586282,3673.452881
2016-03-28,3759,3777.800049,3629.949951,3638.949951,743468,3578.027832
2016-03-29,3649,3769,3645,3729.949951,686482,3667.50415
2016-03-30,3745,3749.899902,3684,3727.449951,872340,3665.046143
2016-03-31,3739.5,3748.75,3664,3716.300049,1223191,3654.082764
2016-04-01,3700.449951,3764.949951,3682,3723.199951,769731,3660.867188
2016-04-04,3735,3751.5,3676,3683.25,299849,3621.585938
2016-04-05,3676,3696.899902,3536.5,3554.850098,826024,3495.335938
2016-04-06,3568,3607.300049,3546,3573.050049,664480,3513.230957
2016-04-07,3556.5,3556.5,3450,3471,1221608,3412.889648
2016-04-08,3460,3474,3418.5,3430.649902,1631533,3373.214844
2016-04-11,3437,3488,3423,3478.649902,970375,3420.411133
2016-04-12,3470.199951,3609.850098,3465.050049,3573.699951,1404427,3513.870117
2016-04-13,3613,3745.350098,3606.600098,3731.600098,1107727,3669.126709
2016-04-18,3720.800049,3750,3680,3718.949951,999621,3656.688232
2016-04-20,3724.350098,3724.350098,3651,3670.050049,1830988,3608.607178
2016-04-21,3695,3737.25,3674,3705.300049,1928958,3643.26709
2016-04-22,3703,3833,3680.100098,3816.050049,1165761,3752.162842
2016-04-25,3806.100098,3842,3715.149902,3727.949951,838216,3665.537598
2016-04-26,3704.050049,3894,3691.899902,3871.550049,2782566,3806.733643
2016-04-27,3841.100098,3932.75,3830.25,3859.399902,1388262,3794.786865
2016-04-28,3819,3854,3735.100098,3747.949951,1821236,3685.202881
2016-04-29,3742,3820,3725,3794.649902,962848,3731.12085
2016-05-02,3799.899902,3840,3751.600098,3830.850098,762337,3766.715088
2016-05-03,3840.800049,3879,3795.699951,3819.949951,795697,3755.997314
2016-05-04,3800,3844,3796.050049,3811.550049,557609,3747.738281
2016-05-05,3825,3850,3802,3836.850098,485772,3772.614502
2016-05-06,3829.949951,3835,3802,3818.949951,411877,3755.01416
2016-05-09,3830,3878,3825,3846.5,771389,3782.103027
2016-05-10,3850.5,3897.050049,3835.100098,3844.800049,1094666,3780.431396
2016-05-11,3800,3898,3790,3890.050049,679706,3824.923828
2016-05-12,3884.850098,3909.800049,3841.5,3854.199951,857976,3789.673828
2016-05-13,3856,3877.899902,3828,3846.25,435056,3781.857178
2016-05-16,3870,3895,3840,3881.600098,878812,3816.615479
2016-05-17,3891.050049,3969,3886.25,3950.699951,865028,3884.55835
2016-05-18,3928.800049,3939,3805.050049,3914.899902,1921044,3849.357666
2016-05-19,3900,3940,3881,3926.600098,679821,3860.862061
2016-05-20,3883.800049,3959,3881.100098,3944.949951,485214,3878.904785
2016-05-23,3964,3968.300049,3900,3913.850098,348354,3848.325439
2016-05-24,3913.800049,3937.949951,3893.149902,3924.199951,283533,3858.501953
2016-05-25,3948,4072,3940,4060.949951,842663,3992.962891
2016-05-26,4064,4125,4027.199951,4118,1074664,4049.057617
2016-05-27,4114.700195,4162,4091.050049,4146.600098,880888,4077.178955
2016-05-30,4132,4155.200195,4054,4071.75,555311,4003.581787
2016-05-31,4060,4180,4055.050049,4161.600098,775477,4091.927979
2016-06-01,4170.700195,4199.950195,4150,4165.350098,647041,4095.615234
2016-06-02,4150,4194.950195,4124,4186.649902,411143,4116.558105
2016-06-03,4192.149902,4235,4180,4217.950195,591630,4147.334473
2016-06-06,4216,4217,4118,4142,443085,4072.655762
2016-06-07,4175,4188.950195,4118,4135.649902,471388,4066.412109
2016-06-08,4131,4169.799805,4124.700195,4160.100098,417715,4090.452881
2016-06-09,4152.049805,4189.75,4140,4169.149902,305434,4099.351074
2016-06-10,4165.100098,4197,4100,4111.5,464892,4042.666504
2016-06-13,4074,4150,4062,4134.75,385639,4065.5271
2016-06-14,4145,4155.899902,4096,4104.5,403193,4035.783691
2016-06-15,4125,4215,4112.100098,4209.600098,510807,4139.124512
2016-06-16,4160,4164,4062,4084.100098,1118517,4015.725342
2016-06-17,4115,4158,4093.449951,4114.5,951658,4045.616211
2016-06-20,4076.550049,4144.799805,4065.699951,4133.200195,667114,4064.003174
2016-06-21,4146,4168.100098,4109,4157.399902,512383,4087.797852
2016-06-22,4145,4180.5,4125.049805,4151.350098,417540,4081.849609
2016-06-23,4151.899902,4175,4120.450195,4168.600098,341093,4098.810547
2016-06-24,4053,4092.100098,3866.600098,4070.050049,1559787,4001.9104
2016-06-27,4061,4061,4004.100098,4025.100098,836629,3957.713135
2016-06-28,4041.100098,4081.949951,4040,4078.699951,626447,4010.415283
2016-06-29,4100,4141,4089.199951,4131.25,646945,4062.085938
2016-06-30,4179.899902,4200,4145.549805,4187.200195,770542,4117.099609
2016-07-01,4188.600098,4214.200195,4132,4165.399902,804652,4095.664063
2016-07-04,4171,4190.5,4155.75,4173.799805,343648,4103.92334
2016-07-05,4180,4202,4150,4173.350098,282439,4103.480957
2016-07-07,4181.100098,4189.899902,4125,4141.100098,325843,4071.77124
2016-07-08,4142,4175.649902,4126,4161.799805,261295,4092.124268
2016-07-11,4190,4285.899902,4189.950195,4272.049805,518428,4200.52832
2016-07-12,4300,4382,4291,4370.399902,688921,4297.231934
2016-07-13,4350,4360,4301,4321.399902,416940,4249.052246
2016-07-14,4326,4439,4326,4428.299805,637580,4354.162109
2016-07-15,4450,4493.549805,4404.5,4472.049805,654076,4397.179688
2016-07-18,4477,4564.399902,4432.399902,4454.75,684924,4380.169922
2016-07-19,4455.200195,4499,4440,4485.700195,378788,4410.601563
2016-07-20,4471.850098,4510,4452.049805,4469.149902,357560,4394.328613
2016-07-21,4489,4493.049805,4405.25,4413.700195,252227,4339.807617
2016-07-22,4421,4449,4405,4414.700195,339886,4340.790527
2016-07-25,4427,4565,4421,4550.549805,499616,4474.365723
2016-07-26,4575.149902,4584,4451.149902,4471.299805,1828186,4396.442383
2016-07-27,4510.299805,4628,4510,4558.149902,1212744,4481.838867
2016-07-28,4579,4784,4570.549805,4763.5,1879461,4683.750977
2016-07-29,4751,4824,4720.549805,4757.600098,799265,4677.949707
2016-08-01,4798.950195,4885,4772.25,4866.25,1206974,4784.780762
2016-08-02,4900,5039,4880,4986.049805,1611134,4902.574707
2016-08-03,5014.899902,5020,4853.149902,4873.850098,1019631,4792.253418
2016-08-04,4945,4945,4869.350098,4889.649902,727097,4807.789063
2016-08-05,4919,4965,4900,4941.649902,598288,4858.917969
2016-08-08,4980,5010,4960.049805,4991.75,474502,4908.179199
2016-08-09,5009.899902,5021.75,4915.399902,4960.850098,508711,4877.796875
2016-08-10,4975,4980,4850,4861.600098,512317,4780.208496
2016-08-11,4862.100098,4923.5,4805,4878.649902,623156,4796.972656
2016-08-12,4882,4940,4847.100098,4898.600098,686072,4816.588867
2016-08-16,4948,4948,4852,4864.200195,793106,4782.765137
2016-08-17,4860,4911.299805,4849.100098,4889.850098,498247,4807.98584
2016-08-18,4920.850098,4950,4901,4915.850098,479572,4833.550293
2016-08-19,4916,4933.200195,4889.049805,4900.100098,426426,4818.063965
2016-08-22,4896,4897,4828,4837.75,292890,4756.757813
2016-08-23,4835.049805,4855.200195,4800,4833.799805,270869,4752.874023
2016-08-24,4890,4983.799805,4886.450195,4948.549805,952400,4865.702148
2016-08-25,4973.799805,4982.799805,4906.25,4933.700195,914319,4851.101563
2016-08-26,4934.799805,4964.899902,4910.100098,4920.899902,337715,4838.515625
2016-08-29,4925,4955,4920.899902,4927.399902,299611,4844.906738
2016-08-30,4955,5103.899902,4951,5067.649902,996156,4982.808594
2016-08-31,5063.899902,5103.850098,5036.299805,5053.649902,804288,5003.600586
2016-09-01,5074,5100,5019.299805,5060.75,870402,5010.630371
2016-09-02,5078,5188.649902,5075,5160.450195,956049,5109.343262
2016-09-06,5201,5335,5201,5319.700195,970024,5267.016113
2016-09-07,5319,5362,5290.100098,5336.049805,734051,5283.204102
2016-09-08,5321,5499,5319,5489.399902,942300,5435.035156
2016-09-09,5489.700195,5489.950195,5377.049805,5403,547599,5349.491211
2016-09-12,5305,5350,5251,5329,795632,5276.224121
2016-09-14,5330.049805,5384.75,5330.049805,5363.899902,539702,5310.77832
2016-09-15,5356,5461,5349.549805,5452.399902,704384,5398.401855
2016-09-16,5473,5619.899902,5473,5573.299805,1669960,5518.104492
2016-09-19,5569,5569,5485,5491.899902,632835,5437.510742
2016-09-20,5525,5560,5498.350098,5514.850098,423083,5460.233398
2016-09-21,5526,5542.5,5462.100098,5501.25,549370,5446.768066
2016-09-22,5565.350098,5634.100098,5564.950195,5597.100098,526494,5541.668945
2016-09-23,5630,5630,5565.600098,5601.799805,559592,5546.322266
