"Date","BANKINDIA.NS.Open","BANKINDIA.NS.High","BANKINDIA.NS.Low","BANKINDIA.NS.Close","BANKINDIA.NS.Volume","BANKINDIA.NS.Adjusted"
2012-11-29,272.850006,276.899994,272.850006,275.899994,924100,253.58345
2012-11-30,277.200012,282.700012,277.100006,280.649994,1158583,257.949219
2012-12-03,282,282.75,278.100006,280.100006,548307,257.443726
2012-12-04,280.149994,284.799988,278.100006,283.649994,1023558,260.706573
2012-12-05,284.049988,292.25,284.049988,290.149994,1568535,266.680786
2012-12-06,297.799988,297.799988,286.950012,293.75,995457,269.989624
2012-12-07,295.100006,298.700012,290.549988,293.649994,897095,269.897705
2012-12-10,294.950012,306.299988,292.950012,305.649994,1932086,280.927063
2012-12-11,306,311.5,299.450012,305.149994,1501017,280.467529
2012-12-12,300.25,311.5,300,308.549988,1288428,283.592499
2012-12-13,310.049988,312.399994,301.200012,303.600006,955904,279.042908
2012-12-14,303.399994,311.450012,301,309.899994,983631,284.833313
2012-12-17,311.950012,315.399994,307.399994,312.549988,503495,287.268951
2012-12-18,314,323,305.200012,321.600006,2043545,295.586975
2012-12-19,325,332,323.149994,327.950012,1889736,301.423309
2012-12-20,328.5,333.149994,320.149994,331.5,662183,304.686157
2012-12-21,328,337.799988,328,333.700012,1354453,306.708221
2012-12-24,333.100006,336.649994,324.399994,328.75,682970,302.1586
2012-12-26,328.75,342.399994,327.5,340.649994,834147,313.096069
2012-12-27,339,345.850006,334.799988,336.899994,1225509,309.649384
2012-12-28,338.600006,343.950012,335.5,339.25,779937,311.809326
2012-12-31,338.549988,347.549988,336.950012,343,846647,315.255981
2013-01-01,345.350006,362.850006,345,359.600006,1767225,330.513275
2013-01-02,361,366.850006,357.299988,360.299988,1487567,331.156616
2013-01-03,362.399994,365,356.399994,362.100006,1041090,332.811066
2013-01-04,362.799988,365.600006,358.600006,364.600006,576517,335.108826
2013-01-07,364.950012,369.450012,361.799988,364.299988,940291,334.833099
2013-01-08,363.149994,367.399994,360,365.049988,888912,335.5224
2013-01-09,367.549988,372,366.600006,368.799988,966461,338.969086
2013-01-10,370.049988,371,360.149994,365.799988,819629,336.211761
2013-01-11,365.5,369.5,361.049988,363.899994,607538,334.465424
2013-01-14,364.5,382.950012,357.049988,381.049988,1226180,350.228241
2013-01-15,382,388.75,376.600006,384.850006,1287885,353.720917
2013-01-16,383.950012,385.25,378,379.450012,1543443,348.75766
2013-01-17,379.950012,386,377.25,381.850006,1093763,350.963531
2013-01-18,382.350006,393,381.899994,385.5,1017334,354.318298
2013-01-21,387.049988,390.25,377.299988,381.149994,604029,350.32016
2013-01-22,379.049988,384.75,370.75,372.549988,726746,342.415771
2013-01-23,381.049988,381.049988,351.149994,359.200012,1589013,330.14563
2013-01-24,358.950012,361,342.100006,348,1372867,319.851532
2013-01-25,346,364.899994,341.75,363.75,2089981,334.327576
2013-01-28,364,377.799988,353.450012,355.25,4747930,326.515137
2013-01-29,356,361.299988,339.100006,340.950012,3241687,313.371796
2013-01-30,342,344.899994,332.399994,334,1560927,306.983948
2013-01-31,334.5,354.899994,333.399994,353,2793880,324.447113
2013-02-01,354,358.5,349,353.75,2241574,325.136444
2013-02-04,358.049988,358.049988,337.700012,340.649994,1002986,313.096069
2013-02-05,340.700012,346,314,341.75,1312955,314.107086
2013-02-06,344.450012,352.200012,344.25,349.049988,1168663,320.81662
2013-02-07,348.149994,350,340.399994,343.700012,582914,315.899353
2013-02-08,341.25,347.5,340.149994,341.799988,531544,314.153015
2013-02-11,345.299988,350.5,341.100006,346.899994,803213,318.840515
2013-02-12,347.700012,352,335.799988,341.049988,1357441,313.463684
2013-02-13,338,344.899994,335,336.899994,720490,309.649384
2013-02-14,336,343.299988,333,337.950012,623500,310.614471
2013-02-15,338.600006,340.850006,333.600006,339.399994,515947,311.947174
2013-02-18,340.149994,347,339.799988,343.600006,530838,315.807465
2013-02-19,329.649994,350,329.649994,349.200012,396187,320.954468
2013-02-20,351.049988,353.399994,341.799988,344.549988,769823,316.680573
2013-02-21,342.75,347.5,337.149994,340.100006,631823,312.590546
2013-02-22,338.899994,345.799988,337,343.450012,413899,315.669586
2013-02-25,344.950012,346.5,334.200012,338.799988,387616,311.395691
2013-02-26,339,339,326.5,327.899994,427845,301.37735
2013-02-27,327.850006,339.799988,326.049988,337.350006,921885,310.062988
2013-02-28,342,344.450012,312.100006,318,1460999,292.278137
2013-03-01,319.049988,323.75,313.100006,317.899994,693319,292.186218
2013-03-04,318,323.950012,306.799988,309.200012,1112724,284.189941
2013-03-05,310.299988,319.799988,310.299988,315.200012,950086,289.70462
2013-03-06,318.549988,322.899994,313.75,314.649994,864562,289.199097
2013-03-07,326.700012,326.700012,312,314,1475428,288.601685
2013-03-08,315.049988,321.549988,315,319.399994,1054947,293.56488
2013-03-11,322.5,325.649994,318.100006,323.200012,678621,297.057526
2013-03-12,324,328.399994,318,322.200012,917155,296.138428
2013-03-13,322.200012,322.200012,311.549988,313.149994,643387,287.820435
2013-03-14,311.5,322,307.850006,321.049988,888409,295.08139
2013-03-15,323.350006,329.899994,321.299988,322.950012,1144170,296.827759
2013-03-18,319.799988,330.600006,315.200012,326.700012,822816,300.274414
2013-03-19,329.950012,330.700012,311.5,312.700012,1128177,287.40686
2013-03-20,312.549988,315,297.5,299,1395776,274.815002
2013-03-21,303.75,304.299988,281.899994,285,1415226,261.947388
2013-03-22,286.200012,296.5,285,292.850006,769102,269.162445
2013-03-25,298.149994,303.950012,286.100006,288.75,870492,265.394073
2013-03-26,289.950012,292.950012,286.5,290.299988,727050,266.818695
2013-03-28,290.299988,304.799988,286.299988,302.850006,1143894,278.353577
2013-04-01,302.850006,309.899994,300.899994,308.75,567220,283.776337
2013-04-02,306,322,306,318.899994,799192,293.105347
2013-04-03,316.5,318.200012,305.149994,306.549988,693348,281.754272
2013-04-04,303,311.5,300,305.850006,828958,281.110931
2013-04-05,306,312.899994,305,307.149994,685224,282.305756
2013-04-08,308.100006,312.100006,298.549988,300.049988,520809,275.780029
2013-04-09,302,305.850006,294.299988,295.649994,694805,271.735931
2013-04-10,297,302.450012,292,300.350006,595385,276.055786
2013-04-11,303.700012,306.100006,292.149994,296.5,814529,272.517181
2013-04-12,294,306.649994,292.299988,302.75,684629,278.261658
2013-04-15,299.799988,315.75,299.700012,313.850006,878779,288.463806
2013-04-16,312.399994,322.399994,312.399994,319.5,591214,293.656799
2013-04-17,324,327.700012,311.399994,316.100006,1190441,290.53183
2013-04-18,316.899994,338.799988,313.100006,330.350006,1172526,303.629181
2013-04-22,330.350006,344.950012,330.350006,342.149994,980052,314.474731
2013-04-23,343.549988,345.799988,329.5,335.25,621015,308.132843
2013-04-25,335.25,342,334.100006,337.350006,754890,310.062988
2013-04-26,336,336.850006,325,325.850006,554739,299.493164
2013-04-29,327,331.600006,323.399994,327.649994,832740,301.147583
2013-04-30,329.950012,332.899994,320,328,674838,301.469269
2013-05-02,328,337.600006,326.450012,334.350006,577398,307.305634
2013-05-03,334,334,324,327.600006,1014711,301.101654
2013-05-06,326,332,321.649994,330.75,718116,303.996796
2013-05-07,331,335,328.5,332.350006,505168,305.467438
2013-05-08,329.25,333.399994,323.25,325.700012,814841,299.355316
2013-05-09,326.399994,336.399994,324.5,333.149994,855656,306.202698
2013-05-10,333.950012,339.799988,330.100006,337.200012,785997,309.92514
2013-05-13,339.200012,340.399994,322.600006,324.25,3117519,298.022614
2013-05-14,322,326,319.350006,321.350006,994900,295.357178
2013-05-15,323.25,333,323.25,328.450012,1677273,301.882904
2013-05-16,329.799988,333.899994,319.299988,321.700012,1225719,295.678894
2013-05-17,322.600006,327.200012,320.600006,324.75,1035789,298.482147
2013-05-20,327,330,320,321.600006,833855,295.586975
2013-05-21,322,327.950012,317.200012,324.850006,979167,298.574097
2013-05-22,325.149994,327.700012,314.5,316.399994,765190,290.807526
2013-05-23,314.850006,314.850006,302.600006,307.549988,789066,282.67337
2013-05-24,304,309,296.850006,299.299988,1091602,275.090698
2013-05-27,297.399994,300.899994,291.649994,298.200012,1015677,274.079712
2013-05-28,299,304.950012,297.950012,301.100006,959589,276.745148
2013-05-29,301.100006,301.700012,293.25,296.149994,652500,272.195496
2013-05-30,293.25,300.950012,293.25,297.149994,1767845,273.114594
2013-05-31,294.5,298.700012,285,287.75,1698629,264.474945
2013-06-03,288.5,294.200012,285.049988,290.5,935754,267.002533
2013-06-04,289.899994,295,287.200012,289.649994,351426,266.221252
2013-06-05,288.549988,291.799988,287,290.100006,566218,266.634888
2013-06-06,287,296.649994,287,293.700012,733033,269.943665
2013-06-07,294,298,289.5,290.399994,609675,266.910614
2013-06-10,293,294,284,286.850006,403321,263.647766
2013-06-11,283.600006,290.649994,282.350006,285.399994,622129,262.315002
2013-06-12,283.100006,289.899994,280,285.649994,666971,262.5448
2013-06-13,283,286.799988,279.299988,280.100006,695334,257.443726
2013-06-14,283.5,286.299988,282.549988,283.649994,790603,260.706573
2013-06-17,284.399994,285.200012,276.950012,281.25,792280,258.500702
2013-06-18,279.899994,284.799988,278.700012,279.649994,567414,257.030151
2013-06-19,277.299988,282.5,277.299988,280.100006,619367,257.443726
2013-06-20,268.5,268.5,258.600006,260.350006,1013512,248.150589
2013-06-21,260,260.25,238.199997,243.800003,1276552,232.376083
2013-06-24,243,243,227.600006,228.949997,1512988,218.221924
2013-06-25,230,231.050003,220.199997,222.550003,1405006,212.121811
2013-06-26,223.75,228.300003,221.300003,222.199997,1098991,211.788208
2013-06-27,227.800003,228,219,221.100006,1131007,210.739746
2013-06-28,228.100006,233.449997,224.25,232.399994,1228818,221.510254
2013-07-01,232.899994,243.25,232.399994,242.050003,1003453,230.708084
2013-07-02,240.100006,241.899994,234,234.899994,1064624,223.893112
2013-07-03,232.800003,232.800003,218.25,220.199997,1333005,209.881927
2013-07-04,220.600006,226.5,215.100006,224.600006,1519588,214.07576
2013-07-05,228,229.899994,221.699997,225.300003,876360,214.742966
2013-07-08,223.75,227,216.5,225.649994,901954,215.076538
2013-07-09,227.550003,231.899994,226,230.550003,746671,219.746948
2013-07-10,233.899994,233.899994,225,226.699997,831632,216.077347
2013-07-11,230,233.100006,228.899994,231.050003,977147,220.223526
2013-07-12,233,234,225,227.850006,1054014,217.173462
2013-07-15,226.199997,232.399994,224.600006,231.25,970251,220.414154
2013-07-16,225.149994,225.149994,218.699997,220.899994,998511,210.549118
2013-07-17,222,223.5,211.449997,213.899994,1051696,203.877121
2013-07-18,214.100006,219.850006,209.5,218.300003,1356154,208.070953
2013-07-19,219,219.600006,210.300003,211.5,1102393,201.589584
2013-07-22,210.100006,213.800003,208.25,211.149994,1414173,201.255981
2013-07-23,213.800003,217.550003,213.550003,215.199997,883534,205.116211
2013-07-24,211.399994,211.399994,195.300003,196.600006,2007116,187.387772
2013-07-25,194.649994,196.600006,190.300003,191.600006,1872919,182.622055
2013-07-26,192.050003,194,178.449997,183,7022666,174.425034
2013-07-29,182.550003,186.600006,179.100006,180.100006,1679538,171.660919
2013-07-30,180.100006,183.649994,173.050003,174.149994,1796938,165.989716
2013-07-31,174.149994,187,166,184.699997,2359209,176.045364
2013-08-01,186.5,190.399994,171.5,179.149994,2562019,170.755432
2013-08-02,181,182.5,167.5,169.649994,1519130,161.700577
2013-08-05,170,176.899994,165.100006,175.649994,1171717,167.419418
2013-08-06,174,174,164.399994,165.850006,1382308,158.078644
2013-08-07,165.800003,175.5,164.800003,172.199997,1317753,164.131088
2013-08-08,174.75,174.75,166.399994,169.25,1671222,161.319321
2013-08-12,169.25,179,165.100006,176.550003,1727914,168.277267
2013-08-13,176,180.449997,172.899994,179.5,1449093,171.089035
2013-08-14,179.550003,184.449997,177,180.199997,1466328,171.756226
2013-08-16,180.199997,180.199997,161.800003,162.649994,1760089,155.02858
2013-08-19,161,161,152.100006,153.800003,1895122,146.593277
2013-08-20,148.100006,154.399994,145.550003,151.399994,2798331,144.305725
2013-08-21,160,164.350006,142.800003,145.25,3526910,138.443909
2013-08-22,143,149.75,140.800003,146.949997,2851261,140.064255
2013-08-23,148.149994,150.600006,143.649994,147.5,2750880,140.588486
2013-08-26,148.899994,150.199997,144.75,146.850006,1901433,139.968948
2013-08-27,144.75,145,135.699997,137.300003,2242398,130.86644
2013-08-28,134.949997,134.949997,126.5,131.050003,2457553,124.909302
2013-08-29,132.399994,134.800003,128.100006,133.050003,2725662,126.815582
2013-08-30,132.5,143.850006,131.699997,142.300003,3614314,135.632156
2013-09-02,144,147,143.100006,144.5,1202223,137.729065
2013-09-03,145.899994,145.899994,133.600006,134.649994,1738935,128.340591
2013-09-04,134.449997,139,132,136.600006,1534446,130.199234
2013-09-05,140.5,146.550003,140.5,145.300003,2697639,138.491562
2013-09-06,148.399994,148.5,144,145.25,2201764,138.443909
2013-09-10,145.25,153.899994,145.25,151.550003,2753692,144.4487
2013-09-11,151.899994,168.649994,148,167.350006,4882284,159.508362
2013-09-12,168.899994,172,163.25,165.75,3186268,157.983337
2013-09-13,164.5,172.800003,163.350006,170.399994,2589441,162.415436
2013-09-16,176.800003,178.5,167.149994,172.449997,2172210,164.369385
2013-09-17,172.100006,173.399994,168,171.949997,2063128,163.892807
2013-09-18,172.800003,178,171.5,176.899994,1461823,168.610855
2013-09-19,184,193.949997,183.050003,191.899994,2976661,182.90799
2013-09-20,193.399994,193.899994,163.5,184.300003,4272208,175.664108
2013-09-23,180.550003,180.949997,170.100006,171.100006,2373009,163.082642
2013-09-24,165.600006,169.899994,162.25,163.350006,3623026,155.695786
2013-09-25,163,165.649994,158.699997,163.699997,2330014,156.029388
2013-09-26,164.850006,168.399994,163.850006,164.800003,1900756,157.077835
2013-09-27,166,168.899994,162.199997,163.25,1823767,155.600479
2013-09-30,163.350006,163.350006,156.350006,157.949997,1789189,150.548813
2013-10-01,158.300003,167.899994,156.550003,166.300003,1933695,158.507568
2013-10-03,166.300003,175,166.300003,174.300003,2080377,166.132706
2013-10-04,172.899994,175.75,170.649994,174.5,1847723,166.323318
2013-10-07,174,177.399994,170.5,176.300003,1526751,168.038986
2013-10-08,181,183,174.699997,177.050003,1786949,168.753845
2013-10-09,173.5,185,172,184.149994,1920146,175.521133
2013-10-10,183.949997,188.300003,183.100006,186.050003,1460617,177.332123
2013-10-11,188.199997,189.899994,182.449997,185.300003,2848663,176.617264
2013-10-14,184.850006,188.5,183.649994,186.600006,2493352,177.856339
2013-10-15,188.899994,188.899994,172.199997,174.399994,2046589,166.227997
2013-10-17,174.399994,174.899994,167,168.199997,2102664,160.318527
2013-10-18,169.5,173.25,169.100006,172.449997,1829370,164.369385
2013-10-21,173.75,177,172.850006,175.25,1620920,167.038193
2013-10-22,174,177.899994,172.949997,176.850006,2288893,168.563217
2013-10-23,177.899994,186.800003,177.5,186.050003,3027956,177.332123
2013-10-24,186.699997,192,184.649994,186.149994,2695777,177.427429
2013-10-25,186.399994,186.399994,180.399994,181.800003,1638618,173.281265
2013-10-28,175.300003,184.550003,174.5,176.649994,1330420,168.372574
2013-10-29,174.949997,181.699997,171.550003,179.899994,4165055,171.470276
2013-10-30,180.550003,182.550003,171.75,172.800003,2840299,164.702988
2013-10-31,173.75,214.199997,173.149994,209.899994,23859773,200.06456
2013-11-01,213,230.800003,209.300003,221.449997,20503934,211.073349
2013-11-05,221.449997,241.75,221.449997,238.050003,12548668,226.895523
2013-11-06,237.949997,239.75,229.300003,230.699997,6535033,219.889908
2013-11-07,230,234.899994,219.550003,220.75,6418681,210.406158
2013-11-08,217.050003,224.75,215,219.899994,5181948,209.595978
2013-11-11,220.5,226.699997,211.550003,216.050003,5481785,205.926392
2013-11-12,216,221.350006,211,212.300003,4489289,202.352112
2013-11-13,209.100006,221.350006,209.100006,212.050003,5585427,202.113831
2013-11-14,217.850006,224.5,217.149994,223.149994,4540291,212.693695
2013-11-18,223.149994,244.100006,223.149994,240.75,5427408,229.468994
2013-11-19,243,244,232.649994,234.949997,6203047,223.940765
2013-11-20,234.399994,235.75,223.449997,225.399994,4927456,214.838257
2013-11-21,220.649994,222.550003,211.5,213.199997,5522146,203.20993
2013-11-22,216,217.699997,207.699997,209.600006,4569783,199.778625
2013-11-25,212.300003,218.649994,212.100006,217.050003,4128680,206.879517
2013-11-26,216.050003,220,204.25,205.850006,13595253,196.20433
2013-11-27,207.5,211.850006,204.5,209.550003,5401476,199.730972
2013-11-28,211.100006,213.5,206.350006,208.5,3469389,198.730148
2013-11-29,208,219.399994,208,217.149994,4580626,206.974823
2013-12-02,219.399994,222.75,217.649994,219.449997,3126359,209.167053
2013-12-03,217,217,210.199997,210.949997,4137465,201.065353
2013-12-04,210.199997,213.899994,208.050003,211.600006,4640785,201.684906
2013-12-05,219,221.350006,215.5,217.25,4344903,207.070145
2013-12-06,217.199997,221.399994,213,220.399994,4934778,210.072556
2013-12-09,230.100006,232,224.600006,226.300003,4703007,215.696091
2013-12-10,226,226.5,217.300003,220.199997,3755750,209.881927
2013-12-11,220,220,214,215.949997,2662728,205.83107
2013-12-12,214.399994,218.5,213.100006,215.199997,2605645,205.116211
2013-12-13,212.050003,213.350006,208.5,209.350006,2113922,199.540344
2013-12-16,208,211.899994,205.350006,206.800003,2624127,197.109818
2013-12-17,209.149994,211.199997,204.5,205.75,2271804,196.109024
2013-12-18,205.850006,218.399994,205.300003,216.699997,5708230,206.545914
2013-12-19,218.449997,220,209.649994,210.850006,3218828,200.970047
2013-12-20,210.5,216.300003,209.5,215.600006,2342136,205.497482
2013-12-23,217.100006,223.850006,216.25,220.050003,3643957,209.738953
2013-12-24,220.649994,227.5,218.649994,226.600006,4088683,215.98204
2013-12-26,226.600006,231.149994,226.100006,228.850006,4393809,218.126617
2013-12-27,228.25,238.5,228.25,236.199997,4398995,225.132202
2013-12-30,238,241.800003,234.050003,235.600006,3615192,224.560318
2013-12-31,236,239,231.649994,237.949997,2435646,226.800201
2014-01-01,239,246,237.050003,243.149994,2230865,231.756531
2014-01-02,244.899994,251.300003,234.399994,236.050003,6453238,224.989243
2014-01-03,233.949997,241.050003,231.899994,240.100006,3726614,228.849472
2014-01-06,240,240.899994,230.050003,232.350006,2935346,221.462601
2014-01-07,232.050003,235,225.649994,231,3514992,220.175858
2014-01-08,232.899994,244,229.050003,242.050003,5315708,230.708084
2014-01-09,242.25,246.25,231.75,233.699997,4312940,222.749344
2014-01-10,234,237.899994,228.649994,230.100006,3219499,219.318039
2014-01-13,231.399994,235.800003,227.850006,233.399994,3058915,222.463394
2014-01-14,234,237.199997,230.100006,232.100006,2138767,221.224319
2014-01-15,233.949997,243,231.600006,241.649994,3467165,230.326813
2014-01-16,243.100006,244.949997,238.199997,239.100006,2869006,227.896317
2014-01-17,239.899994,241.399994,233.050003,234,2312706,223.035294
2014-01-20,234,237.899994,231.300003,237.100006,1769278,225.990036
2014-01-21,236.199997,244.399994,236.199997,242.600006,2362197,231.232315
2014-01-22,241.699997,247.449997,240.699997,246.300003,2655988,234.758942
2014-01-23,241.199997,242.5,238.399994,240.699997,3337858,234.175201
2014-01-24,241.100006,241.300003,226.350006,227.600006,3458546,221.430313
2014-01-27,223,223.5,209.300003,210.300003,3375778,204.599274
2014-01-28,210.199997,216.449997,203.5,208.949997,6108291,203.285858
2014-01-29,212,213.899994,207.25,208.25,3100073,202.604843
2014-01-30,204,205.5,184.550003,185.899994,14289308,180.860687
2014-01-31,189,192.949997,185.100006,191.699997,7144686,186.503464
2014-02-03,191.5,192.600006,181.199997,182.300003,5884615,177.358292
2014-02-04,178,185.300003,176.5,184.399994,6365383,179.401352
2014-02-05,183.800003,186.850006,181.25,184.100006,4059206,179.109497
2014-02-06,185.399994,187.449997,179.350006,181.699997,5020730,176.774551
2014-02-07,183.949997,184.75,181.199997,183.449997,2728830,178.477112
2014-02-10,184.550003,186.5,180.25,181.25,3394854,176.336746
2014-02-11,181.850006,183.649994,180.5,181.600006,2014719,176.677261
2014-02-12,183.199997,184.600006,179.600006,180.699997,2824064,175.801651
2014-02-13,182,182.149994,171.100006,172.449997,4202970,167.775299
2014-02-14,173.5,174.699997,169.699997,173.699997,4005043,168.991409
2014-02-17,173.550003,174.100006,169.449997,172.300003,2393687,167.629364
2014-02-18,171.800003,177,171.600006,174.75,3168568,170.012955
2014-02-19,173.850006,176.300003,170.350006,171.199997,2999535,166.559174
2014-02-20,170,170.25,166,166.649994,3653648,162.132507
2014-02-21,165.550003,168.949997,165.550003,167.600006,1994304,163.056778
2014-02-24,166,171.25,165.800003,170.100006,2888939,165.488998
2014-02-25,171.5,172.100006,167.699997,169,2439049,164.418823
2014-02-26,168.5,169.699997,167.149994,168.100006,2307400,163.543213
2014-02-28,168.100006,173.199997,167.600006,171.350006,3678914,166.705124
2014-03-03,169.699997,173.899994,168.600006,170,2749053,165.391708
2014-03-04,169.600006,176.800003,169.600006,176.199997,3251426,171.423645
2014-03-05,177.949997,184.600006,176.100006,182.699997,5631606,177.747437
2014-03-06,184,185.5,181.300003,184,3707971,179.012207
2014-03-07,185,191.949997,184.149994,190.75,6498246,185.579224
2014-03-10,189.100006,201.699997,188.350006,198.899994,6531242,193.508286
2014-03-11,199.699997,208.899994,199.100006,203.199997,9007564,197.691727
2014-03-12,204.100006,205.5,197.25,198.949997,4614321,193.556946
2014-03-13,200.5,205.899994,196.5,198.600006,4118655,193.216431
2014-03-14,196.5,202.899994,191.699997,202.050003,4902148,196.572906
2014-03-18,202.050003,211.899994,202.050003,209.75,6092120,204.064178
2014-03-19,211.149994,212,206.199997,207.300003,4718282,201.680603
2014-03-20,205.25,206,200,200.899994,2742449,195.454071
2014-03-21,202.149994,205.800003,201.600006,202,2409984,196.524261
2014-03-24,204,207.100006,203.5,205.300003,2121553,199.734818
2014-03-25,206.550003,209.449997,205.399994,206.75,2920711,201.145508
2014-03-26,209.699997,211.600006,207.5,208.899994,2753797,203.237213
2014-03-27,208,215.100006,208,211.600006,6386032,205.864044
2014-03-28,213,230.5,212.600006,227.949997,7348758,221.770813
2014-03-31,232.5,237.399994,225,228.5,5788657,222.305908
2014-04-01,231,231.699997,220.699997,223.899994,4879312,217.830597
2014-04-02,226.300003,237.5,223,235.75,4760965,229.35939
2014-04-03,236.100006,237.100006,227.5,232.149994,4809774,225.856964
2014-04-04,230.699997,236.399994,228.050003,233,3399852,226.683929
2014-04-07,233,234.699997,226,231.149994,2622083,224.884079
2014-04-09,231.149994,241.5,231.149994,240.199997,5266403,233.688751
2014-04-10,240.5,244.699997,235.5,238.100006,4857418,231.645691
2014-04-11,235,238.850006,232,234.149994,3263164,227.80275
2014-04-15,234.149994,236,218.850006,220.600006,4466020,214.620071
2014-04-16,220.199997,223.899994,211.75,213.25,4645431,207.469299
2014-04-17,215.25,220.449997,210.75,219.600006,6368765,213.647171
2014-04-21,219.600006,231.199997,219.600006,227.699997,4909958,221.527603
2014-04-22,229.149994,230,224.5,226.75,3683296,220.603348
2014-04-23,227.25,234.600006,225.550003,232.149994,7464640,225.856964
2014-04-24,232.149994,232.149994,232.149994,232.149994,0,225.856964
2014-04-25,232.5,242.300003,232.149994,239.850006,5382689,233.348251
2014-04-28,237.600006,245.399994,235,243.850006,4317377,237.239822
2014-04-29,245,247,234.399994,236.449997,3635200,230.040405
2014-04-30,235.899994,244.899994,230.050003,234.149994,5744321,227.80275
2014-05-02,234.149994,239.550003,231.75,233.050003,2455425,226.732574
2014-05-05,234.199997,243,230.100006,241.699997,4025964,235.148087
2014-05-06,243.699997,244.899994,236.25,239.600006,3479655,233.105026
2014-05-07,240,242.5,235.600006,237.800003,3359037,231.353821
2014-05-08,240.75,240.75,231.5,233,3994289,226.683929
2014-05-09,232,245,230.25,242.800003,4877681,236.218277
2014-05-12,244,254.350006,242.449997,246.25,6541825,239.574753
2014-05-13,249,260,246.050003,252.100006,6831336,245.266174
2014-05-14,255.149994,277.5,253.100006,273.049988,11405376,265.648254
2014-05-15,274.799988,281.899994,259.049988,263.850006,15644129,256.697662
2014-05-16,276,292,271.850006,280.350006,13725749,272.750397
2014-05-19,286,302.799988,284.399994,299.100006,7276531,290.992126
2014-05-20,302,314.850006,301,307.75,6393164,299.407623
2014-05-21,309.700012,316.25,301.100006,307.200012,4936522,298.872559
2014-05-22,309.899994,328.5,307.100006,322.350006,5282202,313.611877
2014-05-23,325.899994,353,321.600006,344.700012,6511166,335.356018
2014-05-26,350,357,311.850006,328.850006,6552964,319.935669
2014-05-27,328.850006,329.399994,309.5,317.5,4871135,308.893341
2014-05-28,318,323.049988,312.700012,315.25,3258847,306.704315
2014-05-29,317,329.850006,316,325.649994,4929999,316.822418
2014-05-30,327,329.450012,303.200012,309.25,5572500,300.866974
2014-06-02,311.100006,325,310.799988,323.850006,6159586,315.071198
2014-06-03,326.5,326.75,314.200012,317.700012,5827691,309.087921
2014-06-04,317,327.299988,316.299988,322.450012,5902489,313.709167
2014-06-05,323.899994,325.200012,317,319.75,3679548,311.082336
2014-06-06,322.399994,330,320.399994,325.200012,9053521,316.384613
2014-06-09,328.5,332.700012,322.100006,328.649994,10135161,319.741089
2014-06-10,330,330.649994,317.600006,321.75,7517964,313.028137
2014-06-11,320.25,327.299988,310.5,313.649994,4971440,305.147705
2014-06-12,310.5,315.5,304.950012,309.25,4299817,300.866974
2014-06-13,310,312.5,286.600006,289.649994,6205397,281.798279
2014-06-16,286.899994,292.899994,275.5,289.299988,4643540,281.457764
2014-06-17,287,302,280,300.100006,7361748,291.965027
2014-06-18,302.899994,306,287.049988,290.850006,6596856,282.965759
2014-06-19,292,296.450012,288.649994,290.350006,3756593,282.479309
2014-06-20,287.399994,290,280.149994,281.100006,3867353,273.480072
2014-06-23,279.049988,287.399994,279.049988,284.600006,4166934,276.885193
2014-06-24,285.5,294.5,285.5,291.350006,4205671,283.452209
2014-06-25,291,293.5,288.5,290.399994,3006949,282.527954
2014-06-26,291.399994,296,288.450012,290.5,4298717,282.625244
2014-06-27,288.5,293.350006,283.299988,284.700012,3090679,276.982483
2014-06-30,284.25,303.100006,284.25,301.549988,5674938,293.375702
2014-07-01,303.600006,309.799988,302.350006,304.5,4606726,296.245728
2014-07-02,307.100006,308.5,302.5,304.100006,3007497,295.856598
2014-07-03,306,308.899994,300.100006,303.799988,3084914,295.564697
2014-07-04,303.799988,306.600006,297,304.75,2883528,296.488953
2014-07-07,304.200012,305.899994,299.649994,301.5,2261678,293.327057
2014-07-08,301.899994,304.75,280,284.350006,3643520,276.641968
2014-07-09,285,292.5,276.299988,281.649994,5217346,274.015137
2014-07-10,280.549988,293.649994,264.299988,280.299988,9559628,272.701721
2014-07-11,277.549988,282.200012,259.299988,261.75,6612420,254.654587
2014-07-14,262,272,256.25,268.299988,5364733,261.027008
2014-07-15,272,279.799988,268.649994,278.600006,5203101,271.047821
2014-07-16,282,285.899994,278.950012,285.049988,4013574,277.322968
2014-07-17,282.200012,291.399994,281.649994,289.799988,3165966,281.944214
2014-07-18,287.100006,293.399994,281,289.549988,4187854,281.700989
2014-07-21,292.399994,294.350006,284.600006,287.049988,3668316,279.268738
2014-07-22,288.200012,289.350006,282.5,285.25,3099914,277.517548
2014-07-23,286.5,292,283.100006,287.25,3148006,279.463348
2014-07-24,289.649994,302.899994,286.299988,299.5,7253339,291.381287
2014-07-25,301,301.850006,283.549988,285.700012,3855037,277.955383
2014-07-28,286,289.399994,281.399994,283.450012,2405629,275.766357
2014-07-30,283.450012,286.450012,273.25,281.25,5755491,273.625977
2014-07-31,281,281.950012,273,274.5,3754569,267.05896
2014-08-01,270,279.799988,266.399994,271.75,6637095,264.383514
2014-08-04,274.450012,281.200012,272.049988,279.399994,2803516,271.826141
2014-08-05,280.100006,283.5,276.049988,281,3727111,273.382751
2014-08-06,278.350006,280.5,273.200012,274,2392372,266.57251
2014-08-07,272.049988,279.299988,271.5,274.399994,2890130,266.96167
