"Date","M&M.NS.Open","M&M.NS.High","M&M.NS.Low","M&M.NS.Close","M&M.NS.Volume","M&M.NS.Adjusted"
2017-03-17,661.5,665.974976,650,651.924988,2367164,639.612915
2017-03-20,657,658.224976,648.200012,650.099976,1482690,637.822388
2017-03-21,650.674988,653,635.5,647.200012,7791312,634.977173
2017-03-22,644,644,628.825012,635.424988,2647756,623.4245
2017-03-23,638,640.5,633.700012,637.275024,1991010,625.239624
2017-03-24,637.049988,643.5,635.650024,637.900024,1450556,625.852844
2017-03-27,637.5,642.200012,629.525024,632.875,2196248,620.922668
2017-03-28,636.049988,641.825012,635,638.5,1746870,626.441467
2017-03-29,642.349976,642.349976,631.5,635.325012,2308496,623.326416
2017-03-30,635.349976,643.650024,630.474976,639.924988,8849392,627.839539
2017-03-31,638.5,647.5,636.25,643.450012,2188282,631.297974
2017-04-03,648.799988,652.5,640,643.25,1935486,631.101746
2017-04-05,643.75,647,634.950012,645.375,3975030,633.186646
2017-04-06,643.950012,646.950012,637.575012,644.450012,1084388,632.279114
2017-04-07,642,644.875,634.375,637.775024,1710604,625.730164
2017-04-10,640,641.424988,633.75,640.400024,1087208,628.305603
2017-04-11,638.5,642.900024,635.025024,640.775024,1414324,628.673523
2017-04-12,643,643,634.400024,639.974976,1663874,627.88855
2017-04-13,636.5,640.849976,634.525024,640.25,1104418,628.158386
2017-04-17,635.025024,639.224976,632.825012,634.674988,2118848,622.68866
2017-04-18,636.900024,636.900024,629.299988,631.575012,1951614,619.647278
2017-04-19,632,634.450012,626.5,629.724976,1718390,617.832153
2017-04-20,629,638.5,629,635.849976,1324892,623.841492
2017-04-21,635,637.325012,627.549988,629.099976,1331830,617.218933
2017-04-24,629.299988,635.5,629.299988,632.299988,1137378,620.358521
2017-04-25,642.5,655.450012,639.825012,653.724976,11584768,641.378906
2017-04-26,658.875,679.799988,657.25,676.375,5752818,663.601135
2017-04-27,676.849976,681.849976,666,668.599976,2318584,655.972961
2017-04-28,668.900024,672.599976,658.825012,667.775024,1052588,655.163574
2017-05-02,666.549988,676.375,663.150024,670.474976,1634378,657.812561
2017-05-03,671,677.099976,666.974976,674.325012,1811584,661.589905
2017-05-04,670.5,675.5,664.825012,667.450012,1479754,654.844727
2017-05-05,665.5,665.5,653.5,660.625,1791334,648.148621
2017-05-08,661.25,672.849976,656.5,666.674988,1159430,654.084351
2017-05-09,667.849976,675.950012,664.325012,671.825012,1183118,659.137085
2017-05-10,676,689.849976,674,688.200012,2141724,675.202881
2017-05-11,692.849976,701.099976,681.400024,688.075012,3489420,675.0802
2017-05-12,689,689,680.849976,683.924988,3499498,671.008545
2017-05-15,686.5,693.325012,685,687.825012,1116380,674.834961
2017-05-16,688.5,690.25,681.549988,683.174988,1032024,670.272705
2017-05-17,681.5,692.174988,680.200012,689.400024,1841768,676.380188
2017-05-18,684.5,686,673.75,676.424988,2435692,663.650208
2017-05-19,675,678.799988,664.25,666.700012,1953484,654.108887
2017-05-22,670.075012,670.974976,650.549988,653.125,873594,640.790283
2017-05-23,657.5,669.174988,650,665.875,1560364,653.299438
2017-05-24,665.75,669.400024,650.724976,654.325012,1251366,641.96759
2017-05-25,655.5,667.950012,652,663.75,2913396,651.2146
2017-05-26,667,674.450012,663.75,670.424988,670446,657.76355
2017-05-29,672.5,687.875,663.700012,680.025024,2117528,667.182251
2017-05-30,682,689.5,671.150024,680.549988,4447770,667.697327
2017-05-31,696.25,724.25,696,708.474976,7883572,695.09491
2017-06-01,715,720.5,708.049988,712.625,3424678,699.166565
2017-06-02,715,717.375,704.5,709.25,2884778,695.855286
2017-06-05,712.474976,716.25,710.549988,711.849976,2303902,698.406189
2017-06-06,711.525024,714.924988,702.075012,705.724976,1607632,692.396851
2017-06-07,711.575012,725.549988,706.775024,715.950012,3809378,702.428772
2017-06-08,716.75,720,705.049988,708.75,1698402,695.364746
2017-06-09,709,717.349976,707.049988,713.349976,1817262,699.877869
2017-06-12,717.5,729.474976,707.5,711.775024,3822974,698.332642
2017-06-13,716.5,719.924988,707,708.825012,1966036,695.438354
2017-06-14,715,716.424988,700.549988,702.599976,1884770,689.330872
2017-06-15,704.5,707,689.424988,693.825012,3134784,680.721619
2017-06-16,699.099976,704.674988,691.650024,693.650024,3300750,680.549927
2017-06-19,696.5,702.5,691.875,694.125,2225100,681.01593
2017-06-20,697.299988,699.5,692.5,694.724976,1879408,681.604614
2017-06-21,696.349976,697.700012,690.474976,693.575012,2989436,680.476318
2017-06-22,692.5,703.599976,690.849976,698.150024,2256732,684.964966
2017-06-23,700,709.125,685.049988,688.099976,2441604,675.104675
2017-06-27,696.650024,697.25,682.5,685.150024,3336218,672.210449
2017-06-28,685,687.5,674.375,678.025024,1655834,665.220032
2017-06-29,680,689.549988,676.075012,677.825012,1873788,665.023804
2017-06-30,677.5,679.424988,672.549988,674.299988,1909516,661.565369
2017-07-03,678,686,671.5,683.224976,2047918,670.321777
2017-07-04,682.5,688.5,675.849976,677.575012,860360,664.778503
2017-07-05,682.5,697.700012,680.75,692.5,2433212,679.421631
2017-07-06,696.849976,696.849976,685,688.025024,1561776,675.031189
2017-07-07,685.200012,696.924988,685.200012,688,1316700,675.006592
2017-07-10,682.5,689,679,683.700012,866646,670.787842
2017-07-11,687,697.5,686.974976,695.075012,4146842,681.947998
2017-07-12,697.5,698.049988,687.5,688.349976,1472052,675.349976
2017-07-13,684.849976,689.5,683.025024,685.200012,1589676,685.200012
2017-07-14,688.974976,691.224976,684.5,687.775024,1307346,687.775024
2017-07-17,690,702.700012,689.150024,692.299988,2626156,692.299988
2017-07-18,690.974976,700.974976,688.5,690.075012,1645736,690.075012
2017-07-19,694,696.5,688.575012,691.200012,3795788,691.200012
2017-07-20,693.5,698.900024,690.650024,696.724976,1804436,696.724976
2017-07-21,697,699,682.875,693.025024,1401986,693.025024
2017-07-24,692.900024,695.974976,687.5,694.474976,1161322,694.474976
2017-07-25,695.599976,698.049988,693.150024,694.900024,1441876,694.900024
2017-07-26,695.349976,710.099976,694.525024,706.75,2535586,706.75
2017-07-27,710,711.875,697.5,699.099976,3867130,699.099976
2017-07-28,699,699,688.125,696.099976,803316,696.099976
2017-07-31,696.650024,704.5,690.049988,701.650024,1021808,701.650024
2017-08-01,707.5,716.700012,701.650024,714.625,3883480,714.625
2017-08-02,715.299988,716.825012,704.150024,707.299988,952938,707.299988
2017-08-03,709.200012,710.825012,702.049988,708.25,1126038,708.25
2017-08-04,710,712.200012,697.549988,709.025024,4474648,709.025024
2017-08-07,695,715,692.474976,700.375,2987954,700.375
2017-08-08,700.025024,708.275024,695.125,700,1705654,700
2017-08-09,698.75,703.299988,692.200012,696.150024,1542222,696.150024
2017-08-10,693,697.900024,690,693.525024,1632346,693.525024
2017-08-11,690,693.049988,670,674.025024,2253020,674.025024
2017-08-14,677.349976,685.450012,673.799988,677.875,1370684,677.875
2017-08-16,680.950012,688.224976,674.174988,685.599976,1489816,685.599976
2017-08-17,686,687.474976,679.299988,683.5,1223074,683.5
2017-08-18,682,689.75,680.325012,685,1357710,685
2017-08-21,685.099976,696.474976,685.075012,689.325012,1405084,689.325012
2017-08-22,691.349976,692.900024,685.5,687.325012,584698,687.325012
2017-08-23,689,693.5,683.525024,687.099976,1578484,687.099976
2017-08-24,687.5,691.5,683.900024,687.575012,1580092,687.575012
2017-08-28,690,690.224976,683.25,686.525024,2070446,686.525024
2017-08-29,687.625,689.5,683.525024,688.474976,1075712,688.474976
2017-08-30,692.5,694.275024,676.924988,679.075012,2110352,679.075012
2017-08-31,679,680.150024,666.5,672.400024,3116004,672.400024
2017-09-01,672.400024,675.825012,668.450012,673.799988,2174602,673.799988
2017-09-04,674,674,662.049988,664.150024,814606,664.150024
2017-09-05,664.525024,665.724976,656.724976,662.325012,1547776,662.325012
2017-09-06,660.700012,662.325012,655,658.275024,1298532,658.275024
2017-09-07,659.325012,671.5,659.325012,669.974976,2328682,669.974976
2017-09-08,672.5,673.424988,644.099976,647.700012,3938974,647.700012
2017-09-11,650,665,639,640.099976,3330838,640.099976
2017-09-12,642,652.450012,639.474976,650.375,2122904,650.375
2017-09-13,655,660.025024,651.5,653.674988,4776058,653.674988
2017-09-14,656.5,656.5,644.125,645.375,1431844,645.375
2017-09-15,645,652,642.5,647.125,1680374,647.125
2017-09-18,650.5,653.099976,645.5,647.5,1302442,647.5
2017-09-19,652,652.349976,644.049988,647.375,975052,647.375
2017-09-20,650.049988,653.099976,644.799988,646.224976,1676474,646.224976
2017-09-21,646.75,648.325012,640.049988,645.724976,970210,645.724976
2017-09-22,644,648.5,640.775024,643.575012,1716992,643.575012
2017-09-25,641.299988,646,623,630,2290416,630
2017-09-26,632.650024,632.724976,621.174988,623.575012,1314494,623.575012
2017-09-27,626.5,627.700012,612,616,1420550,616
2017-09-28,616,624.5,612.5,615.275024,3082168,615.275024
2017-09-29,615.5,630.25,615.5,627.125,2433430,627.125
2017-10-03,632.5,645.724976,626.375,632.150024,3570708,632.150024
2017-10-04,632,645.900024,628.125,644.375,2356486,644.375
2017-10-05,655,658,646.5,650.375,4212796,650.375
2017-10-06,654.950012,660.599976,649.625,651.5,1825894,651.5
2017-10-09,650.525024,656.450012,649.5,652.424988,835364,652.424988
2017-10-10,659,659.5,650.575012,652.549988,1387442,652.549988
2017-10-11,654.5,665.125,653,659.724976,3285560,659.724976
2017-10-12,660.125,670.799988,657.075012,669.075012,1648332,669.075012
2017-10-13,669,672.825012,661.5,662.650024,1083280,662.650024
2017-10-16,669.450012,687.950012,665.150024,684.299988,2340580,684.299988
2017-10-17,686.950012,687.75,671.75,686.674988,2047488,686.674988
2017-10-18,686,689.25,681.099976,685.275024,1196844,685.275024
2017-10-19,683.375,689.5,680.049988,687.875,350390,687.875
2017-10-23,690,696.974976,673.299988,683.525024,1199328,683.525024
2017-10-24,680.275024,682.950012,673.474976,675.325012,781906,675.325012
2017-10-25,677,686.799988,674.474976,682.349976,1328304,682.349976
2017-10-26,687.224976,690.349976,682.25,686.474976,3304178,686.474976
2017-10-27,686.474976,695.349976,685.775024,693.849976,1549084,693.849976
2017-10-30,694,696.325012,685.025024,687.375,1126068,687.375
2017-10-31,689,689,671.049988,672.400024,1599456,672.400024
2017-11-01,673.625,681.599976,668,675.375,3930716,675.375
2017-11-02,671.5,674.700012,665.525024,667.674988,1740658,667.674988
2017-11-03,669.5,671.474976,660.049988,665.375,2168762,665.375
2017-11-06,673.924988,688.849976,671.650024,683.075012,5150692,683.075012
2017-11-07,690,691,674,676.875,4427324,676.875
2017-11-08,680.5,687.5,677,683.5,1371018,683.5
2017-11-09,686.5,690.025024,670,680.650024,968514,680.650024
2017-11-10,681.049988,706.075012,673.599976,696.474976,5939800,696.474976
2017-11-13,704,715.875,704,705.599976,6476230,705.599976
2017-11-14,709.5,719.099976,707.525024,714.799988,3592110,714.799988
2017-11-15,714.5,714.5,703.5,707.625,1994072,707.625
2017-11-16,707.525024,713,704,706.974976,1744892,706.974976
2017-11-17,712.5,712.5,706,708.375,2896880,708.375
2017-11-20,709.875,710.025024,700.049988,704,2529602,704
2017-11-21,710,711,704.099976,708,1707526,708
2017-11-22,712,720.900024,709.799988,714.75,2879234,714.75
2017-11-23,717.200012,717.200012,706.275024,709.325012,980022,709.325012
2017-11-24,712.5,719.950012,710.025024,717.049988,1933116,717.049988
2017-11-27,717.5,722,712.525024,715.5,1735164,715.5
2017-11-28,716.325012,720.724976,713.400024,717.5,1487160,717.5
2017-11-29,719.474976,721.549988,715,716.700012,1383574,716.700012
2017-11-30,715,715,700.275024,703.275024,5367350,703.275024
2017-12-01,707,713.474976,703,704.700012,2154686,704.700012
2017-12-04,710,710,696.375,700.5,2925628,700.5
2017-12-05,700,704.674988,691.5,694.099976,2599242,694.099976
2017-12-06,693.5,696.200012,681.724976,683.724976,2369644,683.724976
2017-12-07,688.400024,691.25,684.049988,689.775024,3113720,689.775024
2017-12-08,693.349976,696.825012,689.700012,694.075012,2399392,694.075012
2017-12-11,697.924988,713.924988,696.25,709.125,2646642,709.125
2017-12-12,709.900024,714.25,705.549988,709.575012,2812240,709.575012
2017-12-13,710.900024,716,705,706.25,3787148,706.25
2017-12-14,708.5,718,706.5,715.799988,5505930,715.799988
2017-12-15,721.25,745,720.5,741.700012,7105514,741.700012
2017-12-18,742,769.5,727.5,760.724976,8530702,760.724976
2017-12-19,767.5,780.474976,761,778.150024,11347974,778.150024
2017-12-20,780,785.700012,766.549988,770.875,9660028,770.875
2017-12-21,767,767,738.950012,742.200012,6803736,742.200012
2017-12-22,747,753.400024,743,746.200012,2338232,746.200012
2017-12-26,748,749.950012,736.700012,741.549988,3887128,741.549988
2017-12-27,744.799988,754.900024,739.450012,746.75,2523905,746.75
2017-12-28,747,753.950012,745.349976,749.950012,5643656,749.950012
2017-12-29,751,753,743.900024,751.099976,2055582,751.099976
2018-01-01,751,758.900024,743,744.650024,2476302,744.650024
2018-01-02,754,758,746.299988,752.900024,3020597,752.900024
2018-01-03,755.900024,759,750,754.900024,2256643,754.900024
2018-01-04,761,761,750.5,756,1663380,756
2018-01-05,756,758.5,753.599976,756.349976,1255982,756.349976
2018-01-08,757.049988,760,756.549988,759.900024,2309604,759.900024
2018-01-09,760,766,757.200012,762.450012,1947163,762.450012
2018-01-10,762.049988,765,754.200012,759.849976,1275821,759.849976
2018-01-11,760.299988,768.950012,755.5,766.650024,2291617,766.650024
2018-01-12,767.099976,769.5,761.75,767.5,1363265,767.5
2018-01-15,770,775.650024,755.650024,759.200012,2127778,759.200012
2018-01-16,759,762.549988,741,746.700012,1611817,746.700012
2018-01-17,747.049988,754,738.849976,745.349976,1940533,745.349976
2018-01-18,750,765,745,759.25,2810014,759.25
2018-01-19,760,768.299988,748.299988,765.400024,2005133,765.400024
2018-01-22,762.099976,769,756,759.599976,934811,759.599976
2018-01-23,761.950012,773,761.400024,769.049988,2775928,769.049988
2018-01-24,769.049988,771,752.400024,755.400024,2080315,755.400024
2018-01-25,756.5,762,748.349976,757.799988,2878048,757.799988
2018-01-29,757.299988,772,757.299988,764.349976,2074165,764.349976
2018-01-30,764,768.650024,753.099976,764.900024,1648188,764.900024
2018-01-31,764.799988,771.150024,756.650024,763.049988,2242045,763.049988
2018-02-01,768.900024,802.549988,763,798.75,6896060,798.75
2018-02-02,798.75,800,765.549988,770.25,3783976,770.25
2018-02-05,762.900024,769.75,745,760.5,2018332,760.5
2018-02-06,743.799988,759.900024,730.75,751.799988,5626253,751.799988
2018-02-07,767.400024,771.950012,743.75,747.099976,1909559,747.099976
2018-02-08,754,760.700012,746,752.200012,3024010,752.200012
2018-02-09,747,753.299988,742,750.049988,2214895,750.049988
2018-02-12,770,770,743,746,2662221,746
2018-02-14,751.799988,753.950012,742.049988,746.950012,1207191,746.950012
2018-02-15,748.099976,751.299988,743.5,749.349976,1652980,749.349976
2018-02-16,752.650024,753.75,742,743.75,1042980,743.75
2018-02-19,744,744.799988,716.049988,724.650024,1185926,724.650024
2018-02-20,726.799988,733.200012,703,709,2981323,709
2018-02-21,716,716,701,708.400024,2290218,708.400024
2018-02-22,702,724.5,700.400024,721.950012,3325355,721.950012
2018-02-23,722.549988,724,714,718.650024,1648932,718.650024
2018-02-26,722,737,719.25,735.400024,1525511,735.400024
2018-02-27,741.900024,742,731,739.799988,1429191,739.799988
2018-02-28,734,734.950012,725.099976,728.349976,1814444,728.349976
2018-03-01,728,736.5,727.5,732.549988,1831321,732.549988
2018-03-05,727,743,722.150024,739.599976,2170367,739.599976
2018-03-06,743,743,716,719.900024,1763292,719.900024
2018-03-07,721,725.799988,702.450012,707.799988,2343794,707.799988
2018-03-08,710.549988,729.200012,707.099976,726.650024,2500680,726.650024
2018-03-09,726.900024,739.700012,723.450012,728.5,2191343,728.5
2018-03-12,735.049988,739.25,731.200012,737.099976,1867680,737.099976
2018-03-13,736.950012,741,730.450012,733,1823994,733
2018-03-14,730.950012,734.299988,723.099976,728.200012,1366237,728.200012
2018-03-15,731,737.900024,729.799988,734.849976,1249262,734.849976
2018-03-16,739,752,735.549988,740.75,4929069,740.75
2018-03-19,741.75,749,739,742.700012,2081202,742.700012
2018-03-20,740.400024,744,732.049988,740.950012,1248986,740.950012
2018-03-21,743,750.75,739.5,745.349976,2788242,745.349976
2018-03-22,747.049988,748.900024,726,730.849976,1877037,730.849976
2018-03-23,725,737.299988,721.200012,732.900024,2276332,732.900024
2018-03-26,734.349976,750,727.049988,746.5,1890961,746.5
2018-03-27,749,752,741.599976,744.900024,2422064,744.900024
2018-03-28,744,746,735,738.900024,3301815,738.900024
2018-04-02,748.900024,751.849976,737.200012,748.049988,3567965,748.049988
2018-04-03,748,771.400024,745.049988,770.099976,2500384,770.099976
2018-04-04,773,786.75,749.099976,756.549988,3295198,756.549988
2018-04-05,770,781,766.599976,774.599976,2224647,774.599976
2018-04-06,774.599976,774.599976,764.049988,771.950012,1194886,771.950012
2018-04-09,772,788.200012,770,786.200012,1813902,786.200012
2018-04-10,776.5,785,768.400024,777.599976,2193150,777.599976
2018-04-11,781.5,790.599976,773.950012,789,1448946,789
2018-04-12,789.450012,794.599976,780.650024,787.849976,1146053,787.849976
2018-04-13,795,795.5,783.150024,789.599976,2183881,789.599976
2018-04-16,783.200012,805,783.200012,801.450012,2896629,801.450012
2018-04-17,816,818.799988,806.5,809.349976,4339790,809.349976
2018-04-18,813,813,795.700012,798.299988,1503151,798.299988
2018-04-19,801.400024,804.5,793.700012,801.900024,2590266,801.900024
2018-04-20,791.900024,804.450012,791.900024,799.5,2561105,799.5
2018-04-23,803.900024,833.799988,800.049988,824.299988,2751312,824.299988
2018-04-24,823.900024,844,822.099976,838.549988,2872669,838.549988
2018-04-25,842,862.5,838.549988,853.849976,3602302,853.849976
2018-04-26,859,868.75,851,858.150024,5461957,858.150024
2018-04-27,859.900024,866.799988,851.200012,862.700012,1087577,862.700012
2018-04-30,864.400024,878.950012,864.099976,873.299988,1137366,873.299988
