"Date","ONGC.NS.Open","ONGC.NS.High","ONGC.NS.Low","ONGC.NS.Close","ONGC.NS.Volume","ONGC.NS.Adjusted"
2008-04-04,171.432999,171.432999,163.608002,167.533005,6655134,74.574783
2008-04-07,170,173.807999,168.417007,169.766998,7176702,75.569214
2008-04-08,170,171.5,165.891998,168.667007,8150052,75.079582
2008-04-09,170,170,166.5,169,6622428,75.227806
2008-04-10,167,172.332993,166.016998,167.192001,7308654,74.422997
2008-04-11,170.167007,171.332993,165.932999,167.141998,7132458,74.400742
2008-04-15,167,173.832993,163.332993,171.007996,6401952,76.121643
2008-04-16,173.324997,173.667007,167.667007,169.591995,6467670,75.49131
2008-04-17,171,173.167007,168.5,169.550003,8934744,75.472641
2008-04-21,171.667007,172.5,169.716995,171.917007,4803474,76.526276
2008-04-22,170.667007,177.417007,170,175.324997,6990174,78.043282
2008-04-23,176.667007,177.832993,173,173.932999,5453160,77.423653
2008-04-24,175.832993,176.5,170.550003,172.067001,11168982,76.59301
2008-04-25,173,176.5,172.233002,175.858002,6492876,78.28054
2008-04-28,178.832993,178.832993,173.5,174.75,3277398,77.787338
2008-04-29,175.332993,178.5,174.358002,175.274994,10807740,78.021011
2008-04-30,175.832993,177.300003,171.375,172.175003,15250224,76.641098
2008-05-02,174,174.649994,172,173.324997,11644764,77.152992
2008-05-05,171.850006,174.292007,171.033005,173.307999,15973308,77.145447
2008-05-06,173.307999,175.75,171.667007,173.917007,7396224,77.416542
2008-05-07,175.167007,175.167007,170.707993,173.117004,8681910,77.060432
2008-05-08,172.5,174.332993,170.417007,171.658005,4213098,76.41098
2008-05-09,170,173.167007,168.332993,171.932999,9520152,76.533386
2008-05-12,170.832993,173.399994,168.841995,171.582993,6935772,76.377571
2008-05-13,172.917007,172.917007,165.167007,166.716995,12138624,74.211571
2008-05-14,166.649994,166.649994,155.25,156.550003,26953212,69.685883
2008-05-15,157,159.466995,156.832993,158.557999,8035812,70.579689
2008-05-16,159,160,157.050003,158.524994,6257184,70.565002
2008-05-20,158.324997,158.699997,154.832993,156.132996,9639228,69.500259
2008-05-21,155,158.158005,152.667007,156.925003,7054494,69.852783
2008-05-22,155.832993,156.317001,152.667007,154.350006,7747182,68.706566
2008-05-23,155.332993,156.332993,149.391998,150.024994,51675168,66.781357
2008-05-26,150.832993,151.983002,147.591995,149.149994,10255494,66.391861
2008-05-27,150.667007,150.824997,146.832993,147.408005,9355830,65.616447
2008-05-28,147.682999,148.492004,143.332993,145.641998,29776410,64.830322
2008-05-29,146.667007,148.149994,140.033005,142.207993,28564080,63.301746
2008-05-30,142.832993,145.667007,142.667007,144.199997,11496066,64.188454
2008-06-02,145,145.832993,137.100006,138.850006,10827972,61.806999
2008-06-03,137.5,140.75,136.757996,139.882996,7639062,62.266804
2008-06-04,141.132996,152.324997,140.067001,147.699997,42189384,65.746414
2008-06-05,148.332993,162.483002,147.832993,159.516998,55402242,71.006569
2008-06-06,159.5,161.667007,151.966995,156.492004,16979772,69.660049
2008-06-09,150.182999,153.332993,143.882996,146.658005,22435260,65.282593
2008-06-10,145.832993,145.832993,132.5,138.257996,31238742,61.543476
2008-06-11,138.5,142.649994,137.182999,138.567001,9361416,61.680996
2008-06-12,136.432999,140,133.591995,138.733002,5904810,61.754894
2008-06-13,139.167007,143.300003,134.983002,140.324997,7261836,62.463554
2008-06-16,142.832993,145.516998,139.5,140.841995,10112514,62.693687
2008-06-17,141.016998,149.5,139.733002,147.207993,9316206,65.527412
2008-06-18,148.182999,149.817001,144.332993,146.992004,7446744,65.431267
2008-06-19,144.182999,146.641998,139.533005,142.617004,10328754,63.483803
2008-06-20,143.332993,148.649994,142.591995,144.608002,13233936,64.370064
2008-06-23,143.167007,150,142.692001,147.466995,13251570,65.642708
2008-06-24,148,149.783005,139.332993,142.307999,11685498,63.346264
2008-06-25,139.800003,146.317001,138.332993,144.233002,12408174,64.20314
2008-06-26,143.725006,148.832993,140.925003,145.292007,14108538,64.674545
2008-06-27,142.582993,143.300003,135.858002,138.75,18507294,61.762478
2008-06-30,138.832993,142.449997,133.332993,135.841995,9746274,60.468014
2008-07-01,138.324997,138.324997,129.783005,132.300003,12565146,58.89135
2008-07-02,133.158005,144.567001,130.042007,143.225006,9486420,63.75444
2008-07-03,139.167007,146.667007,135.832993,143.233002,8189580,63.758007
2008-07-04,137.507996,147.332993,137.507996,146.082993,6517608,65.026649
2008-07-07,143.5,152.5,143.332993,147.091995,12120930,65.475769
2008-07-08,144,147,139.682999,144.617004,9022308,64.374084
2008-07-09,147.5,153.167007,143.057999,146.216995,14605896,65.086288
2008-07-10,145.832993,148.832993,145,147.117004,5538138,65.486923
2008-07-11,154.542007,154.542007,140.832993,141.582993,8534214,63.023525
2008-07-14,141.667007,150.600006,140,145.957993,8144994,64.971008
2008-07-15,145.832993,145.832993,139,140.867004,15726378,62.704811
2008-07-16,141,145.832993,140,144.016998,7558620,64.107002
2008-07-17,145.317001,153.082993,145.317001,150.425003,12564180,66.959427
2008-07-18,150,158.317001,150,157.332993,9496356,70.034409
2008-07-21,157.5,160.800003,155.332993,159.207993,11469582,70.869019
2008-07-22,158.516998,164.667007,156.707993,160.692001,13755744,71.529617
2008-07-23,163.332993,170,163.332993,165.757996,19498362,73.784676
2008-07-24,167.475006,181.332993,167.475006,171.175003,19945416,76.195984
2008-07-25,166.667007,171.5,162.350006,163.932999,16363566,72.972298
2008-07-28,174,174,158.542007,168.600006,12364362,75.049744
2008-07-29,162.507996,169.832993,160.100006,163.908005,10418580,72.961174
2008-07-30,166.832993,170.332993,162.899994,165.082993,12103746,73.484207
2008-07-31,165,167.699997,164.699997,166.042007,16353186,73.911087
2008-08-01,163.367004,168.667007,162.557999,166.257996,11740302,74.007233
2008-08-04,166.332993,167.266998,161.832993,163.692001,10327278,72.865005
2008-08-05,165,168,163.5,167.175003,16158942,74.415436
2008-08-06,169.716995,171.667007,168.332993,169.483002,9198984,75.442795
2008-08-07,169.832993,174.832993,168.524994,170.725006,14711250,75.995659
2008-08-08,170.832993,178.966995,169.332993,177.317001,14976588,78.929985
2008-08-11,180,185.667007,179.167007,184.233002,14838684,82.008553
2008-08-12,190,190,178.733002,181.382996,10957662,80.739906
2008-08-13,178.082993,180.832993,176.850006,180.649994,7239324,80.41362
2008-08-14,178.375,180.667007,175.832993,177.716995,6522954,79.10804
2008-08-18,178.367004,180.832993,173.425003,179.067001,5453064,79.708984
2008-08-19,178.167007,179.067001,175.875,177.192001,5458104,78.874359
2008-08-20,177.699997,178.332993,171.417007,172.617004,8840004,76.837852
2008-08-21,171.667007,174.966995,167.016998,168.382996,6329994,74.953163
2008-08-22,158.966995,171.667007,158.966995,169.867004,6939066,75.613731
2008-08-25,170.332993,173.132996,168.057999,169.091995,2923896,75.268753
2008-08-26,162.557999,170.792007,162.557999,169.317001,4807914,75.368904
2008-08-27,170.667007,172.492004,166.875,167.774994,4342428,74.682503
2008-08-28,169.983002,169.983002,165.016998,166.542007,13135416,74.133652
2008-08-29,167.757996,171.300003,167.757996,170.542007,7883172,75.9142
2008-09-01,169.832993,174.182999,166.817001,171.858002,4654740,76.499992
2008-09-02,173.332993,186.667007,173.332993,183.742004,15943644,81.789986
2008-09-04,185.783005,185.783005,175.466995,178.057999,6652332,79.259819
2008-09-05,178.057999,179.807999,173.358002,178.658005,6438234,79.526901
2008-09-08,180,187.432999,180,183.283005,13196682,88.522461
2008-09-09,177.557999,188.283005,175.442001,183.733002,7914996,88.739799
2008-09-10,181.667007,184.442001,175.524994,179.658005,10006260,86.771652
2008-09-11,181.332993,181.332993,170.542007,172.649994,9835926,83.386894
2008-09-12,174.983002,176.283005,168.425003,170.567001,12421770,82.380867
2008-09-15,174.949997,174.949997,157.358002,160.225006,20275776,77.385857
2008-09-16,154.667007,160.832993,153.667007,158.75,14294832,76.673431
2008-09-17,165.667007,166.292007,156.858002,163.125,19055712,78.786499
2008-09-18,159.832993,170.283005,153.882996,166.957993,17017668,80.637772
2008-09-19,174.117004,180.783005,167.557999,178.542007,13825302,86.232635
2008-09-22,181.332993,181.332993,174,176.617004,6652446,85.302902
2008-09-23,175.667007,179.332993,173.332993,175.817001,8148618,84.916512
2008-09-24,173.716995,180.641998,173.716995,176.966995,8443584,85.471931
2008-09-25,177.5,180.600006,172.266998,178.507996,19748514,86.216217
2008-09-26,175.350006,177.399994,171.832993,172.567001,5985708,83.346825
2008-09-29,173.332993,174.983002,165.425003,170.257996,12252528,82.231598
2008-09-30,168.332993,177.167007,166.042007,172.367004,10597356,83.250229
2008-10-01,177.399994,177.399994,169.332993,173.457993,5628546,83.777161
2008-10-03,172.5,176.024994,168.832993,170.007996,9672300,82.110863
2008-10-06,166.841995,169.149994,159.167007,163.550003,10034004,78.99176
2008-10-07,167.024994,173.266998,162.5,164.567001,15340932,79.482964
2008-10-08,162.824997,162.832993,156.850006,160.582993,17255844,77.558754
2008-10-10,153.332993,160.582993,148.757996,152.716995,19731720,73.759598
2008-10-13,156.617004,159.167007,150.667007,152.832993,18547536,73.815651
2008-10-14,155.832993,158,145.850006,146.925003,19829184,70.962181
2008-10-15,145.667007,146.667007,138.332993,139.783005,14814852,67.512726
2008-10-16,133.332993,139.783005,130.382996,133.966995,14598492,64.70369
2008-10-17,133.332993,138.233002,126.667,129.350006,12730890,62.47377
2008-10-20,131.667007,138.766998,125.842003,129.908005,13785216,62.743275
2008-10-21,132.983002,133.649994,125.050003,131.574997,17259648,63.548401
2008-10-22,129.983002,132.332993,125.217003,126.866997,15171780,61.274521
2008-10-23,123.324997,131.667007,121.032997,129.391998,16690326,62.494045
2008-10-24,128.317001,128.317001,105.833,109.667,20064180,52.967224
2008-10-27,109.667,110,89.691704,101.967003,26124960,49.24826
2008-10-29,113.633003,115.833,103.375,108.057999,34794774,52.190109
2008-10-31,110.167,116.467003,99.516701,111.516998,22901604,53.860741
2008-11-03,116.667,119.474998,113,118.432999,9878424,57.201054
2008-11-04,118.333,130.016998,116.699997,126.717003,16483794,61.202084
2008-11-05,130,134.792007,124.333,125.858002,11980002,60.787193
2008-11-06,117.557999,129.5,117.557999,123.949997,15459540,59.865669
2008-11-07,123.833,131,120,123.333,19187172,59.567669
2008-11-10,129.667007,135,124.217003,134.242004,9663780,64.836525
2008-11-11,132.667007,134.932999,120.682999,122.641998,13773366,59.233917
2008-11-12,122.974998,126.667,113.542,118.633003,17562120,57.297649
2008-11-14,123.333,123.667,113.333,115.5,13764264,55.78447
2008-11-17,115.5,119.532997,111.417,116.741997,12363210,56.384335
2008-11-18,114.182999,115.833,108.866997,111.266998,15856530,53.740013
2008-11-19,111.667,115.833,106.333,108.75,13830516,52.52433
2008-11-20,108.116997,110.650002,102.050003,108.516998,10952082,52.411804
2008-11-21,108.491997,117.217003,106.667,114.608002,18149784,55.353634
2008-11-24,114.483002,116.25,110.417,113.083,11474550,54.617092
2008-11-25,120.574997,120.574997,112.932999,114.307999,17393040,55.208748
2008-11-26,116.633003,117.817001,114.199997,116.708,17175960,56.367901
2008-11-28,123.516998,123.516998,113.375,115.633003,21902580,55.848709
2008-12-01,120.807999,121.667,112.516998,113.5,14496876,54.818508
2008-12-02,110.833,112,107,110.307999,12932430,53.276817
2008-12-03,111.400002,112.442001,106.667,108.625,13478742,52.463963
2008-12-04,109.167,113.150002,107.849998,112.417,10854408,54.295441
2008-12-05,112.516998,114.092003,108.391998,109.241997,18645306,52.761948
2008-12-08,115.667,115.667,108.900002,110.116997,16945530,53.184566
2008-12-10,111.667,116.233002,110.032997,112.833,13651872,54.496346
2008-12-11,113.333,114.099998,110.083,110.824997,10615410,53.526524
2008-12-12,110,111.333,105.917,107.724998,13826856,52.029274
2008-12-15,108.333,113.417,108.333,112.307999,18726402,54.242775
2008-12-16,113.333,120.667,112,118.891998,17987724,57.422737
2008-12-17,120.682999,123.333,118.141998,119.599998,17292594,57.764687
2008-12-18,119.167,123.491997,115.074997,122.067001,18667140,58.956211
2008-12-19,121.866997,121.866997,116.057999,118.491997,14538450,57.229553
2008-12-22,117.032997,123.616997,116.900002,118.442001,11278572,57.205402
2008-12-23,114.342003,117.407997,113.083,114.766998,12664530,65.364006
2008-12-24,114.833,115.833,109.557999,111.775002,24642600,63.659966
2008-12-26,116.633003,116.633003,106.167,107.157997,13044732,61.030407
2008-12-29,106.667,111.449997,104.508003,109.375,9373536,62.293076
2008-12-30,108.516998,112.5,106.375,111.983002,11821632,63.778423
2008-12-31,112.5,113,109.383003,111.182999,7961142,63.322784
2009-01-02,114.442001,115.333,112,113.383003,8696136,64.575768
2009-01-05,114.167,122.75,113.342003,120.875,14517996,68.842735
2009-01-06,120.317001,122,117.182999,119.817001,10691238,68.240189
2009-01-07,121.574997,121.574997,113.333,115.099998,11618064,65.553673
2009-01-09,115,132.899994,110.099998,111.516998,13266984,63.513012
2009-01-12,112.5,113,108,108.917,12386688,62.03223
2009-01-13,108.5,109.167,103.366997,105.099998,10910874,59.858307
2009-01-14,106.657997,110.333,105.583,108.099998,10523460,61.566906
2009-01-15,106.016998,106.917,103.099998,104.224998,12688674,59.359966
2009-01-16,97.966698,108.333,97.966698,108.116997,9415608,61.576599
2009-01-19,106.667,113.067001,106.667,111.708,8541948,63.621803
2009-01-20,109.833,111.333,107.741997,110.692001,9519342,63.04314
2009-01-21,110.782997,112.650002,106.682999,108.342003,7505460,61.704746
2009-01-22,112.5,112.5,107.266998,108.25,7794018,61.652355
2009-01-23,106.167,110.317001,106.167,107.75,7589004,61.367573
2009-01-27,108.333,108.667,102.25,103.525002,19384842,58.961281
2009-01-28,101.175003,107.900002,101.175003,106.875,8743782,60.869228
2009-01-29,106.833,110.292,104.917,106.516998,16103292,60.665325
2009-01-30,108.125,110.817001,105.099998,109.157997,9625044,62.169472
2009-02-02,108.383003,110.633003,105,106.583,9317670,60.70293
2009-02-03,109.907997,110.833,105.391998,108.567001,11187168,61.83289
2009-02-04,110,112,109.042,110.917,10361916,63.171291
2009-02-05,113.150002,113.150002,109.266998,110.599998,7151940,62.990761
2009-02-06,110.875,114.667,110.875,113.875,6752946,64.855988
2009-02-09,114.167,121.467003,112.333,120.733002,14402790,68.761871
2009-02-10,120.733002,121.483002,117.241997,119.574997,10419144,68.102341
2009-02-11,113.5,119.875,113.5,117.792,10072158,67.086853
2009-02-12,123.099998,123.099998,113.917,115.599998,7227006,65.838448
2009-02-13,116.5,119.116997,108.75,117.467003,8474382,66.901772
2009-02-16,117.516998,117.516998,113.083,114.583,8688438,65.259216
2009-02-17,112.5,114.900002,111.667,112.900002,10888938,64.300682
2009-02-18,105.458,114.967003,105.458,111.800003,7136910,63.674194
2009-02-19,112.5,114.167,111.667,113.307999,5848104,64.533058
2009-02-20,111.758003,113.266998,110.217003,112.150002,6564132,63.873539
2009-02-24,109.333,114.282997,109.333,113.300003,4882392,64.528511
2009-02-25,113.833,117.449997,113.167,116.724998,6486642,66.479172
2009-02-26,116.608002,121.616997,115.366997,119.958,14814390,68.320465
2009-02-27,119.083,119.333,113.5,115.167,10838322,65.591835
2009-03-02,110.675003,115.817001,108.667,110.741997,9475218,63.071621
2009-03-03,110.333,112.5,106.833,108.074997,13514280,61.552673
2009-03-04,108.5,111.467003,107.708,110.641998,10213470,63.014683
2009-03-05,110.833,112.333,106.25,108.342003,25542294,61.704746
2009-03-06,107,112.800003,106.667,112.224998,9458022,63.916252
2009-03-09,111.275002,112.5,109.508003,111.067001,5310702,63.256721
2009-03-12,113.333,114.891998,112,113.758003,9545214,64.78936
2009-03-13,113.650002,118.317001,113.592003,117.733002,6449754,67.053261
2009-03-16,117.167,119.667,115.849998,119.266998,6957696,67.926941
2009-03-17,119.167,121.133003,117.75,119.317001,9021822,67.955414
2009-03-18,119.567001,123.016998,119.5,120.641998,9400038,68.71006
2009-03-19,121.633003,122.633003,120.383003,121.866997,7769394,69.40773
2009-03-20,121.532997,126.75,120.942001,125.833,11170506,71.666512
2009-03-23,125.833,133.332993,125.833,132.367004,10342698,75.387863
2009-03-24,124.567001,134.949997,124.567001,129.867004,14446272,73.964005
2009-03-25,129.667007,130.783005,124.349998,127.282997,17949300,72.49234
2009-03-26,127.583,135.832993,126.766998,134.600006,26586258,76.659653
2009-03-27,140.567001,140.567001,132.091995,134.707993,10201464,76.721138
2009-03-30,134.975006,134.975006,128.199997,130.408005,8487360,74.272141
2009-03-31,124.266998,133,124.266998,130.033005,11644224,74.058548
2009-04-01,130,134.983002,125.199997,134.050003,12291942,76.346397
2009-04-02,135.082993,146.966995,135.082993,145.225006,13250562,82.710983
2009-04-06,145.925003,152.399994,145.850006,147.800003,12621156,84.177521
2009-04-08,145.5,153.75,139,150.875,21660318,85.928848
2009-04-09,153,153,145.891998,147.417007,14791416,83.959373
2009-04-13,148.667007,151.617004,144.332993,149.292007,8012226,85.02726
2009-04-15,147.5,150.5,146.016998,149.207993,14845860,84.979408
2009-04-16,149.300003,150.817001,140.875,141.891998,16400766,80.812698
2009-04-17,142.917007,147.699997,141.283005,144.042007,15919716,82.037209
2009-04-20,145,145.766998,141.766998,144.024994,10592760,82.027519
2009-04-21,143.332993,147.917007,140.207993,143.858002,8834214,81.932388
2009-04-22,144.332993,146.483002,138.350006,139.882996,8139600,79.668488
2009-04-23,144.375,144.582993,139.533005,142.492004,7314486,81.154396
2009-04-24,142.783005,144.5,140.182999,142.774994,6997614,81.315582
2009-04-27,135.483002,144.117004,135.483002,141.332993,12482466,80.494316
2009-04-28,141.832993,141.832993,137.5,138.774994,9555342,79.037437
2009-04-29,140,145,138.925003,144.125,16376064,82.084465
2009-04-30,217,217,217,217,0,123.589455
2009-05-04,149.783005,153.524994,146.5,148.5,11329626,84.576187
2009-05-05,150,150,144.449997,147.824997,10426710,84.19175
2009-05-06,148.167007,153.332993,145.466995,147.792007,14874186,84.172958
2009-05-07,149.832993,150.817001,146.725006,148.550003,9877074,84.604668
2009-05-08,148.625,151.807999,146.332993,147.192001,9109566,83.831238
2009-05-11,145.850006,150.632996,145.417007,146.617004,8601432,83.503746
2009-05-12,146.667007,148.783005,146.024994,147.074997,14524662,83.764626
2009-05-13,147.516998,148.332993,139.432999,142.449997,15287448,81.130493
2009-05-14,140,142.324997,137.550003,138.442001,10778088,78.847794
2009-05-15,139.167007,142.158005,133.725006,135.524994,25716534,77.18644
2009-05-18,148.399994,162.632996,143.699997,157.867004,736404,89.911034
2009-05-19,161.716995,176.667007,147.5,165.949997,33132612,94.514595
2009-05-20,160,174.817001,159.167007,165.742004,18802506,94.396141
2009-05-21,162.75,183.932999,162.75,179.216995,25747254,102.070648
2009-05-22,187.832993,187.832993,170.225006,174.341995,23501568,99.294159
2009-05-25,170.25,176.332993,166.867004,173.442001,10069458,98.781578
2009-05-26,173.332993,176.449997,167.274994,169.149994,12492876,96.33712
2009-05-27,173.317001,186.332993,170.832993,184.257996,19488216,104.941658
2009-05-28,176.292007,191.266998,176.292007,188.225006,25214226,107.201057
2009-05-29,190,203.332993,186.042007,194.875,31131492,110.988419
2009-06-01,195.182999,200.667007,194.167007,196.117004,10082466,111.695808
2009-06-02,201.667007,203.332993,191.516998,193.975006,11878896,110.475891
2009-06-03,195.817001,195.832993,192.091995,194.707993,7672758,110.893326
2009-06-04,192.542007,196.233002,187.5,194.891998,9766200,110.998123
2009-06-05,197.399994,198.966995,193.332993,196.966995,8391570,112.179932
2009-06-08,195,198.949997,183.332993,185.591995,9192576,105.701431
2009-06-09,183.507996,189.942001,178.332993,188.692001,10586556,107.467003
2009-06-10,189.167007,197.983002,187.757996,194.350006,11427738,110.68943
2009-06-11,193.832993,196.475006,185.332993,186.757996,7709850,106.365524
2009-06-12,186.832993,189,180.100006,187.841995,10271352,106.982918
2009-06-15,180.557999,194.783005,180.557999,187.574997,12043680,106.830818
2009-06-16,190.667007,190.667007,179.25,187.792007,6246996,106.95443
2009-06-17,187.667007,188.283005,174.557999,176.867004,10568022,100.732231
2009-06-18,176.667007,179.149994,165.932999,167.942001,16708062,95.649124
2009-06-19,169.007996,170.832993,161.766998,168.225006,20451426,95.810295
2009-06-22,163.725006,169.667007,161.850006,165.641998,20050536,94.339195
2009-06-23,160.667007,173.632996,160.667007,171.117004,24861972,97.457428
2009-06-24,171.167007,176.108002,170.242004,175.158005,15287880,99.758904
2009-06-25,167.942001,176.600006,167.182999,169.949997,33041220,96.792763
2009-06-26,171.707993,175.667007,167.917007,174.100006,11765214,99.156326
2009-06-29,175,181.817001,173.167007,177.658005,8052114,101.182747
2009-06-30,178.125,181.417007,176.774994,177.882996,8311260,101.310898
2009-07-01,177.533005,181.199997,174.100006,175.266998,7426170,99.820953
2009-07-02,180.182999,193,179.567001,187.766998,50191872,106.940186
2009-07-03,184.207993,190.149994,181.807999,189.358002,20142144,107.846321
2009-07-06,188,189.832993,175.832993,178.292007,16139700,101.543831
2009-07-07,173.774994,179.600006,171.667007,174.908005,12134364,99.616524
2009-07-08,174.908005,174.908005,166.167007,168.457993,8704326,95.942986
2009-07-09,169.332993,169.332993,165.024994,166.391998,7067640,94.766335
2009-07-10,166.667007,167.483002,162.792007,164.432999,7623498,93.650635
2009-07-13,160.5,167.617004,160.5,165.216995,6988044,94.097115
2009-07-14,169.667007,169.667007,164.266998,166.617004,6858804,94.894501
2009-07-15,165.925003,173.457993,165.925003,173.233002,8782362,98.662552
2009-07-16,173.332993,175.667007,169.167007,170.5,12752316,97.105988
2009-07-17,171.332993,174.899994,168.899994,173.841995,12291624,99.009384
2009-07-20,175.733002,177.932999,171.050003,176.774994,9854550,100.679855
2009-07-21,175.841995,177.483002,172.5,174.167007,10447380,99.194504
2009-07-22,183.242004,185.399994,174.5,182.074997,17090904,103.698364
2009-07-23,182.5,186.266998,180.832993,182.167007,11049588,103.750816
2009-07-24,180,191.25,178.832993,187.475006,15149682,106.773888
2009-07-27,190,193,178.682999,182.692001,11062020,104.049782
2009-07-28,182.783005,186.125,180.332993,183.658005,10534674,104.599991
2009-07-29,182.507996,189.667007,180.792007,183.074997,16583760,104.267937
2009-07-30,183.167007,187.658005,180.332993,183.507996,19148004,104.514534
2009-07-31,186.675003,196.283005,185.332993,194.007996,16783560,110.494659
2009-08-03,194.167007,197.5,192.050003,196.550003,9008184,111.942429
2009-08-04,196.5,198.233002,187.082993,190.300003,8507142,108.38282
2009-08-05,191.649994,199.832993,188.858002,199.050003,13761162,113.366272
2009-08-06,199.207993,201.5,190.692001,192.158005,10998030,109.440994
2009-08-07,190.207993,196.167007,187.667007,189.850006,10500018,108.126511
2009-08-10,190.850006,195,190.082993,193.466995,10481232,110.186531
2009-08-11,193.75,195.167007,187.983002,192.091995,11959578,109.403442
2009-08-12,192.524994,192.524994,184.682999,187.867004,10881714,106.997139
2009-08-13,190,195,190,194.199997,9547194,110.604034
2009-08-14,192.108002,205,192.108002,203.417007,27101112,115.853424
2009-08-17,196.274994,202.608002,193.125,194.158005,9426414,110.58007
2009-08-18,194.167007,199.817001,193.742004,197.033005,8452758,112.217522
2009-08-19,193.608002,199.466995,192,193.317001,7585398,110.101112
2009-08-20,196.667007,199.949997,195,196.582993,6349104,111.961205
