"Date","BOSCHLTD.NS.Open","BOSCHLTD.NS.High","BOSCHLTD.NS.Low","BOSCHLTD.NS.Close","BOSCHLTD.NS.Volume","BOSCHLTD.NS.Adjusted"
2011-05-12,7018.382,7104.047,6969.356,6771.5,8902,6560.800293
2011-05-13,7018.227,7069.988,6940.974,6752.149902,4043,6542.051758
2011-05-16,6923.427,7044.185,6863.564,6719.899902,8017,6510.805664
2011-05-17,7028.651,7059.666,6971.059,6804,7218,6592.289063
2011-05-18,6985.508,7069.987,6947.165,6834.899902,4992,6622.228027
2011-05-19,7068.697,7147.396,7050.377,6898.700195,4490,6684.04248
2011-05-20,7135.938,7136.042,7055.537,6876.700195,1080,6662.728027
2011-05-23,7064.827,7101.26,7035.927,6831.399902,1462,6618.836426
2011-05-24,7044.185,7069.988,7024.626,6831.75,3172,6619.175293
2011-05-25,7018.382,7083.405,7018.382,6831.549805,1993,6618.981445
2011-05-26,7100.951,7100.951,7018.64,6829,5211,6616.51123
2011-05-27,7059.666,7109.156,7044.236,6835.799805,2910,6623.099609
2011-05-30,7118.497,7266.09,7054.557,6993.299805,36322,6775.698242
2011-05-31,7217.631,7368.217,7058.169,7047.350098,6690,6828.067383
2011-06-01,7388.911,7472.512,7286.731,7205.649902,21835,6981.441406
2011-06-02,7415.746,7415.746,7312.586,7155.100098,2437,6932.464355
2011-06-03,7400.264,7441.549,7313.567,7120.350098,2391,6898.79541
2011-06-06,7364.191,7445.677,7313.566,7169.100098,1459,6946.029297
2011-06-07,7369.301,7420.804,7334.21,7166.549805,665,6943.557129
2011-06-08,7410.585,7410.585,7276.41,7069.200195,2685,6849.237305
2011-06-09,7286.783,7379.57,7260.929,7042.950195,931,6823.804199
2011-06-10,7287.764,7322.34,7209.323,7006.899902,1080,6788.875488
2011-06-13,7235.126,7297.052,7164.993,7026.350098,3171,6807.720703
2011-06-14,7312.535,7324.921,7236.159,7053.25,8994,6833.782715
2011-06-15,7276.411,7300.614,7183.52,6999,6156,6781.221191
2011-06-16,7153.64,7210.252,7147.396,6958.649902,2303,6742.126953
2011-06-17,7184.553,7211.955,7050.378,6873,1537,6659.141602
2011-06-20,7154.621,7154.621,7050.377,6874.450195,5265,6660.546875
2011-06-21,7100.95,7161.794,7072.155,6916.899902,1245,6701.67627
2011-06-22,7137.076,7173.148,7050.429,6884.100098,1858,6669.895996
2011-06-23,7069.936,7086.502,6967.086,6775.799805,2738,6564.96582
2011-06-24,7033.863,7110.033,7020.446,6826.200195,1848,6613.79834
2011-06-27,7044.184,7245.447,7027.258,6953.850098,6132,6737.476563
2011-06-28,7234.094,7234.094,7080.36,6956.25,5997,6739.80127
2011-06-29,7239.254,7317.695,7081.341,6907.350098,7731,6692.42334
2011-06-30,7136.043,7173.199,7070.091,6882.899902,2819,6668.733887
2011-07-01,7121.593,7152.402,7081.34,6879.5,1680,6665.439941
2011-07-04,7121.49,7171.135,7102.293,6920.649902,6084,6705.309082
2011-07-05,7122.625,7261.96,7090.629,6999.149902,6821,6781.367188
2011-07-06,7178.463,7302.213,7178.463,6995.049805,2582,6777.394043
2011-07-07,7205.195,7266.09,7205.195,6999.700195,1910,6781.899414
2011-07-08,7266.09,7275.74,7206.227,7012.350098,2616,6794.155762
2011-07-11,7206.277,7265.985,7206.226,7012.850098,2382,6794.641113
2011-07-12,7209.323,7500.379,7208.29,7058.350098,8949,6838.725098
2011-07-13,7257.832,7379.622,7257.832,7061.75,3350,6842.019043
2011-07-14,7297.053,7362.076,7291.893,7100.350098,4152,6879.41748
2011-07-15,7307.426,7375.287,7305.31,7088.049805,2747,6867.5
2011-07-18,7343.395,7357.845,7255.769,7052.200195,1474,6832.765625
2011-07-19,7276.411,7823.432,7230.275,7188.950195,9014,6965.260742
2011-07-20,7493.98,7658.293,7433.395,7219.649902,3201,6995.005371
2011-07-21,7431.227,7508.12,7410.585,7212.100098,4982,6987.690918
2011-07-22,7446.761,7503.476,7394.072,7187.200195,2420,6963.56543
2011-07-25,7431.227,7637.65,7276.668,7183.25,6717,6959.73877
2011-07-26,7450.838,7450.838,7329.048,7123.850098,2536,6902.186523
2011-07-27,7353.871,7442.581,7329.1,7119.950195,1919,6898.407715
2011-07-28,7388.808,7388.808,7214.484,7029.899902,9033,6811.159668
2011-07-29,7246.479,7369.301,7246.479,7088.899902,4162,6868.324219
2011-08-01,7405.425,7431.228,7276.462,7067.5,1551,6847.589844
2011-08-02,7287.144,7353.819,7241.37,7104.399902,8696,6883.341797
2011-08-03,7430.197,7430.197,7255.769,7031.649902,1796,6812.854492
2011-08-04,7228.005,7334.313,7226.921,7035,1465,6816.100586
2011-08-05,7080.309,7338.338,7080.309,6993.299805,5419,6775.698242
2011-08-08,7028.703,7296.02,7028.703,6967.549805,20623,6750.75
2011-08-09,7173.198,7307.373,6997.739,7015.049805,5802,6796.772461
2011-08-10,7377.558,7451.921,7252.672,7219.75,26456,6995.102539
2011-08-11,7405.424,7441.548,7328.532,7139.799805,1617,6917.640625
2011-08-12,7369.301,7715.059,7290.86,7352.850098,9830,7124.061035
2011-08-16,7338.337,7697.513,7338.337,7315.5,2184,7087.873535
2011-08-17,7550.953,7550.953,7432.26,7216.149902,1301,6991.614258
2011-08-18,7534.439,7575.724,7329.152,7145.549805,2494,6923.210938
2011-08-19,7043.153,7560.242,7043.153,7014.100098,7363,6795.851563
2011-08-22,7224.804,7367.236,7224.804,7076.600098,1841,6856.407227
2011-08-23,7317.695,7459.095,7261.032,7167.799805,2247,6944.769043
2011-08-24,7455.998,7455.998,7353.509,7163.25,1560,6940.36084
2011-08-25,7477.672,7477.672,7307.373,7135.450195,3784,6913.42627
2011-08-26,7480.769,7480.769,7173.199,6996.350098,2284,6778.653809
2011-08-29,7214.484,7379.623,7069.988,7130.549805,1366,6908.677246
2011-08-30,7479.686,7501.412,7333.177,7209.5,2357,6985.171387
2011-09-02,7441.549,7560.243,7391.027,7279.350098,5136,7052.847656
2011-09-05,7508.533,7602.559,7339.473,7287,4498,7060.259766
2011-09-06,7579.801,7703.707,7503.528,7411.950195,9298,7181.321777
2011-09-07,7659.634,7699.577,7586.045,7371.350098,4470,7141.98584
2011-09-08,7648.953,7648.953,7230.223,7228.299805,7610,7003.38623
2011-09-09,7472.512,7555.03,7395.155,7190.25,1368,6966.520996
2011-09-12,7410.585,7482.781,7338.388,7124.25,843,6902.574707
2011-09-13,7355.109,7467.352,7307.374,7140.5,627,6918.318359
2011-09-14,7344.582,7419.771,7259.897,7064.299805,2253,6844.489258
2011-09-15,7317.54,7353.767,7276.41,7096,1796,6875.203613
2011-09-16,7322.856,7364.141,7250.608,7099,1521,6878.109375
2011-09-19,7357.948,7389.943,7277.649,7123.899902,608,6902.234863
2011-09-20,7307.425,7482.782,7307.425,7190.399902,2104,6966.666016
2011-09-21,7480.718,7480.718,7329.049,7143.5,875,6921.224609
2011-09-22,7405.425,7405.425,7256.852,7111.899902,1097,6890.60791
2011-09-23,7328.016,7398.2,7262.012,7104.049805,1727,6883.002441
2011-09-26,7277.494,7431.125,7277.494,7104.200195,1995,6883.147949
2011-09-27,7379.621,7470.447,7361.095,7147.149902,912,6924.762207
2011-09-28,7379.622,7449.703,7338.338,7128.100098,1087,6906.304199
2011-09-29,7366.204,7373.429,7098.938,6977.100098,6350,6760.00293
2011-09-30,7328.016,7429.163,7100.951,7051.200195,8514,6831.797363
2011-10-03,7276.411,7400.213,7224.805,7117.950195,3545,6896.470215
2011-10-04,7374.462,7374.462,7277.546,7087.600098,2653,6867.064453
2011-10-05,7245.447,7349.794,7245.447,7064.549805,2387,6844.731934
2011-10-07,7291.892,7338.234,7268.205,7080.649902,6514,6860.330566
2011-10-10,7328.016,7353.819,7245.447,7032.899902,6595,6814.066406
2011-10-11,7352.787,7352.787,7266.141,7076.75,9371,6856.552246
2011-10-12,7271.302,7353.82,7271.302,7115.350098,3193,6893.950684
2011-10-13,7358.98,7364.089,7245.447,7046.399902,7720,6827.145996
2011-10-14,7298.239,7328.016,7266.192,7074.549805,4770,6854.420898
2011-10-17,7285.699,7326.984,7274.449,7074,5223,6853.888184
2011-10-18,7226.868,7271.249,7224.804,7007.5,3304,6789.45752
2011-10-19,7266.089,7266.089,7193.841,6998.75,5761,6780.979004
2011-10-20,7240.286,7240.286,7183.572,6970.350098,5731,6753.462891
2011-10-21,7209.323,7219.593,7154.621,6963.450195,7756,6746.777832
2011-10-24,7189.713,7226.766,7179.392,6975.25,7331,6758.209961
2011-10-25,7201.066,7224.804,7121.541,6943.200195,8364,6727.158203
2011-10-28,7250.607,7324.919,7124.689,6935.25,5784,6719.455566
2011-10-31,7208.755,7208.755,7105.079,6938.350098,5238,6722.458984
2011-11-01,7141.203,7173.199,7125.722,6921.75,3490,6706.375
2011-11-02,7125.721,7152.556,7121.593,6904.700195,10851,6689.855957
2011-11-03,7142.235,7250.607,7081.34,6963.5,12057,6746.82666
2011-11-04,7250.401,7250.401,7209.323,6996.450195,5138,6778.750488
2011-11-08,7240.286,7455.998,7209.89,7199.899902,14946,6975.870117
2011-11-09,7451.871,7487.995,7204.163,7038.5,8615,6819.491699
2011-11-11,7245.447,7455.947,7229.965,7088.950195,6609,6868.372559
2011-11-14,7281.57,7405.373,7281.57,7132.850098,2899,6910.907227
2011-11-15,7303.297,7356.915,7183.52,6993.200195,3125,6775.602051
2011-11-16,7315.63,7315.63,7122.625,6922.149902,1313,6706.763184
2011-11-17,7173.096,7249.576,7075.355,6974.899902,1716,6757.871094
2011-11-18,7147.397,7236.159,7075.149,6982.100098,1989,6764.84668
2011-11-21,7214.483,7322.855,7163.497,6975.899902,5773,6758.840332
2011-11-22,7183.52,7266.399,7019.517,6910.100098,1293,6695.087402
2011-11-23,7183.52,7198.795,7073.187,6899.600098,8682,6684.914551
2011-11-24,7083.406,7224.805,7024.575,6949.399902,3387,6733.164063
2011-11-25,7294.988,7294.988,7147.603,7013.100098,22659,6794.882813
2011-11-28,7325.951,7325.951,7128.405,7010.350098,1298,6792.21875
2011-11-29,7266.09,7276.411,7224.856,7017.450195,438,6799.097168
2011-11-30,7250.608,7274.295,7201.066,6979.75,2212,6762.570313
2011-12-01,7237.19,7260.929,7173.199,6956.399902,2084,6739.946777
2011-12-02,7185.585,7255.769,7173.2,7025.549805,4059,6806.944336
2011-12-05,7192.861,7255.768,7192.861,6986.600098,503,6769.207031
2011-12-07,7254.736,7255.768,7147.396,6993.450195,2525,6775.844238
2011-12-08,7237.189,7247.51,7142.544,6943.5,802,6727.449219
2011-12-09,7121.593,7224.546,7080.308,6875.649902,1705,6661.709961
2011-12-12,7080.308,7162.877,7008.06,6812.700195,1662,6600.71875
2011-12-13,7033.864,7069.988,6992.579,6840.75,1091,6627.89502
2011-12-14,7069.988,7405.425,7025.607,6901,19006,6686.270508
2011-12-15,7157.717,7157.717,6947.578,6751.75,4196,6541.665039
2011-12-16,6998.772,7076.18,6721.133,6597.100098,7539,6391.82666
2011-12-19,6893.495,6893.495,6655.025,6551.700195,1631,6347.840332
2011-12-20,6780.996,6880.079,6722.01,6616.049805,2423,6410.186523
2011-12-21,6828.524,6880.027,6814.384,6631.75,1155,6425.398438
2011-12-22,6832.601,6862.481,6761.489,6632.200195,1370,6425.834473
2011-12-23,6862.532,6904.849,6812.01,6635.299805,1141,6428.838379
2011-12-26,6868.725,6889.367,6833.684,6649,8778,6442.112305
2011-12-27,6889.367,6948.198,6889.367,6713.200195,678,6504.314453
2011-12-28,6925.491,6966.724,6734.55,6551.5,40866,6347.645996
2011-12-29,6714.991,6887.252,6714.991,6637.75,4026,6431.211914
2011-12-30,6853.243,7018.381,6837.761,6775.600098,1687,6564.772949
2012-01-02,6992.579,6992.579,6875.434,6738.549805,496,6528.875488
2012-01-03,6880.234,7075.149,6880.131,6850.75,1835,6637.583496
2012-01-04,7069.987,7147.344,7069.987,6898.049805,1682,6683.413086
2012-01-05,7167.006,7224.804,6969.768,6986.75,13465,6769.353027
2012-01-06,7224.805,7297.053,7158.234,7050.200195,18821,6830.828125
2012-01-09,7275.378,7275.378,7165.251,6987.5,815,6770.07959
2012-01-10,7265.057,7316.147,7239.977,7058.75,7093,6839.112305
2012-01-11,7265.057,7348.658,7245.756,7111.049805,3255,6889.784668
2012-01-12,7352.787,7420.906,7288.641,7130.149902,8216,6908.290527
2012-01-13,7379.622,7419.875,7334.209,7132.950195,1408,6911.003418
2012-01-16,7334.209,7400.264,7334.209,7150,7476,6927.522949
2012-01-17,7395.104,7431.228,7395.104,7187.450195,16664,6963.807617
2012-01-18,7418.843,7431.228,7361.199,7170.799805,2599,6947.674805
2012-01-19,7401.296,7436.904,7384.782,7165.549805,1519,6942.589355
2012-01-20,7403.36,7508.636,7400.264,7233.799805,5041,7008.715332
2012-01-23,7506.469,7506.469,7333.281,7217.649902,1538,6993.067383
2012-01-24,7472.512,7534.439,7462.037,7234.200195,9755,7009.103027
2012-01-25,7530.93,7531.291,7468.383,7248.450195,2543,7022.910156
2012-01-27,7483.968,7586.044,7483.968,7337.100098,3788,7108.801758
2012-01-30,7511.785,7533.408,7472.771,7262.700195,2911,7036.71582
2012-01-31,7504.508,7581.865,7452.902,7249.850098,5067,7024.266113
2012-02-01,7493.154,7520.402,7369.352,7249.100098,3160,7023.540039
2012-02-02,7517.925,7560.242,7462.191,7303.799805,1195,7076.537598
2012-02-03,7636.619,7761.505,7575.775,7362.75,4778,7133.652832
2012-02-06,7637.651,7869.877,7627.33,7442.600098,7318,7211.018555
2012-02-07,7684.096,7720.22,7483.917,7297,1951,7069.94873
2012-02-08,7606.687,7637.65,7577.788,7352.350098,6562,7123.577148
2012-02-09,7575.724,7673.207,7575.724,7386.75,1830,7156.90625
2012-02-10,7663.402,7704.635,7625.42,7403.850098,6512,7173.474121
2012-02-13,7702.571,8174.351,7648.024,7695.5,21934,7456.048828
2012-02-14,7942.125,8050.497,7845.106,7628.149902,4348,7390.794922
2012-02-15,7967.927,8050.496,7885.358,7686.350098,5529,7447.18457
2012-02-16,7947.286,7966.844,7876.121,7672.950195,3588,7434.200684
2012-02-17,7906,8019.429,7844.073,7619.75,2826,7382.657227
2012-02-21,7876.12,8029.854,7854.446,7707.299805,5231,7467.482422
2012-02-22,7967.928,8050.497,7919.212,7692.5,8415,7453.142578
2012-02-23,7921.534,7967.928,7844.229,7647.799805,11486,7409.833008
2012-02-24,7965.864,8360.08,7865.852,7855.200195,26239,7610.779785
2012-02-27,8150.612,8205.314,7847.479,7658.200195,3549,7419.910156
2012-02-28,8025.727,8256.92,7929.224,7883.850098,21532,7638.538086
2012-02-29,8236.277,8246.598,7960.702,7731.600098,9025,7491.026367
2012-03-01,7998.478,8191.896,7950.072,7757,4004,7515.635742
2012-03-02,8009.212,8060.818,7921.534,7700.350098,1792,7460.748535
2012-03-05,7947.285,8027.687,7808.053,7634.450195,11586,7396.898926
2012-03-06,7916.425,8023.507,7849.235,7647.549805,2725,7409.59082
2012-03-07,7957.607,7957.607,7812.078,7599.200195,2509,7362.745605
2012-03-09,7792.468,8018.501,7792.468,7640.850098,3256,7403.099609
2012-03-12,7993.73,7993.73,7827.094,7623.950195,2701,7386.726563
2012-03-13,7924.27,7952.137,7845.107,7626.049805,6984,7388.759277
2012-03-14,7949.349,8071.139,7907.032,7793.399902,15383,7550.90332
2012-03-15,8069.075,8205.004,8069.075,7868.649902,16209,7623.811523
2012-03-16,8102.36,8173.783,7947.285,7741.149902,1900,7500.278809
2012-03-19,8049.465,8049.465,7895.68,7669.899902,1406,7431.245117
2012-03-20,7988.57,8029.855,7895.68,7698.700195,2841,7459.149414
2012-03-21,8029.855,8029.855,7906.001,7708.549805,5304,7468.692383
2012-03-22,7955.852,8086.621,7864.716,7661,1990,7422.622559
2012-03-23,7897.794,7978.248,7895.679,7690.75,893,7451.447754
2012-03-26,7900.892,7976.185,7866.781,7641.549805,6269,7403.777344
2012-03-27,7895.68,7941.97,7771.826,7609.850098,5915,7373.063965
2012-03-28,7895.679,8029.905,7813.213,7723.350098,2429,7483.033203
2012-03-29,8011.121,8011.121,7751.802,7578.600098,8445,7342.787109
2012-03-30,7844.073,9289.034,7844.073,8228.5,17100,7972.464844
2012-04-02,8361.163,8566.554,8324.007,8155.75,4035,7901.978516
2012-04-03,8463.342,8566.554,8394.294,8220.799805,4584,7965.004395
2012-04-04,8418.033,8539.72,8403.584,8180.149902,2565,7925.618652
2012-04-09,8463.394,8525.269,8360.182,8215.150391,2702,7959.530762
2012-04-10,8548.389,8789.491,8411.737,8455.599609,10676,8192.498047
2012-04-11,8726.531,8967.014,8674.977,8493,7886,8228.735352
2012-04-12,8876.189,8896.831,8691.44,8467.799805,4477,8204.318359
2012-04-13,8843.161,8875.156,8690.51,8474.5,3078,8210.810547
2012-04-16,8783.299,8875.157,8748.207,8569.099609,2596,8302.46582
2012-04-17,8867.933,9185.824,8831.86,8836.549805,7988,8561.59375
2012-04-18,9113.576,9262.717,8944.207,8693.049805,5960,8422.558594
2012-04-19,9082.612,9082.612,8927.795,8707.599609,10742,8436.65625
2012-04-20,8980.534,9072.29,8938.115,8697.599609,3026,8426.96875
2012-04-23,9000.041,9020.58,8736.852,8488.25,3597,8224.133789
2012-04-24,8876.189,8979.401,8628.481,8404.849609,5549,8143.32666
2012-04-25,8772.977,9031.006,8608.871,8689.200195,11095,8418.830078
2012-04-26,9072.29,9175.501,8772.977,8520.450195,4787,8255.331055
2012-04-27,8782.316,8974.135,8782.316,8622.950195,1928,8354.642578
2012-04-30,8969.078,9061.968,8927.793,8685.549805,2858,8415.293945
2012-05-02,9019.395,9173.438,8954.114,8792.400391,4164,8518.818359
2012-05-03,8995.915,9080.548,8890.226,8639.200195,1417,8370.384766
2012-05-04,8785.362,9015.524,8785.362,8586.349609,2199,8319.179688
2012-05-07,8803.941,9216.787,8772.978,8775.549805,10024,8502.492188
2012-05-08,9237.429,9348.072,9082.612,9013.950195,25322,8733.474609
2012-05-09,9115.588,9492.362,9115.588,9083.150391,8201,8800.521484
2012-05-10,9443.852,9573.898,9382.854,9198,9414,8911.797852
2012-05-11,9392.516,9430.907,9169.353,9000.150391,14265,8767.765625
2012-05-14,9238.797,9356.332,9147.489,9004.299805,2171,8771.807617
2012-05-15,9238.54,9264.203,9176.95,8981.5,1135,8749.59668
2012-05-16,9218.01,9218.01,9043.504,8869.099609,2285,8640.098633
2012-05-17,9216.984,9218.01,9012.76,8893.599609,1337,8663.96582
2012-05-18,9064.085,9187.164,9038.423,8920.650391,7515,8690.318359
2012-05-21,9156.419,9238.488,9135.889,8962.5,5640,8731.087891
2012-05-22,9187.215,9237.462,9063.008,8901.700195,7329,8671.857422
2012-05-23,9095.856,9237.462,9095.856,8877.950195,2548,8648.720703
2012-05-24,9135.89,9176.95,9100.989,8892.150391,13866,8662.553711
2012-05-25,9135.889,9153.34,9033.239,8806.700195,905,8579.310547
2012-05-28,8981.912,9115.358,8981.912,8836.150391,864,8608.001953
2012-05-29,9043.554,9113.203,9012.707,8797.450195,1301,8570.300781
2012-05-30,9030.622,9109.201,9007.577,8791.099609,1519,8564.112305
2012-05-31,9024.103,9084.564,8838.255,8681.950195,5478,8457.78125
2012-06-01,8956.251,9015.737,8940.854,8711.349609,1274,8486.421875
2012-06-04,8940.854,9115.36,8735.656,8870.400391,3296,8641.365234
2012-06-05,9080.459,9122.546,9010.657,8853.75,1744,8625.144531
2012-06-06,9040.476,9216.983,8982.016,8942.700195,3844,8711.798828
2012-06-07,9187.215,9237.462,9084.513,8886.349609,1393,8656.90332
2012-06-08,9135.994,9135.994,9089.801,8885.549805,1637,8656.12207
2012-06-11,9125.625,9176.951,8987.458,8808.099609,1154,8580.672852
2012-06-12,8981.913,9079.431,8889.528,8699.349609,1808,8474.732422
2012-06-13,9187.215,9187.215,8884.447,8753.349609,5866,8527.336914
2012-06-14,8957.38,9011.939,8879.263,8683.900391,691,8459.681641
2012-06-15,8914.062,9079.432,8894.661,8805.150391,1292,8577.800781
2012-06-18,9058.901,9094.828,8981.913,8850.75,1233,8622.223633
2012-06-19,9094.829,9238.54,9086.617,8919.900391,2093,8689.587891
2012-06-20,9117.567,9228.276,9008.604,8949.900391,4451,8718.8125
2012-06-21,9186.908,9186.959,9094.83,8896.950195,5655,8667.229492
2012-06-22,9041.452,9161.604,9041.452,8864.799805,2982,8635.90918
2012-06-25,9135.684,9135.684,8894.866,8717.599609,7516,8492.510742
2012-06-26,8961.383,9020.663,8740.839,8604.349609,8678,8382.185547
2012-06-27,8832.045,9016.815,8738.274,8610.950195,3354,8388.614258
2012-06-28,8859.759,9520.213,8725.287,8757.049805,9649,8530.942383
2012-06-29,8933.669,9649.091,8874.131,9112.200195,18993,8876.921875
2012-07-02,9353.662,9390.461,9249.882,9040.700195,4480,8807.269531
2012-07-03,9341.191,9443.841,9247.06,9059.549805,3429,8825.630859
2012-07-04,9464.32,9464.371,9310.395,9088.5,2119,8853.833984
2012-07-05,9328.975,9397.597,9212.877,9024.849609,4478,8791.827148
2012-07-06,9284.733,9309.163,9099.962,8928.700195,14826,8698.160156
2012-07-09,9165.659,9176.899,8981.914,8781.599609,2943,8554.857422
2012-07-10,9084.358,9187.214,9025.283,8907.400391,2354,8677.411133
2012-07-11,9110.226,9110.226,9058.901,8847.950195,1527,8619.496094
2012-07-12,9084.615,9134.811,9038.422,8816.549805,1624,8588.90625
2012-07-13,9064.035,9135.89,9043.505,8859.700195,1052,8630.941406
2012-07-16,9064.033,9133.836,8992.28,8826.349609,1690,8598.453125
2012-07-17,9114.281,9114.281,8833.121,8703.049805,5904,8478.336914
2012-07-18,8937.364,9038.372,8937.364,8757.849609,2163,8531.720703
2012-07-19,8920.375,9123.571,8920.375,8857,827,8628.311523
2012-07-20,9033.341,9122.544,9007.576,8851.799805,5304,8623.246094
2012-07-23,9007.577,9033.239,8930.589,8710.849609,6132,8485.93457
2012-07-24,9069.167,9069.167,8920.324,8713.450195,1403,8488.467773
2012-07-25,8843.337,9006.396,8843.337,8714,1759,8489.00293
2012-07-26,8950.092,9027.08,8879.264,8673.400391,1800,8449.452148
2012-07-27,8930.589,9021.948,8879.264,8719.049805,1667,8493.922852
2012-07-30,8931.564,9187.215,8931.564,8943.150391,4479,8712.237305
2012-07-31,9193.374,9308.343,9167.814,8944.150391,7032,8713.210938
2012-08-01,9181.21,9236.385,8981.914,8798.099609,6395,8570.931641
2012-08-02,8981.914,9094.829,8981.914,8800.650391,1528,8573.416992
2012-08-03,8981.913,9207.538,8981.913,8872.650391,5273,8643.558594
2012-08-06,9086.719,9187.214,9086.719,8922.25,782,8691.876953
