"Date","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
2012-05-11,586,590,573.013,577.825012,4450656,416.533142
2012-05-14,580.049988,586.375,576.025024,584.737,3959208,421.515778
2012-05-15,576.25,607.25,576.25,603.799988,5133576,435.257507
2012-05-16,594.5,596.25,588.5,592.112,4294644,426.832153
2012-05-17,592.112,594.362,586.599976,592.638,2903708,427.211212
2012-05-18,581.338013,601.25,575.536987,595.713013,2969080,429.427948
2012-05-21,596.224976,596.375,581,585.112,2388380,421.786011
2012-05-22,588.75,592.013,580.911987,585.275024,2911604,421.903625
2012-05-23,588.75,591.200012,576.799988,587.049988,2701016,423.183044
2012-05-24,587.25,597.224976,578.25,595.200012,3806024,445.763428
2012-05-25,590.75,596.25,587.763,593.213013,2156864,444.275269
2012-05-28,598.5,599.5,590.650024,596.450012,2362892,446.699585
2012-05-29,597.75,606.25,594.5,602.375,2572380,451.136932
2012-05-30,601.75,614.700012,598.174988,608.075012,4025744,455.405731
2012-05-31,602,638,597.775024,607.338013,10813176,454.853912
2012-06-01,603.75,607.875,595.75,597.299988,3271520,447.33606
2012-06-04,593.5,599.088013,586.25,596.400024,2406044,446.66214
2012-06-05,596.25,602.974976,593.674988,597.213013,2996360,447.270935
2012-06-06,599.299988,608.338013,599.099976,603.875,4388592,452.260315
2012-06-07,612,616.213013,609.036987,613.237,3323544,459.27182
2012-06-08,622.224976,622.224976,598.200012,604.812012,2782412,452.962067
2012-06-11,606.75,613.187988,603.724976,606.411987,1776892,454.16037
2012-06-12,600.549988,617.5,600.549988,614.513,2067340,460.227478
2012-06-13,612.812012,622.424988,610.5,617.525024,3078892,462.483215
2012-06-14,615.25,627.5,615.25,624.575012,3941668,467.763184
2012-06-15,627.513,633,625.687988,630.638,3155756,472.304047
2012-06-18,633.75,636.088013,624.125,627.924988,3558516,470.272034
2012-06-19,625,626.25,614.474976,619.25,3207040,463.775116
2012-06-20,620,621.25,613.237,617.525024,3267988,462.483215
2012-06-21,614,625.75,610.036987,622.825012,3268308,466.452576
2012-06-22,612.437988,621.125,606.612,618.612,3207164,463.297302
2012-06-25,618.724976,622,614.562012,617.036987,3974724,462.117706
2012-06-26,613.275024,614.974976,607.388,610.099976,5165080,456.922363
2012-06-27,613,618.75,612.112,617.025024,4338692,462.108734
2012-06-28,616.25,624.25,612.088013,618.325012,3806488,463.082428
2012-06-29,623.5,629.75,619.049988,627.299988,4682484,469.804077
2012-07-02,625.75,629.700012,622.674988,624.849976,2587608,467.969147
2012-07-03,629.062012,629.062012,619.150024,622.638,3214404,466.3125
2012-07-04,625,626.213013,617.25,619.849976,3195408,464.224457
2012-07-05,620.062012,622,615.625,620.062012,2890232,464.383301
2012-07-06,619,621.25,610,611.161987,2443720,457.717834
2012-07-09,605.275024,617.224976,600.5,609.487,3657340,456.463379
2012-07-10,611,615.825012,610.338013,614.849976,3527360,460.479797
2012-07-11,612.5,625.599976,611.25,617.75,8472940,462.651764
2012-07-12,562.5,570,554.75,566.099976,27135932,423.969421
2012-07-13,554.5,564.700012,554.5,557.450012,13378252,417.49118
2012-07-16,557.5,560.349976,540.812012,542.825012,9220548,406.538147
2012-07-17,546.224976,549.5,540.575012,542.812012,6751564,406.528412
2012-07-18,542.812012,547.224976,540.75,544.724976,3936632,407.96109
2012-07-19,550,562.5,548.312012,561.299988,5456196,420.374542
2012-07-20,561.224976,561.224976,551.325012,554.687988,2576916,415.422668
2012-07-23,550,552.474976,545.650024,547.275024,1945400,409.870941
2012-07-24,547.625,553,541.275024,542.161987,3576756,406.041565
2012-07-25,543.5,545,537.5,542.138,3518272,406.023621
2012-07-26,541.75,541.75,525.312012,530.950012,5987668,397.644592
2012-07-27,540.5,541,527.325012,537.161987,4931244,402.296936
2012-07-30,540,553.75,539.388,552.424988,3583460,413.727844
2012-07-31,553.75,559,546.25,556.737,3457220,416.957184
2012-08-01,553.75,557.599976,550.187988,554.638,1523992,415.385223
2012-08-02,554.5,556.700012,548.75,551.437988,1210016,412.988678
2012-08-03,549.062012,554.338013,546.275024,552.125,1547796,413.503235
2012-08-06,555.549988,558.724976,551.849976,554.200012,1625392,415.05722
2012-08-07,558,567.349976,555.525024,563.325012,2732672,421.891235
2012-08-08,565.5,573.75,565,570.900024,4019552,427.564331
2012-08-09,572.562012,577.875,568.75,570.513,3465548,427.274475
2012-08-10,569.5,580.25,566,578.263,2817844,433.078766
2012-08-13,575.325012,582.75,575.025024,580.025024,2006964,434.398346
2012-08-14,578.325012,583.75,572.338013,582.338013,2022408,436.130524
2012-08-16,582.338013,582.338013,575.263,578.862,1864812,433.527374
2012-08-17,581,588.75,579.075012,587.763,4246640,440.193634
2012-08-21,587.763,609.75,587.763,602.25,6103068,451.043427
2012-08-22,600.724976,610,598.536987,608.400024,2574584,455.649261
2012-08-23,608.75,620.75,606.062012,619.299988,7361428,463.812531
2012-08-24,612,614.588013,608.5,611.200012,3362256,457.746246
2012-08-27,607.549988,611.625,601.400024,602.974976,3945680,451.586273
2012-08-28,599.25,612.862,599.25,605.286987,2833028,453.31778
2012-08-29,605.5,605.5,595.612,597.075012,2808208,447.167633
2012-08-30,595.963013,601.536987,592.513,598.174988,5587696,447.991455
2012-08-31,596.5,596.5,588.687988,590.411987,2905532,442.177429
2012-09-03,591.5,599.724976,589.5,591.275024,2160756,442.823792
2012-09-04,590.088013,593,586.025024,590.200012,1166664,442.018707
2012-09-05,586.75,589.25,583.049988,584.862,2006612,438.020905
2012-09-06,587.625,606.974976,587.625,605.5,3811692,453.477356
2012-09-07,613.75,623.5,612.775024,621.812012,3037848,465.69397
2012-09-10,624,631.75,619.687988,628.088013,3668660,470.394196
2012-09-11,625,633.987,618.650024,632.375,2720952,473.604828
2012-09-12,632.75,637.487,630.286987,634.924988,2541664,475.514618
2012-09-13,634.700012,641.724976,629.5,638.763,2624852,478.389038
2012-09-14,647,661.174988,646.525024,658.025024,5313924,492.814941
