"Date","HDFCBANK.NS.Open","HDFCBANK.NS.High","HDFCBANK.NS.Low","HDFCBANK.NS.Close","HDFCBANK.NS.Volume","HDFCBANK.NS.Adjusted"
2007-06-19,257.364,264.441,257.364,219.990005,3169610,184.633087
2007-06-20,260.938,265.835,259.079,220.009995,3340555,184.649857
2007-06-21,262.13,265.466,261.176,220.360001,6372035,184.943634
2007-06-22,261.415,266.347,261.415,220.600006,3224805,185.145065
2007-06-25,264.465,264.465,260.235,219.960007,1837465,184.60791
2007-06-26,259.747,264.513,259.747,219.740005,3719710,184.423279
2007-06-27,263.023,263.023,258.079,218.070007,2394435,183.021683
2007-06-28,260.7,262.725,256.172,219.460007,3662545,184.188248
2007-06-29,262.13,274.283,260.462,229.350006,4696025,192.488739
2007-07-02,277.619,277.619,269.517,229.509995,2508120,192.623032
2007-07-03,275.617,279.525,271.662,230.100006,2065375,193.11821
2007-07-04,274.998,275.2,269.517,230.149994,1462755,193.160141
2007-07-05,275.188,276.285,267.396,225.820007,2586870,189.526077
2007-07-06,271.209,277.857,268.159,231.660004,2565910,194.42749
2007-07-09,277.619,280.955,277.142,233.520004,2188785,195.988556
2007-07-10,285.817,285.817,272.651,229.860001,4619060,192.916794
2007-07-11,274.521,277.381,271.423,229.75,2234990,192.824463
2007-07-12,275.713,287.151,274.164,240.289993,2693030,201.670456
2007-07-13,287.389,295.492,286.627,245.279999,4305985,205.858475
2007-07-16,293.109,293.109,285.96,243.529999,1654410,204.389725
2007-07-17,290.726,292.56,283.386,239.860001,1632050,201.30957
2007-07-18,283.577,290.654,280.24,240.009995,2945300,201.435455
2007-07-19,283.839,290.594,280.24,241.850006,4816410,202.979752
2007-07-20,290.964,292.155,285.066,240.179993,1861610,201.57814
2007-07-23,285.578,294.288,283.708,246.059998,1725140,206.513107
2007-07-24,292.846,299.066,288.617,249.779999,2283625,209.635223
2007-07-25,296.683,296.683,288.581,247.809998,1365685,207.981827
2007-07-26,294.896,294.896,283.815,243.449997,2807295,204.322586
2007-07-27,283.577,283.577,274.068,233.869995,3265165,196.282272
2007-07-30,276.404,285.483,274.521,233.770004,2373905,196.19838
2007-07-31,281.194,288.319,274.283,240.119995,3091860,201.527802
2007-08-01,283.314,283.577,267.146,232.270004,4900890,194.939438
2007-08-02,273.973,276.88,271.709,230.479996,2871690,193.437119
2007-08-03,278.096,278.572,271.185,231,1417175,193.87355
2007-08-06,270.446,271.662,263.798,226.5,3425195,190.096817
2007-08-07,275.951,278.572,269.517,228.279999,1962680,191.590744
2007-08-08,272.853,284.148,272.853,234.350006,2433760,196.68515
2007-08-09,283.064,284.172,271.423,231.130005,2490865,193.982666
2007-08-10,262.427,270.47,259.985,226.100006,2795835,189.761093
2007-08-13,271.662,273.794,267.42,227.130005,1747515,190.625549
2007-08-14,270.494,274.521,268.397,229.529999,934820,192.639816
2007-08-16,262.439,265.418,257.661,218.800003,3315350,183.634354
2007-08-17,259.675,261.605,250.501,213.619995,4453250,179.28688
2007-08-20,262.404,271.423,262.404,222.179993,4054210,186.471115
2007-08-21,268.802,268.802,261.903,220.789993,1118065,185.30452
2007-08-22,263.083,267.348,261.665,223.479996,2726205,187.562195
2007-08-23,267.491,272.853,256.172,220.029999,4374640,184.666641
2007-08-24,261.82,267.372,257.376,219.539993,4197745,184.255386
2007-08-27,262.499,268.54,262.499,223.919998,2752340,187.931442
2007-08-28,267.944,276.046,266.598,230.119995,2570200,193.134979
2007-08-29,267.134,281.194,267.015,232.509995,3442125,195.140869
2007-08-30,274.414,285.245,274.414,236.119995,4507230,198.17067
2007-08-31,279.525,284.768,275.951,234.339996,3271455,196.676773
2007-09-03,290.32,290.32,278.894,235.279999,1965355,197.465652
2007-09-04,281.194,284.768,277.738,235.289993,1158665,197.47406
2007-09-05,277.75,282.23,275.951,234.490005,1009240,196.802658
2007-09-06,276.428,283.005,276.189,236.919998,750830,198.842102
2007-09-07,276.976,287.389,271.793,239.309998,1306355,200.847977
2007-09-10,279.049,287.389,278.811,239.220001,1141260,200.77243
2007-09-11,285.03,287.151,281.706,237.559998,905585,199.379227
2007-09-12,284.053,286.412,281.194,236.429993,625255,198.430847
2007-09-13,281.67,290.011,281.67,242.699997,2815370,203.693115
2007-09-14,288.819,297.851,288.343,246.539993,2235955,206.915955
2007-09-17,290.297,297.612,289.546,245.229996,1201215,205.816498
2007-09-18,290.726,294.264,286.806,246.229996,1158695,206.655792
2007-09-19,302.879,319.322,299.304,264.859985,4985810,222.29155
2007-09-20,316.224,319.083,312.196,265.23999,2512125,222.610458
2007-09-21,314.949,317.522,311.458,263.690002,1849275,221.309586
2007-09-24,319.798,323.134,318.202,269.299988,2212550,226.01796
2007-09-25,320.87,335.764,320.513,279.269989,2408330,234.38559
2007-09-26,331.237,331.237,324.111,275.140015,3891790,230.919342
2007-09-27,326.959,347.679,326.721,286.600006,5411740,240.537506
2007-09-28,342.794,344.081,334.334,287.119995,2978635,240.973923
2007-10-01,343.152,345.463,331.522,282.329987,3615490,236.953735
2007-10-03,336.86,342.866,335.073,284.959991,2461325,239.161057
2007-10-04,335.526,338.076,330.76,281.940002,2014525,236.62645
2007-10-05,336.003,338.386,331.761,280.630005,1483545,235.526978
2007-10-08,337.265,343.151,333.381,281.470001,3353615,236.231995
2007-10-09,325.565,339.577,325.565,284.230011,2344195,238.548416
2007-10-10,340.816,345.535,332.69,283.390015,2268895,237.843399
2007-10-11,339.577,351.468,338.624,292.140015,2252535,245.187134
2007-10-12,344.343,348.156,338.576,286.540009,2329455,240.487137
2007-10-15,345.534,363.407,345.534,299.839996,5651270,251.649567
2007-10-16,362.18,362.18,349.133,301.549988,2350335,253.084763
2007-10-17,335.121,353.827,310.981,292.549988,3128720,245.531219
2007-10-18,345.058,348.632,324.111,277.640015,3100775,233.017548
2007-10-19,321.705,343.152,318.893,273.269989,2489790,229.349884
2007-10-22,328.568,332.905,317.177,274.380005,2824510,230.281509
2007-10-23,333.143,361.024,330.831,297.640015,4441295,249.803177
2007-10-24,362.215,363.407,349.943,302.790009,3071865,254.125443
2007-10-25,356.282,376.239,349.181,310.799988,3216465,260.848022
2007-10-26,366.505,371.724,354.161,309.299988,1735815,259.589111
2007-10-29,376.99,397.96,375.322,329.390015,1464490,276.450287
2007-10-30,394.386,409.494,384.222,324.109985,2017010,272.01889
2007-10-31,378.896,397.722,376.513,330.679993,2103610,277.532959
2007-11-01,411.877,411.877,397.067,338.040009,3582435,283.710022
2007-11-02,390.942,428.892,390.942,354.100006,1459030,297.188873
2007-11-05,417.024,417.024,399.223,343.209991,2296500,288.049103
2007-11-06,411.067,416.524,402.726,341.640015,1841820,286.731476
2007-11-07,416.476,416.476,383.662,323.369995,2268020,271.397797
2007-11-08,376.513,378.801,368.173,311.070007,2606700,261.074677
2007-11-12,352.743,362.215,346.726,295.470001,4182825,247.981888
2007-11-13,339.577,400.343,339.577,314.839996,5161460,264.238708
2007-11-14,390.764,424.173,386.045,350.459991,5955920,294.133881
2007-11-15,417.024,417.024,399.211,340.089996,2384230,285.430573
2007-11-16,393.194,405.824,388.905,337.420013,3292165,283.189697
2007-11-19,402.011,402.011,392.074,330.910004,4437630,277.725983
2007-11-20,388.428,398.914,385.628,326.059998,2822930,273.655457
2007-11-21,384.377,384.377,372.939,316.179993,2781915,265.363373
2007-11-22,380.803,382.233,369.698,318.339996,2420005,267.176239
2007-11-23,377.753,382.709,367.291,312.540009,2159175,262.308441
2007-11-26,383.698,398.854,383.698,328.670013,2119285,275.846008
2007-11-27,386.999,394.505,381.279,326.529999,2783850,274.049957
2007-11-28,403.918,403.918,377.753,321.269989,2677035,269.635284
2007-11-29,388.142,403.68,388.142,334.880005,5214515,281.057922
2007-11-30,405.109,416.631,403.68,343.230011,3078770,288.065887
2007-12-03,413.45,413.45,400.343,339.220001,2452260,284.700409
2007-12-04,411.782,411.782,402.881,340.329987,1311830,285.632019
2007-12-05,406.301,414.165,403.918,344.76001,4100485,289.349976
2007-12-06,414.641,424.173,398.485,337.98999,2590105,283.66806
2007-12-07,407.492,414.641,407.492,343.959991,2959875,288.678528
2007-12-10,409.875,412.258,399.724,337.589996,2047985,283.332336
2007-12-11,402.25,427.748,401.535,356.109985,1815375,298.875793
2007-12-12,423.458,428.653,410.114,356.809998,3748230,299.463287
2007-12-13,422.982,423.673,415.595,351.269989,1991140,294.81369
2007-12-14,420.599,420.599,405.109,344.890015,2389120,289.459137
2007-12-17,409.637,409.637,396.769,336.709991,2362780,282.593781
2007-12-18,397.484,406.301,385.223,332.350006,3316930,278.93457
2007-12-19,405.109,405.109,389.036,330.609985,2756465,277.474182
2007-12-20,393.194,395.542,387.535,328.540009,2968450,275.736877
2007-12-24,397.043,406.301,393.266,339.630005,1698265,285.044434
2007-12-26,404.669,408.684,400.343,341.350006,1080420,286.488037
2007-12-27,407.492,418.931,407.492,349.100006,2182470,292.992493
2007-12-28,404.871,414.165,397.293,346.059998,1688685,290.44104
2007-12-31,417.024,417.024,407.016,345.820007,944810,290.239685
2008-01-01,412.258,414.403,406.301,345.899994,655260,290.306732
2008-01-02,413.212,413.402,402.798,343.059998,3119875,287.923218
2008-01-03,407.492,407.492,399.438,338.880005,3509320,284.415009
2008-01-04,405.824,408.446,403.68,339.279999,1864910,284.750732
2008-01-07,393.433,399.962,384.21,331.079987,3161230,277.868652
2008-01-08,402.488,410.543,397.96,343.149994,4583745,287.998749
2008-01-09,408.565,421.075,405.181,348.920013,5024595,292.8414
2008-01-10,426.437,428.367,406.337,344.399994,4305500,289.047852
2008-01-11,411.782,423.697,410.376,352.910004,2075550,296.190125
2008-01-14,422.744,434.897,410.423,356.630005,5837730,299.312256
2008-01-15,433.777,433.777,420.968,357.790009,3114210,300.285828
2008-01-16,403.918,414.308,393.266,334.75,6140850,280.948792
2008-01-17,396.078,397.484,384.187,328.720001,6678345,275.88797
2008-01-18,376.776,387.475,370.699,314.200012,4983705,263.701569
2008-01-21,378.896,378.896,352.683,301.420013,3717445,252.975647
2008-01-22,357.187,424.173,321.943,285.279999,5822530,239.429672
2008-01-23,361.977,405.109,328.853,306.859985,4666435,257.541321
2008-01-24,364.598,390.097,351.492,302.079987,4070955,253.52951
2008-01-25,367.935,400.343,363.431,321.690002,3036155,269.987854
2008-01-28,369.364,381.279,340.768,318.040009,2979035,266.924469
2008-01-29,380.993,387.714,357.497,307.470001,3047605,258.053253
2008-01-30,375.084,375.084,358.641,306.589996,1982555,257.314667
2008-01-31,367.458,378.873,361.036,313.910004,3198425,263.458191
2008-02-01,375.322,377.181,353.923,314.200012,3643615,263.701569
2008-02-04,386.951,386.951,363.645,309.480011,2745650,259.740234
2008-02-05,371.747,380.66,357.509,302.450012,3035705,253.840103
2008-02-06,357.426,360.964,345.868,300.019989,3932970,251.800613
2008-02-07,357.211,360.309,353.16,298.359985,8357660,250.40741
2008-02-08,355.305,358.164,339.1,288.390015,1940330,242.039825
2008-02-11,343.616,350.062,321.871,282.149994,3463445,236.802689
2008-02-12,340.768,344.343,330.343,281.529999,2315460,236.282349
2008-02-13,343.104,354.59,340.769,293.700012,2922060,246.496384
2008-02-14,357.211,370.556,357.211,307.290009,3166325,257.902191
2008-02-15,362.215,375.322,355.615,312.450012,2721160,262.23288
2008-02-18,376.037,378.896,367.053,311.369995,869620,261.326416
2008-02-19,380.326,380.731,370.592,314.380005,1372355,263.852722
2008-02-20,374.13,374.13,359.594,307.440002,1984775,258.028107
2008-02-21,366.981,374.13,356.77,308.170013,1494600,258.640747
2008-02-22,350.396,366.91,347.929,294.859985,2359585,247.469971
2008-02-25,357.187,359.785,332.511,284.350006,6830440,238.649124
2008-02-26,345.534,350.169,344.343,290.980011,3087560,244.213547
2008-02-27,350.3,354.256,343.461,290.459991,2303005,243.7771
2008-02-28,350.038,355.305,346.011,294.51001,3124980,247.176178
2008-02-29,347.917,351.325,336.408,291.350006,3423475,244.524078
2008-03-03,340.768,340.768,324.588,277.980011,2544000,233.302933
2008-03-04,332.428,332.428,308.181,270.350006,4241035,226.899231
2008-03-05,319.798,322.122,314.615,266.549988,3108760,223.709946
2008-03-07,316.939,316.939,299.531,256.450012,4595960,215.233246
2008-03-10,301.449,316.605,291.941,262.299988,3891135,220.14299
2008-03-11,306.239,321.943,302.688,266.640015,5188310,223.785492
2008-03-12,332.19,343.104,320.847,274.109985,3118470,230.054871
2008-03-13,319.322,320.513,306.37,259.829987,2139925,218.069977
2008-03-14,308.598,315.961,303.832,263.089996,2251700,220.80603
2008-03-17,296.683,303.832,284.768,245.199997,4318590,205.791336
2008-03-18,291.679,295.015,277.75,246.190002,6055730,206.622238
2008-03-19,303.832,318.118,296.683,254.520004,6327230,213.613419
2008-03-24,306.251,321.943,306.251,268.380005,3221060,225.245804
2008-03-25,326.47,341.96,325.279,282.799988,4384315,237.348236
2008-03-26,333.905,347.119,332.809,287.839996,6165420,241.578186
2008-03-27,333.905,349.633,330.283,286.640015,4288935,240.571091
2008-03-28,339.577,339.875,325.517,281.399994,3032535,236.173233
2008-03-31,333.619,333.619,307.478,266.25,5900535,223.458176
2008-04-01,314.567,319.322,302.641,261.910004,3784135,219.815704
2008-04-02,328.854,333.858,311.696,265.600006,3355915,222.912613
2008-04-03,315.747,326.113,311.005,266.230011,2879525,223.44136
2008-04-04,314.556,314.567,306.358,258.769989,5824830,217.180344
2008-04-07,306.93,315.175,304.595,260.679993,3026000,218.783371
2008-04-08,315.747,315.747,307.43,261.709991,3674615,219.647827
2008-04-09,311.934,333.381,308.848,275.970001,3933830,231.615967
2008-04-10,327.722,327.722,314.818,265.309998,2711815,222.669235
2008-04-11,321.466,322.896,310.266,266.01001,2089760,223.256744
2008-04-15,312.244,317.82,303.904,260.660004,4485690,218.766586
2008-04-16,317.165,317.892,310.004,261.660004,2757975,219.605865
2008-04-17,314.079,337.194,314.079,280.23999,9066320,235.199692
2008-04-21,334.811,351.361,329.33,292.149994,4487680,245.195465
2008-04-22,345.534,361.369,340.34,301.649994,3497855,253.168686
2008-04-23,359.547,359.547,342.127,289.070007,2739935,242.610519
2008-04-24,350.289,350.289,335.55,288.519989,6105755,242.148895
2008-04-25,346.655,359.356,345.654,300.079987,2725820,251.850967
2008-04-28,357.545,369.126,357.545,304.670013,5781540,255.703293
2008-04-29,351.878,361.144,347.801,309.559998,2957845,267.263763
2008-04-30,358.619,358.619,348.635,304.829987,4045355,263.179993
2008-05-02,357.901,365.303,354.89,308.079987,2991940,265.985931
2008-05-05,356.743,361.11,351.23,305.709991,2100775,263.939789
2008-05-06,353.268,359.06,353.268,308.570007,2154990,266.409027
2008-05-07,356.627,359.523,351.033,308.380005,1720290,266.244965
2008-05-08,347.477,352.898,336.404,301.670013,2945340,260.451782
2008-05-09,361.92,370.642,334.319,290.5,3102115,250.807999
2008-05-12,330.416,342.126,330.416,293.609985,1308815,253.493057
2008-05-13,345.091,346.319,338.223,296.049988,2620810,255.599655
2008-05-14,339.369,341.616,335.894,292.959991,3013440,252.931885
2008-05-15,336.427,344.408,336.427,295.700012,1158970,255.297485
2008-05-16,349.794,353.894,345.624,300.079987,2454630,259.07901
2008-05-20,347.477,348.635,335.894,292.23999,3156560,252.310226
2008-05-21,335.918,335.918,322.563,282.01001,7229420,243.478027
2008-05-22,326.165,326.165,312.961,276.75,2567005,238.936707
2008-05-23,326.165,326.814,317.849,276.299988,3321710,238.548141
2008-05-26,317.362,320.026,309.486,269.519989,1954295,232.69455
2008-05-27,316.181,317.362,305.548,266.540009,3141275,230.121735
2008-05-28,309.185,315.185,305.085,270.269989,2063505,233.342041
2008-05-29,316.204,318.474,302.073,263.910004,3208630,227.851089
2008-05-30,301.378,320.351,301.378,273.73999,3290380,236.337936
2008-06-02,319.679,319.679,299.757,262.100006,2455485,226.288391
2008-06-03,303.463,303.463,288.753,253.279999,2600205,218.673508
2008-06-04,294.197,294.197,277.078,243,2422295,209.79808
2008-06-05,282.615,298.807,273.441,249.630005,5308235,215.522171
2008-06-06,289.564,295.344,282.151,246.490005,4998290,212.811264
2008-06-09,277.982,277.993,268.484,236.720001,2780945,204.376114
2008-06-10,271.032,276.8,259.449,226.470001,7789355,195.526627
2008-06-11,265.241,280.24,259.982,239.270004,6392235,206.577728
2008-06-12,267.858,272.144,259.739,232.309998,6168845,200.568695
2008-06-13,266.955,271.843,257.944,224.429993,3626635,193.76535
2008-06-16,263.527,271.495,261.766,229.850006,5025815,198.444809
2008-06-17,266.399,283.773,266.399,242.729996,6436110,209.564941
2008-06-18,285.394,285.394,269.272,233.679993,5368995,201.75148
2008-06-19,259.982,267.557,257.596,224.589996,2985000,193.903473
2008-06-20,259.913,263.619,253.091,219.649994,3245425,189.638443
2008-06-23,249.025,259.426,249.025,219.110001,3717115,189.172241
2008-06-24,250.183,256.878,241.381,211.929993,1805705,182.973267
2008-06-25,240.917,250.6,235.161,214.869995,6485880,185.511566
2008-06-26,250.392,254.538,240.941,212.100006,6993585,183.120056
2008-06-27,243.002,243.002,230.725,204.320007,5229505,176.403061
2008-06-30,233.968,235.219,230.493,201.479996,3355820,173.95108
2008-07-01,235.126,235.126,220.08,193.050003,5115840,166.672897
2008-07-02,223.544,243.234,221.922,205.520004,4520085,177.439072
2008-07-03,235.821,236.284,218.911,196.889999,8510945,169.988235
2008-07-04,228.443,233.273,227.736,200.059998,7007565,172.725113
2008-07-07,231.651,243.234,230.794,201.080002,6978165,173.605743
2008-07-08,231.651,238.531,222.385,200.350006,6040960,172.97551
2008-07-09,238.369,247.149,231.721,211.649994,11656930,182.731506
2008-07-10,243.234,249.373,238.902,210.839996,6547575,182.032211
2008-07-11,242.076,249.025,239.782,213.559998,5262410,184.380569
2008-07-14,247.357,247.867,234.257,206.330002,4824200,178.138428
2008-07-15,236.238,236.238,211.254,183.630005,9280395,158.540009
2008-07-16,212.656,217.752,206.702,180.720001,5457925,156.027618
2008-07-17,219.791,226.787,219.605,191.729996,11622250,165.533279
2008-07-18,225.559,241.612,225.559,206.899994,14169575,178.630524
2008-07-21,243.234,253.403,242.122,216.740005,6182560,187.126083
2008-07-22,247.878,272.202,247.878,220.259995,11287090,190.165115
2008-07-23,263.04,281.456,263.04,240.919998,11891740,208.002274
2008-07-24,288.174,289.333,274.623,242.779999,6615165,209.608124
2008-07-25,267.14,276.754,258.986,225.289993,10031040,194.507843
2008-07-28,260.944,267.488,257.133,225.440002,7442010,194.637344
2008-07-29,259.38,259.38,232.346,205.860001,12367705,177.732651
2008-07-30,243.234,255.975,242.076,218.809998,9058885,188.913239
2008-07-31,254.816,261.488,245.145,219.630005,9019875,189.621201
2008-08-01,253.589,260.608,237.732,221.660004,15342500,191.373825
2008-08-04,257.179,262.797,253.728,221.75,5028465,191.451569
2008-08-05,254.874,276.823,254.353,236.899994,10429085,204.531509
2008-08-06,280.761,299.595,277.449,243.279999,16636900,210.03981
2008-08-07,277.982,293.039,277.982,250.529999,9448765,216.29921
2008-08-08,289.564,299.988,284.005,256.619995,10621760,221.557129
2008-08-11,308.05,309.44,299.062,262.299988,13314325,226.461029
2008-08-12,303.927,305.78,290.769,253.009995,6798020,218.440369
2008-08-13,287.537,289.564,280.831,243.470001,6079995,210.203857
2008-08-14,282.001,282.001,269.874,234.960007,4871460,202.856613
2008-08-18,270.8,283.495,268.808,240.710007,7523470,207.820984
2008-08-19,275.665,280.298,270.175,241.369995,4590120,208.390778
2008-08-20,280.808,289.101,278.306,247.639999,5454770,213.804108
2008-08-21,285.394,287.248,268.831,233.270004,3470590,201.397537
2008-08-22,268.716,277.518,266.631,238.800003,5031095,206.171921
2008-08-25,280.321,287.665,278.966,241.539993,3765675,208.537567
2008-08-26,277.982,292.344,276.997,250.259995,7151950,216.066101
2008-08-27,292.761,293.734,284.005,246.800003,7120505,213.078857
2008-08-28,284.931,289.031,277.518,242.619995,6784090,209.470001
2008-08-29,286.367,299.919,286.367,255.339996,6222230,220.452026
2008-09-01,289.448,303.463,289.448,259.660004,3605870,224.181763
2008-09-02,301.703,321.069,297.695,267.929993,14280515,231.321808
2008-09-04,301.193,309.579,298.205,260.609985,12595330,225.001968
2008-09-05,295.355,296.514,287.248,249.699997,11982560,215.582626
2008-09-08,299.757,305.548,299.05,260.220001,8554180,224.665253
2008-09-09,294.197,304.274,293.34,258.720001,8966790,223.370193
2008-09-10,298.784,298.784,289.564,255.139999,8348460,220.279358
2008-09-11,293.05,297.417,289.101,250.600006,6085100,216.35968
2008-09-12,290.757,295.286,283.31,248.940002,6517145,214.926483
2008-09-15,279.198,281.456,267.754,240.679993,8706665,207.795074
2008-09-16,266.399,288.174,249.199,246.070007,7073395,212.448624
2008-09-17,289.031,289.101,269.943,237.470001,8343245,205.023636
2008-09-18,273.094,285.858,251.805,244.75,13552860,211.308945
2008-09-19,291.939,302.073,290.757,259.910004,9081565,224.397614
2008-09-22,302.537,306.255,297.023,260.140015,5688545,224.596176
2008-09-23,295.379,299.236,283.147,246.75,5527470,213.035721
2008-09-24,289.286,299.988,289.286,256.119995,6539985,221.125427
2008-09-25,295.379,304.575,293.757,260.130005,8706170,224.587524
2008-09-26,301.135,301.147,284.977,248.919998,6543165,214.90921
2008-09-29,293.502,293.502,274.553,240.070007,7130365,207.268417
2008-09-30,264.082,287.977,264.082,245.940002,11581600,212.336395
2008-10-01,286.784,302.305,280.622,259.049988,6834700,223.65509
2008-10-03,296.514,303.162,292.657,255.149994,6976710,220.287979
2008-10-06,289.564,291.881,276.198,240.550003,7509295,207.682846
2008-10-07,284.966,289.564,253.218,225.770004,14321345,194.922256
2008-10-08,253.427,261.998,225.86,221.210007,16906575,190.985321
2008-10-10,240.941,254.353,225.883,209.550003,22693480,180.918457
2008-10-13,247.983,275.665,243.025,234.610001,11023210,202.554459
2008-10-14,283.773,289.101,260.839,228.199997,10987655,197.020233
2008-10-15,258.291,267.302,255.511,227.350006,8222680,196.286392
2008-10-16,254.585,259.751,241.149,218.660004,13656810,188.783722
2008-10-17,261.303,265.241,232.81,205.270004,8558570,177.223251
2008-10-20,239.759,257.793,238.833,216.070007,6091405,186.547607
2008-10-21,254.816,259.913,248.353,217.910004,7723840,188.136215
2008-10-22,247.867,255.975,240.917,209.699997,6480110,181.047974
2008-10-23,237.443,258.986,230.968,214.850006,8533785,185.494308
2008-10-24,243.234,243.234,213.664,194.580002,15983810,167.993881
2008-10-27,220.069,220.069,199.683,186.460007,8554055,160.983322
2008-10-29,229.335,231.64,213.2,190.190002,11991395,164.203705
2008-10-31,223.544,245.55,223.544,204.520004,14686395,176.575699
2008-11-03,244.427,254.353,240.917,214.110001,10775180,184.855392
2008-11-04,250.056,262.171,243.269,222.529999,10523845,192.124954
2008-11-05,265.252,270.569,250.183,219.669998,7506380,189.655731
2008-11-06,245.574,255.975,238.902,212.449997,6527190,183.422211
2008-11-07,246.94,258.291,239.064,217.960007,6890185,188.179382
2008-11-10,257.133,258.222,243.813,220.139999,9246785,190.061523
2008-11-11,250.647,252.037,235.161,204.669998,6177050,176.705231
2008-11-12,231.663,245.782,229.844,201.330002,9505610,173.821609
2008-11-14,238.832,245.319,232.207,201.789993,8944515,174.218735
2008-11-17,234.223,235.08,209.946,187.289993,17923055,161.699905
2008-11-18,213.119,215.609,205.162,183.020004,12560455,158.013367
2008-11-19,214.277,225.628,201.56,176.910004,12194345,152.738174
2008-11-20,199.151,199.151,187.406,164.240005,16212320,141.799316
2008-11-21,192.282,201.073,184.858,171.289993,15503975,147.886063
2008-11-24,198.062,198.537,187.174,165.820007,9018335,143.163437
2008-11-25,195.745,205.011,191.877,167.080002,12084975,144.251266
2008-11-26,196.904,214.162,193.429,181.210007,12136900,156.450668
2008-11-28,187.649,216.826,183.364,184.550003,13796260,159.33429
2008-12-01,214.277,224.702,206.17,179.770004,10739250,155.207413
2008-12-02,203.842,207.27,195.769,177.179993,8682420,152.971298
2008-12-03,208.949,208.949,199.475,176.080002,9858630,152.021576
2008-12-04,202,212.818,202,182.389999,8947745,157.469452
2008-12-05,213.119,216.826,200.378,178.059998,9960195,153.731033
2008-12-08,214.15,220.995,204.34,179.600006,12321660,155.060623
2008-12-10,209.181,217.741,209.181,184.75,16149685,159.506973
2008-12-11,214.277,219.837,208.984,183.710007,11164595,158.609055
2008-12-12,209.644,215.436,202.927,183.990005,8037760,158.8508
2008-12-15,216.629,222.084,214.277,188.850006,7676695,163.046783
2008-12-16,217.057,231.42,215.969,196.990005,9469625,170.0746
2008-12-17,232.393,236.284,228.872,200.440002,12899195,173.053192
2008-12-18,231.211,247.844,230.03,211.729996,9926325,182.800583
2008-12-19,243.466,251.191,239.203,210.419998,10145845,181.669601
2008-12-22,243.697,246.709,233.505,203.699997,5971345,175.867767
2008-12-23,234.431,235.821,225.432,195.960007,6584715,169.185303
2008-12-24,230.354,231.651,218.216,196.839996,6774370,169.945053
2008-12-26,230.493,236.261,223.775,194.559998,4194285,167.976593
2008-12-29,221.551,233.968,221.459,200.470001,6515145,173.079086
2008-12-30,231.431,239.597,230.563,203.800003,9427690,175.954102
2008-12-31,239.064,239.064,228.976,199.669998,5196685,172.388428
2009-01-02,236.284,239.064,232.393,203.130005,5234260,175.375641
2009-01-05,238.601,243.118,238.149,208.820007,5029540,180.288208
2009-01-06,241.879,257.828,239.527,220.080002,9144965,190.00972
2009-01-07,258.291,260.666,230.725,201.850006,18891190,174.270538
2009-01-09,231.651,244.855,225.86,203.5,10706785,175.695099
2009-01-12,234.431,236.748,229.335,200.740005,9028285,173.312195
2009-01-13,231.651,234.431,225.883,197.770004,6264055,170.748016
2009-01-14,242.006,242.006,223.984,195.509995,14162585,168.796799
2009-01-15,222.385,222.385,210.119,184.960007,14623745,159.688293
2009-01-16,217.289,218.806,213.629,187.509995,3904400,161.889877
2009-01-19,219.837,221.111,215.783,188.220001,5074225,162.502853
2009-01-20,214.277,214.277,208.949,182.490005,4005555,157.555786
2009-01-21,210.061,210.061,203.853,177.889999,9880200,153.58429
2009-01-22,208.486,212.424,204.316,180.100006,8149800,155.49234
2009-01-23,206.772,211.104,200.402,174.490005,7964850,150.648834
2009-01-27,207.791,209.401,203.853,177.889999,6137465,153.58429
2009-01-28,208.023,212.146,207.409,182.350006,6587295,157.434906
2009-01-29,214.254,217.185,210.803,184.690002,11718490,159.455185
2009-01-30,206.726,216.594,206.726,185.119995,3742255,159.826385
2009-02-02,213.119,213.235,203.158,177.740005,6539860,153.454773
2009-02-03,207.409,210.756,206.17,179.639999,5740100,155.095169
2009-02-04,210.803,213.71,204.351,177.169998,18996780,152.962662
2009-02-05,207.316,208.417,203.876,176.850006,5386505,152.686371
2009-02-06,206.865,209.598,205.336,179.679993,5854915,155.129684
2009-02-09,210.339,213.582,209.181,183.889999,5145280,158.764496
2009-02-10,214.335,221.957,213.432,189.399994,4160995,163.521622
2009-02-11,214.741,218.436,210.108,186.899994,4660695,161.36322
2009-02-12,216.64,217.984,214.173,186.770004,3570160,161.251007
2009-02-13,217.752,220.972,217.057,188.830002,3803950,163.029526
2009-02-16,217.752,217.752,210.339,182.789993,6998840,157.814758
2009-02-17,210.108,211.822,201.595,176.059998,8591335,152.004333
2009-02-18,202.695,205.706,200.367,175.279999,3915245,151.330872
2009-02-19,204.78,206.679,202.544,176.910004,4480395,152.738174
2009-02-20,202.927,203.598,197.738,173.300003,4998725,149.621429
2009-02-24,197.599,199.22,193.429,170.899994,3842605,147.549347
2009-02-25,200.355,201.849,199.266,172.860001,5463155,149.241531
2009-02-26,200.68,204.513,194.819,174.960007,16218810,151.054611
2009-02-27,201.768,208,195.282,177.899994,6775970,153.592911
2009-03-02,202.255,203.147,194.008,169.139999,9284555,146.029816
2009-03-03,193.881,195.328,189.954,166.300003,8357460,143.577866
2009-03-04,192.502,196.904,192.271,167.800003,8559995,144.87291
2009-03-05,196.834,197.946,183.271,160.279999,12112395,138.380402
