"Date","RELINFRA.NS.Open","RELINFRA.NS.High","RELINFRA.NS.Low","RELINFRA.NS.Close","RELINFRA.NS.Volume","RELINFRA.NS.Adjusted"
2014-01-10,431.892,435.74,423.233,398,1575406,372.296967
2014-01-13,427.616,434.671,423.714,402.5,1180641,376.506378
2014-01-14,428.15,432.854,424.729,400.899994,996681,375.009705
2014-01-15,429.754,436.596,429.273,406.149994,1198506,379.920654
2014-01-16,435.366,437.184,426.921,400.850006,1054095,374.962921
2014-01-17,426.547,432.747,424.676,400.649994,1250548,374.775848
2014-01-20,426.547,431.357,421.362,401.399994,1118427,375.477448
2014-01-21,430.823,437.13,429.914,404.299988,1180421,378.190125
2014-01-22,431.678,443.224,430.021,413.149994,1476352,386.468567
2014-01-23,441.406,443.01,433.816,408.5,1045298,382.118896
2014-01-24,433.068,435.259,423.981,398.649994,1147053,372.904999
2014-01-27,419.17,419.17,400.729,377.799988,1144030,353.40152
2014-01-28,404.578,409.976,399.233,374.799988,1210433,350.595245
2014-01-29,404.097,407.09,387.046,364.149994,1592800,340.633026
2014-01-30,383.945,392.765,382.876,363.799988,1714783,340.305634
2014-01-31,390.68,399.072,388.061,372.399994,1259164,348.350281
2014-02-03,397.148,398.27,385.602,361.799988,1073115,338.434784
2014-02-04,381.647,394.155,378.6,363.649994,1034902,340.165314
2014-02-05,387.099,391.803,374.484,359.200012,2043997,336.002747
2014-02-06,387.046,390.146,379.99,361.850006,1598554,338.481598
2014-02-07,387.099,398.431,386.992,369.299988,1484704,345.450439
2014-02-10,396.988,398.377,389.291,366.5,710944,342.831268
2014-02-11,393.781,393.781,379.83,358.450012,1275315,335.301147
2014-02-12,385.923,387.954,378.707,358.149994,1220459,335.020508
2014-02-13,383.785,385.923,378.226,355.399994,854803,332.44812
2014-02-14,381.861,386.351,378.119,358.75,946871,335.581787
2014-02-17,385.228,388.382,375.5,357.299988,1065694,334.225403
2014-02-18,383.892,398.057,381.38,370.75,1720035,346.806793
2014-02-19,398.217,398.217,386.19,364.700012,1216096,341.147522
2014-02-20,387.206,394.796,383.945,363.850006,1037646,340.352417
2014-02-21,389.237,393.086,385.335,364.200012,950601,340.67981
2014-02-24,390.734,392.711,385.068,364.149994,893084,340.633026
2014-02-25,391.375,394.262,382.876,360.899994,1090197,337.592926
2014-02-26,386.992,388.382,378.814,361,1143746,337.686493
2014-02-28,386.511,389.932,379.509,362.899994,1135422,339.463776
2014-03-03,386.939,387.74,377.371,354.549988,1223710,331.652985
2014-03-04,380.311,389.023,375.5,361.950012,1330596,338.575104
2014-03-05,390.253,391.696,380.15,362.399994,1106516,338.996033
2014-03-06,389.344,436.97,388.275,398.299988,8062745,372.577606
2014-03-07,429.754,437.665,420.56,400.700012,3997258,374.822632
2014-03-10,424.408,442.368,423.767,404.299988,2297741,378.190125
2014-03-11,437.023,470.163,435.687,423.700012,7955093,396.33728
2014-03-12,452.952,456.426,439.589,415.549988,2380335,388.713562
2014-03-13,446.805,454.128,429.754,404.950012,1878186,378.798157
2014-03-14,428.578,437.985,421.629,408.399994,2463795,382.02536
2014-03-18,439.375,447.82,431.09,407.149994,1841133,380.856049
2014-03-19,437.237,448.996,436.275,415.5,1978203,388.666809
2014-03-20,444.186,444.186,433.335,407.049988,1278940,380.762512
2014-03-21,439.375,440.979,431.518,408.549988,1251979,382.165649
2014-03-24,441.192,447.927,440.23,414.450012,1110731,387.684662
2014-03-25,443.651,454.609,438.627,422.149994,1926465,394.88739
2014-03-26,453.219,459.473,450.065,422.799988,2107298,395.495392
2014-03-27,451.134,457.549,446.698,421,1831459,393.811646
2014-03-28,452.738,468.025,452.043,435.25,1906056,407.141357
2014-03-31,467.651,476.471,458.083,433.649994,2086085,405.644714
2014-04-01,466.636,470.858,458.083,434.100006,1290237,406.065643
2014-04-02,467.384,487.482,465.085,452.299988,2696507,423.090271
2014-04-03,485.718,485.718,469.468,447.200012,2053188,418.319641
2014-04-04,476.791,496.034,472.301,455.950012,3643263,426.504547
2014-04-07,488.551,496.034,474.707,451.75,1776241,422.575806
2014-04-09,485.558,500.15,483.206,462.700012,2302077,432.818665
2014-04-10,495.072,555.045,491.918,503.200012,7141830,470.703156
2014-04-11,537.727,550.555,526.181,505,3836932,472.386902
2014-04-15,538.796,548.417,530.243,500.700012,1931748,468.364624
2014-04-16,534.519,561.032,532.007,504.600006,4096256,472.012726
2014-04-17,542.003,560.604,541.896,522.099976,2945686,488.382568
2014-04-21,561.245,576.64,553.762,532.25,2223345,497.877075
2014-04-22,571.722,578.564,562.047,527.75,1852374,493.667664
2014-04-23,564.987,569.477,553.923,522.25,1643157,488.522888
2014-04-24,558.306,558.306,558.306,522.25,0,488.522888
2014-04-25,556.969,568.729,553.014,523.049988,1845074,489.271179
2014-04-28,559.161,565.415,556.007,523.75,1256373,489.926025
2014-04-29,561.245,580.862,553.762,530.950012,2476233,496.661041
2014-04-30,570.867,574.929,531.9,508.600006,2933264,475.754395
2014-05-02,548.845,559.642,543.072,518.799988,1708464,485.295654
2014-05-05,554.617,565.735,550.288,519.099976,1371755,485.576263
2014-05-06,556.488,561.459,542.163,512.950012,1682591,479.823486
2014-05-07,545.21,554.831,538.903,512.150024,1881415,479.075165
2014-05-08,550.769,553.014,542.858,514.099976,1580136,480.89917
2014-05-09,550.555,588.399,546.332,544.299988,2868406,509.148865
2014-05-12,587.49,607.268,584.55,558.700012,2025115,522.618958
2014-05-13,604.007,638.43,597.272,588.599976,3616989,550.587952
2014-05-14,622.181,640.889,620.47,590.150024,2603677,552.037903
2014-05-15,635.009,640.194,618.546,585.950012,1815617,548.109131
2014-05-16,651.472,688.461,634.261,626.25,5041827,585.806458
2014-05-19,677.771,791.089,676.702,731.599976,7539193,684.352905
2014-05-20,782.537,795.846,756.131,711.299988,4737899,665.363953
2014-05-21,761.958,773.664,731.757,695.599976,3149983,650.677856
2014-05-22,749.396,769.601,743.249,711.5,3069789,665.551025
2014-05-23,767.089,783.338,761.156,727.75,3326637,680.751587
2014-05-26,787.24,816.639,721.655,704.299988,3589630,658.815979
2014-05-27,757.895,758.804,714.653,697.25,2071515,652.221313
2014-05-28,750.359,756.773,735.713,700.049988,2458905,654.840454
2014-05-29,750.358,753.459,724.167,680.849976,2139871,636.880432
2014-05-30,730.154,752.603,726.091,690.799988,2895390,646.187866
2014-06-02,745.174,784.675,740.951,727.700012,3731476,680.704834
2014-06-03,780.719,783.926,755.811,720.650024,3144641,674.110107
2014-06-04,769.708,799.641,768.372,732.549988,4345367,685.241577
2014-06-05,786.92,845.931,786.92,781.299988,7348140,730.843323
2014-06-06,843.792,851.917,823.481,786.849976,3494312,736.034851
2014-06-09,852.559,875.971,850.527,808.75,3739670,756.52063
2014-06-10,870.091,876.505,824.336,810.150024,3700580,757.8302
2014-06-11,869.129,872.977,824.87,782.099976,3619426,731.591675
2014-06-12,831.659,848.282,815.944,776.849976,2639024,726.680664
2014-06-13,833.102,841.975,786.011,742.25,2571606,694.315125
2014-06-16,793.494,809.209,763.935,752,3418461,703.435547
2014-06-17,807.445,825.245,792.372,768.599976,3147832,718.96344
2014-06-18,817.815,829.574,791.196,748.900024,2850044,700.535828
2014-06-19,804.879,814.287,778.688,735.549988,2131454,688.047852
2014-06-20,782.055,797.396,772.541,726.650024,1892512,679.722656
2014-06-23,772.915,783.178,746.456,706.299988,3161669,660.68689
2014-06-24,759.071,785.744,759.018,729.799988,3319511,682.669128
2014-06-25,785.851,799.962,785.851,741.099976,2038844,693.23938
2014-06-26,785.851,795.044,765.753,719.150024,1953109,672.707031
2014-06-27,773.984,788.951,769.815,734.349976,2030630,686.925354
2014-06-30,787.882,832.461,786.919,773.5,3095584,723.547119
2014-07-01,832.568,838.982,815.142,774.5,2154937,724.482422
2014-07-02,833.957,849.886,831.712,787.150024,2097328,736.315552
2014-07-03,845.556,864.639,824.336,794.700012,3261708,743.377991
2014-07-04,849.886,857.369,827.062,791.900024,2082761,740.758728
2014-07-07,849.672,863.57,844.808,801.799988,2114591,750.019409
2014-07-08,859.401,870.732,783.606,749.400024,3646876,701.003418
2014-07-09,794.189,829.788,781.468,749.849976,4413990,701.424316
2014-07-10,804.024,849.886,764.63,764.950012,5616407,715.549194
2014-07-11,819.953,837.432,761.156,718.650024,4167618,672.239319
2014-07-14,765.432,779.116,754.741,718.349976,2017942,671.958679
2014-07-15,775.053,825.726,771.846,764.549988,3197697,715.175049
2014-07-16,827.383,837.806,811.294,780.200012,2745024,729.814392
2014-07-17,828.505,846.465,823.801,786.849976,2537350,736.034851
2014-07-18,830.643,832.247,807.124,766.75,2466123,717.23291
2014-07-21,826.367,836.951,814.287,766.5,1875605,716.999084
2014-07-22,823.481,829.841,799.855,756.700012,1912539,707.832031
2014-07-23,812.683,819.365,792.799,752.5,1620444,703.903259
2014-07-24,806.055,819.953,799.534,759.400024,1819849,710.357666
2014-07-25,810.332,811.935,770.777,732.849976,1952865,685.522217
2014-07-28,786.813,798.038,773.984,735.450012,1618023,687.954346
2014-07-30,788.951,809.049,777.886,752.650024,1636046,704.04364
2014-07-31,798.572,814.608,788.416,741.400024,2234713,693.520081
2014-08-01,780.398,803.81,775.053,732.450012,1818968,685.148071
2014-08-04,788.951,815.249,778.528,751.200012,1798472,702.687195
2014-08-05,807.124,828.291,798.839,771.799988,2570858,721.956848
2014-08-06,822.625,832.781,810.438,760.900024,1906426,711.760803
2014-08-07,816.211,820.808,796.594,748.25,1731892,699.927673
2014-08-08,791.73,792.318,764.416,716.599976,1850696,670.321594
2014-08-11,778.047,781.307,751.588,708.650024,2117357,662.885071
2014-08-12,763.828,780.398,760.354,726.75,1633730,679.816162
2014-08-13,774.946,776.496,739.775,705.200012,2105855,659.657959
2014-08-14,755.757,767.784,743.089,714.950012,1990725,668.778198
2014-08-18,760.087,782.323,757.628,725.549988,1366037,678.693604
2014-08-19,779.329,785.744,773.236,731.049988,1191087,683.838501
2014-08-20,774.038,787.989,774.038,728.349976,1265485,681.312805
2014-08-21,777.191,785.423,765.432,724,1264320,677.243774
2014-08-22,773.61,785.637,767.142,731.5,1554237,684.259399
2014-08-25,779.33,788.096,744.319,702.849976,2065815,657.459534
2014-08-26,746.189,753.566,729.085,699.700012,2183716,654.513062
2014-08-27,751.214,756.131,738.92,699.799988,1496061,654.606567
2014-08-28,751,755.49,738.866,699.299988,3767094,654.138916
2014-09-01,748.327,788.897,748.327,735.099976,2242797,687.626953
2014-09-02,782.643,806.804,782.643,749.5,2253840,701.096924
2014-09-03,804.612,808.193,781.842,735.75,1964368,688.234985
2014-09-04,784.675,790.501,760.407,716.450012,1605097,670.181335
2014-09-05,761.53,772.701,748.06,704.25,1629713,658.769226
2014-09-08,752.176,757.788,734.109,690.049988,1770904,645.486267
2014-09-09,738.171,751.855,737.637,698.700012,1612493,653.577637
2014-09-10,742.02,759.659,741.86,704.549988,1562214,659.049866
2014-09-11,757.735,760.835,744.158,701.650024,1270740,656.337219
2014-09-12,745.281,753.779,734.483,690.700012,1403970,646.09436
2014-09-15,731.223,746.189,729.085,689,1133993,644.504089
2014-09-16,736.568,741.432,692.951,651.900024,1643788,609.800049
2014-09-17,694.875,707.437,679.962,657,2130420,614.570679
2014-09-18,684.829,715.795,682.716,674.200012,2296464,637.942383
2014-09-19,713.364,715.266,678.7,647.200012,2485040,612.394409
2014-09-22,677.114,684.776,671.302,641.700012,1205957,607.190186
2014-09-23,676.375,695.133,665.806,636.400024,2327069,602.175232
2014-09-24,668.977,681.659,644.67,636.400024,2231846,602.175232
2014-09-25,669.082,676.163,625.382,598.349976,2233443,566.171448
2014-09-26,626.756,644.828,613.017,593.700012,2846550,561.771484
2014-09-29,626.016,639.385,622.053,593.450012,1642568,561.534973
2014-09-30,623.586,634.101,603.453,585.450012,2476606,553.96521
2014-10-01,615.184,635.052,615.184,592.549988,1609953,560.68335
2014-10-07,619.94,628.606,596.584,567.599976,1713294,537.075134
2014-10-08,595.368,608.737,587.125,572.299988,1860298,541.5224
2014-10-09,609.635,625.647,603.664,585.700012,1847959,554.201782
2014-10-10,612.753,632.78,599.12,582.099976,2168486,550.79541
2014-10-13,609.054,623.321,602.502,583.200012,1678577,551.836243
2014-10-14,619.411,622.317,594.259,571.799988,1779181,541.049255
2014-10-15,604.298,604.298,604.298,571.799988,0,541.049255
2014-10-16,596.055,611.591,572.805,546.099976,2913194,516.731384
2014-10-17,580.15,594.998,572.91,554.25,2134866,524.443054
2014-10-20,597.271,605.038,585.54,561.950012,1701784,531.729004
2014-10-21,596.055,617.139,593.942,578.950012,2071412,547.814697
2014-10-22,619.305,620.362,605.672,579.150024,1454929,548.004089
2014-10-27,612.542,614.021,597.112,568.5,958191,537.926819
2014-10-28,601.868,611.908,594.047,575.25,1552026,544.313782
2014-10-29,612.964,615.818,603.03,581.099976,1632220,549.849121
2014-10-30,611.221,635.105,607.997,597.549988,2721352,565.41449
2014-10-31,639.385,678.171,636.215,637.200012,4157925,602.932251
2014-11-03,676.375,694.658,672.359,649.150024,2177882,614.239502
2014-11-05,690.113,693.918,665.119,632.049988,2247798,598.059082
2014-11-07,666.599,679.704,660.575,629.349976,1862934,595.504272
2014-11-10,668.977,686.52,668.977,640.849976,2170968,606.385803
2014-11-11,680.549,688.845,667.391,643.25,2216755,608.65686
2014-11-12,682.187,685.252,668.29,636.700012,1749766,602.459045
2014-11-13,675.318,681.183,650.482,620.900024,1602582,587.508789
2014-11-14,659.465,662.002,645.357,621.099976,1948213,587.697937
2014-11-17,650.165,678.224,650.165,638.450012,1967409,604.114929
2014-11-18,675.318,699.995,675.318,657.25,3644009,621.903931
2014-11-19,699.572,710.088,671.143,638.950012,3594724,604.588074
2014-11-20,676.058,677.379,653.705,626.5,1723781,592.807617
2014-11-21,662.16,675.846,655.819,623.75,1563172,590.205505
2014-11-24,664.274,668.343,649.214,618.299988,1397235,585.048523
2014-11-25,652.385,652.385,613.123,586.5,2730166,554.958679
2014-11-26,623.533,641.71,617.879,599.150024,2650441,566.928467
2014-11-27,634.207,646.36,627.972,597.900024,2822358,565.745728
2014-11-28,634.101,652.49,634.101,609.599976,2545320,576.816467
2014-12-01,640.442,645.039,623.638,594.950012,1685643,562.954346
2014-12-02,622.476,644.67,619.041,606.099976,2108584,573.504639
