"Date","RESTILE.BO.Open","RESTILE.BO.High","RESTILE.BO.Low","RESTILE.BO.Close","RESTILE.BO.Volume","RESTILE.BO.Adjusted"
2016-11-30,4.18,5.1,4.18,4.7,25596,4.7
2016-12-01,4.58,5.13,4.58,4.85,115,4.85
2016-12-02,4.44,4.99,4.44,4.68,220,4.68
2016-12-05,4.68,4.68,4.68,4.68,0,4.68
2016-12-06,4.57,4.95,4.57,4.85,158,4.85
2016-12-07,5,5,5,5,700,5
2016-12-08,4.55,4.97,4.55,4.97,2405,4.97
2016-12-09,4.97,4.97,4.97,4.97,0,4.97
2016-12-12,5,5.8,4.41,5.49,6746,5.49
2016-12-13,5.05,5.25,5.05,5.25,1800,5.25
2016-12-14,5.96,5.96,5.4,5.44,1040,5.44
2016-12-15,5.5,6,5.04,5.52,1879,5.52
2016-12-16,6,6,4.95,5.43,5277,5.43
2016-12-19,4.9,5.75,4.9,5.15,3689,5.15
2016-12-20,5.68,5.68,5.15,5.3,2200,5.3
2016-12-21,6,6.36,5.52,6.31,63444,6.31
2016-12-22,6.6,6.85,5.61,5.93,14803,5.93
2016-12-23,5.37,6.5,5.37,6.28,2447,6.28
2016-12-26,7.29,7.29,5.7,6.25,7755,6.25
2016-12-27,6,7,5.97,6.03,18021,6.03
2016-12-28,6.84,7.2,5.75,5.96,19861,5.96
2016-12-29,5.27,6.27,5.27,5.91,5364,5.91
2016-12-30,6.54,6.54,5.81,6.04,1270,6.04
2017-01-02,6,6,5.52,5.53,10605,5.53
2017-01-03,5.55,6.16,5.51,5.97,2283,5.97
2017-01-04,6,6.5,5.99,6,5551,6
2017-01-05,6.1,6.1,6.05,6.1,1150,6.1
2017-01-06,5.71,6.1,5.7,5.8,4287,5.8
2017-01-09,5.8,5.8,5.8,5.8,0,5.8
2017-01-10,5.33,6.55,5.33,6.54,4412,6.54
2017-01-11,5.77,6.38,5.77,6.14,1616,6.14
2017-01-12,5.63,6.12,5.63,6.12,120,6.12
2017-01-13,6,6,5.75,5.79,5066,5.79
2017-01-16,6.01,6.01,5.7,5.92,300,5.92
2017-01-17,5.8,5.8,5.8,5.8,60,5.8
2017-01-18,5.72,6.63,5.72,6.63,30,6.63
2017-01-19,5.8,6.51,5.8,5.82,102,5.82
2017-01-20,5.86,5.9,5.85,5.9,2240,5.9
2017-01-23,5.41,6.35,5.41,5.72,1910,5.72
2017-01-24,5.72,5.72,5.72,5.72,0,5.72
2017-01-25,5.32,6,5.32,5.71,2001,5.71
2017-01-27,5.71,6.36,5.62,5.94,8712,5.94
2017-01-30,5.93,5.93,5.88,5.88,2,5.88
2017-01-31,5.55,5.6,5.55,5.59,1060,5.59
2017-02-01,5.4,5.4,5.39,5.4,500,5.4
2017-02-02,5.42,5.92,5.42,5.92,172,5.92
2017-02-03,5.26,5.33,5.26,5.33,70,5.33
2017-02-06,5.36,5.41,5.36,5.41,160,5.41
2017-02-07,5.5,5.8,5.5,5.51,1152,5.51
2017-02-08,5.5,6.03,5.47,5.95,3036,5.95
2017-02-09,5.85,6.2,5.85,6.02,9550,6.02
2017-02-10,6.49,6.5,5.66,6.07,621,6.07
2017-02-13,5.47,5.92,5.46,5.9,2322,5.9
2017-02-14,5.85,6.25,5.85,6.25,1310,6.25
2017-02-15,5.52,5.8,5.52,5.8,236,5.8
2017-02-16,5.8,5.8,5.8,5.8,0,5.8
2017-02-17,5.95,5.96,5.85,5.95,1902,5.95
2017-02-20,6.29,6.29,6.29,6.29,1000,6.29
2017-02-21,6.29,6.29,5.62,5.9,1191,5.9
2017-02-22,5.9,5.9,5.9,5.9,250,5.9
2017-02-23,6,6.24,5.62,5.62,1166,5.62
2017-02-27,5.62,5.94,4.51,5.22,19067,5.22
2017-02-28,5.76,5.76,5.23,5.73,1120,5.73
2017-03-01,5.73,5.73,5.73,5.73,0,5.73
2017-03-02,5,5.84,5,5.23,2906,5.23
2017-03-03,5.23,5.23,5.23,5.23,0,5.23
2017-03-06,4.8,5.77,4.19,5.04,29909,5.04
2017-03-07,5.01,5.3,5,5.29,1240,5.29
2017-03-08,5.49,5.49,4.9,5.08,5523,5.08
2017-03-09,5.01,5.3,5,5.27,736,5.27
2017-03-10,4.91,4.91,4.9,4.9,20,4.9
2017-03-14,4.9,5.39,4.8,5.11,51,5.11
2017-03-15,5.01,5.45,5,5.29,4721,5.29
2017-03-16,5.59,5.59,4.86,5.55,202,5.55
2017-03-17,4.94,5.59,4.89,5.2,7744,5.2
2017-03-20,5,5.47,4.84,5.47,83,5.47
2017-03-21,5.02,5.55,5,5.34,5026,5.34
2017-03-22,5.45,5.45,5.45,5.45,400,5.45
2017-03-23,4.84,5.49,4.37,5.02,17982,5.02
2017-03-24,5.28,5.28,4.67,5.09,2817,5.09
2017-03-27,5.1,5.1,4.83,5.05,661,5.05
2017-03-28,5.49,5.49,4.82,5.06,7112,5.06
2017-03-29,5.05,5.43,4.89,4.99,5858,4.99
2017-03-30,4.55,5.63,4.55,4.99,221,4.99
2017-03-31,5.1,5.7,4.85,4.85,19544,4.85
2017-04-03,4.9,5.26,4.88,5.26,75,5.26
2017-04-05,5.26,5.82,4.81,5.05,31569,5.05
2017-04-06,5.19,5.19,4.92,5,5800,5
2017-04-07,4.99,5.01,4.8,5,9200,5
2017-04-10,4.95,5,4.82,4.95,1918,4.95
2017-04-11,5,5.5,5,5.15,12767,5.15
2017-04-12,4.8,4.8,4.8,4.8,40,4.8
2017-04-13,5,5.6,5,5.35,15912,5.35
2017-04-17,5.35,5.35,4.75,4.98,34200,4.98
2017-04-18,4.91,5,4.91,5,2520,5
2017-04-19,5,5,4.8,5,11807,5
2017-04-20,4.8,5.3,4.8,4.91,3825,4.91
2017-04-21,4.92,5.39,4.92,5.1,56565,5.1
2017-04-24,4.37,5.09,4.37,5,2630,5
2017-04-25,5,5.1,4.81,5.1,2045,5.1
2017-04-26,5.1,5.28,4.72,4.83,20108,4.83
2017-04-27,5.35,5.69,5,5.09,56833,5.09
2017-04-28,5.61,5.61,5.02,5.25,28473,5.25
2017-05-02,5.25,5.79,5.15,5.67,78892,5.67
2017-05-03,5.12,6.5,5.12,5.8,30665,5.8
2017-05-04,5.8,6.48,5.8,6.27,68605,6.27
2017-05-05,6,6.25,6,6.06,9473,6.06
2017-05-08,5.66,6.34,5.66,6.09,1759,6.09
2017-05-09,5.81,6,5.81,5.92,11966,5.92
2017-05-10,5.9,5.91,5.15,5.5,4143,5.5
2017-05-11,5.75,6.17,5.63,5.68,5578,5.68
2017-05-12,5.62,5.99,5.62,5.79,11795,5.79
2017-05-15,5.06,6.25,5.06,6.02,6383,6.02
2017-05-16,5.32,6.39,5.32,6.15,28751,6.15
2017-05-17,5.77,6.55,5.77,6.38,20201,6.38
2017-05-18,6,6.19,5.94,6.19,35999,6.19
2017-05-19,6,6,5.81,6,9920,6
2017-05-22,6.99,6.99,5.74,5.75,16023,5.75
2017-05-23,5.51,5.69,5.51,5.65,351,5.65
2017-05-24,5.13,6.18,5.13,5.65,3766,5.65
2017-05-25,5.5,5.94,5.19,5.94,14274,5.94
2017-05-26,6.23,6.23,5.42,5.76,3017,5.76
2017-05-29,5.3,5.8,5.2,5.75,4489,5.75
2017-05-30,5.2,6.21,5.2,6.16,2496,6.16
2017-05-31,5.17,6.21,5.17,6.17,2740,6.17
2017-06-01,7.35,7.35,5.55,6,13163,6
2017-06-02,5.62,6.97,5.62,5.75,8886,5.75
2017-06-05,5.7,6.1,5.7,6,3007,6
2017-06-06,5.39,5.8,5.39,5.8,271,5.8
2017-06-07,5.48,5.9,5.48,5.66,2302,5.66
2017-06-08,5.24,6,5.24,6,520,6
2017-06-09,5.12,6,5.12,6,2716,6
2017-06-12,5.39,6.29,5.39,5.81,575,5.81
2017-06-13,5.41,6.18,5.41,5.8,3188,5.8
2017-06-14,5.12,6.2,5.12,5.72,6453,5.72
2017-06-15,5.31,5.95,5.31,5.94,608,5.94
2017-06-16,5.6,5.9,5.5,5.63,14348,5.63
2017-06-19,5.2,6.25,5.2,6.15,2451,6.15
2017-06-20,6.45,6.45,5.55,6,1979,6
2017-06-21,5.51,6,5.51,5.66,459,5.66
2017-06-22,5.31,6.2,5.31,6,320,6
2017-06-23,5.5,5.76,5.5,5.56,2770,5.56
2017-06-27,5.56,5.97,5.25,5.67,460,5.67
2017-06-28,5.91,5.91,5.42,5.64,2310,5.64
2017-06-29,5.6,5.8,5.6,5.61,2233,5.61
2017-06-30,5.31,6.35,5.31,5.74,4040,5.74
2017-07-03,6.4,6.6,5.75,5.75,912,5.75
2017-07-04,5.7,5.7,5.7,5.7,1840,5.7
2017-07-05,5.49,5.6,5.49,5.51,176,5.51
2017-07-06,5.54,6.61,5.5,5.58,17112,5.58
2017-07-07,5.25,6.4,5.25,5.98,7778,5.98
2017-07-10,6.59,6.59,5.63,5.91,9567,5.91
2017-07-11,5.59,5.93,5.59,5.66,1177,5.66
2017-07-12,5.3,5.93,5.3,5.75,10980,5.75
2017-07-13,5.75,6.7,5.57,5.8,3854,5.8
2017-07-14,5.8,5.9,5.8,5.89,2148,5.89
2017-07-17,5.8,6.52,5.8,5.91,37678,5.91
2017-07-18,6.15,6.15,5.8,5.85,254,5.85
2017-07-19,5.53,6,5.53,5.85,13657,5.85
2017-07-20,6.33,6.33,5.61,6,102,6
2017-07-21,5.99,7.2,5.84,6,70862,6
2017-07-24,5.55,6.39,5.55,5.97,2000,5.97
2017-07-25,6.5,7.1,5.44,6.02,18215,6.02
2017-07-26,6.5,6.5,5.69,6,7851,6
2017-07-27,6.57,6.57,5.12,5.61,54245,5.61
2017-07-28,5.16,5.84,5.16,5.69,2036,5.69
2017-07-31,5.77,5.8,5.25,5.5,12247,5.5
2017-08-01,5.5,5.65,5.5,5.65,299,5.65
2017-08-02,5.05,5.65,5.05,5.64,817,5.64
2017-08-03,4.64,5.61,4.64,5.51,2777,5.51
2017-08-04,4.73,5.64,4.73,5.42,11897,5.42
2017-08-07,4.61,5.75,4.61,5.5,4353,5.5
2017-08-08,5.76,6,5.5,5.56,7434,5.56
2017-08-09,5.93,6.3,4.53,5.51,10367,5.51
2017-08-10,5.04,5.55,4.65,5.12,7282,5.12
2017-08-11,5.13,5.13,4.7,4.74,2798,4.74
2017-08-14,4.88,5.35,4.88,5.35,240,5.35
2017-08-16,5.35,5.35,4.29,4.94,12625,4.94
2017-08-17,4.53,5.1,4.11,4.72,8267,4.72
2017-08-18,4.76,4.76,4.73,4.73,700,4.73
2017-08-21,4.8,5.18,4.8,5,761,5
2017-08-22,4.82,5.14,4.81,5.14,1501,5.14
2017-08-23,4.76,5.22,4.76,5.06,2745,5.06
2017-08-24,4.95,5,4.95,5,220,5
2017-08-28,5,5.5,4.7,5.1,7336,5.1
2017-08-29,5,5.09,4.73,5.09,3200,5.09
2017-08-30,4.59,4.63,4.58,4.62,520,4.62
2017-08-31,4.62,4.62,4.62,4.62,0,4.62
2017-09-01,4.61,4.61,4.61,4.61,200,4.61
2017-09-04,4.61,4.61,4.61,4.61,0,4.61
2017-09-05,4.36,5.35,4.36,5.33,4188,5.33
2017-09-06,5.28,5.87,5,5.26,2685,5.26
2017-09-07,5,5.73,4.43,5.3,10191,5.3
2017-09-08,5.45,5.5,4.87,5.48,3685,5.48
2017-09-11,5.5,5.5,5.2,5.3,6251,5.3
2017-09-12,5.3,5.3,5.3,5.3,0,5.3
2017-09-13,5.3,5.3,5.3,5.3,0,5.3
2017-09-14,4.99,5.43,4.43,5.35,464,5.35
2017-09-15,5.05,5.38,4.99,5.38,6210,5.38
2017-09-18,5,5.48,5,5,2200,5
2017-09-19,5.48,5.48,4.86,5.43,1250,5.43
2017-09-20,6,6,5.03,5.35,40659,5.35
2017-09-21,5.06,5.3,5.06,5.24,12534,5.24
2017-09-22,5.5,5.5,5.12,5.17,4866,5.17
2017-09-25,4.77,5.32,4.77,4.87,2721,4.87
2017-09-26,4.76,5.28,4.75,5.11,12782,5.11
2017-09-27,5.39,5.39,4.87,5.08,5814,5.08
2017-09-28,4.63,5.5,4.63,5.28,2966,5.28
2017-09-29,5.25,5.45,5.12,5.42,4053,5.42
2017-10-03,5.42,5.42,5.01,5.25,250,5.25
2017-10-04,5.01,5.05,5.01,5.04,210,5.04
2017-10-05,5.04,5.04,4.92,4.94,1270,4.94
2017-10-06,4.88,4.88,4.88,4.88,20,4.88
2017-10-09,4.92,5.49,4.92,5.49,3090,5.49
2017-10-10,5.15,5.99,5.06,5.7,11380,5.7
2017-10-11,5.68,5.69,5.16,5.16,500,5.16
2017-10-12,5.86,6.19,5.1,6.15,29107,6.15
2017-10-13,6.15,7.38,6.15,7.17,46758,7.17
2017-10-16,7.87,7.87,6.97,7.21,22433,7.21
2017-10-17,7,7,6.49,6.5,29129,6.5
2017-10-18,6.1,6.5,6.1,6.3,14234,6.3
2017-10-19,6.1,6.79,6,6.02,46,6.02
2017-10-23,6.02,6.62,5.72,5.76,32830,5.76
2017-10-24,5.99,6.3,5.41,5.93,8988,5.93
2017-10-25,5.61,6.3,5.6,5.8,10790,5.8
2017-10-26,5.8,6.14,5.73,5.8,4713,5.8
2017-10-27,5.98,6.37,5.7,5.86,65025,5.86
2017-10-30,5.6,5.97,5.52,5.77,8019,5.77
2017-10-31,6.19,6.19,5.55,5.99,17221,5.99
2017-11-01,5.99,6.4,5.85,5.99,181017,5.99
2017-11-02,6.35,6.39,5.96,6.29,17027,6.29
2017-11-03,5.81,6.91,5.81,6.3,23117,6.3
2017-11-06,6.35,6.89,6.1,6.57,23464,6.57
2017-11-07,6.75,6.75,6.5,6.64,2681,6.64
2017-11-08,6.25,6.64,6.22,6.25,3273,6.25
2017-11-09,6.15,6.57,5.64,5.81,30438,5.81
2017-11-10,5.24,6.3,5.24,5.83,19824,5.83
2017-11-13,5.95,6.29,5.94,6.09,12890,6.09
2017-11-14,6.36,6.36,6.09,6.1,2463,6.1
2017-11-15,6,6.01,6,6,1090,6
2017-11-16,5.71,6,5.71,6,1079,6
2017-11-17,6.08,6.45,5.83,6.13,6742,6.13
2017-11-20,6,6.49,5.81,6,14740,6
2017-11-21,6.49,6.5,6.01,6.25,12323,6.25
2017-11-22,6.83,6.83,6.12,6.25,17250,6.25
2017-11-23,6.25,6.28,5.89,6.1,2300,6.1
2017-11-24,6.11,6.58,6.11,6.58,4300,6.58
2017-11-27,6.98,6.98,6.12,6.41,12482,6.41
2017-11-28,6.8,7,6.35,6.55,17979,6.55
2017-11-29,7.07,7.1,6.11,6.94,19433,6.94
2017-11-30,6.9,6.94,6.41,6.83,12492,6.83
2017-12-01,6.86,6.96,6.52,6.95,11324,6.95
2017-12-04,6.9,7.25,6.8,6.8,2390,6.8
2017-12-05,7.01,7.38,6.86,7.09,13892,7.09
2017-12-06,7.74,7.74,6.61,6.84,17023,6.84
2017-12-07,7.55,7.55,5.83,7.14,22934,7.14
2017-12-08,7.15,7.74,7,7.2,12777,7.2
2017-12-11,8,8,6.18,7.27,10579,7.27
2017-12-12,7.85,7.85,6.82,7.06,4842,7.06
2017-12-13,7.77,7.77,6.7,7.06,4822,7.06
2017-12-14,7,7.19,6.86,6.95,11247,6.95
2017-12-15,7.05,7.61,6.64,7.11,3662,7.11
2017-12-18,7.6,7.7,6.91,6.97,25070,6.97
2017-12-19,7,7.69,6.12,7.19,6262,7.19
2017-12-20,7.5,7.5,7.15,7.26,10217,7.26
2017-12-21,7,7.74,7,7.13,7510,7.13
2017-12-22,7.15,8.55,7.15,8.5,173882,8.5
2017-12-26,8.5,9.49,8.5,8.94,57013,8.94
2017-12-27,9.29,9.49,8.7,9.4,46112,9.4
2017-12-28,9.5,9.5,8.55,8.59,32387,8.59
2017-12-29,9.85,9.85,8.51,8.78,22779,8.78
2018-01-01,9.8,10,8.91,9.44,39400,9.44
2018-01-02,10.4,10.5,9.2,9.85,36531,9.85
2018-01-03,10.74,10.74,9.1,9.47,47446,9.47
2018-01-04,9.69,10.3,9.32,10.03,33675,10.03
2018-01-05,10.9,10.9,9.85,10.4,24167,10.4
2018-01-08,10.2,11.45,10.15,10.3,16378,10.3
2018-01-09,10.8,10.8,9.75,9.79,19057,9.79
2018-01-10,9,10,9,9.45,8092,9.45
2018-01-11,8.75,9.6,8.57,9.58,8040,9.58
2018-01-12,9.25,9.98,9.02,9.56,6853,9.56
2018-01-15,9.25,9.95,9.2,9.8,13151,9.8
2018-01-16,9.25,9.5,8.38,8.94,16317,8.94
2018-01-17,8.31,9.19,8.11,8.87,10521,8.87
2018-01-18,9.45,10.2,8.07,8.95,9174,8.95
2018-01-19,8.7,9.2,8.4,8.66,9493,8.66
2018-01-22,8.4,8.9,8.37,8.37,4250,8.37
2018-01-23,8.34,8.69,7.8,8.21,4893,8.21
2018-01-24,8.25,9.5,8.01,8.25,10584,8.25
2018-01-25,7.93,8.65,7.93,8.12,4789,8.12
2018-01-29,8.12,8.75,7.36,8.11,12270,8.11
2018-01-30,7.79,7.79,7.79,7.79,100,7.79
2018-01-31,7.5,8,7.2,7.34,7150,7.34
2018-02-01,7.14,8.71,7.14,8.6,7113,8.6
2018-02-02,8,8.6,7.31,8.01,10413,8.01
2018-02-05,8.02,8.02,7.2,7.38,1914,7.38
2018-02-06,8.58,8.58,7.01,7.25,6402,7.25
2018-02-07,8.44,8.44,7.5,8,6351,8
2018-02-08,7.55,8.5,7.55,7.81,2270,7.81
2018-02-09,7.5,8,7.34,7.79,4612,7.79
2018-02-12,8,8.77,7.54,7.9,16641,7.9
2018-02-14,7.9,8.6,7.61,8.42,5115,8.42
2018-02-15,8,8.94,7.6,7.99,9093,7.99
2018-02-16,7.99,7.99,7.62,7.62,1225,7.62
2018-02-19,6.8,8.1,6.79,7.2,4378,7.2
2018-02-20,7.5,7.5,6.51,7,4060,7
2018-02-21,7.49,7.5,6.77,7,1286,7
2018-02-22,6.7,7.5,6.7,7,4469,7
2018-02-23,7.1,7.25,6.56,7,17120,7
2018-02-26,7.3,7.4,6.65,7.25,8281,7.25
2018-02-27,7.2,7.3,6.62,6.9,14967,6.9
2018-02-28,6.65,7.13,6.62,6.97,770,6.97
2018-03-01,7,7.2,6.75,6.98,2396,6.98
2018-03-05,6.98,7.1,6.03,6.6,6618,6.6
2018-03-06,7.74,7.74,6.36,6.69,5634,6.69
2018-03-07,7,7.1,6.51,6.97,870,6.97
2018-03-08,7.1,7.2,6.57,6.57,900,6.57
2018-03-09,6.17,7.15,6.17,6.6,5632,6.6
2018-03-12,6.66,7.15,6.66,7.15,21,7.15
2018-03-13,6.57,7.6,6.57,6.77,8475,6.77
2018-03-14,7.69,7.7,6.5,7.65,6837,7.65
2018-03-15,8.1,8.1,6.51,7.97,8098,7.97
2018-03-16,7.19,7.85,6.9,7.11,2217,7.11
2018-03-19,6.75,7,6.61,6.74,326,6.74
2018-03-20,6.99,6.99,6.76,6.76,170,6.76
2018-03-21,6.63,7.29,6.61,7.15,20974,7.15
2018-03-22,7.86,7.86,6.75,7.1,445,7.1
2018-03-23,5.96,6.5,5.8,6.1,10474,6.1
2018-03-26,5.68,6.8,5.68,5.91,1002,5.91
2018-03-27,6.75,6.96,5.82,6.39,4705,6.39
2018-03-28,7.35,7.35,6.35,6.54,2660,6.54
2018-04-02,6.54,7.83,6.51,7.21,811,7.21
