"Date","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
2011-08-11,980,983.400024,963,978.349976,1450232,880.81073
2011-08-12,990.549988,991.900024,937.5,947.150024,2084542,852.721191
2011-08-16,967,978.349976,956.049988,973.599976,1491784,876.534058
2011-08-17,974.5,1009.400024,970,999.900024,2278946,900.212219
2011-08-18,1005.900024,1009.299988,958,962.349976,1809948,866.405823
2011-08-19,943,946.950012,905,928.950012,2721807,836.335754
2011-08-22,929,930,902,918.049988,1764461,826.522461
2011-08-23,920.849976,988,920.349976,981.599976,2437335,883.736511
2011-08-24,978,978,955,962.599976,1597395,866.630798
2011-08-25,969.700012,973,938,950.400024,2222744,855.647278
2011-08-26,951.099976,969.5,940,948.450012,1792455,853.891663
2011-08-29,964.099976,1024,964.099976,1019.599976,2795222,917.948181
2011-08-30,1030,1050.300049,1024.150024,1042.400024,2983341,938.475037
2011-09-02,1073,1074.75,1012,1022.099976,2206753,920.198792
2011-09-05,1015.799988,1033.199951,998.450012,1027.699951,1894829,925.240601
2011-09-06,1018,1042,1005,1033.900024,2381646,930.822449
2011-09-07,1034.099976,1050,1025,1031,2216078,928.211731
2011-09-08,1033,1054.949951,1029,1036.050049,2446331,932.758179
2011-09-09,1040,1051.599976,1010.650024,1016.049988,2531325,914.752075
2011-09-12,1000,1003.849976,978.650024,985.700012,1648585,887.427795
2011-09-13,997.799988,1024,988.75,993.75,1899102,894.675415
2011-09-14,1001,1029,993.75,1015.099976,2372816,913.896729
2011-09-15,1028,1045.800049,1010,1041.75,1926119,937.889648
2011-09-16,1048,1072.400024,1021.299988,1027.75,2328252,925.285522
2011-09-19,1021.5,1032.5,1012.5,1018.049988,1120117,916.552673
2011-09-20,1022.099976,1064,1022.099976,1057.949951,1743993,952.47467
2011-09-21,1067.949951,1067.949951,1036.900024,1043.5,1370380,939.465271
2011-09-22,1023,1034,986.200012,994.400024,1570785,895.26062
2011-09-23,988,1015,982.25,990.299988,2282116,891.569397
2011-09-26,996,1008,969,996.950012,1694239,897.556274
2011-09-27,1013.799988,1045,1006,1040.550049,1982289,936.809509
2011-09-28,1048.5,1064.699951,1037,1047.900024,2212595,943.426758
2011-09-29,1043.25,1068,1035.699951,1061.449951,2690175,955.625732
2011-09-30,1049.900024,1064,1033.099976,1037.300049,1345509,933.883423
2011-10-03,1020,1049.900024,1015.299988,1043.300049,1974632,939.285339
2011-10-04,1038.400024,1059,1029.099976,1045.949951,2359112,941.671143
2011-10-05,1054.5,1063,1041,1043.550049,1707631,939.510193
2011-10-07,1075.099976,1077.800049,1037.5,1048.550049,2542904,944.011963
2011-10-10,1048,1074,1048,1064.699951,1927407,958.551819
2011-10-11,1075,1078,1034.5,1040.849976,2238187,937.079773
2011-10-12,1066,1089.400024,1062,1079.050049,2935831,971.471313
2011-10-13,1096.5,1104.949951,1080.099976,1092.75,2704459,983.805298
2011-10-14,1089.400024,1140.75,1088.900024,1134.25,3355066,1021.167969
2011-10-17,1151.5,1154,1111.300049,1120.25,2179345,1008.563599
2011-10-18,1062,1064.25,1020.5,1033.550049,6003389,930.507446
2011-10-19,1043,1054.400024,1035.199951,1048.949951,1913710,944.371765
2011-10-20,1036,1047,1030.300049,1044.900024,1122706,940.72583
2011-10-21,1054.900024,1060,1043,1049.849976,1230565,945.182129
2011-10-24,1060,1092.300049,1059.5,1079.75,1635860,972.101379
2011-10-25,1089,1107,1071.449951,1098.650024,2079373,991.872498
2011-10-28,1129,1139.099976,1111,1121.5,1629558,1012.502075
2011-10-31,1120,1132,1112,1115.800049,889370,1007.355957
2011-11-01,1108,1123,1096.25,1108.449951,729105,1000.719971
2011-11-02,1101.25,1121.849976,1100,1106.849976,775422,999.275696
2011-11-03,1097.800049,1109.400024,1087,1105,945634,997.605774
2011-11-04,1121,1125,1087.199951,1099.800049,1358004,992.911316
2011-11-08,1096,1114.800049,1096,1105.25,846052,997.831421
2011-11-09,1110,1146,1106.300049,1122.949951,1960990,1013.811157
2011-11-11,1110,1141,1107.25,1131,1814795,1021.078735
2011-11-14,1140,1156,1124.5,1128.400024,1164575,1018.731506
2011-11-15,1125.050049,1138.949951,1120,1124.400024,734239,1015.1203
2011-11-16,1126,1132.800049,1105.199951,1117.25,935801,1008.665222
2011-11-17,1115,1123.5,1107.599976,1115.150024,695994,1006.769287
2011-11-18,1105.75,1109.800049,1076.300049,1086.599976,1394721,980.99408
2011-11-21,1085,1088.300049,1060.099976,1067.199951,1435852,963.479187
2011-11-22,1068.900024,1095,1057,1081.849976,1861791,976.705444
2011-11-23,1081.949951,1081.949951,1041,1062.300049,1177875,959.055542
2011-11-24,1062,1096.400024,1045,1091.800049,1883422,985.688721
2011-11-25,1085,1087.900024,1057.099976,1063.900024,1070302,960.500061
2011-11-28,1077.949951,1096,1074,1088.5,752243,982.709167
2011-11-29,1093,1105.900024,1086.199951,1093.300049,1277348,987.042969
2011-11-30,1081.150024,1122.949951,1081.150024,1115.550049,1740849,1007.130615
2011-12-01,1140,1148.550049,1126.199951,1134.800049,1240724,1024.509644
2011-12-02,1134.849976,1185,1129.599976,1178,1984433,1063.511108
2011-12-05,1172.5,1183.900024,1162.550049,1180.949951,765238,1066.174194
2011-12-07,1180,1192.900024,1173.599976,1179.550049,1318711,1064.910156
2011-12-08,1170,1189,1167.150024,1177.599976,1663222,1063.149658
2011-12-09,1161,1182.800049,1161,1172.400024,1381615,1058.4552
2011-12-12,1176,1190,1155.099976,1180.349976,1586085,1065.632568
2011-12-13,1175,1196.900024,1166.650024,1178.699951,1637279,1064.142578
2011-12-14,1180.5,1189,1170,1182.449951,1673088,1067.52832
2011-12-15,1179.699951,1189.900024,1154.599976,1182.5,1834686,1067.573364
2011-12-16,1176.550049,1182.550049,1132.300049,1146.300049,1775448,1034.89209
2011-12-19,1139,1157.400024,1114.400024,1143.650024,1833862,1032.49939
2011-12-20,1145.349976,1151.099976,1128.25,1133.349976,904698,1023.200256
2011-12-21,1150,1166,1122.449951,1158.699951,1558488,1046.086548
2011-12-22,1152,1163.849976,1134.25,1151.699951,1043134,1039.766968
2011-12-23,1151,1162,1139.099976,1157.150024,789295,1044.687378
2011-12-26,1157.150024,1190.199951,1153.5,1188.400024,1114676,1072.899902
2011-12-27,1185.400024,1190,1170,1179.449951,491951,1064.819824
2011-12-28,1178.699951,1183.550049,1165.900024,1169.199951,598955,1055.566162
2011-12-29,1163.5,1178.099976,1159.5,1165.699951,792864,1052.40625
2011-12-30,1178,1182.5,1156.5,1160.650024,772705,1047.84729
2012-01-02,1161,1185.949951,1153,1178.599976,1124271,1064.052368
2012-01-03,1183.25,1209.900024,1180,1197.599976,1354442,1081.206055
2012-01-04,1204.900024,1205,1169.300049,1173,1193385,1058.996948
2012-01-05,1172.800049,1185,1167.349976,1172,1273656,1058.094116
2012-01-06,1166,1188.349976,1156.800049,1169.400024,1059864,1055.74646
2012-01-09,1171,1179.699951,1165.25,1171.349976,754514,1057.507446
2012-01-10,1175,1185.5,1158.5,1165.400024,1795895,1052.13562
2012-01-11,1171.400024,1175,1133.150024,1137,2837690,1026.495605
2012-01-12,1101,1115,1068.650024,1089.5,4764342,983.612061
2012-01-13,1097.150024,1103.349976,1073,1085.75,2009914,980.226501
2012-01-16,1084,1114,1078.900024,1109.400024,1523601,1001.577881
2012-01-17,1119.900024,1124.699951,1094,1103.949951,1852109,996.657837
2012-01-18,1080,1096.300049,1045.300049,1076.150024,5832766,971.559937
2012-01-19,1087,1088.900024,1065.400024,1075.550049,2081646,971.017944
2012-01-20,1079.949951,1090.949951,1073,1079.5,1286347,974.583984
2012-01-23,1086,1091.449951,1074.150024,1077.699951,1065248,972.95874
2012-01-24,1088,1095,1078,1088.699951,1320655,982.889709
2012-01-25,1094.900024,1109.949951,1091.050049,1098,2922619,994.025024
2012-01-27,1105,1120.550049,1100.099976,1108.75,2604859,1003.757202
2012-01-30,1102.5,1118.949951,1100.75,1111.75,1297779,1006.473083
2012-01-31,1113,1135.900024,1113,1132.400024,1769060,1025.167603
2012-02-01,1129.400024,1135,1108.25,1128.699951,1144402,1021.817932
2012-02-02,1136,1152.650024,1130.300049,1148,1693070,1039.290649
2012-02-03,1145,1176,1141,1171.550049,1388779,1060.610352
2012-02-06,1183.699951,1200.050049,1173.349976,1193.849976,1713598,1080.798584
2012-02-07,1209.699951,1209.699951,1191.900024,1198,1703828,1084.555542
2012-02-08,1216.400024,1226.849976,1211,1219.650024,1813592,1104.155518
2012-02-09,1211.099976,1232,1188,1228.599976,1519031,1112.257935
2012-02-10,1228,1238,1212,1233.400024,1162151,1116.603271
2012-02-13,1222.199951,1237.949951,1214,1225.699951,815885,1109.632568
2012-02-14,1225,1229.550049,1215,1220,913323,1104.472534
2012-02-15,1227.150024,1248.800049,1219.5,1241.599976,1083583,1124.026855
2012-02-16,1238,1242,1218,1225.349976,943330,1109.315552
2012-02-17,1234.849976,1254,1221,1228.75,2048284,1112.393799
2012-02-21,1223.550049,1240,1204.75,1237.050049,1244752,1119.908081
2012-02-22,1235,1266.849976,1229,1252.349976,1570913,1133.758789
2012-02-23,1249.050049,1274.900024,1244,1259.800049,2043440,1140.503662
2012-02-24,1259,1280.849976,1257.25,1270,1173200,1149.737671
2012-02-27,1279,1279.949951,1245.599976,1252.050049,930685,1133.487427
2012-02-28,1255.25,1260.400024,1219.099976,1226.550049,1986745,1110.4021
2012-02-29,1240,1240,1212.25,1221.949951,1530108,1106.237915
2012-03-01,1223,1226.949951,1210.050049,1219.599976,784297,1104.110474
2012-03-02,1226,1227,1207,1217.25,1154616,1101.98291
2012-03-05,1214,1222.449951,1201,1207.300049,770439,1092.974854
2012-03-06,1203,1221.300049,1189,1202,858861,1088.177124
2012-03-07,1195,1206,1186.550049,1192.849976,972833,1079.893555
2012-03-09,1227,1227,1202.949951,1208.550049,1112879,1094.106689
2012-03-12,1215.900024,1218.849976,1183.199951,1189.050049,1120139,1076.453247
2012-03-13,1190,1214.949951,1190,1197,1246232,1083.650513
2012-03-14,1210.099976,1214,1151,1154.550049,4032657,1045.220337
2012-03-15,1159,1170.949951,1145,1163.699951,2142118,1053.503906
2012-03-16,1169.949951,1180,1158,1169.550049,1027362,1058.800049
2012-03-19,1169.550049,1169.550049,1111.800049,1122,2566432,1015.75238
2012-03-20,1129,1145,1120,1134.849976,1841602,1027.385498
2012-03-21,1136.949951,1179.800049,1136.550049,1175.75,2276621,1064.412354
2012-03-22,1174.699951,1189.699951,1160,1167.75,1710847,1057.170044
2012-03-23,1175,1191.900024,1164.800049,1184.650024,1579218,1072.469849
2012-03-26,1177,1185,1154,1161.599976,1526692,1051.602661
2012-03-27,1173,1179.650024,1151.949951,1174.75,794123,1063.507324
2012-03-28,1174,1174.650024,1154.449951,1165.099976,1025548,1054.770874
2012-03-29,1151,1164,1132.400024,1141.199951,1340607,1033.134277
2012-03-30,1145.5,1175.75,1145.5,1168.800049,1271671,1058.120728
2012-04-02,1170,1199,1170,1194.25,1163494,1081.160645
2012-04-03,1200.199951,1207.349976,1175.300049,1178,1134577,1066.449829
2012-04-04,1169,1189.800049,1167,1178.449951,1082527,1066.857056
2012-04-09,1170,1188,1158.25,1164.099976,788314,1053.865601
2012-04-10,1166.300049,1175.650024,1152.25,1156.199951,766496,1046.713867
2012-04-11,1149.699951,1155,1135.199951,1138.099976,890793,1030.327637
2012-04-12,1140.25,1148,1129.099976,1131.650024,1057343,1024.488647
2012-04-13,1091.349976,1104.699951,1061.25,1068.349976,4497340,967.1828
2012-04-16,1065.25,1074.300049,1053.300049,1069.75,2508055,968.450378
2012-04-17,1085,1094.949951,1073.800049,1090.849976,1236832,987.552124
2012-04-18,1100,1114.699951,1093.849976,1097.550049,1441132,993.61792
2012-04-19,1100.900024,1106.800049,1091.099976,1102.949951,883708,998.50647
2012-04-20,1093.25,1107.949951,1077.400024,1088.449951,1225012,985.379578
2012-04-23,1093.949951,1102.400024,1047.650024,1064.25,1421934,963.471008
2012-04-24,1122,1205,1117.300049,1194.199951,9056891,1081.115601
2012-04-25,1189,1190,1167.5,1171.050049,2708949,1060.157593
2012-04-26,1170,1201.900024,1164.5,1194.650024,2738146,1081.522949
2012-04-27,1190,1212,1190,1204,1855573,1089.987915
2012-04-30,1204,1250,1204,1246.599976,2302411,1128.553711
2012-05-02,1242.099976,1274.400024,1242.099976,1267.25,1990724,1147.248047
2012-05-03,1262.699951,1284.099976,1258.550049,1279.5,1679461,1158.337769
2012-05-04,1280,1295.25,1263.050049,1276.800049,1785859,1155.894043
2012-05-07,1260,1278.5,1248.400024,1273.25,1313881,1152.67981
2012-05-08,1225,1234.699951,1195.650024,1200.699951,4815789,1087
2012-05-09,1195,1234.599976,1194.099976,1225.550049,4635772,1109.497192
2012-05-10,1225.550049,1241.800049,1225,1232.550049,1496310,1115.834106
2012-05-11,1224,1236.900024,1221.199951,1230.75,1372595,1114.204346
2012-05-14,1227.300049,1234,1220,1225.949951,1286876,1109.858643
2012-05-15,1224,1233,1219.800049,1226.300049,937755,1110.176025
2012-05-16,1220,1241.900024,1206.75,1223.400024,2283968,1107.550293
2012-05-17,1222,1235,1199.050049,1222,2068762,1106.283081
2012-05-18,1204.800049,1224.900024,1202.650024,1210.650024,1328335,1096.008057
2012-05-21,1211,1225,1204.050049,1209.199951,1113544,1094.69519
2012-05-22,1221,1240,1213,1224.050049,1180458,1108.138672
2012-05-23,1233,1235.550049,1214.099976,1225.150024,1081403,1109.134766
2012-05-24,1225,1228.949951,1207.099976,1221.449951,602837,1105.784912
2012-05-25,1212.099976,1225,1209.099976,1220.800049,457523,1105.196777
2012-05-28,1224,1230,1215.050049,1224.699951,395097,1108.727173
2012-05-29,1228,1248,1218.400024,1240.349976,787516,1122.895142
2012-05-30,1231.25,1257,1231.25,1240.550049,790757,1123.076538
2012-05-31,1221,1255.900024,1221,1245.349976,2205801,1127.421875
2012-06-01,1240,1245,1218.5,1224.599976,739764,1108.636841
2012-06-04,1210,1216,1196.199951,1213.25,602215,1098.361694
2012-06-05,1214,1230.900024,1214,1226.5,1031699,1110.356689
2012-06-06,1230,1263.75,1229.099976,1251.150024,1645954,1132.672485
2012-06-07,1247,1249.900024,1231.550049,1240.199951,1074864,1129.984985
2012-06-08,1231.199951,1242.599976,1224.150024,1230.900024,1200122,1121.511475
2012-06-11,1233,1246.050049,1227.099976,1233.550049,772524,1123.925781
2012-06-12,1221.099976,1253,1221.099976,1248.099976,546071,1137.182617
2012-06-13,1249,1260,1242.599976,1250.400024,725429,1139.277832
2012-06-14,1249,1261.5,1245,1254,735562,1142.558228
2012-06-15,1254.050049,1280,1249,1272.449951,993020,1159.368774
2012-06-18,1276,1286.349976,1250,1257.150024,747694,1145.428345
2012-06-19,1256.900024,1279.25,1255.099976,1273.949951,884529,1160.735474
2012-06-20,1274,1274,1243.300049,1252.800049,876870,1141.465088
2012-06-21,1245.050049,1252,1209,1224.050049,2077990,1115.269775
2012-06-22,1214.25,1239.900024,1214.25,1233.449951,959780,1123.834473
2012-06-25,1237,1238.5,1211,1216.75,794379,1108.618408
2012-06-26,1217.5,1237,1217.050049,1235.099976,554857,1125.337769
2012-06-27,1236.25,1258.800049,1236.25,1246.699951,1152931,1135.90686
2012-06-28,1246.949951,1263.900024,1236.25,1258.849976,947114,1146.977295
2012-06-29,1263.349976,1287,1262.900024,1277.449951,995075,1163.924316
2012-07-02,1279,1279,1256.449951,1259.449951,1055550,1147.52417
2012-07-03,1265,1269.800049,1230.300049,1239.400024,1113646,1129.255737
2012-07-04,1243.5,1249.5,1231.550049,1247.849976,650903,1136.9552
2012-07-05,1247.849976,1247.849976,1235.199951,1240.599976,760438,1130.349365
2012-07-06,1240,1252.800049,1227,1247.75,964964,1136.86377
2012-07-09,1245,1264.550049,1243.349976,1259.400024,956384,1147.478516
2012-07-10,1265,1270.25,1249.550049,1261.699951,1258799,1149.573975
2012-07-11,1253.25,1274.5,1253.25,1258.300049,1017269,1146.476196
2012-07-12,1225,1250,1219.300049,1236,3929540,1126.157837
2012-07-13,1273.800049,1284,1243,1249.400024,3608577,1138.367188
2012-07-16,1249,1259.25,1202.900024,1207.349976,1810313,1100.053955
2012-07-17,1218,1224,1175.199951,1185.900024,3191908,1080.51001
2012-07-18,1195,1204.400024,1178.5,1195.300049,1487643,1089.075195
2012-07-19,1203,1210,1195.25,1201,667676,1094.268311
2012-07-20,1201,1228,1200.300049,1223.050049,1689113,1114.358887
2012-07-23,1208,1227.199951,1201,1214.25,1451599,1109.061279
2012-07-24,1208.099976,1218.650024,1197.099976,1209.150024,824046,1104.403442
2012-07-25,1204,1217,1196.900024,1213.150024,833015,1108.056763
2012-07-26,1213,1221,1190.199951,1198.449951,1472873,1094.629883
2012-07-27,1215,1230.199951,1203.25,1225.300049,921488,1119.154297
2012-07-30,1234.900024,1242.849976,1214.550049,1231,1312856,1124.360229
2012-07-31,1235,1249.25,1226.25,1243.650024,989982,1135.914307
2012-08-01,1238.099976,1244.800049,1222.099976,1224.650024,647875,1118.560669
2012-08-02,1229.949951,1236.699951,1222,1232.800049,475529,1126.004395
2012-08-03,1228,1240.25,1218.099976,1236.900024,488868,1129.749146
2012-08-06,1245,1248,1225.199951,1228.900024,507770,1122.442505
2012-08-07,1239,1266.199951,1234.650024,1264.050049,1049577,1154.547119
2012-08-08,1265,1266.650024,1246.400024,1249.199951,821500,1140.983887
2012-08-09,1250.25,1267.849976,1250.25,1258.150024,564737,1149.158569
2012-08-10,1256,1285,1255.75,1280.050049,1541178,1169.161255
2012-08-13,1279.099976,1279.099976,1257.25,1266.300049,714019,1156.602661
2012-08-14,1260,1273.25,1259.25,1268.400024,568465,1158.520142
2012-08-16,1270.150024,1271.550049,1252.099976,1263.550049,894146,1154.090454
2012-08-17,1265.050049,1284.5,1264,1278.599976,643788,1167.836914
2012-08-21,1279.900024,1305,1277.099976,1298.650024,1025788,1186.149536
2012-08-22,1295.900024,1309,1288.099976,1291.650024,567048,1179.756226
2012-08-23,1291.75,1326,1291.75,1323.449951,1168657,1208.801514
2012-08-24,1320,1328.400024,1313,1322.849976,789469,1208.25354
2012-08-27,1316.199951,1330.900024,1315,1320.449951,483600,1206.061035
2012-08-28,1326.949951,1354.650024,1315,1350.900024,1133102,1233.873413
2012-08-29,1350,1358,1335,1343.300049,1069645,1226.932007
2012-08-30,1339.900024,1388.800049,1323.400024,1367.150024,1666716,1248.715698
2012-08-31,1357,1359,1334.650024,1343.75,886924,1227.343018
2012-09-03,1350,1354.900024,1333,1337.849976,611913,1221.954102
2012-09-04,1332.900024,1347,1322.050049,1340.849976,754009,1224.694336
2012-09-05,1339.5,1371,1332,1364.5,1014480,1246.29541
2012-09-06,1364.099976,1379.900024,1353.650024,1375.599976,1145842,1256.433838
2012-09-07,1390,1396.800049,1378.900024,1386.699951,1318328,1266.572388
2012-09-10,1383.199951,1383.900024,1365.949951,1371.449951,738012,1252.643188
2012-09-11,1369,1395.599976,1364.050049,1392.650024,637090,1272.006714
2012-09-12,1396.949951,1421,1389.900024,1414.900024,1057233,1292.329468
2012-09-13,1413,1423.949951,1409.550049,1417.699951,940605,1294.886719
2012-09-14,1428,1439.800049,1402.150024,1413.099976,1407420,1290.685181
2012-09-17,1418.25,1421.550049,1335.5,1342.099976,2547195,1225.835693
2012-09-18,1345,1345,1292.550049,1299.800049,3610103,1187.200562
2012-09-20,1295,1336.900024,1291.599976,1322,2021253,1207.477051
2012-09-21,1324.900024,1332.300049,1298.300049,1304.050049,2123879,1191.082153
2012-09-24,1310,1313,1277,1289.449951,2468510,1177.746948
