"Date","GMRINFRA.NS.Open","GMRINFRA.NS.High","GMRINFRA.NS.Low","GMRINFRA.NS.Close","GMRINFRA.NS.Volume","GMRINFRA.NS.Adjusted"
2013-04-12,20.6029,21.1425,20.210501,20.995399,4487101,20.757936
2013-04-15,20.897301,21.3878,20.7992,21.1425,2966324,20.903376
2013-04-16,21.1425,22.0746,21.1425,21.8293,5579514,21.582405
2013-04-17,22.0746,22.3689,21.2897,21.436899,5417514,21.194445
2013-04-18,21.584,22.319901,21.436899,21.9765,5969013,21.72794
2013-04-22,21.9765,22.221701,21.485901,21.878401,8654637,21.630953
2013-04-23,21.878401,22.1236,21.535,21.8293,7078461,21.582405
2013-04-25,21.8293,22.0746,21.436899,21.6821,7372539,21.436871
2013-04-26,21.584,21.8293,20.701,20.897301,4145723,20.660948
2013-04-29,21.044399,21.044399,20.5539,20.701,3412454,20.466867
2013-04-30,20.6029,20.897301,19.621799,19.9652,7494537,19.739389
2013-05-02,19.9652,21.191601,19.9652,20.995399,6437550,20.757936
2013-05-03,21.0935,21.1425,20.210501,20.5539,7192041,20.32143
2013-05-06,20.6029,21.2407,20.1614,21.0935,7393088,20.854929
2013-05-07,21.0935,21.878401,20.946301,21.731199,8770701,21.485415
2013-05-08,21.731199,21.9765,21.2407,21.3878,5010540,21.145901
2013-05-09,21.6821,21.9765,21.0935,21.191601,6063229,20.95192
2013-05-10,21.2897,21.8293,20.995399,21.7803,5050115,21.53396
2013-05-13,21.633101,21.878401,20.750099,20.897301,4603066,20.660948
2013-05-14,20.8482,21.2897,20.701,20.946301,3093798,20.709394
2013-05-15,20.652,23.399,20.652,22.417999,19243818,22.164446
2013-05-16,22.3689,23.202801,22.025499,22.712299,12772627,22.45542
2013-05-17,22.5651,24.5273,22.3689,23.742399,19649249,23.473867
2013-05-20,23.8405,24.3311,22.8594,23.3009,11927395,23.037361
2013-05-21,23.4972,23.693399,22.6632,22.8104,8330495,22.55241
2013-05-22,22.908501,23.1047,22.319901,22.5161,6595477,22.261438
2013-05-23,22.221701,22.466999,20.308599,20.504801,13831171,20.272888
2013-05-24,20.8482,21.584,20.6029,21.3388,11002846,21.097454
2013-05-27,21.2897,21.485901,20.946301,21.3388,5574861,21.097454
2013-05-28,21.485901,21.9765,21.2897,21.485901,8615202,21.242889
2013-05-29,21.3388,21.485901,20.5539,20.750099,7252650,20.515411
2013-05-30,20.7992,20.7992,19.768999,20.014299,13083774,19.787933
2013-05-31,20.1124,21.485901,19.8181,20.455799,15615365,20.22444
2013-06-03,20.6029,20.750099,20.014299,20.3577,6276198,20.127449
2013-06-04,20.3577,20.897301,20.2596,20.308599,6196836,20.078905
2013-06-05,20.308599,20.652,20.308599,20.504801,3411053,20.272888
2013-06-06,20.4067,20.8482,20.210501,20.504801,3704647,20.272888
2013-06-07,20.750099,21.044399,20.210501,20.308599,5996190,20.078905
2013-06-10,20.308599,20.652,19.8671,20.1124,3943712,19.884924
2013-06-11,19.8181,20.1614,19.4256,19.523701,5832270,19.302885
2013-06-12,19.4256,19.768999,19.180401,19.327499,5858013,19.108902
2013-06-13,19.2785,19.4256,18.9841,19.0823,5046975,18.866474
2013-06-14,19.229401,19.621799,19.229401,19.3766,3474950,19.157446
2013-06-17,19.3766,20.4067,18.9841,19.8671,6466709,19.642397
2013-06-18,20.063299,20.063299,19.327499,19.523701,6900553,19.302885
2013-06-19,19.621799,19.768999,19.3766,19.523701,4704188,19.302885
2013-06-20,19.327499,19.327499,18.3955,18.493601,5174120,18.284435
2013-06-21,18.2974,18.886,17.806801,18.3955,7196589,18.187445
2013-06-24,18.4445,18.493601,17.4144,17.5616,4834042,17.362974
2013-06-25,17.4144,17.7087,16.4823,17.0219,7311024,16.829378
2013-06-26,17.1201,17.4144,16.776699,16.825701,5601120,16.635397
2013-06-27,16.9729,17.365299,16.4823,16.629499,13847310,16.441418
2013-06-28,17.0219,17.4634,16.776699,17.2672,4186565,17.071905
2013-07-01,17.316299,18.1502,17.2672,18.052099,6229730,17.847927
2013-07-02,18.1502,18.199301,17.6106,17.7087,4357754,17.508411
2013-07-03,17.6106,17.6106,17.0219,17.1691,3766533,16.974913
2013-07-04,17.316299,17.6597,17.1201,17.4144,2522307,17.21744
2013-07-05,17.6597,17.757799,17.1201,17.316299,2087325,17.120447
2013-07-08,17.0219,17.512501,16.8748,17.365299,2176797,17.168894
2013-07-09,17.4144,17.6106,17.218201,17.4634,2905021,17.265884
2013-07-10,17.6106,17.6106,17.070999,17.1691,1795017,16.974913
2013-07-11,17.2672,17.806801,17.2672,17.4144,3491526,17.21744
2013-07-12,17.6106,17.6106,17.1691,17.365299,2158253,17.168894
2013-07-15,17.4144,17.4144,16.9238,17.1691,3507244,16.974913
2013-07-16,16.7276,17.0219,16.5805,16.6786,3652926,16.489962
2013-07-17,16.776699,17.070999,15.4031,15.6975,6044456,15.519958
2013-07-18,15.8446,16.089899,15.6484,15.8446,7887971,15.665394
2013-07-19,15.9427,16.040899,15.5013,15.6975,4255228,15.519958
2013-07-22,15.6975,17.0219,15.6975,16.825701,12020652,16.635397
2013-07-23,16.9729,17.070999,16.4823,16.8748,7941522,16.683943
2013-07-24,16.6786,16.7276,16.188,16.4823,8873146,16.295883
2013-07-25,16.4823,16.4823,15.256,15.4031,14746718,15.228889
2013-07-26,15.6484,15.7956,14.9617,15.256,5824853,15.083451
2013-07-29,15.256,15.256,14.1768,14.4221,6432613,14.258983
2013-07-30,14.6183,14.9617,13.2448,13.5881,9928310,13.434416
2013-07-31,13.3429,13.441,12.3127,12.607,11272894,12.464413
2013-08-01,12.8033,13.1466,12.0674,12.4108,11193520,12.270432
2013-08-02,12.3618,12.4599,11.3316,11.724,9923418,11.591399
2013-08-05,11.675,12.1656,11.3807,11.9693,7198314,11.833925
2013-08-06,11.8222,11.8712,10.3996,11.2826,12739229,11.154991
2013-08-07,11.2335,11.8222,10.5958,11.675,14308077,11.542953
2013-08-08,11.675,12.607,11.2826,12.4108,7999444,12.270432
2013-08-12,12.4108,12.9504,11.8222,12.6561,7458174,12.512958
2013-08-13,12.558,13.0485,12.3618,12.607,5272195,12.464413
2013-08-14,12.5089,13.441,12.1656,13.0976,8309356,12.949464
2013-08-16,13.0976,13.0976,12.0674,12.5089,12178783,12.367422
2013-08-19,12.3127,12.6561,11.3316,12.558,12143671,12.415966
2013-08-20,12.2636,13.0976,11.5278,12.558,9299766,12.415966
2013-08-21,12.8033,12.9995,11.9203,12.1165,9187129,11.97946
2013-08-22,12.0674,12.607,11.8222,12.3618,7207645,12.221986
2013-08-23,12.3618,12.9504,12.1656,12.6561,10436178,12.512958
2013-08-26,12.607,13.49,12.5089,13.3919,12035381,13.240435
2013-08-27,13.3429,13.8334,12.9995,13.1957,14966781,13.046453
2013-08-28,12.9995,13.441,11.9203,13.2448,20696364,13.094998
2013-08-29,13.2938,13.5881,12.7051,12.9995,38146274,12.852473
2013-08-30,13.0485,13.8334,12.8523,13.441,19868553,13.28898
2013-09-02,13.441,13.9315,13.2448,13.7353,10736130,13.579951
2013-09-03,13.7353,14.0296,13.2938,13.6372,15610225,13.482961
2013-09-04,13.6862,13.8825,13.441,13.7844,8372998,13.628495
2013-09-05,13.7844,14.7164,13.7844,14.5692,14053323,14.509681
2013-09-06,14.7164,15.2069,14.5202,15.1088,15477534,15.047077
2013-09-10,15.1088,16.4333,13.6862,16.139,17181547,16.073069
2013-09-11,16.188,17.954,15.9918,17.6597,15469384,17.587557
2013-09-12,17.9049,17.9049,17.1201,17.512501,8164215,17.440958
2013-09-13,17.512501,18.787901,17.4144,18.493601,14520195,18.418051
2013-09-16,18.6898,19.3766,18.199301,18.5917,10436579,18.515747
2013-09-17,18.493601,19.327499,18.052099,18.9841,14015700,18.906546
2013-09-18,19.1313,19.621799,18.935101,19.4256,15659353,19.346241
2013-09-19,19.8181,20.652,19.719999,20.504801,13155256,20.421034
2013-09-20,20.4067,21.3878,19.474701,21.1425,18952290,21.056128
2013-09-23,20.701,21.2897,20.455799,20.750099,13203009,20.665331
2013-09-24,20.6029,21.584,20.455799,21.436899,7894503,21.349325
2013-09-25,21.436899,21.584,20.750099,21.2897,7643317,21.202726
2013-09-26,21.191601,22.417999,20.8482,21.731199,23775864,21.642422
2013-09-27,21.9765,22.1236,21.436899,21.731199,11675157,21.642422
2013-09-30,21.3878,21.878401,20.750099,21.2897,10945605,21.202726
2013-10-01,21.3388,22.172701,20.7992,21.927401,12171720,21.837822
2013-10-03,21.927401,22.3689,21.633101,22.025499,9490617,21.93552
2013-10-04,21.8293,22.2708,21.731199,21.9765,11718172,21.886721
2013-10-07,21.8293,22.025499,21.436899,21.927401,4918093,21.837822
2013-10-08,22.0746,22.5651,21.927401,22.172701,8563751,22.082121
2013-10-09,22.2708,22.466999,21.7803,22.319901,5061656,22.228718
2013-10-10,22.172701,22.466999,22.1236,22.3689,2886410,22.277517
2013-10-11,22.466999,22.5651,21.584,21.927401,3318190,21.837822
2013-10-14,21.6821,22.025499,21.2897,21.7803,3454643,21.691322
2013-10-15,21.6821,22.172701,21.485901,21.9765,6860004,21.886721
2013-10-17,21.9765,22.2708,21.1425,21.485901,6880323,21.398127
2013-10-18,21.485901,22.5651,21.2897,22.2708,9105405,22.179817
2013-10-21,22.3689,22.614201,21.8293,22.025499,8368694,21.93552
2013-10-22,21.927401,22.1236,21.535,21.878401,7139066,21.789022
2013-10-23,21.8293,22.2708,21.3388,22.025499,6979640,21.93552
2013-10-24,22.2708,22.908501,21.7803,22.319901,7119661,22.228718
2013-10-25,22.172701,22.417999,21.878401,22.1236,3775563,22.03322
2013-10-28,21.927401,22.172701,21.3388,21.485901,2530967,21.398127
2013-10-29,21.485901,22.025499,20.4067,21.927401,8123513,21.837822
2013-10-30,21.9765,22.3689,21.633101,21.731199,3201273,21.642422
2013-10-31,21.584,22.172701,21.2407,21.633101,13645728,21.544724
2013-11-01,21.3388,22.9576,21.044399,22.6632,11392721,22.570616
2013-11-05,22.6632,23.2519,22.1236,22.761299,5538568,22.668314
2013-11-06,22.8104,23.3009,22.5161,22.761299,8764489,22.668314
2013-11-07,22.5651,23.153799,21.584,21.878401,5472693,21.789022
2013-11-08,21.584,23.3009,21.584,23.006599,8737735,22.912611
2013-11-11,22.761299,23.153799,21.485901,21.8293,7797904,21.740122
2013-11-12,21.731199,21.927401,21.191601,21.584,5845445,21.495823
2013-11-13,21.436899,21.485901,20.210501,20.455799,8314585,20.372232
2013-11-14,20.701,21.878401,20.455799,21.6821,8720398,21.593523
2013-11-18,21.6821,22.1236,21.3878,21.927401,4960346,21.837822
2013-11-19,21.878401,22.6632,21.6821,22.2708,6086697,22.179817
2013-11-20,22.172701,22.466999,21.191601,21.535,4533232,21.447023
2013-11-21,21.535,21.535,21.1425,21.2407,4192241,21.153927
2013-11-22,21.2897,21.731199,21.2407,21.3878,5306620,21.300426
2013-11-25,21.535,21.584,21.2897,21.436899,2836686,21.349325
2013-11-26,21.436899,21.535,20.8482,21.0935,3577850,21.007328
2013-11-27,21.0935,21.2897,19.719999,20.7992,8462752,20.71423
2013-11-28,20.897301,21.191601,19.180401,19.5728,25964845,19.49284
2013-11-29,19.8181,20.3577,19.8181,20.063299,5220961,19.981337
2013-12-02,20.1124,20.750099,20.1124,20.3577,2623176,20.274534
2013-12-03,20.3577,20.6029,20.1614,20.308599,2209872,20.225634
2013-12-04,20.5539,20.7992,19.621799,20.1124,5282417,20.030235
2013-12-05,20.652,21.191601,20.308599,20.701,6951355,20.616432
2013-12-06,20.897301,20.995399,20.504801,20.8482,4014664,20.763029
2013-12-09,21.584,21.633101,21.044399,21.2407,4412196,21.153927
2013-12-10,20.8482,21.8293,20.5539,21.485901,4681681,21.398127
2013-12-11,21.436899,22.025499,21.1425,21.485901,7358678,21.398127
2013-12-12,21.191601,22.0746,21.1425,21.7803,8004134,21.691322
2013-12-13,21.878401,22.025499,21.1425,21.2897,9134913,21.202726
2013-12-16,21.6821,21.6821,20.652,21.044399,4462829,20.958427
2013-12-17,20.946301,21.3878,20.750099,20.995399,3367609,20.909628
2013-12-18,20.750099,21.3878,20.750099,21.0935,3009058,21.007328
2013-12-19,21.535,21.535,20.8482,21.0935,4359072,21.007328
2013-12-20,21.191601,22.8594,21.0935,22.614201,11452002,22.521816
2013-12-23,22.761299,23.889601,22.712299,23.35,15474659,23.25461
2013-12-24,24.5273,24.5273,23.35,23.448099,15534285,23.352308
2013-12-26,23.448099,24.429199,23.448099,23.9877,14479910,23.889704
2013-12-27,23.9877,24.429199,23.889601,24.0858,7273197,23.987404
2013-12-30,24.134899,24.282,23.693399,23.889601,3159836,23.792006
2013-12-31,24.134899,24.8216,23.9387,24.3311,8099844,24.231703
2014-01-01,24.3801,24.870701,24.282,24.3801,6335003,24.280502
2014-01-02,24.576401,24.6745,22.6632,23.153799,9013730,23.05921
2014-01-03,22.6632,23.5462,22.6632,23.2519,5270457,23.15691
2014-01-06,23.2519,23.399,22.908501,23.006599,5371891,22.912611
2014-01-07,23.006599,23.2519,22.1236,22.221701,6418963,22.13092
2014-01-08,22.466999,22.8104,22.172701,22.3689,3493875,22.277517
2014-01-09,22.466999,22.5161,21.485901,21.633101,5195481,21.544724
2014-01-10,21.731199,22.3689,21.2897,21.485901,7691878,21.398127
2014-01-13,21.535,22.2708,21.2407,21.878401,5017093,21.789022
2014-01-14,21.878401,22.3689,21.6821,22.025499,4548795,21.93552
2014-01-15,22.025499,22.417999,21.927401,22.221701,8192595,22.13092
2014-01-16,22.3689,22.614201,22.0746,22.2708,4884800,22.179817
2014-01-17,21.9765,22.6632,21.9765,22.5161,5145166,22.424116
2014-01-20,22.0746,23.202801,22.0746,23.006599,5380421,22.912611
2014-01-21,22.8104,23.595301,22.8104,23.3009,6001700,23.205709
2014-01-22,23.3009,23.3009,22.908501,23.006599,4264799,22.912611
2014-01-23,23.153799,23.153799,22.5651,23.006599,3969956,22.912611
2014-01-24,22.712299,22.908501,22.221701,22.5651,3393590,22.472916
2014-01-27,22.0746,22.0746,19.8671,20.1614,7226935,20.079035
2014-01-28,20.1614,20.701,19.621799,20.504801,5405837,20.421034
2014-01-29,20.504801,20.897301,20.504801,20.5539,2763523,20.469933
2014-01-30,20.3577,20.3577,18.5917,19.180401,16708109,19.102045
2014-01-31,19.327499,20.014299,19.033199,19.916201,6040162,19.834839
2014-02-03,19.916201,19.916201,18.787901,19.180401,4414105,19.102045
2014-02-04,18.6408,19.621799,18.4445,19.3766,6699780,19.297441
2014-02-05,19.3766,19.768999,18.886,19.523701,3104560,19.443941
2014-02-06,19.523701,19.768999,19.180401,19.474701,2349542,19.395142
2014-02-07,19.5728,19.768999,19.4256,19.621799,1515935,19.541639
2014-02-10,19.6709,19.9652,19.4256,19.719999,2140597,19.639439
2014-02-11,19.916201,19.916201,19.229401,19.327499,2608370,19.248543
2014-02-12,19.229401,19.621799,19.033199,19.3766,4736378,19.297441
2014-02-13,19.474701,19.523701,18.837,19.033199,2489472,18.955444
2014-02-14,19.033199,19.3766,18.935101,19.229401,801398,19.150845
2014-02-17,19.327499,19.474701,19.0823,19.1313,967525,19.053144
2014-02-18,19.1313,19.3766,18.935101,19.1313,1877201,19.053144
2014-02-19,19.327499,19.4256,19.1313,19.2785,1330603,19.199741
2014-02-20,19.180401,19.6709,19.0823,19.523701,2447067,19.443941
2014-02-21,19.6709,20.1124,19.474701,19.9652,2893489,19.883638
2014-02-24,20.014299,20.1614,19.6709,19.9652,2948966,19.883638
2014-02-25,19.9652,20.014299,19.474701,19.719999,5261537,19.639439
2014-02-26,19.523701,20.701,19.327499,20.210501,16014480,20.127935
2014-02-28,20.210501,20.652,20.1124,20.4067,3893484,20.323334
2014-03-03,20.4067,20.5539,19.9652,20.1124,9542799,20.030235
2014-03-04,20.1124,20.701,20.014299,20.4067,8051590,20.323334
2014-03-05,20.5539,20.652,20.1124,20.504801,2627785,20.421034
2014-03-06,20.5539,20.750099,20.210501,20.3577,17538103,20.274534
2014-03-07,20.6029,22.2708,20.504801,21.436899,15601676,21.349325
2014-03-10,21.7803,22.221701,20.946301,21.633101,24729772,21.544724
2014-03-11,21.8293,22.6632,21.535,22.2708,13100192,22.179817
2014-03-12,22.221701,22.3689,21.731199,22.0746,8717129,21.984421
2014-03-13,22.172701,22.3689,20.308599,20.7992,4930981,20.71423
2014-03-14,20.701,21.485901,20.1124,21.2407,6901219,21.153927
2014-03-18,21.2407,21.6821,20.995399,21.535,5517123,21.447023
2014-03-19,21.584,21.584,21.191601,21.436899,3501259,21.349325
2014-03-20,21.2407,21.633101,20.946301,21.191601,3530824,21.105028
2014-03-21,21.485901,21.584,21.1425,21.2407,2696588,21.153927
2014-03-24,21.3878,21.633101,21.2407,21.584,3751644,21.495823
2014-03-25,21.485901,21.584,21.191601,21.3388,3219258,21.251627
2014-03-26,21.2897,21.878401,21.0935,21.3388,5910136,21.251627
2014-03-27,21.3388,21.584,20.652,20.897301,12118871,20.81193
2014-03-28,21.2897,21.3878,20.897301,21.191601,4468561,21.105028
2014-03-31,22.2708,22.417999,21.191601,21.436899,8642142,21.349325
2014-04-01,21.8293,22.466999,21.191601,22.1236,5441937,22.03322
2014-04-02,22.466999,23.0557,21.7803,22.9576,7400267,22.863811
2014-04-03,23.2519,23.2519,22.221701,22.6632,7174307,22.570616
2014-04-04,22.712299,23.1047,22.417999,22.761299,5980986,22.668314
2014-04-07,23.4972,24.183901,22.614201,24.0368,14445629,23.938604
2014-04-09,24.0368,25.5084,23.9387,25.410299,17264262,25.306492
2014-04-10,25.4594,26.3423,24.8216,25.2141,14674584,25.111094
2014-04-11,25.115999,25.704599,24.7726,25.2631,7335353,25.159893
2014-04-15,25.2631,25.5084,24.429199,24.8216,4863274,24.720198
2014-04-16,24.8216,25.0179,23.399,23.693399,4950792,23.596605
2014-04-17,23.8405,25.2141,23.595301,24.9198,6766530,24.817997
2014-04-21,24.9198,25.410299,24.9198,25.115999,4028873,25.013393
2014-04-22,24.9688,25.4594,24.5273,24.7726,6225948,24.671398
2014-04-23,25.0179,25.2631,24.625401,24.9198,12702600,24.817997
2014-04-24,24.9198,24.9198,24.9198,24.9198,0,24.817997
2014-04-25,24.9198,25.410299,24.429199,25.2141,8306024,25.111094
2014-04-28,25.3612,26.391399,25.115999,25.851801,12218268,25.746189
2014-04-29,25.606501,25.7537,24.6745,24.9198,14115320,24.817997
2014-04-30,25.165001,25.606501,23.6443,24.3801,11377731,24.280502
2014-05-02,24.3801,25.165001,24.3801,24.6745,5902926,24.573698
2014-05-05,24.723499,24.9688,24.3801,24.5273,3257647,24.427099
2014-05-06,24.625401,24.870701,24.233,24.723499,3526299,24.622498
2014-05-07,24.625401,24.9198,24.429199,24.576401,3488580,24.476
2014-05-08,24.625401,24.9198,24.429199,24.576401,4360807,24.476
2014-05-09,24.5273,25.3612,24.4783,25.2141,6013715,25.111094
2014-05-12,25.2141,26.097099,25.115999,25.7537,10932908,25.648491
2014-05-13,26.097099,29.4328,25.8027,28.255501,34295212,28.14007
2014-05-14,28.549801,29.3347,27.6178,28.010201,21751364,27.895773
2014-05-15,27.9611,28.746,26.931,27.372499,16763945,27.260675
2014-05-16,28.4517,29.3347,27.127199,27.7159,45565752,27.602674
2014-05-19,28.3536,33.258999,27.9611,32.670399,46851070,32.536934
2014-05-20,34.3382,34.436298,31.8855,32.179798,49415919,32.048336
2014-05-21,32.375999,32.964699,30.4629,32.5723,20279487,32.439236
2014-05-22,32.964699,34.730701,32.474201,33.4062,28444383,33.26973
2014-05-23,34.092999,34.926899,33.749599,34.730701,20859358,34.588818
2014-05-26,35.319302,37.281502,31.542101,33.4552,42181727,33.318527
2014-05-27,33.4062,33.749599,31.1987,32.768501,34792288,32.634632
2014-05-28,32.964699,33.4552,31.983601,33.013802,20034051,32.878933
2014-05-29,32.8666,33.651501,32.375999,32.670399,11583309,32.536934
2014-05-30,33.1609,34.485401,32.375999,32.719398,26704036,32.585732
2014-06-02,33.357101,34.240101,32.817501,33.4552,23421577,33.318527
2014-06-03,33.553398,35.221199,33.553398,34.8778,24076770,34.735317
2014-06-04,34.8778,35.172199,33.504299,34.141998,29442358,34.002522
2014-06-05,34.2892,35.368401,33.749599,34.730701,41725937,34.588818
2014-06-06,35.1231,35.319302,34.0439,34.387299,33181486,34.246819
2014-06-09,34.730701,36.0061,33.651501,35.662701,48653318,35.51701
2014-06-10,36.202301,37.526798,34.681599,36.938099,59431208,36.787197
2014-06-11,37.281502,37.526798,34.5835,34.975899,39169084,34.833015
2014-06-12,34.975899,35.319302,33.896702,34.681599,16972540,34.539917
2014-06-13,34.387299,34.926899,31.542101,32.523201,21023596,32.390335
2014-06-16,32.179798,32.817501,30.2176,32.5723,22937140,32.439236
2014-06-17,32.8666,33.7005,32.375999,33.602402,17248129,33.465126
2014-06-18,33.258999,34.0439,31.395,32.228901,18778159,32.097237
2014-06-19,32.425098,33.749599,31.8365,32.228901,53544611,32.097237
2014-06-20,32.5723,32.817501,31.7383,31.8855,21589187,31.755239
2014-06-23,31.5912,32.179798,31.1497,31.2969,13673135,31.169044
2014-06-24,31.3459,32.719398,31.3459,32.5723,29316259,32.439236
2014-06-25,32.6213,32.9156,32.523201,32.768501,12933070,32.634632
2014-06-26,32.964699,33.357101,31.983601,32.327,27353024,32.194935
2014-06-27,32.6213,33.504299,31.8855,33.209999,25150970,33.074329
2014-06-30,33.357101,33.9949,33.308102,33.798599,23165790,33.660522
2014-07-01,33.896702,34.141998,33.4062,33.847698,11917543,33.709423
2014-07-02,34.141998,34.240101,32.817501,33.1119,40314804,32.976631
2014-07-03,33.258999,33.308102,30.2176,30.561001,69926199,30.436152
2014-07-04,30.7572,31.3459,30.4139,31.100599,28215685,30.973545
2014-07-07,31.2969,31.5912,30.7082,30.8554,14521143,30.729349
2014-07-08,30.953501,31.0516,27.813999,28.255501,28637734,28.14007
2014-07-09,28.255501,28.9422,25.606501,27.7159,57230827,27.602674
2014-07-10,27.863001,29.825199,26.4895,27.9121,44052543,27.798073
2014-07-11,27.9611,28.549801,25.2631,25.606501,56384849,25.501892
2014-07-14,25.557501,26.4895,25.165001,25.9499,27288567,25.843887
2014-07-15,26.440399,27.0781,26.2442,26.685699,34518588,26.576681
2014-07-16,27.127199,27.6178,26.98,27.421499,46212469,27.309475
2014-07-17,27.5196,27.9121,26.5385,26.881901,24844262,26.772081
2014-07-18,26.832899,26.832899,25.704599,25.851801,43948652,25.746189
2014-07-21,26.146099,26.391399,25.6556,25.8027,17108943,25.69729
2014-07-22,25.9499,26.146099,25.0179,25.2141,19394518,25.111094
2014-07-23,25.4594,26.4895,25.3612,25.9499,44706055,25.843887
2014-07-24,26.048,26.293301,25.2631,25.410299,23044429,25.306492
2014-07-25,25.410299,25.606501,24.134899,24.870701,47835102,24.769098
2014-07-28,24.625401,24.9688,24.4783,24.7726,26933324,24.671398
2014-07-30,24.7726,25.6556,24.3801,25.3612,23947080,25.257593
2014-07-31,25.410299,26.6367,25.410299,26.2442,102362248,26.136986
2014-08-01,26.146099,29.285601,25.998899,28.1574,109602324,28.04237
2014-08-04,28.697001,28.9422,28.010201,28.598801,31505927,28.481968
2014-08-05,28.549801,28.6479,27.4706,28.1574,30716536,28.04237
2014-08-06,27.9611,28.6479,26.98,27.274401,23966324,27.162977
2014-08-07,27.372499,27.6668,26.4895,26.7348,20894601,26.625582
2014-08-08,26.440399,26.440399,25.3612,25.5084,16234721,25.404192
2014-08-11,25.9499,26.146099,24.7726,25.0669,24704592,24.964497
2014-08-12,25.2631,25.557501,24.6745,24.8216,27691290,24.720198
2014-08-13,24.723499,24.8216,23.5462,24.429199,49088675,24.329399
2014-08-14,24.429199,25.2631,23.6443,25.0669,32289055,24.964497
2014-08-18,25.0669,25.998899,24.625401,25.851801,20649421,25.746189
2014-08-19,25.9499,26.587601,25.7537,26.440399,23769688,26.332384
2014-08-20,26.3423,26.5385,25.606501,25.7537,17758700,25.648491
2014-08-21,25.606501,26.3423,25.0669,25.3612,19988662,25.257593
2014-08-22,25.4594,25.606501,24.233,24.576401,21037276,24.476
2014-08-25,24.723499,25.312201,23.9877,24.5273,28782908,24.427099
2014-08-26,24.3311,25.165001,24.134899,24.6745,22468795,24.573698
2014-08-27,25.0669,25.2631,24.3801,24.4783,14848756,24.3783
2014-08-28,24.7726,25.2141,24.0858,24.870701,40402203,24.769098
2014-09-01,24.870701,25.410299,24.870701,25.312201,15071587,25.208794
2014-09-02,25.2631,26.293301,25.165001,26.1952,24321875,26.088186
2014-09-03,26.440399,26.685699,25.900801,25.998899,16544662,25.892687
2014-09-04,25.998899,25.998899,23.693399,24.3801,30043740,24.280502
2014-09-05,24.576401,24.625401,22.6632,24.0858,51413141,23.987404
2014-09-08,24.723499,24.723499,23.9877,24.4783,19083698,24.3783
2014-09-09,24.429199,25.0179,24.0858,24.870701,17226607,24.870701
2014-09-10,24.7726,25.2141,24.429199,24.576401,13724797,24.576401
2014-09-11,24.429199,24.9688,24.282,24.6745,13014486,24.6745
2014-09-12,25.115999,25.312201,24.5273,24.723499,14771178,24.723499
2014-09-15,24.3801,24.625401,24.183901,24.3801,8113911,24.3801
2014-09-16,24.5273,24.6745,21.436899,21.8293,49868214,21.8293
2014-09-17,22.0746,22.2708,20.995399,21.927401,29734575,21.927401
2014-09-18,22.466999,22.9576,22.025499,22.5161,24357194,22.5161
2014-09-19,22.6632,23.006599,21.9765,22.5651,17364523,22.5651
2014-09-22,22.614201,22.614201,21.9765,22.221701,10332904,22.221701
2014-09-23,22.5161,22.5161,21.2407,21.3878,16652765,21.3878
2014-09-24,21.2407,21.584,18.346399,18.935101,44858778,18.935101
2014-09-25,18.935101,19.180401,17.1691,18.199301,80455206,18.199301
2014-09-26,18.346399,19.1313,18.199301,18.935101,24708045,18.935101
2014-09-29,19.1313,19.327499,17.9049,18.1012,32421875,18.1012
2014-09-30,18.052099,18.248301,16.825701,17.218201,59580581,17.218201
2014-10-01,17.316299,17.806801,17.1691,17.4634,34395916,17.4634
2014-10-07,17.4634,20.014299,17.316299,19.474701,51872422,19.474701
2014-10-08,19.5728,19.8671,19.033199,19.621799,25073281,19.621799
2014-10-09,19.719999,21.0935,19.719999,20.652,24288364,20.652
2014-10-10,20.210501,22.0746,20.014299,21.436899,35795155,21.436899
2014-10-13,21.436899,21.7803,20.897301,21.535,15314697,21.535
2014-10-14,21.3388,21.927401,21.3388,21.633101,13289113,21.633101
2014-10-15,21.633101,21.633101,21.633101,21.633101,0,21.633101
2014-10-16,21.3878,21.584,19.523701,19.916201,39601714,19.916201
2014-10-17,20.4067,20.750099,20.1124,20.6029,22825923,20.6029
2014-10-20,20.995399,21.535,20.652,21.3878,26085894,21.3878
2014-10-21,21.2897,21.584,20.652,20.946301,21083561,20.946301
2014-10-22,21.2407,21.485901,20.701,20.946301,19980039,20.946301
2014-10-27,20.946301,21.1425,19.916201,20.1124,18670898,20.1124
2014-10-28,20.210501,20.3577,20.014299,20.210501,7470768,20.210501
2014-10-29,20.5539,20.652,20.308599,20.455799,13149392,20.455799
2014-10-30,20.504801,20.995399,20.014299,20.701,29164110,20.701
2014-10-31,20.946301,21.436899,20.7992,21.2407,20173468,21.2407
2014-11-03,21.633101,22.319901,21.485901,22.172701,23048776,22.172701
2014-11-05,22.172701,22.761299,21.927401,22.0746,16783923,22.0746
2014-11-07,22.0746,22.3689,20.946301,21.044399,16200196,21.044399
2014-11-10,21.2897,21.2897,19.916201,20.1124,14808249,20.1124
2014-11-11,20.308599,20.3577,19.523701,19.9652,24838975,19.9652
2014-11-12,20.063299,20.1614,19.5728,19.6709,11312272,19.6709
2014-11-13,19.719999,20.063299,19.2785,19.6709,17427412,19.6709
2014-11-14,19.719999,19.916201,19.4256,19.719999,14595075,19.719999
